date,title,artist,current,previous,peak,weeks
1997-12-27,"I Care 'Bout You","Milestone",49,41,23,18
1997-12-27,"So Help Me Girl","Gary Barlow",50,48,44,11
1997-12-27,"At The Beginning","Richard Marx & Donna Lewis",51,51,51,8
1997-12-27,"Kiss The Rain","Billie Myers",52,56,52,8
1997-12-27,"Love Gets Me Every Time","Shania Twain",53,50,25,12
1997-12-27,"Legend Of A Cowgirl","Imani Coppola",54,52,36,16
1997-12-27,"I Miss My Homies","Master P Featuring Pimp C And The Shocker",55,53,25,17
1997-12-27,"32 Flavors","Alana Davis",56,62,56,4
1997-12-27,"Still Waters (Run Deep)","Bee Gees",57,70,57,3
1997-12-27,"Just Clownin'","WC From Westside Connection",58,60,58,3
1997-12-27,"You Light Up My Life","LeAnn Rimes",59,59,34,16
1997-12-27,"So Good","Davina",60,63,60,9
1997-12-27,"Backyard Boogie","Mack 10",61,55,37,18
1997-12-27,"I'm Not A Player","Big Punisher",62,57,57,9
1997-12-27,"What If","Reba McEntire",63,68,63,3
1997-12-27,"You're Not Alone","Olive",64,61,56,10
1997-12-27,"Roxanne `97 - Puff Daddy Remix","Sting & The Police",65,0,65,1
1997-12-27,"I'm Afraid Of Americans","David Bowie",66,71,66,6
1997-12-27,"Santa's A Fat Bitch","Insane Clown Posse",67,0,67,1
1997-12-27,"Tuck Me In","Kimberly Scott",68,69,68,3
1997-12-27,"You Should Be Mine (Don't Waste Your Time)","Brian McKnight Featuring Mase",69,58,17,17
1997-12-27,"Last Night's Letter","K-Ci & JoJo",70,65,46,13
1997-12-27,"L-L-Lies","Diana King",71,72,71,6
1997-12-27,"One More Night","Amber",72,75,69,11
1997-12-27,"Don't Stop The Music","Playa",73,81,73,7
1997-12-27,"Valentine","Martina McBride With Jim Brickman",74,64,50,13
1997-12-27,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",75,0,75,1
1997-12-27,"Something That We Do","Clint Black",76,76,76,2
1997-12-27,"Mourn You Til I Join You","Naughty By Nature",77,66,51,7
1997-12-27,"Say You'll Stay","KAI",78,84,78,2
1997-12-27,"I Wonder If Heaven Got A Ghetto","2Pac",79,67,67,3
1997-12-27,"Deja Vu [Uptown Baby]","Lord Tariq & Peter Gunz",80,0,80,3
1997-12-27,"Around The World","Daft Punk",81,79,61,18
1997-12-27,"Too Gone, Too Long","En Vogue",82,74,33,12
1997-12-27,"In Harm's Way","BeBe Winans",83,83,83,6
1997-12-27,"The Rest Of Mine","Trace Adkins",84,80,70,11
1997-12-27,"Have A Little Mercy","4.0",85,77,46,19
1997-12-27,"Swing My Way","K.P. & Envyi",86,0,86,1
1997-12-27,"All Of My Days","Changing Faces (Featuring Jay-Z)",87,78,65,8
1997-12-27,"You Know My Steez","Gang Starr",88,87,81,4
1997-12-27,"Man Behind The Music","Queen Pen Featuring Teddy Riley",89,98,89,3
1997-12-27,"Smack My Bitch Up","The Prodigy",90,90,90,2
1997-12-27,"Did I Shave My Legs For This?","Deana Carter",91,91,91,3
1997-12-27,"Love Of My Life","Sammy Kershaw",92,0,92,1
1997-12-27,"Phenomenon","LL Cool J",93,85,55,9
1997-12-27,"Don't Go","Le Click Featuring Kayo",94,82,62,14
1997-12-27,"Free","Ultra Nate",95,88,75,19
1997-12-27,"Doin' Time","Sublime",96,96,96,2
1997-12-27,"I'm So Happy I Can't Stop Crying","Toby Keith With Sting",97,95,84,4
1997-12-27,"DJ Keep Playin' (Get Your Music On)","Yvette Michele",98,89,84,7
1997-12-27,"Up & Down","Billy Lawrence",99,92,92,3
1997-12-27,"Brian Wilson","Barenaked Ladies",100,100,92,6
1997-12-20,"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John",1,1,1,11
1997-12-20,"How Do I Live","LeAnn Rimes",2,2,2,27
1997-12-20,"You Make Me Wanna...","Usher",3,3,2,18
1997-12-20,"My Body","LSG",4,4,4,8
1997-12-20,"Feel So Good","Mase",5,5,5,8
1997-12-20,"My Love Is The Shhh!","Somethin' For The People Featuring Trina & Tamara",6,6,4,17
1997-12-20,"Tubthumping","Chumbawamba",7,8,6,15
1997-12-20,"Been Around The World","Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)",8,10,8,3
1997-12-20,"Together Again","Janet",9,0,9,1
1997-12-20,"Show Me Love","Robyn",10,7,7,6
1997-12-20,"I Will Come To You","Hanson",11,9,9,4
1997-12-20,"Truly Madly Deeply","Savage Garden",12,17,12,3
1997-12-20,"A Song For Mama","Boyz II Men",13,27,13,2
1997-12-20,"I Don't Want To Wait","Paula Cole",14,12,12,8
1997-12-20,"All Cried Out","Allure Featuring 112",15,11,4,17
1997-12-20,"Butta Love","Next",16,16,16,16
1997-12-20,"The One I Gave My Heart To","Aaliyah",17,13,9,12
1997-12-20,"Foolish Games/You Were Meant For Me","Jewel",18,14,2,56
1997-12-20,"4 Seasons Of Loneliness","Boyz II Men",19,15,1,13
1997-12-20,"Spice Up Your Life","Spice Girls",20,19,18,7
1997-12-20,"Sock It 2 Me","Missy "Misdemeanor" Elliott Featuring Da Brat",21,18,12,10
1997-12-20,"We're Not Making Love No More","Dru Hill",22,30,22,2
1997-12-20,"I Do","Lisa Loeb",23,23,23,8
1997-12-20,"I Don't Ever Want To See You Again","Uncle Sam",24,28,24,7
1997-12-20,"Semi-Charmed Life","Third Eye Blind",25,22,4,25
1997-12-20,"Quit Playing Games (With My Heart)","Backstreet Boys",26,20,2,26
1997-12-20,"What About Us","Total",27,21,16,17
1997-12-20,"Criminal","Fiona Apple",28,24,21,12
1997-12-20,"All For You","Sister Hazel",29,25,11,24
1997-12-20,"Mo Money Mo Problems","The Notorious B.I.G. Featuring Puff Daddy & Mase",30,26,1,21
1997-12-20,"How's It Going To Be","Third Eye Blind",31,31,31,3
1997-12-20,"Breaking All The Rules","She Moves",32,32,32,7
1997-12-20,"Building A Mystery","Sarah McLachlan",33,29,13,16
1997-12-20,"If I Could Teach The World","Bone Thugs-N-Harmony",34,33,27,10
1997-12-20,"Lollipop (Candyman)","Aqua",35,48,35,2
1997-12-20,"Heaven","Nu Flavor",36,36,36,11
1997-12-20,"I'll Be Missing You","Puff Daddy & Faith Evans Featuring 112",37,35,1,28
1997-12-20,"They Like It Slow","H-Town",38,41,35,11
1997-12-20,"Honey","Mariah Carey",39,34,1,15
1997-12-20,"No, No, No","Destiny's Child",40,52,40,4
1997-12-20,"I Care 'Bout You","Milestone",41,37,23,17
1997-12-20,"Invisible Man","98 Degrees",42,38,12,24
1997-12-20,"No Tengo Dinero","Los Umbrellos",43,43,43,17
1997-12-20,"Going Back To Cali","The Notorious B.I.G.",44,53,44,3
1997-12-20,"2 Become 1","Spice Girls",45,39,4,19
1997-12-20,"Everything","Mary J. Blige",46,46,24,13
1997-12-20,"Sunny Came Home","Shawn Colvin",47,40,7,24
1997-12-20,"So Help Me Girl","Gary Barlow",48,44,44,10
1997-12-20,"The Memory Remains","Metallica",49,45,28,4
1997-12-20,"Love Gets Me Every Time","Shania Twain",50,47,25,11
1997-12-20,"At The Beginning","Richard Marx & Donna Lewis",51,51,51,7
1997-12-20,"Legend Of A Cowgirl","Imani Coppola",52,49,36,15
1997-12-20,"I Miss My Homies","Master P Featuring Pimp C And The Shocker",53,42,25,16
1997-12-20,"Don't Be Stupid (You Know I Love You)","Shania Twain",54,59,54,3
1997-12-20,"Backyard Boogie","Mack 10",55,54,37,17
1997-12-20,"Kiss The Rain","Billie Myers",56,66,56,7
1997-12-20,"I'm Not A Player","Big Punisher",57,57,57,8
1997-12-20,"You Should Be Mine (Don't Waste Your Time)","Brian McKnight Featuring Mase",58,55,17,16
1997-12-20,"You Light Up My Life","LeAnn Rimes",59,62,34,15
1997-12-20,"Just Clownin'","WC From Westside Connection",60,63,60,2
1997-12-20,"You're Not Alone","Olive",61,56,56,9
1997-12-20,"32 Flavors","Alana Davis",62,67,62,3
1997-12-20,"So Good","Davina",63,68,61,8
1997-12-20,"Valentine","Martina McBride With Jim Brickman",64,58,50,12
1997-12-20,"Last Night's Letter","K-Ci & JoJo",65,64,46,12
1997-12-20,"Mourn You Til I Join You","Naughty By Nature",66,60,51,6
1997-12-20,"I Wonder If Heaven Got A Ghetto","2Pac",67,73,67,2
1997-12-20,"What If","Reba McEntire",68,86,68,2
1997-12-20,"Tuck Me In","Kimberly Scott",69,76,69,2
1997-12-20,"Still Waters (Run Deep)","Bee Gees",70,87,70,2
1997-12-20,"I'm Afraid Of Americans","David Bowie",71,71,71,5
1997-12-20,"L-L-Lies","Diana King",72,72,72,5
1997-12-20,"Never Make A Promise","Dru Hill",73,80,7,20
1997-12-20,"Too Gone, Too Long","En Vogue",74,70,33,11
1997-12-20,"One More Night","Amber",75,69,69,10
1997-12-20,"Something That We Do","Clint Black",76,0,76,1
1997-12-20,"Have A Little Mercy","4.0",77,75,46,18
1997-12-20,"All Of My Days","Changing Faces (Featuring Jay-Z)",78,65,65,7
1997-12-20,"Around The World","Daft Punk",79,78,61,17
1997-12-20,"The Rest Of Mine","Trace Adkins",80,77,70,10
1997-12-20,"Don't Stop The Music","Playa",81,83,81,6
1997-12-20,"Don't Go","Le Click Featuring Kayo",82,79,62,13
1997-12-20,"In Harm's Way","BeBe Winans",83,94,83,5
1997-12-20,"Say You'll Stay","KAI",84,0,84,1
1997-12-20,"Phenomenon","LL Cool J",85,74,55,8
1997-12-20,"Avenues","Refugee Camp All Stars Featuring Pras (With Ky-mani)",86,88,35,14
1997-12-20,"You Know My Steez","Gang Starr",87,81,81,3
1997-12-20,"Free","Ultra Nate",88,99,75,18
1997-12-20,"DJ Keep Playin' (Get Your Music On)","Yvette Michele",89,98,84,6
1997-12-20,"Smack My Bitch Up","The Prodigy",90,0,90,1
1997-12-20,"Did I Shave My Legs For This?","Deana Carter",91,91,91,2
1997-12-20,"Up & Down","Billy Lawrence",92,93,92,2
1997-12-20,"Baby You Know","The O'Jays",93,90,76,7
1997-12-20,"Home","Depeche Mode",94,96,88,3
1997-12-20,"I'm So Happy I Can't Stop Crying","Toby Keith With Sting",95,84,84,3
1997-12-20,"Doin' Time","Sublime",96,0,96,1
1997-12-20,"Please","The Kinleys",97,85,67,12
1997-12-20,"Man Behind The Music","Queen Pen Featuring Teddy Riley",98,92,92,2
1997-12-20,"You're The Inspiration","Peter Cetera Featuring Az Yet",99,89,77,10
1997-12-20,"Brian Wilson","Barenaked Ladies",100,100,92,5
1997-12-13,"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John",1,1,1,10
1997-12-13,"How Do I Live","LeAnn Rimes",2,3,2,26
1997-12-13,"You Make Me Wanna...","Usher",3,2,2,17
1997-12-13,"My Body","LSG",4,4,4,7
1997-12-13,"Feel So Good","Mase",5,8,5,7
1997-12-13,"My Love Is The Shhh!","Somethin' For The People Featuring Trina & Tamara",6,5,4,16
1997-12-13,"Show Me Love","Robyn",7,7,7,5
1997-12-13,"Tubthumping","Chumbawamba",8,6,6,14
1997-12-13,"I Will Come To You","Hanson",9,10,9,3
1997-12-13,"Been Around The World","Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)",10,25,10,2
1997-12-13,"All Cried Out","Allure Featuring 112",11,9,4,16
1997-12-13,"I Don't Want To Wait","Paula Cole",12,12,12,7
1997-12-13,"The One I Gave My Heart To","Aaliyah",13,14,9,11
1997-12-13,"Foolish Games/You Were Meant For Me","Jewel",14,13,2,55
1997-12-13,"4 Seasons Of Loneliness","Boyz II Men",15,11,1,12
1997-12-13,"Butta Love","Next",16,16,16,15
1997-12-13,"Truly Madly Deeply","Savage Garden",17,26,17,2
1997-12-13,"Sock It 2 Me","Missy "Misdemeanor" Elliott Featuring Da Brat",18,15,12,9
1997-12-13,"Spice Up Your Life","Spice Girls",19,20,18,6
1997-12-13,"Quit Playing Games (With My Heart)","Backstreet Boys",20,17,2,25
1997-12-13,"What About Us","Total",21,19,16,16
1997-12-13,"Semi-Charmed Life","Third Eye Blind",22,18,4,24
1997-12-13,"I Do","Lisa Loeb",23,24,23,7
1997-12-13,"Criminal","Fiona Apple",24,21,21,11
1997-12-13,"All For You","Sister Hazel",25,22,11,23
1997-12-13,"Mo Money Mo Problems","The Notorious B.I.G. Featuring Puff Daddy & Mase",26,23,1,20
1997-12-13,"A Song For Mama","Boyz II Men",27,0,27,1
1997-12-13,"I Don't Ever Want To See You Again","Uncle Sam",28,29,28,6
1997-12-13,"Building A Mystery","Sarah McLachlan",29,27,13,15
1997-12-13,"We're Not Making Love No More","Dru Hill",30,0,30,1
1997-12-13,"How's It Going To Be","Third Eye Blind",31,36,31,2
1997-12-13,"Breaking All The Rules","She Moves",32,35,32,6
1997-12-13,"If I Could Teach The World","Bone Thugs-N-Harmony",33,31,27,9
1997-12-13,"Honey","Mariah Carey",34,30,1,14
1997-12-13,"I'll Be Missing You","Puff Daddy & Faith Evans Featuring 112",35,34,1,27
1997-12-13,"Heaven","Nu Flavor",36,39,36,10
1997-12-13,"I Care 'Bout You","Milestone",37,37,23,16
1997-12-13,"Invisible Man","98 Degrees",38,32,12,23
1997-12-13,"2 Become 1","Spice Girls",39,33,4,18
1997-12-13,"Sunny Came Home","Shawn Colvin",40,38,7,23
1997-12-13,"They Like It Slow","H-Town",41,40,35,10
1997-12-13,"I Miss My Homies","Master P Featuring Pimp C And The Shocker",42,41,25,15
1997-12-13,"No Tengo Dinero","Los Umbrellos",43,47,43,16
1997-12-13,"So Help Me Girl","Gary Barlow",44,44,44,9
1997-12-13,"The Memory Remains","Metallica",45,28,28,3
1997-12-13,"Everything","Mary J. Blige",46,43,24,12
1997-12-13,"Love Gets Me Every Time","Shania Twain",47,42,25,10
1997-12-13,"Lollipop (Candyman)","Aqua",48,0,48,1
1997-12-13,"Legend Of A Cowgirl","Imani Coppola",49,45,36,14
1997-12-13,"Barely Breathing","Duncan Sheik",50,46,16,55
1997-12-13,"At The Beginning","Richard Marx & Donna Lewis",51,52,51,6
1997-12-13,"No, No, No","Destiny's Child",52,55,52,3
1997-12-13,"Going Back To Cali","The Notorious B.I.G.",53,60,53,2
1997-12-13,"Backyard Boogie","Mack 10",54,49,37,16
1997-12-13,"You Should Be Mine (Don't Waste Your Time)","Brian McKnight Featuring Mase",55,53,17,15
1997-12-13,"You're Not Alone","Olive",56,58,56,8
1997-12-13,"I'm Not A Player","Big Punisher",57,57,57,7
1997-12-13,"Valentine","Martina McBride With Jim Brickman",58,54,50,11
1997-12-13,"Don't Be Stupid (You Know I Love You)","Shania Twain",59,66,59,2
1997-12-13,"Mourn You Til I Join You","Naughty By Nature",60,51,51,5
1997-12-13,"Coco Jamboo","Mr. President",61,59,21,20
1997-12-13,"You Light Up My Life","LeAnn Rimes",62,63,34,14
1997-12-13,"Just Clownin'","WC From Westside Connection",63,0,63,1
1997-12-13,"Last Night's Letter","K-Ci & JoJo",64,56,46,11
1997-12-13,"All Of My Days","Changing Faces (Featuring Jay-Z)",65,65,65,6
1997-12-13,"Kiss The Rain","Billie Myers",66,67,66,6
1997-12-13,"32 Flavors","Alana Davis",67,71,67,2
1997-12-13,"So Good","Davina",68,61,61,7
1997-12-13,"One More Night","Amber",69,69,69,9
1997-12-13,"Too Gone, Too Long","En Vogue",70,62,33,10
1997-12-13,"I'm Afraid Of Americans","David Bowie",71,73,71,4
1997-12-13,"L-L-Lies","Diana King",72,72,72,4
1997-12-13,"I Wonder If Heaven Got A Ghetto","2Pac",73,0,73,1
1997-12-13,"Phenomenon","LL Cool J",74,70,55,7
1997-12-13,"Have A Little Mercy","4.0",75,68,46,17
1997-12-13,"Tuck Me In","Kimberly Scott",76,0,76,1
1997-12-13,"The Rest Of Mine","Trace Adkins",77,77,70,9
1997-12-13,"Around The World","Daft Punk",78,75,61,16
1997-12-13,"Don't Go","Le Click Featuring Kayo",79,64,62,12
1997-12-13,"Never Make A Promise","Dru Hill",80,74,7,19
1997-12-13,"You Know My Steez","Gang Starr",81,81,81,2
1997-12-13,"Do You Like This","Rome",82,84,31,20
1997-12-13,"Don't Stop The Music","Playa",83,85,82,5
1997-12-13,"I'm So Happy I Can't Stop Crying","Toby Keith With Sting",84,93,84,2
1997-12-13,"Please","The Kinleys",85,80,67,11
1997-12-13,"What If","Reba McEntire",86,0,86,1
1997-12-13,"Still Waters (Run Deep)","Bee Gees",87,0,87,1
1997-12-13,"Avenues","Refugee Camp All Stars Featuring Pras (With Ky-mani)",88,78,35,13
1997-12-13,"You're The Inspiration","Peter Cetera Featuring Az Yet",89,86,77,9
1997-12-13,"Baby You Know","The O'Jays",90,76,76,6
1997-12-13,"Did I Shave My Legs For This?","Deana Carter",91,0,91,1
1997-12-13,"Man Behind The Music","Queen Pen Featuring Teddy Riley",92,0,92,1
1997-12-13,"Up & Down","Billy Lawrence",93,0,93,1
1997-12-13,"In Harm's Way","BeBe Winans",94,83,83,4
1997-12-13,"You Walked In","Lonestar",95,96,93,4
1997-12-13,"Home","Depeche Mode",96,88,88,2
1997-12-13,"On My Own","Peach Union",97,89,39,13
1997-12-13,"DJ Keep Playin' (Get Your Music On)","Yvette Michele",98,87,84,5
1997-12-13,"Free","Ultra Nate",99,79,75,17
1997-12-13,"Brian Wilson","Barenaked Ladies",100,92,92,4
1997-12-06,"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John",1,1,1,9
1997-12-06,"You Make Me Wanna...","Usher",2,2,2,16
1997-12-06,"How Do I Live","LeAnn Rimes",3,3,3,25
1997-12-06,"My Body","LSG",4,5,4,6
1997-12-06,"My Love Is The Shhh!","Somethin' For The People Featuring Trina & Tamara",5,4,4,15
1997-12-06,"Tubthumping","Chumbawamba",6,6,6,13
1997-12-06,"Show Me Love","Robyn",7,7,7,4
1997-12-06,"Feel So Good","Mase",8,10,8,6
1997-12-06,"All Cried Out","Allure Featuring 112",9,9,4,15
1997-12-06,"I Will Come To You","Hanson",10,15,10,2
1997-12-06,"4 Seasons Of Loneliness","Boyz II Men",11,8,1,11
1997-12-06,"I Don't Want To Wait","Paula Cole",12,12,12,6
1997-12-06,"Foolish Games/You Were Meant For Me","Jewel",13,11,2,54
1997-12-06,"The One I Gave My Heart To","Aaliyah",14,13,9,10
1997-12-06,"Sock It 2 Me","Missy "Misdemeanor" Elliott Featuring Da Brat",15,14,12,8
1997-12-06,"Butta Love","Next",16,17,16,14
1997-12-06,"Quit Playing Games (With My Heart)","Backstreet Boys",17,16,2,24
1997-12-06,"Semi-Charmed Life","Third Eye Blind",18,19,4,23
1997-12-06,"What About Us","Total",19,20,16,15
1997-12-06,"Spice Up Your Life","Spice Girls",20,18,18,5
1997-12-06,"Criminal","Fiona Apple",21,21,21,10
1997-12-06,"All For You","Sister Hazel",22,22,11,22
1997-12-06,"Mo Money Mo Problems","The Notorious B.I.G. Featuring Puff Daddy & Mase",23,24,1,19
1997-12-06,"I Do","Lisa Loeb",24,26,24,6
1997-12-06,"Been Around The World","Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase)",25,0,25,1
1997-12-06,"Truly Madly Deeply","Savage Garden",26,0,26,1
1997-12-06,"Building A Mystery","Sarah McLachlan",27,23,13,14
1997-12-06,"The Memory Remains","Metallica",28,31,28,2
1997-12-06,"I Don't Ever Want To See You Again","Uncle Sam",29,41,29,5
1997-12-06,"Honey","Mariah Carey",30,25,1,13
1997-12-06,"If I Could Teach The World","Bone Thugs-N-Harmony",31,27,27,8
1997-12-06,"Invisible Man","98 Degrees",32,28,12,22
1997-12-06,"2 Become 1","Spice Girls",33,30,4,17
1997-12-06,"I'll Be Missing You","Puff Daddy & Faith Evans Featuring 112",34,29,1,26
1997-12-06,"Breaking All The Rules","She Moves",35,37,35,5
1997-12-06,"How's It Going To Be","Third Eye Blind",36,0,36,1
1997-12-06,"I Care 'Bout You","Milestone",37,32,23,15
1997-12-06,"Sunny Came Home","Shawn Colvin",38,36,7,22
1997-12-06,"Heaven","Nu Flavor",39,39,39,9
1997-12-06,"They Like It Slow","H-Town",40,35,35,9
1997-12-06,"I Miss My Homies","Master P Featuring Pimp C And The Shocker",41,34,25,14
1997-12-06,"Love Gets Me Every Time","Shania Twain",42,38,25,9
1997-12-06,"Everything","Mary J. Blige",43,33,24,11
1997-12-06,"So Help Me Girl","Gary Barlow",44,44,44,8
1997-12-06,"Legend Of A Cowgirl","Imani Coppola",45,40,36,13
1997-12-06,"Barely Breathing","Duncan Sheik",46,42,16,54
1997-12-06,"No Tengo Dinero","Los Umbrellos",47,47,47,15
1997-12-06,"Do You Know (What It Takes)","Robyn",48,43,7,28
1997-12-06,"Backyard Boogie","Mack 10",49,52,37,15
1997-12-06,"The Freshmen","The Verve Pipe",50,45,5,42
1997-12-06,"Mourn You Til I Join You","Naughty By Nature",51,51,51,4
1997-12-06,"At The Beginning","Richard Marx & Donna Lewis",52,57,52,5
1997-12-06,"You Should Be Mine (Don't Waste Your Time)","Brian McKnight Featuring Mase",53,46,17,14
1997-12-06,"Valentine","Martina McBride With Jim Brickman",54,54,50,10
1997-12-06,"No, No, No","Destiny's Child",55,64,55,2
1997-12-06,"Last Night's Letter","K-Ci & JoJo",56,55,46,10
1997-12-06,"I'm Not A Player","Big Punisher",57,62,57,6
1997-12-06,"You're Not Alone","Olive",58,59,58,7
1997-12-06,"Coco Jamboo","Mr. President",59,56,21,19
1997-12-06,"Going Back To Cali","The Notorious B.I.G.",60,0,60,1
1997-12-06,"So Good","Davina",61,61,61,6
1997-12-06,"Too Gone, Too Long","En Vogue",62,53,33,9
1997-12-06,"You Light Up My Life","LeAnn Rimes",63,60,34,13
1997-12-06,"Don't Go","Le Click Featuring Kayo",64,66,62,11
1997-12-06,"All Of My Days","Changing Faces (Featuring Jay-Z)",65,69,65,5
1997-12-06,"Don't Be Stupid (You Know I Love You)","Shania Twain",66,0,66,1
1997-12-06,"Kiss The Rain","Billie Myers",67,71,67,5
1997-12-06,"Have A Little Mercy","4.0",68,63,46,16
1997-12-06,"One More Night","Amber",69,81,69,8
1997-12-06,"Phenomenon","LL Cool J",70,65,55,6
1997-12-06,"32 Flavors","Alana Davis",71,0,71,1
1997-12-06,"L-L-Lies","Diana King",72,77,72,3
1997-12-06,"I'm Afraid Of Americans","David Bowie",73,74,73,3
1997-12-06,"Never Make A Promise","Dru Hill",74,67,7,18
1997-12-06,"Around The World","Daft Punk",75,70,61,15
1997-12-06,"Baby You Know","The O'Jays",76,78,76,5
1997-12-06,"The Rest Of Mine","Trace Adkins",77,76,70,8
1997-12-06,"Avenues","Refugee Camp All Stars Featuring Pras (With Ky-mani)",78,75,35,12
1997-12-06,"Free","Ultra Nate",79,82,75,16
1997-12-06,"Please","The Kinleys",80,72,67,10
1997-12-06,"You Know My Steez","Gang Starr",81,0,81,1
1997-12-06,"Don't Say","Jon B",82,84,68,15
1997-12-06,"In Harm's Way","BeBe Winans",83,87,83,3
1997-12-06,"Do You Like This","Rome",84,79,31,19
1997-12-06,"Don't Stop The Music","Playa",85,88,82,4
1997-12-06,"You're The Inspiration","Peter Cetera Featuring Az Yet",86,90,77,8
1997-12-06,"DJ Keep Playin' (Get Your Music On)","Yvette Michele",87,94,84,4
1997-12-06,"Home","Depeche Mode",88,0,88,1
1997-12-06,"On My Own","Peach Union",89,73,39,12
1997-12-06,"Love Is Alive","3rd Party",90,68,61,11
1997-12-06,"To The Moon And Back","Savage Garden",91,85,37,20
1997-12-06,"Brian Wilson","Barenaked Ladies",92,92,92,3
1997-12-06,"I'm So Happy I Can't Stop Crying","Toby Keith With Sting",93,0,93,1
1997-12-06,"Someone","SWV (Featuring Puff Daddy)",94,89,19,20
1997-12-06,"After 12, Before 6","Sam Salter",95,83,51,16
1997-12-06,"You Walked In","Lonestar",96,93,93,3
1997-12-06,"Spin Spin Sugar","Sneaker Pimps",97,91,87,9
1997-12-06,"Get It Wet","Twista",98,96,96,2
1997-12-06,"Barbie Girl","Aqua",99,95,7,14
1997-12-06,"Electric Barbarella","Duran Duran",100,86,52,9
1997-11-29,"Candle In The Wind 1997/Something About The Way You Look Tonight","Elton John",1,1,1,8
1997-11-29,"You Make Me Wanna...","Usher",2,2,2,15
1997-11-29,"How Do I Live","LeAnn Rimes",3,3,3,24
1997-11-29,"My Love Is The Shhh!","Somethin' For The People Featuring Trina & Tamara",4,6,4,14
1997-11-29,"My Body","LSG",5,5,5,5
1997-11-29,"Tubthumping","Chumbawamba",6,8,6,12
1997-11-29,"Show Me Love","Robyn",7,13,7,3
1997-11-29,"4 Seasons Of Loneliness","Boyz II Men",8,7,1,10
