date,title,artist,current,previous,peak,weeks
2000-12-23,"Best Of Intentions","Travis Tritt",37,31,27,19
2000-12-23,"No More","Ruff Endz",38,33,5,26
2000-12-23,"Born To Fly","Sara Evans",39,36,36,10
2000-12-23,"Hemorrhage (In My Hands)","Fuel",40,48,40,9
2000-12-23,"You're A God","Vertical Horizon",41,37,23,18
2000-12-23,"Crazy","K-Ci & JoJo",42,60,42,3
2000-12-23,"Bow Wow (That's My Name)","Lil Bow Wow",43,64,43,5
2000-12-23,"Come On Over Baby (All I Want Is You)","Christina Aguilera",44,43,1,21
2000-12-23,"www.memory","Alan Jackson",45,47,45,8
2000-12-23,"Just Another Day In Paradise","Phil Vassar",46,41,35,13
2000-12-23,"So In Love With Two","Mikaila",47,53,47,5
2000-12-23,"No More (Baby I'ma Do Right)","3LW",48,52,48,8
2000-12-23,"911","Wyclef Jean Featuring Mary J. Blige",49,44,38,12
2000-12-23,"My Everything","98 Degrees",50,59,50,3
2000-12-23,"Tell Her","Lonestar",51,56,51,6
2000-12-23,"The Itch","Vitamin C",52,45,45,4
2000-12-23,"Stronger","Britney Spears",53,55,53,4
2000-12-23,"Emotional","Carl Thomas",54,58,54,5
2000-12-23,"Danger (Been So Long)","Mystikal Featuring Nivea",55,77,55,2
2000-12-23,"Bag Lady","Erykah Badu",56,38,6,19
2000-12-23,"Stan","Eminem Featuring Dido",57,51,51,8
2000-12-23,"Shake Ya Ass","Mystikal",58,42,13,20
2000-12-23,"Mamacita","Public Announcement",59,0,59,1
2000-12-23,"Burn","Jo Dee Messina",60,63,60,4
2000-12-23,"Loser","3 Doors Down",61,62,55,10
2000-12-23,"Ashes By Now","Lee Ann Womack",62,66,62,3
2000-12-23,"The Little Girl","John Michael Montgomery",63,57,35,16
2000-12-23,"One Woman Man","Dave Hollister",64,73,64,3
2000-12-23,"Project Chick","Cash Money Millionaires",65,74,65,2
2000-12-23,"Babylon","David Gray",66,72,66,4
2000-12-23,"Rollin'","Limp Bizkit",67,65,65,7
2000-12-23,"It's Over Now","112",68,71,68,3
2000-12-23,"Liar","Profyle",69,61,14,15
2000-12-23,"You Should've Told Me","Kelly Price",70,68,64,14
2000-12-23,"Open My Heart","Yolanda Adams",71,67,57,18
2000-12-23,"There Is No Arizona","Jamie O'Neal",72,0,72,1
2000-12-23,"Promise","Jagged Edge",73,0,73,1
2000-12-23,"Is That Your Chick","Memphis Bleek Featuring Jay-Z & Missy Elliott",74,96,74,2
2000-12-23,"Girls Dem Sugar","Beenie Man Featuring Mya",75,69,54,10
2000-12-23,"This Everyday Love","Rascal Flatts",76,0,76,1
2000-12-23,"Original Prankster","The Offspring",77,70,70,5
2000-12-23,"South Side","Moby Featuring Gwen Stefani",78,82,78,4
2000-12-23,"Wild Horses","Garth Brooks",79,0,79,1
2000-12-23,"Meanwhile Back At The Ranch","The Clark Family Experience",80,80,80,6
2000-12-23,"But For The Grace Of God","Keith Urban",81,0,81,1
2000-12-23,"A Little Gasoline","Terri Clark",82,75,75,2
2000-12-23,"My Love Goes On And On","Chris Cagle",83,79,76,10
2000-12-23,"Oklahoma","Billy Gilman",84,89,84,7
2000-12-23,"Can't Fight The Moonlight","LeAnn Rimes",85,88,71,16
2000-12-23,"How Many Licks?","Lil' Kim Featuring Sisqo",86,86,75,5
2000-12-23,"It's My Life","Bon Jovi",87,85,33,20
2000-12-23,"Go On","George Strait",88,78,40,18
2000-12-23,"My Baby You","Marc Anthony",89,83,70,15
2000-12-23,"Could It Be","Jaheim",90,99,90,2
2000-12-23,"Feels Like Love","Vince Gill",91,76,52,17
2000-12-23,"Kiss This","Aaron Tippin",92,87,42,18
2000-12-23,"Give Me Just One Night (Una Noche)","98 Degrees",93,84,2,19
2000-12-23,"If I Am","Nine Days",94,81,68,4
2000-12-23,"Put It On Me","Ja Rule Featuring Lil' Mo & Vita",95,0,95,1
2000-12-23,"All Good?","De La Soul Featuring Chaka Khan",96,0,96,1
2000-12-23,"Oh No","Mos Def & Pharoahe Monch Featuring Nate Dogg",97,0,97,1
2000-12-23,"Straight Up","Chante Moore",98,97,83,9
2000-12-23,"Bounce With Me","Lil Bow Wow Featuring Xscape",99,90,20,19
2000-12-23,"Do You","Funkmaster Flex Featuring DMX",100,94,91,7
2000-12-16,"Independent Women Part I","Destiny's Child",1,1,1,13
2000-12-16,"Case Of The Ex (Whatcha Gonna Do)","Mya",2,2,2,18
2000-12-16,"With Arms Wide Open","Creed",3,3,1,32
2000-12-16,"It Wasn't Me","Shaggy Feat. Ricardo "RikRok" Ducent",4,7,4,7
2000-12-16,"Kryptonite","3 Doors Down",5,5,3,37
2000-12-16,"Gotta Tell You","Samantha Mumba",6,4,4,15
2000-12-16,"This I Promise You","'N Sync",7,6,5,12
2000-12-16,"He Loves U Not","Dream",8,11,8,12
2000-12-16,"Ms. Jackson","OutKast",9,12,9,6
2000-12-16,"The Way You Love Me","Faith Hill",10,9,8,33
2000-12-16,"Most Girls","P!nk",11,8,4,19
2000-12-16,"Shape Of My Heart","Backstreet Boys",12,10,9,10
2000-12-16,"If You're Gone","matchbox twenty",13,15,13,9
2000-12-16,"I Just Wanna Love U (Give It 2 Me)","JAY-Z",14,14,14,8
2000-12-16,"Dance With Me","Debelah Morgan",15,13,13,21
2000-12-16,"E.I.","Nelly",16,18,16,11
2000-12-16,"I Wish","R. Kelly",17,21,17,12
2000-12-16,"Between Me And You","Ja Rule Featuring Christina Milian",18,17,11,14
2000-12-16,"Pinch Me","Barenaked Ladies",19,19,15,15
2000-12-16,"Music","Madonna",20,16,1,19
2000-12-16,"What's Your Fantasy","Ludacris Featuring Shawnna",21,22,21,12
2000-12-16,"She Bangs","Ricky Martin",22,20,12,11
2000-12-16,"Crazy For This Girl","Evan And Jaron",23,28,23,7
2000-12-16,"Again","Lenny Kravitz",24,39,24,5
2000-12-16,"Don't Think I'm Not","Kandi",25,25,24,20
2000-12-16,"My First Love","Avant Featuring KeKe Wyatt",26,33,26,7
2000-12-16,"My Next Thirty Years","Tim McGraw",27,31,27,9
2000-12-16,"Love Don't Cost A Thing","Jennifer Lopez",28,46,28,2
2000-12-16,"We Danced","Brad Paisley",29,34,29,10
2000-12-16,"Bent","matchbox twenty",30,27,1,34
2000-12-16,"Best Of Intentions","Travis Tritt",31,29,27,18
2000-12-16,"Beautiful Day","U2",32,42,32,11
2000-12-16,"No More","Ruff Endz",33,24,5,25
2000-12-16,"Just Friends (Sunny)","Musiq",34,41,34,10
2000-12-16,"Without You","Dixie Chicks",35,40,35,11
2000-12-16,"Born To Fly","Sara Evans",36,44,36,9
2000-12-16,"You're A God","Vertical Horizon",37,37,23,17
2000-12-16,"Bag Lady","Erykah Badu",38,26,6,18
2000-12-16,"Jumpin', Jumpin'","Destiny's Child",39,35,3,32
2000-12-16,"I Lost It","Kenny Chesney",40,47,40,9
2000-12-16,"Just Another Day In Paradise","Phil Vassar",41,43,35,12
2000-12-16,"Shake Ya Ass","Mystikal",42,30,13,19
2000-12-16,"Come On Over Baby (All I Want Is You)","Christina Aguilera",43,23,1,20
2000-12-16,"911","Wyclef Jean Featuring Mary J. Blige",44,38,38,11
2000-12-16,"The Itch","Vitamin C",45,48,45,3
2000-12-16,"Incomplete","Sisqo",46,32,1,26
2000-12-16,"www.memory","Alan Jackson",47,49,47,7
2000-12-16,"Hemorrhage (In My Hands)","Fuel",48,52,48,8
2000-12-16,"(Hot S**t) Country Grammar","Nelly",49,36,7,34
2000-12-16,"Faded","SoulDecision Featuring Thrust",50,45,22,24
2000-12-16,"Stan","Eminem Featuring Dido",51,51,51,7
2000-12-16,"No More (Baby I'ma Do Right)","3LW",52,58,52,7
2000-12-16,"So In Love With Two","Mikaila",53,53,53,4
2000-12-16,"Don't Tell Me","Madonna",54,78,54,2
2000-12-16,"Stronger","Britney Spears",55,55,55,3
2000-12-16,"Tell Her","Lonestar",56,56,56,5
2000-12-16,"The Little Girl","John Michael Montgomery",57,50,35,15
2000-12-16,"Emotional","Carl Thomas",58,61,58,4
2000-12-16,"My Everything","98 Degrees",59,62,59,2
2000-12-16,"Crazy","K-Ci & JoJo",60,69,60,2
2000-12-16,"Liar","Profyle",61,54,14,14
2000-12-16,"Loser","3 Doors Down",62,59,55,9
2000-12-16,"Burn","Jo Dee Messina",63,67,63,3
2000-12-16,"Bow Wow (That's My Name)","Lil Bow Wow",64,75,64,4
2000-12-16,"Rollin'","Limp Bizkit",65,65,65,6
2000-12-16,"Ashes By Now","Lee Ann Womack",66,74,66,2
2000-12-16,"Open My Heart","Yolanda Adams",67,63,57,17
2000-12-16,"You Should've Told Me","Kelly Price",68,64,64,13
2000-12-16,"Girls Dem Sugar","Beenie Man Featuring Mya",69,60,54,9
2000-12-16,"Original Prankster","The Offspring",70,70,70,4
2000-12-16,"It's Over Now","112",71,82,71,2
2000-12-16,"Babylon","David Gray",72,73,72,3
2000-12-16,"One Woman Man","Dave Hollister",73,86,73,2
2000-12-16,"Project Chick","Cash Money Millionaires",74,0,74,1
2000-12-16,"A Little Gasoline","Terri Clark",75,0,75,1
2000-12-16,"Feels Like Love","Vince Gill",76,57,52,16
2000-12-16,"Danger (Been So Long)","Mystikal Featuring Nivea",77,0,77,1
2000-12-16,"Go On","George Strait",78,71,40,17
2000-12-16,"My Love Goes On And On","Chris Cagle",79,76,76,9
2000-12-16,"Meanwhile Back At The Ranch","The Clark Family Experience",80,92,80,5
2000-12-16,"If I Am","Nine Days",81,68,68,3
2000-12-16,"South Side","Moby Featuring Gwen Stefani",82,93,82,3
2000-12-16,"My Baby You","Marc Anthony",83,87,70,14
2000-12-16,"Give Me Just One Night (Una Noche)","98 Degrees",84,66,2,18
2000-12-16,"It's My Life","Bon Jovi",85,84,33,19
2000-12-16,"How Many Licks?","Lil' Kim Featuring Sisqo",86,77,75,4
2000-12-16,"Kiss This","Aaron Tippin",87,94,42,17
2000-12-16,"Can't Fight The Moonlight","LeAnn Rimes",88,81,71,15
2000-12-16,"Oklahoma","Billy Gilman",89,88,88,6
2000-12-16,"Bounce With Me","Lil Bow Wow Featuring Xscape",90,80,20,18
2000-12-16,"That's The Kind Of Mood I'm In","Patty Loveless",91,85,71,14
2000-12-16,"What Means The World To You","Cam'ron",92,95,83,10
2000-12-16,"Pop Ya Collar","Usher",93,79,60,7
2000-12-16,"Do You","Funkmaster Flex Featuring DMX",94,91,91,6
2000-12-16,"You Won't Be Lonely Now","Billy Ray Cyrus",95,89,80,13
2000-12-16,"Is That Your Chick","Memphis Bleek Featuring Jay-Z & Missy Elliott",96,0,96,1
2000-12-16,"Straight Up","Chante Moore",97,83,83,8
2000-12-16,"Spanish Guitar","Toni Braxton",98,98,98,3
2000-12-16,"Could It Be","Jaheim",99,0,99,1
2000-12-16,"Bad Boyz","Shyne Featuring Barrington Levy",100,96,57,15
2000-12-09,"Independent Women Part I","Destiny's Child",1,1,1,12
2000-12-09,"Case Of The Ex (Whatcha Gonna Do)","Mya",2,2,2,17
2000-12-09,"With Arms Wide Open","Creed",3,3,1,31
2000-12-09,"Gotta Tell You","Samantha Mumba",4,7,4,14
2000-12-09,"Kryptonite","3 Doors Down",5,4,3,36
2000-12-09,"This I Promise You","'N Sync",6,5,5,11
2000-12-09,"It Wasn't Me","Shaggy Feat. Ricardo "RikRok" Ducent",7,10,7,6
2000-12-09,"Most Girls","P!nk",8,6,4,18
2000-12-09,"The Way You Love Me","Faith Hill",9,8,8,32
2000-12-09,"Shape Of My Heart","Backstreet Boys",10,9,9,9
2000-12-09,"He Loves U Not","Dream",11,18,11,11
2000-12-09,"Ms. Jackson","OutKast",12,21,12,5
2000-12-09,"Dance With Me","Debelah Morgan",13,13,13,20
2000-12-09,"I Just Wanna Love U (Give It 2 Me)","JAY-Z",14,19,14,7
2000-12-09,"If You're Gone","matchbox twenty",15,20,15,8
2000-12-09,"Music","Madonna",16,11,1,18
2000-12-09,"Between Me And You","Ja Rule Featuring Christina Milian",17,14,11,13
2000-12-09,"E.I.","Nelly",18,16,16,10
2000-12-09,"Pinch Me","Barenaked Ladies",19,15,15,14
2000-12-09,"She Bangs","Ricky Martin",20,12,12,10
2000-12-09,"I Wish","R. Kelly",21,17,17,11
2000-12-09,"What's Your Fantasy","Ludacris Featuring Shawnna",22,25,22,11
2000-12-09,"Come On Over Baby (All I Want Is You)","Christina Aguilera",23,22,1,19
2000-12-09,"No More","Ruff Endz",24,23,5,24
2000-12-09,"Don't Think I'm Not","Kandi",25,26,24,19
2000-12-09,"Bag Lady","Erykah Badu",26,29,6,17
2000-12-09,"Bent","matchbox twenty",27,28,1,33
2000-12-09,"Crazy For This Girl","Evan And Jaron",28,33,28,6
2000-12-09,"Best Of Intentions","Travis Tritt",29,27,27,17
2000-12-09,"Shake Ya Ass","Mystikal",30,24,13,18
2000-12-09,"My Next Thirty Years","Tim McGraw",31,36,31,8
2000-12-09,"Incomplete","Sisqo",32,31,1,25
2000-12-09,"My First Love","Avant Featuring KeKe Wyatt",33,39,33,6
2000-12-09,"We Danced","Brad Paisley",34,34,34,9
2000-12-09,"Jumpin', Jumpin'","Destiny's Child",35,30,3,31
2000-12-09,"(Hot S**t) Country Grammar","Nelly",36,37,7,33
2000-12-09,"You're A God","Vertical Horizon",37,32,23,16
2000-12-09,"911","Wyclef Jean Featuring Mary J. Blige",38,42,38,10
2000-12-09,"Again","Lenny Kravitz",39,48,39,4
2000-12-09,"Without You","Dixie Chicks",40,41,40,10
2000-12-09,"Just Friends (Sunny)","Musiq",41,44,41,9
2000-12-09,"Beautiful Day","U2",42,40,40,10
2000-12-09,"Just Another Day In Paradise","Phil Vassar",43,35,35,11
2000-12-09,"Born To Fly","Sara Evans",44,46,44,8
2000-12-09,"Faded","SoulDecision Featuring Thrust",45,38,22,23
2000-12-09,"Love Don't Cost A Thing","Jennifer Lopez",46,0,46,1
2000-12-09,"I Lost It","Kenny Chesney",47,47,47,8
2000-12-09,"The Itch","Vitamin C",48,86,48,2
2000-12-09,"www.memory","Alan Jackson",49,50,49,6
2000-12-09,"The Little Girl","John Michael Montgomery",50,45,35,14
2000-12-09,"Stan","Eminem Featuring Dido",51,51,51,6
2000-12-09,"Hemorrhage (In My Hands)","Fuel",52,53,52,7
2000-12-09,"So In Love With Two","Mikaila",53,65,53,3
2000-12-09,"Liar","Profyle",54,43,14,13
2000-12-09,"Stronger","Britney Spears",55,70,55,2
2000-12-09,"Tell Her","Lonestar",56,58,56,4
2000-12-09,"Feels Like Love","Vince Gill",57,52,52,15
2000-12-09,"No More (Baby I'ma Do Right)","3LW",58,60,58,6
2000-12-09,"Loser","3 Doors Down",59,55,55,8
2000-12-09,"Girls Dem Sugar","Beenie Man Featuring Mya",60,54,54,8
2000-12-09,"Emotional","Carl Thomas",61,63,61,3
2000-12-09,"My Everything","98 Degrees",62,0,62,1
2000-12-09,"Open My Heart","Yolanda Adams",63,59,57,16
2000-12-09,"You Should've Told Me","Kelly Price",64,64,64,12
2000-12-09,"Rollin'","Limp Bizkit",65,66,65,5
2000-12-09,"Give Me Just One Night (Una Noche)","98 Degrees",66,67,2,17
2000-12-09,"Burn","Jo Dee Messina",67,77,67,2
2000-12-09,"If I Am","Nine Days",68,68,68,2
2000-12-09,"Crazy","K-Ci & JoJo",69,0,69,1
2000-12-09,"Original Prankster","The Offspring",70,71,70,3
2000-12-09,"Go On","George Strait",71,56,40,16
2000-12-09,"Last Resort","Papa Roach",72,57,57,20
2000-12-09,"Babylon","David Gray",73,73,73,2
2000-12-09,"Ashes By Now","Lee Ann Womack",74,0,74,1
2000-12-09,"Bow Wow (That's My Name)","Lil Bow Wow",75,82,75,3
2000-12-09,"My Love Goes On And On","Chris Cagle",76,76,76,8
2000-12-09,"How Many Licks?","Lil' Kim Featuring Sisqo",77,75,75,3
2000-12-09,"Don't Tell Me","Madonna",78,0,78,1
2000-12-09,"Pop Ya Collar","Usher",79,62,60,6
2000-12-09,"Bounce With Me","Lil Bow Wow Featuring Xscape",80,69,20,17
2000-12-09,"Can't Fight The Moonlight","LeAnn Rimes",81,79,71,14
2000-12-09,"It's Over Now","112",82,0,82,1
2000-12-09,"Straight Up","Chante Moore",83,83,83,7
2000-12-09,"It's My Life","Bon Jovi",84,61,33,18
2000-12-09,"That's The Kind Of Mood I'm In","Patty Loveless",85,72,71,13
2000-12-09,"One Woman Man","Dave Hollister",86,0,86,1
2000-12-09,"My Baby You","Marc Anthony",87,74,70,13
2000-12-09,"Oklahoma","Billy Gilman",88,90,88,5
2000-12-09,"You Won't Be Lonely Now","Billy Ray Cyrus",89,80,80,12
2000-12-09,"Just Be A Man About It","Toni Braxton",90,89,32,20
2000-12-09,"Do You","Funkmaster Flex Featuring DMX",91,91,91,5
2000-12-09,"Meanwhile Back At The Ranch","The Clark Family Experience",92,81,81,4
2000-12-09,"South Side","Moby Featuring Gwen Stefani",93,94,93,2
2000-12-09,"Kiss This","Aaron Tippin",94,78,42,16
2000-12-09,"What Means The World To You","Cam'ron",95,87,83,9
2000-12-09,"Bad Boyz","Shyne Featuring Barrington Levy",96,88,57,14
2000-12-09,"That Other Woman","Changing Faces",97,85,64,11
2000-12-09,"Spanish Guitar","Toni Braxton",98,98,98,2
2000-12-09,"The Light","Common",99,93,44,19
2000-12-09,"Where I Wanna Be","Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt",100,99,95,5
2000-12-02,"Independent Women Part I","Destiny's Child",1,1,1,11
2000-12-02,"Case Of The Ex (Whatcha Gonna Do)","Mya",2,7,2,16
2000-12-02,"With Arms Wide Open","Creed",3,2,1,30
2000-12-02,"Kryptonite","3 Doors Down",4,3,3,35
2000-12-02,"This I Promise You","'N Sync",5,6,5,10
2000-12-02,"Most Girls","P!nk",6,4,4,17
2000-12-02,"Gotta Tell You","Samantha Mumba",7,5,5,13
2000-12-02,"The Way You Love Me","Faith Hill",8,9,8,31
2000-12-02,"Shape Of My Heart","Backstreet Boys",9,10,9,8
2000-12-02,"It Wasn't Me","Shaggy Feat. Ricardo "RikRok" Ducent",10,16,10,5
2000-12-02,"Music","Madonna",11,8,1,17
2000-12-02,"She Bangs","Ricky Martin",12,13,12,9
2000-12-02,"Dance With Me","Debelah Morgan",13,14,13,19
2000-12-02,"Between Me And You","Ja Rule Featuring Christina Milian",14,11,11,12
2000-12-02,"Pinch Me","Barenaked Ladies",15,15,15,13
2000-12-02,"E.I.","Nelly",16,17,16,9
2000-12-02,"I Wish","R. Kelly",17,20,17,10
2000-12-02,"He Loves U Not","Dream",18,18,18,10
2000-12-02,"I Just Wanna Love U (Give It 2 Me)","JAY-Z",19,23,19,6
2000-12-02,"If You're Gone","matchbox twenty",20,21,20,7
2000-12-02,"Ms. Jackson","OutKast",21,27,21,4
2000-12-02,"Come On Over Baby (All I Want Is You)","Christina Aguilera",22,12,1,18
2000-12-02,"No More","Ruff Endz",23,22,5,23
2000-12-02,"Shake Ya Ass","Mystikal",24,19,13,17
