date,title,artist,current,previous,peak,weeks
2010-12-25,"Firework","Katy Perry",1,1,1,8
2010-12-25,"What's My Name?","Rihanna Featuring Drake",2,3,1,8
2010-12-25,"Grenade","Bruno Mars",3,5,3,11
2010-12-25,"Raise Your Glass","P!nk",4,2,1,10
2010-12-25,"We R Who We R","Ke$ha",5,8,1,7
2010-12-25,"Only Girl (In The World)","Rihanna",6,6,1,14
2010-12-25,"Just The Way You Are","Bruno Mars",7,7,1,21
2010-12-25,"The Time (Dirty Bit)","The Black Eyed Peas",8,4,4,5
2010-12-25,"Just A Dream","Nelly",9,9,3,17
2010-12-25,"Bottoms Up","Trey Songz Featuring Nicki Minaj",10,10,6,18
2010-12-25,"Black And Yellow","Wiz Khalifa",11,14,11,10
2010-12-25,"Like A G6","Far*East Movement Featuring Cataracs & Dev",12,11,1,18
2010-12-25,"DJ Got Us Fallin' In Love","Usher Featuring Pitbull",13,12,4,22
2010-12-25,"Dynamite","Taio Cruz",14,13,2,28
2010-12-25,"Tonight (I'm Lovin' You)","Enrique Iglesias Featuring Ludacris & DJ Frank E",15,20,15,3
2010-12-25,"No Hands","Waka Flocka Flame Featuring Roscoe Dash & Wale",16,18,16,14
2010-12-25,"Please Don't Go","Mike Posner",17,19,16,12
2010-12-25,"That's All She Wrote","T.I. Featuring Eminem",18,0,18,1
2010-12-25,"Stereo Love","Edward Maya & Vika Jigulina",19,24,19,10
2010-12-25,"Teenage Dream","Katy Perry",20,15,1,21
2010-12-25,"Animal","Neon Trees",21,16,13,28
2010-12-25,"Yeah 3X","Chris Brown",22,33,22,7
2010-12-25,"F**k You! (Forget You)","Cee Lo Green",23,17,9,16
2010-12-25,"Coming Home","Diddy - Dirty Money Featuring Skylar Grey",24,51,24,3
2010-12-25,"Secrets","OneRepublic",25,28,21,25
2010-12-25,"Right Thru Me","Nicki Minaj",26,31,26,11
2010-12-25,"Whip My Hair","WILLOW",27,27,11,8
2010-12-25,"If I Die Young","The Band Perry",28,30,19,23
2010-12-25,"Right Above It","Lil Wayne Featuring Drake",29,32,6,17
2010-12-25,"Club Can't Handle Me","Flo Rida Featuring David Guetta",30,23,9,24
2010-12-25,"I Like It","Enrique Iglesias Featuring Pitbull",31,26,4,31
2010-12-25,"Hey Baby (Drop It To The Floor)","Pitbull Featuring T-Pain",32,41,32,11
2010-12-25,"Aston Martin Music","Rick Ross Featuring Drake & Chrisette Michele",33,35,33,11
2010-12-25,"Back To December","Taylor Swift",34,43,6,7
2010-12-25,"Christmas Lights","Coldplay",35,25,25,2
2010-12-25,"Deuces","Chris Brown Featuring Tyga & Kevin McCall",36,34,14,24
2010-12-25,"Somewhere With You","Kenny Chesney",37,40,37,6
2010-12-25,"No Love","Eminem Featuring Lil Wayne",38,39,23,15
2010-12-25,"My Kinda Party","Jason Aldean",39,46,39,16
2010-12-25,"Love The Way You Lie","Eminem Featuring Rihanna",40,37,1,25
2010-12-25,"Felt Good On My Lips","Tim McGraw",41,48,26,6
2010-12-25,"Love Like Woe","The Ready Set",42,36,27,18
2010-12-25,"Stuck Like Glue","Sugarland",43,42,17,20
2010-12-25,"Can't Be Friends","Trey Songz",44,45,43,13
2010-12-25,"Pretty Girl Rock","Keri Hilson",45,62,45,3
2010-12-25,"Memories","David Guetta Featuring Kid Cudi",46,50,46,10
2010-12-25,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",47,44,32,18
2010-12-25,"Dog Days Are Over","Florence + The Machine",48,21,21,13
2010-12-25,"Jar Of Hearts","Christina Perri",49,65,34,11
2010-12-25,"Mine","Taylor Swift",50,47,3,19
2010-12-25,"We No Speak Americano","Yolanda Be Cool & Dcup",51,49,29,13
2010-12-25,"Kush","Dr. Dre Featuring Snoop Dogg & Akon",52,58,34,4
2010-12-25,"Turn On The Radio","Reba",53,63,53,13
2010-12-25,"Who Are You When I'm Not Looking","Blake Shelton",54,64,54,6
2010-12-25,"Rhythm of Love","Plain White T's",55,71,55,13
2010-12-25,"Mama's Song","Carrie Underwood",56,59,56,12
2010-12-25,"Baby, It's Cold Outside","Glee Cast",57,0,57,1
2010-12-25,"Why Wait","Rascal Flatts",58,53,48,17
2010-12-25,"Welcome Christmas","Glee Cast",59,0,59,1
2010-12-25,"Rocketeer","Far*East Movement Featuring Ryan Tedder",60,93,60,2
2010-12-25,"Put You In A Song","Keith Urban",61,61,60,11
2010-12-25,"Down On Me","Jeremih Featuring 50 Cent",62,72,62,5
2010-12-25,"Only Prettier","Miranda Lambert",63,67,61,15
2010-12-25,"Lay It Down","Lloyd",64,69,64,8
2010-12-25,"Hold My Hand","Michael Jackson Duet With Akon",65,66,50,4
2010-12-25,"The Breath You Take","George Strait",66,70,63,15
2010-12-25,"Who Dat Girl","Flo Rida Featuring Akon",67,55,55,2
2010-12-25,"Rolling In The Deep","Adele",68,0,68,1
2010-12-25,"Voices","Chris Young",69,77,69,6
2010-12-25,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",70,87,56,6
2010-12-25,"Let Me Down Easy","Billy Currington",71,88,71,3
2010-12-25,"Anything Like Me","Brad Paisley",72,68,48,15
2010-12-25,"Runaway","Kanye West Featuring Pusha T",73,52,12,10
2010-12-25,"Waiting For The End","Linkin Park",74,83,74,10
2010-12-25,"Fancy","Drake Featuring T.I. & Swizz Beatz",75,81,25,20
2010-12-25,"Maybe","Sick Puppies",76,86,76,3
2010-12-25,"Hello World","Lady Antebellum",77,89,70,5
2010-12-25,"Someone Else Calling You Baby","Luke Bryan",78,75,75,7
2010-12-25,"All I Want Is You","Miguel Featuring J. Cole",79,73,58,13
2010-12-25,"Make A Movie","Twista Featuring Chris Brown",80,91,80,5
2010-12-25,"Little Lion Man","Mumford & Sons",81,80,61,18
2010-12-25,"Fire Flame","Birdman Featuring Lil Wayne",82,84,82,2
2010-12-25,"Angel","Akon",83,56,56,8
2010-12-25,"Bullets In The Gun","Toby Keith",84,95,84,6
2010-12-25,"Marry Me","Train",85,94,85,4
2010-12-25,"Letting Go (Dutty Love)","Sean Kingston Featuring Nicki Minaj",86,74,36,19
2010-12-25,"Smoke A Little Smoke","Eric Church",87,82,78,13
2010-12-25,"Shake","Jesse McCartney",88,76,54,10
2010-12-25,"No BS","Chris Brown",89,0,89,1
2010-12-25,"Loca","Shakira Featuring Dizzee Rascal",90,100,32,10
2010-12-25,"Strip Me","Natasha Bedingfield",91,0,91,4
2010-12-25,"Forget You","Glee Cast Featuring Gwyneth Paltrow",92,60,11,4
2010-12-25,"Monster","Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",93,98,18,7
2010-12-25,"Bass Down Low","Dev Featuring The Cataracs",94,0,94,1
2010-12-25,"Fall For Your Type","Jamie Foxx Featuring Drake",95,0,95,1
2010-12-25,"September","Daughtry",96,85,36,19
2010-12-25,"One In A Million","Ne-Yo",97,92,87,7
2010-12-25,"Marry You","Bruno Mars",98,90,90,3
2010-12-25,"Porn Star Dancing","My Darkest Days Featuring Zakk Wylde",99,0,90,6
2010-12-25,"Bon, Bon","Pitbull",100,0,61,5
2010-12-18,"Firework","Katy Perry",1,2,1,7
2010-12-18,"Raise Your Glass","P!nk",2,1,1,9
2010-12-18,"What's My Name?","Rihanna Featuring Drake",3,5,1,7
2010-12-18,"The Time (Dirty Bit)","The Black Eyed Peas",4,9,4,4
2010-12-18,"Grenade","Bruno Mars",5,10,5,10
2010-12-18,"Only Girl (In The World)","Rihanna",6,3,1,13
2010-12-18,"Just The Way You Are","Bruno Mars",7,4,1,20
2010-12-18,"We R Who We R","Ke$ha",8,6,1,6
2010-12-18,"Just A Dream","Nelly",9,8,3,16
2010-12-18,"Bottoms Up","Trey Songz Featuring Nicki Minaj",10,11,6,17
2010-12-18,"Like A G6","Far*East Movement Featuring Cataracs & Dev",11,7,1,17
2010-12-18,"DJ Got Us Fallin' In Love","Usher Featuring Pitbull",12,12,4,21
2010-12-18,"Dynamite","Taio Cruz",13,13,2,27
2010-12-18,"Black And Yellow","Wiz Khalifa",14,19,14,9
2010-12-18,"Teenage Dream","Katy Perry",15,14,1,20
2010-12-18,"Animal","Neon Trees",16,15,13,27
2010-12-18,"F**k You! (Forget You)","Cee Lo Green",17,17,9,15
2010-12-18,"No Hands","Waka Flocka Flame Featuring Roscoe Dash & Wale",18,22,18,13
2010-12-18,"Please Don't Go","Mike Posner",19,16,16,11
2010-12-18,"Tonight (I'm Lovin' You)","Enrique Iglesias Featuring Ludacris & DJ Frank E",20,18,18,2
2010-12-18,"Dog Days Are Over","Florence + The Machine",21,58,21,12
2010-12-18,"Dog Days Are Over","Glee Cast",22,0,22,1
2010-12-18,"Club Can't Handle Me","Flo Rida Featuring David Guetta",23,21,9,23
2010-12-18,"Stereo Love","Edward Maya & Vika Jigulina",24,26,24,9
2010-12-18,"Christmas Lights","Coldplay",25,0,25,1
2010-12-18,"I Like It","Enrique Iglesias Featuring Pitbull",26,20,4,30
2010-12-18,"Whip My Hair","WILLOW",27,23,11,7
2010-12-18,"Secrets","OneRepublic",28,25,21,24
2010-12-18,"Hey, Soul Sister","Glee Cast",29,0,29,1
2010-12-18,"If I Die Young","The Band Perry",30,24,19,22
2010-12-18,"Right Thru Me","Nicki Minaj",31,31,31,10
2010-12-18,"Right Above It","Lil Wayne Featuring Drake",32,28,6,16
2010-12-18,"Yeah 3X","Chris Brown",33,39,33,6
2010-12-18,"Deuces","Chris Brown Featuring Tyga & Kevin McCall",34,29,14,23
2010-12-18,"Aston Martin Music","Rick Ross Featuring Drake & Chrisette Michele",35,38,35,10
2010-12-18,"Love Like Woe","The Ready Set",36,27,27,17
2010-12-18,"Love The Way You Lie","Eminem Featuring Rihanna",37,33,1,24
2010-12-18,"(I've Had) The Time Of My Life","Glee Cast",38,0,38,1
2010-12-18,"No Love","Eminem Featuring Lil Wayne",39,41,23,14
2010-12-18,"Somewhere With You","Kenny Chesney",40,49,40,5
2010-12-18,"Hey Baby (Drop It To The Floor)","Pitbull Featuring T-Pain",41,43,39,10
2010-12-18,"Stuck Like Glue","Sugarland",42,30,17,19
2010-12-18,"Back To December","Taylor Swift",43,47,6,6
2010-12-18,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",44,36,32,17
2010-12-18,"Can't Be Friends","Trey Songz",45,48,43,12
2010-12-18,"My Kinda Party","Jason Aldean",46,46,45,15
2010-12-18,"Mine","Taylor Swift",47,37,3,18
2010-12-18,"Felt Good On My Lips","Tim McGraw",48,45,26,5
2010-12-18,"We No Speak Americano","Yolanda Be Cool & Dcup",49,44,29,12
2010-12-18,"Memories","David Guetta Featuring Kid Cudi",50,51,50,9
2010-12-18,"Coming Home","Diddy - Dirty Money Featuring Skylar Grey",51,61,51,2
2010-12-18,"Runaway","Kanye West Featuring Pusha T",52,42,12,9
2010-12-18,"Why Wait","Rascal Flatts",53,53,48,16
2010-12-18,"Valerie","Glee Cast",54,0,54,1
2010-12-18,"Who Dat Girl","Flo Rida Featuring Akon",55,0,55,1
2010-12-18,"Angel","Akon",56,0,56,7
2010-12-18,"Marry You","Glee Cast",57,32,32,2
2010-12-18,"Kush","Dr. Dre Featuring Snoop Dogg & Akon",58,34,34,3
2010-12-18,"Mama's Song","Carrie Underwood",59,59,58,11
2010-12-18,"Forget You","Glee Cast Featuring Gwyneth Paltrow",60,35,11,3
2010-12-18,"Put You In A Song","Keith Urban",61,62,60,10
2010-12-18,"Pretty Girl Rock","Keri Hilson",62,72,62,2
2010-12-18,"Turn On The Radio","Reba",63,64,63,12
2010-12-18,"Who Are You When I'm Not Looking","Blake Shelton",64,71,64,5
2010-12-18,"Jar Of Hearts","Christina Perri",65,65,34,10
2010-12-18,"Hold My Hand","Michael Jackson Duet With Akon",66,50,50,3
2010-12-18,"Only Prettier","Miranda Lambert",67,63,61,14
2010-12-18,"Anything Like Me","Brad Paisley",68,54,48,14
2010-12-18,"Lay It Down","Lloyd",69,74,69,7
2010-12-18,"The Breath You Take","George Strait",70,67,63,14
2010-12-18,"Rhythm of Love","Plain White T's",71,68,65,12
2010-12-18,"Down On Me","Jeremih Featuring 50 Cent",72,82,67,4
2010-12-18,"All I Want Is You","Miguel Featuring J. Cole",73,89,58,12
2010-12-18,"Letting Go (Dutty Love)","Sean Kingston Featuring Nicki Minaj",74,52,36,18
2010-12-18,"Someone Else Calling You Baby","Luke Bryan",75,78,75,6
2010-12-18,"Shake","Jesse McCartney",76,55,54,9
2010-12-18,"Voices","Chris Young",77,81,77,5
2010-12-18,"Freak The Freak Out","Victorious Cast Featuring Victoria Justice",78,0,78,1
2010-12-18,"Boots","The Killers",79,0,79,1
2010-12-18,"Little Lion Man","Mumford & Sons",80,77,61,17
2010-12-18,"Fancy","Drake Featuring T.I. & Swizz Beatz",81,75,25,19
2010-12-18,"Smoke A Little Smoke","Eric Church",82,83,78,12
2010-12-18,"Waiting For The End","Linkin Park",83,88,82,9
2010-12-18,"Fire Flame","Birdman Featuring Lil Wayne",84,0,84,1
2010-12-18,"September","Daughtry",85,69,36,18
2010-12-18,"Maybe","Sick Puppies",86,100,86,2
2010-12-18,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",87,95,56,5
2010-12-18,"Let Me Down Easy","Billy Currington",88,97,88,2
2010-12-18,"Hello World","Lady Antebellum",89,84,70,4
2010-12-18,"Marry You","Bruno Mars",90,91,90,2
2010-12-18,"Make A Movie","Twista Featuring Chris Brown",91,96,91,4
2010-12-18,"One In A Million","Ne-Yo",92,87,87,6
2010-12-18,"Rocketeer","Far*East Movement Featuring Ryan Tedder",93,0,93,1
2010-12-18,"Marry Me","Train",94,86,86,3
2010-12-18,"Bullets In The Gun","Toby Keith",95,94,90,5
2010-12-18,"Check It Out","will.i.am & Nicki Minaj",96,66,24,13
2010-12-18,"Don't Cry For Me Argentina (Lea Michele Version)","Glee Cast",97,0,97,1
2010-12-18,"Monster","Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",98,0,18,6
2010-12-18,"Singing In The Rain / Umbrella","Glee Cast Featuring Gwyneth Paltrow",99,56,18,3
2010-12-18,"Loca","Shakira Featuring Dizzee Rascal",100,90,32,9
2010-12-11,"Raise Your Glass","P!nk",1,2,1,8
2010-12-11,"Firework","Katy Perry",2,6,2,6
2010-12-11,"Only Girl (In The World)","Rihanna",3,1,1,12
2010-12-11,"Just The Way You Are","Bruno Mars",4,7,1,19
2010-12-11,"What's My Name?","Rihanna Featuring Drake",5,8,1,6
2010-12-11,"We R Who We R","Ke$ha",6,4,1,5
2010-12-11,"Like A G6","Far*East Movement Featuring Cataracs & Dev",7,3,1,16
2010-12-11,"Just A Dream","Nelly",8,5,3,15
2010-12-11,"The Time (Dirty Bit)","The Black Eyed Peas",9,13,9,3
2010-12-11,"Grenade","Bruno Mars",10,17,10,9
2010-12-11,"Bottoms Up","Trey Songz Featuring Nicki Minaj",11,10,6,16
2010-12-11,"DJ Got Us Fallin' In Love","Usher Featuring Pitbull",12,12,4,20
2010-12-11,"Dynamite","Taio Cruz",13,14,2,26
2010-12-11,"Teenage Dream","Katy Perry",14,15,1,19
2010-12-11,"Animal","Neon Trees",15,16,13,26
2010-12-11,"Please Don't Go","Mike Posner",16,20,16,10
2010-12-11,"F**k You! (Forget You)","Cee Lo Green",17,9,9,14
2010-12-11,"Tonight (I'm Lovin' You)","Enrique Iglesias Featuring Ludacris & DJ Frank E",18,0,18,1
2010-12-11,"Black And Yellow","Wiz Khalifa",19,25,19,8
2010-12-11,"I Like It","Enrique Iglesias Featuring Pitbull",20,21,4,29
2010-12-11,"Club Can't Handle Me","Flo Rida Featuring David Guetta",21,19,9,22
2010-12-11,"No Hands","Waka Flocka Flame Featuring Roscoe Dash & Wale",22,23,18,12
2010-12-11,"Whip My Hair","WILLOW",23,22,11,6
2010-12-11,"If I Die Young","The Band Perry",24,27,19,21
2010-12-11,"Secrets","OneRepublic",25,24,21,23
2010-12-11,"Stereo Love","Edward Maya & Vika Jigulina",26,35,26,8
2010-12-11,"Love Like Woe","The Ready Set",27,31,27,16
2010-12-11,"Right Above It","Lil Wayne Featuring Drake",28,29,6,15
2010-12-11,"Deuces","Chris Brown Featuring Tyga & Kevin McCall",29,28,14,22
2010-12-11,"Stuck Like Glue","Sugarland",30,26,17,18
2010-12-11,"Right Thru Me","Nicki Minaj",31,32,31,9
2010-12-11,"Marry You","Glee Cast",32,0,32,1
2010-12-11,"Love The Way You Lie","Eminem Featuring Rihanna",33,30,1,23
2010-12-11,"Kush","Dr. Dre Featuring Snoop Dogg & Akon",34,49,34,2
2010-12-11,"Forget You","Glee Cast Featuring Gwyneth Paltrow",35,11,11,2
2010-12-11,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",36,34,32,16
2010-12-11,"Mine","Taylor Swift",37,33,3,17
2010-12-11,"Aston Martin Music","Rick Ross Featuring Drake & Chrisette Michele",38,37,35,9
2010-12-11,"Yeah 3X","Chris Brown",39,44,33,5
2010-12-11,"Just The Way You Are","Glee Cast",40,0,40,1
2010-12-11,"No Love","Eminem Featuring Lil Wayne",41,38,23,13
2010-12-11,"Runaway","Kanye West Featuring Pusha T",42,50,12,8
2010-12-11,"Hey Baby (Drop It To The Floor)","Pitbull Featuring T-Pain",43,40,39,9
2010-12-11,"We No Speak Americano","Yolanda Be Cool & Dcup",44,39,29,11
2010-12-11,"Felt Good On My Lips","Tim McGraw",45,42,26,4
2010-12-11,"My Kinda Party","Jason Aldean",46,45,45,14
2010-12-11,"Back To December","Taylor Swift",47,67,6,5
2010-12-11,"Can't Be Friends","Trey Songz",48,43,43,11
2010-12-11,"Somewhere With You","Kenny Chesney",49,46,46,4
2010-12-11,"Hold My Hand","Michael Jackson Duet With Akon",50,84,50,2
2010-12-11,"Memories","David Guetta Featuring Kid Cudi",51,51,51,8
2010-12-11,"Letting Go (Dutty Love)","Sean Kingston Featuring Nicki Minaj",52,47,36,17
2010-12-11,"Why Wait","Rascal Flatts",53,52,48,15
2010-12-11,"Anything Like Me","Brad Paisley",54,48,48,13
2010-12-11,"Shake","Jesse McCartney",55,54,54,8
2010-12-11,"Singing In The Rain / Umbrella","Glee Cast Featuring Gwyneth Paltrow",56,18,18,2
2010-12-11,"Take It Off","Ke$ha",57,55,8,20
2010-12-11,"Dog Days Are Over","Florence + The Machine",58,69,21,11
2010-12-11,"Mama's Song","Carrie Underwood",59,58,58,10
2010-12-11,"Dark Fantasy","Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",60,0,60,1
2010-12-11,"Coming Home","Diddy - Dirty Money Featuring Skylar Grey",61,0,61,1
2010-12-11,"Put You In A Song","Keith Urban",62,60,60,9
2010-12-11,"Only Prettier","Miranda Lambert",63,61,61,13
2010-12-11,"Turn On The Radio","Reba",64,63,63,11
2010-12-11,"Jar Of Hearts","Christina Perri",65,62,34,9
2010-12-11,"Check It Out","will.i.am & Nicki Minaj",66,57,24,12
2010-12-11,"The Breath You Take","George Strait",67,65,63,13
2010-12-11,"Rhythm of Love","Plain White T's",68,66,65,11
2010-12-11,"September","Daughtry",69,56,36,17
2010-12-11,"Show Me How You Burlesque","Christina Aguilera",70,0,70,1
2010-12-11,"Who Are You When I'm Not Looking","Blake Shelton",71,76,71,4
2010-12-11,"Pretty Girl Rock","Keri Hilson",72,0,72,1
2010-12-11,"Who's That Chick?","David Guetta Featuring Rihanna",73,0,73,1
2010-12-11,"Lay It Down","Lloyd",74,72,71,6
2010-12-11,"Fancy","Drake Featuring T.I. & Swizz Beatz",75,64,25,18
2010-12-11,"Fly","Nicki Minaj Featuring Rihanna",76,0,76,1
2010-12-11,"Little Lion Man","Mumford & Sons",77,68,61,16
2010-12-11,"Someone Else Calling You Baby","Luke Bryan",78,80,78,5
2010-12-11,"Hot Tottie","Usher Featuring Jay-Z",79,59,21,16
2010-12-11,"Teenage Dream","Glee Cast",80,36,8,3
2010-12-11,"Voices","Chris Young",81,81,81,4
2010-12-11,"Down On Me","Jeremih Featuring 50 Cent",82,70,67,3
2010-12-11,"Smoke A Little Smoke","Eric Church",83,78,78,11
2010-12-11,"Hello World","Lady Antebellum",84,74,70,3
2010-12-11,"Come Back Song","Darius Rucker",85,71,37,20
2010-12-11,"Marry Me","Train",86,95,86,2
2010-12-11,"One In A Million","Ne-Yo",87,92,87,5
2010-12-11,"Waiting For The End","Linkin Park",88,82,82,8
2010-12-11,"All I Want Is You","Miguel Featuring J. Cole",89,73,58,11
2010-12-11,"Loca","Shakira Featuring Dizzee Rascal",90,83,32,8
2010-12-11,"Marry You","Bruno Mars",91,0,91,1
2010-12-11,"All Of The Lights","Kanye West",92,0,92,1
2010-12-11,"Crazy Beautiful Life","Ke$ha",93,0,93,1
2010-12-11,"Bullets In The Gun","Toby Keith",94,90,90,4
2010-12-11,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",95,79,56,4
2010-12-11,"Make A Movie","Twista Featuring Chris Brown",96,91,91,3
2010-12-11,"Let Me Down Easy","Billy Currington",97,0,97,1
2010-12-11,"The Boys of Fall","Kenny Chesney",98,85,18,18
2010-12-11,"Bon, Bon","Pitbull",99,88,61,4
2010-12-11,"Maybe","Sick Puppies",100,0,100,1
2010-12-04,"Only Girl (In The World)","Rihanna",1,2,1,11
2010-12-04,"Raise Your Glass","P!nk",2,4,2,7
2010-12-04,"Like A G6","Far*East Movement Featuring Cataracs & Dev",3,1,1,15
2010-12-04,"We R Who We R","Ke$ha",4,6,1,4
2010-12-04,"Just A Dream","Nelly",5,5,3,14
2010-12-04,"Firework","Katy Perry",6,9,6,5
2010-12-04,"Just The Way You Are","Bruno Mars",7,3,1,18
2010-12-04,"What's My Name?","Rihanna Featuring Drake",8,7,1,5
2010-12-04,"F**k You! (Forget You)","Cee Lo Green",9,22,9,13
2010-12-04,"Bottoms Up","Trey Songz Featuring Nicki Minaj",10,10,6,15
2010-12-04,"Forget You","Glee Cast Featuring Gwyneth Paltrow",11,0,11,1
2010-12-04,"DJ Got Us Fallin' In Love","Usher Featuring Pitbull",12,11,4,19
2010-12-04,"The Time (Dirty Bit)","The Black Eyed Peas",13,12,12,2
2010-12-04,"Dynamite","Taio Cruz",14,14,2,25
2010-12-04,"Teenage Dream","Katy Perry",15,13,1,18
2010-12-04,"Animal","Neon Trees",16,15,13,25
2010-12-04,"Grenade","Bruno Mars",17,30,17,8
2010-12-04,"Singing In The Rain / Umbrella","Glee Cast Featuring Gwyneth Paltrow",18,0,18,1
2010-12-04,"Club Can't Handle Me","Flo Rida Featuring David Guetta",19,16,9,21
2010-12-04,"Please Don't Go","Mike Posner",20,19,17,9
2010-12-04,"I Like It","Enrique Iglesias Featuring Pitbull",21,21,4,28
2010-12-04,"Whip My Hair","WILLOW",22,18,11,5
2010-12-04,"No Hands","Waka Flocka Flame Featuring Roscoe Dash & Wale",23,25,18,11
2010-12-04,"Secrets","OneRepublic",24,26,21,22
2010-12-04,"Black And Yellow","Wiz Khalifa",25,29,25,7
2010-12-04,"Stuck Like Glue","Sugarland",26,17,17,17
2010-12-04,"If I Die Young","The Band Perry",27,20,19,20
2010-12-04,"Deuces","Chris Brown Featuring Tyga & Kevin McCall",28,24,14,21
2010-12-04,"Right Above It","Lil Wayne Featuring Drake",29,27,6,14
2010-12-04,"Love The Way You Lie","Eminem Featuring Rihanna",30,28,1,22
2010-12-04,"Love Like Woe","The Ready Set",31,33,27,15
2010-12-04,"Right Thru Me","Nicki Minaj",32,34,31,8
2010-12-04,"Mine","Taylor Swift",33,23,3,16
2010-12-04,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",34,32,32,15
2010-12-04,"Stereo Love","Edward Maya & Vika Jigulina",35,37,35,7
2010-12-04,"Teenage Dream","Glee Cast",36,8,8,2
2010-12-04,"Aston Martin Music","Rick Ross Featuring Drake & Chrisette Michele",37,35,35,8
2010-12-04,"No Love","Eminem Featuring Lil Wayne",38,40,23,12
2010-12-04,"We No Speak Americano","Yolanda Be Cool & Dcup",39,36,29,10
2010-12-04,"Hey Baby (Drop It To The Floor)","Pitbull Featuring T-Pain",40,44,39,8
2010-12-04,"King Of Anything","Sara Bareilles",41,42,32,22
2010-12-04,"Felt Good On My Lips","Tim McGraw",42,39,26,3
2010-12-04,"Can't Be Friends","Trey Songz",43,47,43,10
2010-12-04,"Yeah 3X","Chris Brown",44,62,33,4
2010-12-04,"My Kinda Party","Jason Aldean",45,46,45,13
2010-12-04,"Somewhere With You","Kenny Chesney",46,58,46,3
2010-12-04,"Letting Go (Dutty Love)","Sean Kingston Featuring Nicki Minaj",47,45,36,16
2010-12-04,"Anything Like Me","Brad Paisley",48,52,48,12
2010-12-04,"Kush","Dr. Dre Featuring Snoop Dogg & Akon",49,0,49,1
2010-12-04,"Runaway","Kanye West Featuring Pusha T",50,51,12,7
2010-12-04,"Memories","David Guetta Featuring Kid Cudi",51,60,51,7
2010-12-04,"Why Wait","Rascal Flatts",52,61,48,14
2010-12-04,"S&M","Rihanna Featuring Britney Spears",53,0,53,1
2010-12-04,"Shake","Jesse McCartney",54,69,54,7
2010-12-04,"Take It Off","Ke$ha",55,53,8,19
2010-12-04,"September","Daughtry",56,55,36,16
2010-12-04,"Check It Out","will.i.am & Nicki Minaj",57,43,24,11
2010-12-04,"Mama's Song","Carrie Underwood",58,59,58,9
2010-12-04,"Hot Tottie","Usher Featuring Jay-Z",59,49,21,15
2010-12-04,"Put You In A Song","Keith Urban",60,71,60,8
2010-12-04,"Only Prettier","Miranda Lambert",61,64,61,12
2010-12-04,"Jar Of Hearts","Christina Perri",62,75,34,8
2010-12-04,"Turn On The Radio","Reba",63,65,63,10
2010-12-04,"Fancy","Drake Featuring T.I. & Swizz Beatz",64,66,25,17
2010-12-04,"The Breath You Take","George Strait",65,63,63,12
2010-12-04,"Rhythm of Love","Plain White T's",66,78,65,10
2010-12-04,"Back To December","Taylor Swift",67,74,6,4
2010-12-04,"Little Lion Man","Mumford & Sons",68,72,61,15
2010-12-04,"Dog Days Are Over","Florence + The Machine",69,89,21,10
2010-12-04,"Down On Me","Jeremih Featuring 50 Cent",70,67,67,2
2010-12-04,"Come Back Song","Darius Rucker",71,68,37,19
2010-12-04,"Lay It Down","Lloyd",72,82,71,5
2010-12-04,"All I Want Is You","Miguel Featuring J. Cole",73,73,58,10
2010-12-04,"Hello World","Lady Antebellum",74,70,70,2
2010-12-04,"Liv Tonight","Nelly Featuring Keri Hilson",75,0,75,1
2010-12-04,"Who Are You When I'm Not Looking","Blake Shelton",76,81,76,3
2010-12-04,"Monster","Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",77,79,18,5
