chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-03-15,1,GNX,Kendrick Lamar,3,1,15
2025-03-15,2,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,2,1,3
2025-03-15,3,So Close To What,Tate McRae,1,1,2
2025-03-15,4,SOS,SZA,4,1,117
2025-03-15,5,Short n' Sweet,Sabrina Carpenter,5,1,28
2025-03-15,6,Debi Tirar Mas Fotos,Bad Bunny,6,1,9
2025-03-15,7,Alter Ego,LISA,-,7,1
2025-03-15,8,The Rise And Fall Of A Midwest Princess,Chappell Roan,8,2,50
2025-03-15,9,One Thing At A Time,Morgan Wallen,9,1,105
2025-03-15,10,Hurry Up Tomorrow,The Weeknd,7,1,5
2025-03-15,11,Hit Me Hard And Soft,Billie Eilish,10,2,42
2025-03-15,12,Dangerous: The Double Album,Morgan Wallen,15,1,217
2025-03-15,13,The Secret Of Us,Gracie Abrams,11,2,37
2025-03-15,14,The Tortured Poets Department,Taylor Swift,12,1,46
2025-03-15,15,Stick Season,Noah Kahan,13,2,119
2025-03-15,16,The Diamond Collection,Post Malone,16,11,67
2025-03-15,17,Brat,Charli xcx,29,3,39
2025-03-15,18,CHROMAKOPIA,"Tyler, The Creator",14,1,19
2025-03-15,19,Take Care,BigXthaPlug,20,8,21
2025-03-15,20,Mi Vida Mi Muerte,Neton Vega,19,19,2
2025-03-15,21,DAMN.,Kendrick Lamar,17,1,412
2025-03-15,22,"good kid, m.A.A.d city",Kendrick Lamar,18,2,645
2025-03-15,23,Alligator Bites Never Heal,Doechii,21,14,14
2025-03-15,24,F-1 Trillion,Post Malone,22,1,29
2025-03-15,25,Fireworks & Rollerblades,Benson Boone,24,6,48
2025-03-15,26,Incomodo,Tito Double P,25,11,28
2025-03-15,27,WHAM,Lil Baby,23,1,9
2025-03-15,28,Ctrl,SZA,26,3,404
2025-03-15,29,I've Tried Everything But Therapy (Part I),Teddy Swims,27,17,74
2025-03-15,30,Rumours,Fleetwood Mac,31,1,623
2025-03-15,31,Beautifully Broken,Jelly Roll,32,1,21
2025-03-15,32,Take Care,Drake,30,1,627
2025-03-15,33,Cold Beer & Country Music,Zach Top,36,33,29
2025-03-15,34,Blonde,Frank Ocean,33,1,424
2025-03-15,35,Guts,Olivia Rodrigo,53,1,78
2025-03-15,36,American Heartbreak,Zach Bryan,34,5,146
2025-03-15,37,Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",50,2,15
2025-03-15,38,Hozier,Hozier,37,2,360
2025-03-15,39,Diamonds,Elton John,38,7,382
2025-03-15,40,Un Verano Sin Ti,Bad Bunny,39,1,148
2025-03-15,41,Rosie,ROSE,35,3,13
2025-03-15,42,We Don't Trust You,Future & Metro Boomin,45,1,50
2025-03-15,43,+-=÷x (Tour Collection),Ed Sheeran,28,17,21
2025-03-15,44,Zach Bryan,Zach Bryan,43,1,80
2025-03-15,45,"Where I've Been, Isn't Where I'm Going",Shaboozey,41,5,40
2025-03-15,46,Lover,Taylor Swift,42,1,289
2025-03-15,47,Hamilton: An American Musical,Original Broadway Cast,44,2,493
2025-03-15,48,This One's For You,Luke Combs,59,4,405
2025-03-15,49,The Great American Bar Scene,Zach Bryan,47,2,36
2025-03-15,50,Glorious,GloRilla,49,5,21
2025-03-15,51,"Some Days I'm Good, Some Days I'm Not",Fridayy,-,51,1
2025-03-15,52,IGOR,"Tyler, The Creator",58,1,282
2025-03-15,53,Sour,Olivia Rodrigo,46,1,198
2025-03-15,54,Folklore,Taylor Swift,48,1,241
2025-03-15,55,Restless Mind,Sam Barber,55,48,18
2025-03-15,56,Last Lap,Rod Wave,54,2,21
2025-03-15,57,Midnights,Taylor Swift,51,1,124
2025-03-15,58,The Best Of Nickelback: Volume 1,Nickelback,65,21,230
2025-03-15,59,Channel Orange,Frank Ocean,52,2,220
2025-03-15,60,I've Tried Everything But Therapy (Part 2),Teddy Swims,57,4,6
