chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-03-29,1,MUSIC,Playboi Carti,-,1,1
2025-03-29,2,MAYHEM,Lady Gaga,1,1,2
2025-03-29,3,GNX,Kendrick Lamar,2,1,17
2025-03-29,4,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,3,1,5
2025-03-29,5,SOS,SZA,4,1,119
2025-03-29,6,Short n' Sweet,Sabrina Carpenter,6,1,30
2025-03-29,7,So Close To What,Tate McRae,5,1,4
2025-03-29,8,Debi Tirar Mas Fotos,Bad Bunny,8,1,11
2025-03-29,9,HOT (EP),LE SSERAFIM,-,9,1
2025-03-29,10,One Thing At A Time,Morgan Wallen,9,1,107
2025-03-29,11,The Rise And Fall Of A Midwest Princess,Chappell Roan,10,2,52
2025-03-29,12,Alligator Bites Never Heal,Doechii,15,12,16
2025-03-29,13,Hit Me Hard And Soft,Billie Eilish,11,2,44
2025-03-29,14,Hurry Up Tomorrow,The Weeknd,12,1,7
2025-03-29,15,Dangerous: The Double Album,Morgan Wallen,13,1,219
2025-03-29,16,Stick Season,Noah Kahan,17,2,121
2025-03-29,17,The Secret Of Us,Gracie Abrams,14,2,39
2025-03-29,18,The Tortured Poets Department,Taylor Swift,16,1,48
2025-03-29,19,The Diamond Collection,Post Malone,18,11,69
2025-03-29,20,Ruby,JENNIE,7,7,2
2025-03-29,21,F-1 Trillion,Post Malone,21,1,31
2025-03-29,22,Mi Vida Mi Muerte,Neton Vega,19,19,4
2025-03-29,23,CHROMAKOPIA,"Tyler, The Creator",20,1,21
2025-03-29,24,Take Care,BigXthaPlug,22,8,23
2025-03-29,25,DAMN.,Kendrick Lamar,23,1,414
2025-03-29,26,"good kid, m.A.A.d city",Kendrick Lamar,24,2,647
2025-03-29,27,Fireworks & Rollerblades,Benson Boone,28,6,50
2025-03-29,28,Incomodo,Tito Double P,30,11,30
2025-03-29,29,Rumours,Fleetwood Mac,31,1,625
2025-03-29,30,Vibras de Noche II,Eslabon Armado,-,30,1
2025-03-29,31,Cold Beer & Country Music,Zach Top,32,31,31
2025-03-29,32,WHAM,Lil Baby,36,1,11
2025-03-29,33,Ctrl,SZA,34,3,406
2025-03-29,34,I've Tried Everything But Therapy (Part I),Teddy Swims,35,17,76
2025-03-29,35,American Heartbreak,Zach Bryan,38,5,148
2025-03-29,36,Hozier,Hozier,41,2,362
2025-03-29,37,Beautifully Broken,Jelly Roll,33,1,23
2025-03-29,38,Blonde,Frank Ocean,42,1,426
2025-03-29,39,Un Verano Sin Ti,Bad Bunny,44,1,150
2025-03-29,40,Take Care,Drake,39,1,629
2025-03-29,41,+-=÷x (Tour Collection),Ed Sheeran,54,17,23
2025-03-29,42,Diamonds,Elton John,43,7,384
2025-03-29,43,This One's For You,Luke Combs,46,4,407
2025-03-29,44,Brat,Charli xcx,45,3,41
2025-03-29,45,Zach Bryan,Zach Bryan,48,1,82
2025-03-29,46,Hamilton: An American Musical,Original Broadway Cast,50,2,495
2025-03-29,47,Curtain Call: The Hits,Eminem,49,1,728
2025-03-29,48,IGOR,"Tyler, The Creator",51,1,284
2025-03-29,49,We Don't Trust You,Future & Metro Boomin,55,1,52
2025-03-29,50,"Where I've Been, Isn't Where I'm Going",Shaboozey,53,5,42
2025-03-29,51,The Father Of Make Believe,Coheed And Cambria,-,51,1
2025-03-29,52,Rosie,ROSE,47,3,15
2025-03-29,53,Lover,Taylor Swift,57,1,291
2025-03-29,54,The Best Of Nickelback: Volume 1,Nickelback,59,21,232
2025-03-29,55,The Great American Bar Scene,Zach Bryan,56,2,38
2025-03-29,56,Folklore,Taylor Swift,66,1,243
2025-03-29,57,Sour,Olivia Rodrigo,61,1,200
2025-03-29,58,Channel Orange,Frank Ocean,64,2,222
2025-03-29,59,Midnights,Taylor Swift,65,1,126
2025-03-29,60,Guts,Olivia Rodrigo,63,1,80
2025-03-29,61,Glorious,GloRilla,58,5,23
2025-03-29,62,Restless Mind,Sam Barber,60,48,20
2025-03-29,63,"Relapse, Lies, & Betrayal",Warren Zeiders,-,63,1
2025-03-29,64,Greatest Hits,Queen,68,8,639
2025-03-29,65,Exodo,Peso Pluma,75,5,39
2025-03-29,66,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,67,18,738
2025-03-29,67,1989 (Taylor's Version),Taylor Swift,71,1,73
2025-03-29,68,Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",52,2,17
2025-03-29,69,Meteora,Linkin Park,77,1,187
2025-03-29,70,If I Know Me,Morgan Wallen,82,10,337
2025-03-29,71,My Turn,Lil Baby,87,1,264
2025-03-29,72,Don't Mind If I Do,Riley Green,70,25,21
2025-03-29,73,I've Tried Everything But Therapy (Part 2),Teddy Swims,69,4,8
2025-03-29,74,Last Lap,Rod Wave,73,2,23
2025-03-29,75,Greatest Hits,Creed,85,15,137
2025-03-29,76,Religiously. The Album.,Bailey Zimmerman,78,7,92
2025-03-29,77,Journey's Greatest Hits,Journey,93,10,849
2025-03-29,78,Utopia,Travis Scott,86,1,86
2025-03-29,79,Views,Drake,81,1,462
2025-03-29,80,Cosa Nuestra,Rauw Alejandro,80,6,18
2025-03-29,81,Genesis,Peso Pluma,83,3,91
2025-03-29,82,Nevermind,Nirvana,88,1,714
2025-03-29,83,Eternal Sunshine,Ariana Grande,76,1,54
2025-03-29,84,Submarine,The Marias,79,17,27
2025-03-29,85,Traveller,Chris Stapleton,92,1,497
2025-03-29,86,Starboy,The Weeknd,91,1,385
