chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-10-25,1,The Life Of A Showgirl,Taylor Swift,1,1,2
2025-10-25,2,KPop Demon Hunters,Soundtrack,2,1,17
2025-10-25,3,I'm The Problem,Morgan Wallen,3,1,22
2025-10-25,4,Am I The Drama?,Cardi B,4,1,4
2025-10-25,5,Man's Best Friend,Sabrina Carpenter,5,1,7
2025-10-25,6,The Art Of Loving,Olivia Dean,7,6,3
2025-10-25,7,Debi Tirar Mas Fotos,Bad Bunny,6,1,41
2025-10-25,8,SOS,SZA,9,1,149
2025-10-25,9,"You'll Be Alright, Kid",Alex Warren,8,5,47
2025-10-25,10,One Thing At A Time,Morgan Wallen,10,1,137
2025-10-25,11,Ten: The Story Goes On,Twice,-,11,1
2025-10-25,12,Stick Season,Noah Kahan,14,2,151
2025-10-25,13,Melt,Not For Radio,-,13,1
2025-10-25,14,Short n' Sweet,Sabrina Carpenter,11,1,60
2025-10-25,15,So Close To What,Tate McRae,15,1,34
2025-10-25,16,Hit Me Hard And Soft,Billie Eilish,19,2,74
2025-10-25,17,Dangerous: The Double Album,Morgan Wallen,17,1,249
2025-10-25,18,I Barely Know Her,sombr,16,10,8
2025-10-25,19,Rumours,Fleetwood Mac,20,1,655
2025-10-25,20,The Tortured Poets Department,Taylor Swift,13,1,78
2025-10-25,21,30 Number One Hits,Jason Aldean,-,21,1
2025-10-25,22,Un Verano Sin Ti,Bad Bunny,12,1,180
2025-10-25,23,The Rise And Fall Of A Midwest Princess,Chappell Roan,26,2,82
2025-10-25,24,MASA,YoungBoy Never Broke Again,21,6,12
2025-10-25,25,Hamilton: An American Musical,Original Broadway Cast,25,2,525
2025-10-25,26,Take Care,Drake,24,1,659
2025-10-25,27,Swag,Justin Bieber,18,2,14
2025-10-25,28,The Last Wun,Gunna,28,3,10
2025-10-25,29,Beautiful Chaos (EP),KATSEYE,30,4,16
2025-10-25,30,+-=÷x (Tour Collection),Ed Sheeran,31,17,53
2025-10-25,31,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,29,1,35
2025-10-25,32,Folklore,Taylor Swift,23,1,273
2025-10-25,33,"Where I've Been, Isn't Where I'm Going",Shaboozey,32,5,72
2025-10-25,34,$ad Boyz 4 Life II,Junior H,35,14,106
2025-10-25,35,GNX,Kendrick Lamar,34,1,47
2025-10-25,36,Submarine,The Marias,41,17,57
2025-10-25,37,A Matter Of Time,Laufey,53,4,8
2025-10-25,38,Midnights,Taylor Swift,33,1,156
2025-10-25,39,MAYHEM,Lady Gaga,40,1,32
2025-10-25,40,111XPANTIA,Fuerza Regida,42,2,24
2025-10-25,41,I Hope You're Happy,BigXthaPlug,39,7,8
2025-10-25,42,Curtain Call: The Hits,Eminem,45,1,758
2025-10-25,43,MUSIC,Playboi Carti,49,1,31
2025-10-25,44,Lover,Taylor Swift,36,1,321
2025-10-25,45,Diamonds,Elton John,51,7,414
2025-10-25,46,Child Of God II,Forrest Frank,43,12,22
2025-10-25,47,American Heartbreak,Zach Bryan,44,5,178
2025-10-25,48,The Secret Of Us,Gracie Abrams,55,2,69
2025-10-25,49,Brat,Charli xcx,37,3,71
2025-10-25,50,Eternal Sunshine,Ariana Grande,65,1,84
2025-10-25,51,Karma: The 4th Album,Stray Kids,47,1,8
2025-10-25,52,Vie,Doja Cat,22,4,3
2025-10-25,53,Thriller,Michael Jackson,67,1,700
2025-10-25,54,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,57,18,768
2025-10-25,55,Fireworks & Rollerblades,Benson Boone,50,6,80
2025-10-25,56,Sour,Olivia Rodrigo,61,1,230
2025-10-25,57,Views,Drake,56,1,492
2025-10-25,58,"good kid, m.A.A.d city",Kendrick Lamar,63,2,677
2025-10-25,59,The Best Of Nickelback: Volume 1,Nickelback,64,21,262
2025-10-25,60,For All The Dogs,Drake,54,1,106
2025-10-25,61,Greatest Hits,Queen,70,8,669
2025-10-25,62,Guts,Olivia Rodrigo,68,1,110
2025-10-25,63,I've Tried Everything But Therapy (Part I),Teddy Swims,69,17,105
2025-10-25,64,Hozier,Hozier,66,2,392
2025-10-25,65,Hurry Up Tomorrow,The Weeknd,62,1,37
2025-10-25,66,Blonde,Frank Ocean,72,1,456
2025-10-25,67,Breach,Twenty One Pilots,46,1,5
2025-10-25,68,"Greatest Hits, Vol. I & II",Billy Joel,74,6,78
2025-10-25,69,Ctrl,SZA,79,3,436
2025-10-25,70,Hearts Sold Separately,Mariah the Scientist,60,11,8
2025-10-25,71,CxM: 1st Mini Album 'Hype Vibes' (EP),CxM: S.COUPS x MINGYU,-,71,1
2025-10-25,72,reputation,Taylor Swift,48,1,369
2025-10-25,73,TRON: Ares (Soundtrack),Nine Inch Nails,-,5,2
2025-10-25,74,The Collection,OneRepublic,77,46,9
2025-10-25,75,Certified Lover Boy,Drake,71,1,215
2025-10-25,76,Don't Mind If I Do,Riley Green,75,25,50
2025-10-25,77,Zach Bryan,Zach Bryan,76,1,112
2025-10-25,78,F-1 Trillion,Post Malone,73,1,61
2025-10-25,79,The Fame,Lady Gaga,81,2,438
2025-10-25,80,1989 (Taylor's Version),Taylor Swift,59,1,103
2025-10-25,81,Psykotic,OsamaSon,-,81,1
2025-10-25,82,Nevermind,Nirvana,80,1,744
2025-10-25,83,Take Care,BigXthaPlug,78,8,53
2025-10-25,84,Think Later,Tate McRae,83,4,96
2025-10-25,85,[Hybrid Theory],Linkin Park,87,2,384
2025-10-25,86,This One's For You,Luke Combs,90,4,437
2025-10-25,87,Hollywood's Bleeding,Post Malone,-,1,249
2025-10-25,88,American Heart,Benson Boone,93,2,17
2025-10-25,89,Starboy,The Weeknd,82,1,415
2025-10-25,90,Infinite,Mobb Deep,-,90,1
2025-10-25,91,Graduation,Kanye West,85,1,402
2025-10-25,92,Doo-Wops & Hooligans,Bruno Mars,84,3,750
2025-10-25,93,Greatest Hits,Fleetwood Mac,105,14,357
2025-10-25,94,Traveller,Chris Stapleton,91,1,527
2025-10-25,95,Journey's Greatest Hits,Journey,86,10,879
2025-10-25,96,My Turn,Lil Baby,88,1,294
2025-10-25,97,Meteora,Linkin Park,98,1,217
2025-10-25,98,Good Girl Gone Bad,Rihanna,92,2,205
2025-10-25,99,50 Number Ones,George Strait,100,1,356
2025-10-25,100,Own Worst Enemy,Gavin Adcock,95,14,9
2025-10-25,101,AM,Arctic Monkeys,113,6,377
2025-10-25,102,Don't Tap The Glass,"Tyler, the Creator",94,1,13
2025-10-25,103,Cold Beer & Country Music,Zach Top,104,31,61
2025-10-25,104,DAMN.,Kendrick Lamar,107,1,444
2025-10-25,105,Scorpion,Drake,106,1,381
2025-10-25,106,Greatest Hits,Pitbull,111,65,229
2025-10-25,107,Even In Arcadia,Sleep Token,89,1,23
2025-10-25,108,UY SCUTI,Young Thug,27,6,3
2025-10-25,109,After Hours,The Weeknd,114,1,211
2025-10-25,110,Beauty Behind The Madness,The Weeknd,112,1,367
2025-10-25,111,Channel Orange,Frank Ocean,109,2,252
2025-10-25,112,Greatest Hits,Creed,99,15,167
