chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-06-21,1,I'm The Problem,Morgan Wallen,1,1,4
2025-06-21,2,Tha Carter VI,Lil Wayne,-,2,1
2025-06-21,3,Desire : Unleash,ENHYPEN,-,3,1
2025-06-21,4,Addison,Addison Rae,-,4,1
2025-06-21,5,SOS,SZA,3,1,131
2025-06-21,6,Three Cheers For Sweet Revenge,My Chemical Romance,-,6,116
2025-06-21,7,Short n' Sweet,Sabrina Carpenter,8,1,42
2025-06-21,8,One Thing At A Time,Morgan Wallen,6,1,119
2025-06-21,9,Never Enough,Turnstile,-,9,1
2025-06-21,10,GNX,Kendrick Lamar,7,1,29
2025-06-21,11,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,9,1,17
2025-06-21,12,Debi Tirar Mas Fotos,Bad Bunny,10,1,23
2025-06-21,13,Dangerous: The Double Album,Morgan Wallen,11,1,231
2025-06-21,14,Hit Me Hard And Soft,Billie Eilish,13,2,56
2025-06-21,15,Hamilton: An American Musical,Original Broadway Cast,31,2,507
2025-06-21,16,"Where I've Been, Isn't Where I'm Going",Shaboozey,14,5,54
2025-06-21,17,111XPANTIA,Fuerza Regida,12,2,6
2025-06-21,18,The Rise And Fall Of A Midwest Princess,Chappell Roan,16,2,64
2025-06-21,19,"You'll Be Alright, Kid (Chapter 1)",Alex Warren,15,13,29
2025-06-21,20,Hurry Up Tomorrow,The Weeknd,19,1,19
2025-06-21,21,The Tortured Poets Department,Taylor Swift,18,1,60
2025-06-21,22,So Close To What,Tate McRae,17,1,16
2025-06-21,23,Stick Season,Noah Kahan,21,2,133
2025-06-21,24,MUSIC,Playboi Carti,20,1,13
2025-06-21,25,Rumours,Fleetwood Mac,24,1,637
2025-06-21,26,The Diamond Collection,Post Malone,116,11,81
2025-06-21,27,F-1 Trillion,Post Malone,25,1,43
2025-06-21,28,MAYHEM,Lady Gaga,22,1,14
2025-06-21,29,Fireworks & Rollerblades,Benson Boone,26,6,62
2025-06-21,30,Even In Arcadia,Sleep Token,23,1,5
2025-06-21,31,+-=÷x (Tour Collection),Ed Sheeran,27,17,35
2025-06-21,32,reputation,Taylor Swift,5,1,351
2025-06-21,33,Take Care,BigXthaPlug,29,8,35
2025-06-21,34,Un Verano Sin Ti,Bad Bunny,28,1,162
2025-06-21,35,American Heartbreak,Zach Bryan,34,5,160
2025-06-21,36,I've Tried Everything But Therapy (Part I),Teddy Swims,39,17,88
2025-06-21,37,Take Care,Drake,38,1,641
2025-06-21,38,The Secret Of Us,Gracie Abrams,37,2,51
2025-06-21,39,Mi Vida Mi Muerte,Neton Vega,33,19,16
2025-06-21,40,"good kid, m.A.A.d city",Kendrick Lamar,32,2,659
2025-06-21,41,Diamonds,Elton John,36,7,396
2025-06-21,42,Princess Of Power,MARINA,-,42,1
2025-06-21,43,Lover,Taylor Swift,30,1,303
2025-06-21,44,Cold Beer & Country Music,Zach Top,41,31,43
2025-06-21,45,Brat,Charli xcx,47,3,53
2025-06-21,46,Beautifully Broken,Jelly Roll,43,1,35
2025-06-21,47,Happy Burstday,SEVENTEEN,2,2,2
