chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-07-19,1,I'm The Problem,Morgan Wallen,1,1,8
2025-07-19,2,KPop Demon Hunters,Soundtrack,3,2,3
2025-07-19,3,One Thing At A Time,Morgan Wallen,6,1,123
2025-07-19,4,SOS,SZA,7,1,135
2025-07-19,5,Short n' Sweet,Sabrina Carpenter,9,1,46
2025-07-19,6,Dangerous: The Double Album,Morgan Wallen,11,1,235
2025-07-19,7,Debi Tirar Mas Fotos,Bad Bunny,16,1,27
2025-07-19,8,Tropicoqueta,Karol G,5,3,3
2025-07-19,9,35 Biggest Hits,Toby Keith,43,1,207
2025-07-19,10,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,17,1,21
2025-07-19,11,"Where I've Been, Isn't Where I'm Going",Shaboozey,15,5,58
2025-07-19,12,GNX,Kendrick Lamar,12,1,33
2025-07-19,13,F1: The Album,Soundtrack,13,13,2
2025-07-19,14,Rumours,Fleetwood Mac,24,1,641
2025-07-19,15,Beautiful Chaos (EP),KATSEYE,4,4,2
2025-07-19,16,"You'll Be Alright, Kid (Chapter 1)",Alex Warren,19,13,33
2025-07-19,17,.,Kesha,-,17,1
2025-07-19,18,The Rise And Fall Of A Midwest Princess,Chappell Roan,20,2,68
2025-07-19,19,Hit Me Hard And Soft,Billie Eilish,21,2,60
2025-07-19,20,Stick Season,Noah Kahan,23,2,137
2025-07-19,21,American Heart,Benson Boone,14,2,3
2025-07-19,22,111XPANTIA,Fuerza Regida,22,2,10
2025-07-19,23,Hamilton: An American Musical,Original Broadway Cast,25,2,511
2025-07-19,24,F-1 Trillion,Post Malone,28,1,47
2025-07-19,25,Virgin,Lorde,2,2,2
2025-07-19,26,The Tortured Poets Department,Taylor Swift,27,1,64
2025-07-19,27,MUSIC,Playboi Carti,8,1,17
2025-07-19,28,So Close To What,Tate McRae,29,1,20
2025-07-19,29,+-=÷x (Tour Collection),Ed Sheeran,34,17,39
2025-07-19,30,Hurry Up Tomorrow,The Weeknd,30,1,23
2025-07-19,31,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,45,18,754
2025-07-19,32,American Heartbreak,Zach Bryan,36,5,164
2025-07-19,33,Un Verano Sin Ti,Bad Bunny,38,1,166
2025-07-19,34,Fireworks & Rollerblades,Benson Boone,32,6,66
2025-07-19,35,Diamonds,Elton John,42,7,400
2025-07-19,36,Greatest Hits,Tom Petty And The Heartbreakers,68,2,626
2025-07-19,37,Take Care,Drake,41,1,645
2025-07-19,38,MAYHEM,Lady Gaga,39,1,18
2025-07-19,39,I've Tried Everything But Therapy (Part I),Teddy Swims,-,17,91
2025-07-19,40,Brat,Charli xcx,53,3,57
2025-07-19,41,If I Know Me,Morgan Wallen,49,10,353
2025-07-19,42,Take Care,BigXthaPlug,40,8,39
2025-07-19,43,The Great American Bar Scene,Zach Bryan,62,2,54
2025-07-19,44,Zach Bryan,Zach Bryan,52,1,98
2025-07-19,45,All Time Greatest Hits,Lynyrd Skynyrd,92,45,314
2025-07-19,46,Cold Beer & Country Music,Zach Top,44,31,47
2025-07-19,47,"good kid, m.A.A.d city",Kendrick Lamar,50,2,663
2025-07-19,48,The Secret Of Us,Gracie Abrams,47,2,55
2025-07-19,49,Mi Vida Mi Muerte,Neton Vega,46,19,20
2025-07-19,50,The Best Of Nickelback: Volume 1,Nickelback,48,21,248
2025-07-19,51,Curtain Call: The Hits,Eminem,51,1,744
2025-07-19,52,Sounds Of Summer: The Very Best Of The Beach Boys,The Beach Boys,115,14,359
2025-07-19,53,This One's For You,Luke Combs,58,4,423
2025-07-19,54,Cowboy Carter,Beyonce,89,1,54
2025-07-19,55,Lover,Taylor Swift,54,1,307
2025-07-19,56,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,65,5,895
2025-07-19,57,Child Of God,Forrest Frank,117,28,44
2025-07-19,58,Greatest Hits,Queen,63,8,655
2025-07-19,59,Dopamine,Lil Tecca,33,3,4
2025-07-19,60,Journey's Greatest Hits,Journey,69,10,865
2025-07-19,61,Ctrl,SZA,59,3,422
2025-07-19,62,Hungover,Ella Langley,55,49,41
2025-07-19,63,Teenage Dream,Katy Perry,101,1,430
2025-07-19,64,reputation,Taylor Swift,57,1,355
2025-07-19,65,Greatest Hits,Pitbull,70,65,215
2025-07-19,66,Sour,Olivia Rodrigo,73,1,216
2025-07-19,67,Views,Drake,71,1,478
2025-07-19,68,Submarine,The Marias,78,17,43
2025-07-19,69,Traveller,Chris Stapleton,80,1,513
2025-07-19,70,Don't Mind If I Do,Riley Green,66,25,37
2025-07-19,71,Hozier,Hozier,60,2,378
2025-07-19,72,Blonde,Frank Ocean,74,1,442
2025-07-19,73,Beautifully Broken,Jelly Roll,56,1,39
2025-07-19,74,Born To Die,Lana Del Rey,97,2,596
2025-07-19,75,DAMN.,Kendrick Lamar,79,1,430
2025-07-19,76,Even In Arcadia,Sleep Token,61,1,9
2025-07-19,77,Folklore,Taylor Swift,82,1,259
2025-07-19,78,Hollywood's Bleeding,Post Malone,-,1,240
2025-07-19,79,Guts,Olivia Rodrigo,85,1,96
2025-07-19,80,BORONDO,Beele,77,56,8
2025-07-19,81,Religiously. The Album.,Bailey Zimmerman,86,7,108
2025-07-19,82,Eternal Sunshine,Ariana Grande,72,1,70
2025-07-19,83,Greatest Hits,Creed,81,15,153
2025-07-19,84,Nevermind,Nirvana,84,1,730
2025-07-19,85,CHROMAKOPIA,"Tyler, The Creator",93,1,37
2025-07-19,86,Starboy,The Weeknd,91,1,401
2025-07-19,87,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,105,34,299
2025-07-19,88,Gettin' Old,Luke Combs,95,4,120
2025-07-19,89,My Turn,Lil Baby,87,1,280
2025-07-19,90,50 Number Ones,George Strait,100,1,342
2025-07-19,91,Midnights,Taylor Swift,90,1,142
2025-07-19,92,What Not To,Tucker Wetmore,96,15,11
2025-07-19,93,Certified Lover Boy,Drake,98,1,201
2025-07-19,94,Greatest Hits,Guns N' Roses,111,3,732
2025-07-19,95,Greatest Hits,Fleetwood Mac,127,14,343
2025-07-19,96,After Hours,The Weeknd,108,1,197
2025-07-19,97,Am I Okay?,Megan Moroney,76,9,52
2025-07-19,98,Starting Over,Chris Stapleton,103,3,241
