chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-02-15,1,Hurry Up Tomorrow,The Weeknd,-,1,1
2025-02-15,2,Debi Tirar Mas Fotos,Bad Bunny,1,1,5
2025-02-15,3,SOS,SZA,2,1,113
2025-02-15,4,GNX,Kendrick Lamar,3,1,11
2025-02-15,5,Hit Me Hard And Soft,Billie Eilish,10,2,38
2025-02-15,6,The Rise And Fall Of A Midwest Princess,Chappell Roan,14,2,46
2025-02-15,7,Short n' Sweet,Sabrina Carpenter,6,1,24
2025-02-15,8,One Thing At A Time,Morgan Wallen,5,1,101
2025-02-15,9,The Tortured Poets Department,Taylor Swift,11,1,42
2025-02-15,10,The Secret Of Us,Gracie Abrams,8,2,33
2025-02-15,11,CHROMAKOPIA,"Tyler, The Creator",12,1,15
2025-02-15,12,Dangerous: The Double Album,Morgan Wallen,16,1,213
2025-02-15,13,Stick Season,Noah Kahan,15,2,115
2025-02-15,14,Alligator Bites Never Heal,Doechii,62,14,10
2025-02-15,15,WHAM,Lil Baby,13,1,5
2025-02-15,16,Take Care,BigXthaPlug,17,8,17
2025-02-15,17,F-1 Trillion,Post Malone,20,1,25
2025-02-15,18,The Diamond Collection,Post Malone,19,11,63
2025-02-15,19,Cowboy Carter,Beyonce,-,1,37
2025-02-15,20,The Highlights,The Weeknd,23,2,202
2025-02-15,21,Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",18,2,11
2025-02-15,22,I've Tried Everything But Therapy (Part 2),Teddy Swims,4,4,2
2025-02-15,23,Fireworks & Rollerblades,Benson Boone,49,6,44
2025-02-15,24,I've Tried Everything But Therapy (Part I),Teddy Swims,25,17,70
2025-02-15,25,Incomodo,Tito Double P,22,11,24
2025-02-15,26,Brat,Charli xcx,52,3,35
2025-02-15,27,"good kid, m.A.A.d city",Kendrick Lamar,31,2,641
2025-02-15,28,Rosie,ROSE,26,3,9
2025-02-15,29,DAMN.,Kendrick Lamar,36,1,408
2025-02-15,30,Beautifully Broken,Jelly Roll,34,1,17
2025-02-15,31,Folklore,Taylor Swift,43,1,237
2025-02-15,32,The High Road,Kane Brown,7,7,2
2025-02-15,33,Fetty Wap,Fetty Wap,143,1,95
2025-02-15,34,Hozier,Hozier,30,2,356
2025-02-15,35,"Dave's Picks, Volume 53: Riverfront Coliseum, Cincinnati, OH - 10/2/76",Grateful Dead,-,35,1
2025-02-15,36,Rumours,Fleetwood Mac,32,1,619
2025-02-15,37,+-=÷x (Tour Collection),Ed Sheeran,38,17,17
2025-02-15,38,"Where I've Been, Isn't Where I'm Going",Shaboozey,50,5,36
2025-02-15,39,Lover,Taylor Swift,28,1,285
2025-02-15,40,American Heartbreak,Zach Bryan,35,5,142
2025-02-15,41,Blonde,Frank Ocean,33,1,420
