chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-07-26,1,JACKBOYS 2,JACKBOYS & Travis Scott,-,1,1
2025-07-26,2,Swag,Justin Bieber,-,2,1
2025-07-26,3,I'm The Problem,Morgan Wallen,1,1,9
2025-07-26,4,Let God Sort Em Out,Clipse,-,4,1
2025-07-26,5,KPop Demon Hunters,Soundtrack,2,2,4
2025-07-26,6,This Is For,TWICE,-,6,1
2025-07-26,7,GOLDEN HOUR : Part.3 (EP),ATEEZ,-,2,3
2025-07-26,8,Beloved,Giveon,-,8,1
2025-07-26,9,One Thing At A Time,Morgan Wallen,3,1,124
2025-07-26,10,SOS,SZA,4,1,136
2025-07-26,11,Debi Tirar Mas Fotos,Bad Bunny,7,1,28
2025-07-26,12,Short n' Sweet,Sabrina Carpenter,5,1,47
2025-07-26,13,Dangerous: The Double Album,Morgan Wallen,6,1,236
2025-07-26,14,"Where I've Been, Isn't Where I'm Going",Shaboozey,11,5,59
2025-07-26,15,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,10,1,22
2025-07-26,16,GNX,Kendrick Lamar,12,1,34
2025-07-26,17,Tropicoqueta,Karol G,8,3,4
2025-07-26,18,Hit Me Hard And Soft,Billie Eilish,19,2,61
2025-07-26,19,"You'll Be Alright, Kid (Chapter 1)",Alex Warren,16,13,34
2025-07-26,20,The Rise And Fall Of A Midwest Princess,Chappell Roan,18,2,69
2025-07-26,21,Rumours,Fleetwood Mac,14,1,642
2025-07-26,22,Stick Season,Noah Kahan,20,2,138
2025-07-26,23,F1: The Album,Soundtrack,13,13,3
2025-07-26,24,Beautiful Chaos (EP),KATSEYE,15,4,3
2025-07-26,25,111XPANTIA,Fuerza Regida,22,2,11
2025-07-26,26,The Tortured Poets Department,Taylor Swift,26,1,65
2025-07-26,27,American Heart,Benson Boone,21,2,4
2025-07-26,28,The Diamond Collection,Post Malone,152,11,86
2025-07-26,29,Millennium,Backstreet Boys,-,1,94
2025-07-26,30,Hamilton: An American Musical,Original Broadway Cast,23,2,512
2025-07-26,31,+-=÷x (Tour Collection),Ed Sheeran,29,17,40
2025-07-26,32,So Close To What,Tate McRae,28,1,21
2025-07-26,33,F-1 Trillion,Post Malone,24,1,48
2025-07-26,34,Hurry Up Tomorrow,The Weeknd,30,1,24
2025-07-26,35,Un Verano Sin Ti,Bad Bunny,33,1,167
2025-07-26,36,Take Care,Drake,37,1,646
2025-07-26,37,American Heartbreak,Zach Bryan,32,5,165
2025-07-26,38,Fireworks & Rollerblades,Benson Boone,34,6,67
