chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-08-30,1,I'm The Problem,Morgan Wallen,1,1,14
2025-08-30,2,KPop Demon Hunters,Soundtrack,2,2,9
2025-08-30,3,Wishbone,Conan Gray,-,3,1
2025-08-30,4,The Last Wun,Gunna,3,3,2
2025-08-30,5,"You'll Be Alright, Kid",Alex Warren,5,5,39
2025-08-30,6,Hit Me Hard And Soft,Billie Eilish,24,2,66
2025-08-30,7,One Thing At A Time,Morgan Wallen,8,1,129
2025-08-30,8,SOS,SZA,10,1,141
2025-08-30,9,Swag,Justin Bieber,7,2,6
2025-08-30,10,The Tortured Poets Department,Taylor Swift,18,1,70
2025-08-30,11,Short n' Sweet,Sabrina Carpenter,13,1,52
2025-08-30,12,Debi Tirar Mas Fotos,Bad Bunny,15,1,33
2025-08-30,13,Dangerous: The Double Album,Morgan Wallen,16,1,241
2025-08-30,14,Own Worst Enemy,Gavin Adcock,-,14,1
2025-08-30,15,"Where I've Been, Isn't Where I'm Going",Shaboozey,20,5,64
2025-08-30,16,The Rise And Fall Of A Midwest Princess,Chappell Roan,19,2,74
2025-08-30,17,Rumours,Fleetwood Mac,21,1,647
2025-08-30,18,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,26,1,27
2025-08-30,19,Stick Season,Noah Kahan,23,2,143
2025-08-30,20,Lover,Taylor Swift,38,1,313
2025-08-30,21,Folklore,Taylor Swift,29,1,265
2025-08-30,22,Star Line,Chance the Rapper,-,22,1
2025-08-30,23,So Close To What,Tate McRae,28,1,26
2025-08-30,24,GNX,Kendrick Lamar,27,1,39
2025-08-30,25,Hamilton: An American Musical,Original Broadway Cast,25,2,517
2025-08-30,26,reputation,Taylor Swift,32,1,361
2025-08-30,27,Don't Tap The Glass,"Tyler, the Creator",22,1,5
2025-08-30,28,Midnights,Taylor Swift,44,1,148
2025-08-30,29,The Secret Of Us,Gracie Abrams,33,2,61
2025-08-30,30,Take Care,Drake,34,1,651
2025-08-30,31,Thy Kingdom Come,$uicideboy$,17,4,3
2025-08-30,32,Learn The Hard Way,Jordan Davis,-,32,1
2025-08-30,33,111XPANTIA,Fuerza Regida,36,2,16
2025-08-30,34,+-=÷x (Tour Collection),Ed Sheeran,35,17,45
2025-08-30,35,Different Night Same Rodeo,Bailey Zimmerman,12,12,2
2025-08-30,36,Love Is Like,Maroon 5,-,36,1
2025-08-30,37,Sex Hysteria,jessie murph,30,8,5
2025-08-30,38,Un Verano Sin Ti,Bad Bunny,37,1,172
2025-08-30,39,Lost Americana,MGK,4,4,2
2025-08-30,40,American Heartbreak,Zach Bryan,40,5,170
2025-08-30,41,Hurry Up Tomorrow,The Weeknd,41,1,29
2025-08-30,42,F-1 Trillion,Post Malone,39,1,53
2025-08-30,43,Fireworks & Rollerblades,Benson Boone,42,6,72
2025-08-30,44,Luca Brasi 4,Kevin Gates,-,44,1
2025-08-30,45,Diamonds,Elton John,43,7,406
2025-08-30,46,The Collection,OneRepublic,-,46,1
2025-08-30,47,I've Tried Everything But Therapy (Part I),Teddy Swims,46,17,97
2025-08-30,48,Curtain Call: The Hits,Eminem,51,1,750
2025-08-30,49,MASA,YoungBoy Never Broke Again,31,6,4
2025-08-30,50,1989 (Taylor's Version),Taylor Swift,87,1,95
2025-08-30,51,The Essential Ozzy Osbourne,Ozzy Osbourne,83,7,13
2025-08-30,52,MAYHEM,Lady Gaga,47,1,24
2025-08-30,53,Beautiful Chaos (EP),KATSEYE,50,4,8
2025-08-30,54,Submarine,The Marias,54,17,49
2025-08-30,55,American Heart,Benson Boone,53,2,9
2025-08-30,56,"good kid, m.A.A.d city",Kendrick Lamar,56,2,669
2025-08-30,57,Red (Taylor's Version),Taylor Swift,111,1,197
2025-08-30,58,Tropicoqueta,Karol G,45,3,9
2025-08-30,59,Sour,Olivia Rodrigo,55,1,222
2025-08-30,60,Take Care,BigXthaPlug,62,8,45
2025-08-30,61,The Best Of Nickelback: Volume 1,Nickelback,57,21,254
2025-08-30,62,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,59,18,760
2025-08-30,63,MUSIC,Playboi Carti,66,1,23
2025-08-30,64,Zach Bryan,Zach Bryan,60,1,104
2025-08-30,65,Guts,Olivia Rodrigo,63,1,102
2025-08-30,66,Hozier,Hozier,58,2,384
2025-08-30,67,$ad Boyz 4 Life II,Junior H,69,14,98
2025-08-30,68,Cold Beer & Country Music,Zach Top,64,31,53
2025-08-30,69,Views,Drake,78,1,484
2025-08-30,70,Greatest Hits,Queen,70,8,661
2025-08-30,71,Don't Mind If I Do,Riley Green,67,25,42
2025-08-30,72,The Essential Michael Jackson,Michael Jackson,74,31,530
2025-08-30,73,Child Of God,Forrest Frank,68,28,50
2025-08-30,74,Hollywood's Bleeding,Post Malone,73,1,244
2025-08-30,75,Child Of God II,Forrest Frank,72,12,14
2025-08-30,76,Eternal Sunshine,Ariana Grande,80,1,76
2025-08-30,77,Journey's Greatest Hits,Journey,75,10,871
2025-08-30,78,Mi Vida Mi Muerte,Neton Vega,77,19,26
2025-08-30,79,This Is For,Twice,61,6,6
2025-08-30,80,The Great American Bar Scene,Zach Bryan,76,2,60
2025-08-30,81,Ctrl,SZA,85,3,428
2025-08-30,82,1989,Taylor Swift,98,1,531
2025-08-30,83,Certified Lover Boy,Drake,95,1,207
2025-08-30,84,Nevermind,Nirvana,81,1,736
2025-08-30,85,Blonde,Frank Ocean,89,1,448
2025-08-30,86,JACKBOYS 2,JACKBOYS & Travis Scott,48,1,6
2025-08-30,87,God Does Like Ugly,JID,11,11,2
2025-08-30,88,If I Know Me,Morgan Wallen,84,10,359
2025-08-30,89,For All The Dogs,Drake,100,1,98
2025-08-30,90,F1: The Album,Soundtrack,71,13,8
2025-08-30,91,Heartbreak Weather,Niall Horan,-,4,8
2025-08-30,92,The Fame,Lady Gaga,94,2,430
2025-08-30,93,Greatest Hits,Tom Petty And The Heartbreakers,82,2,632
2025-08-30,94,Greatest Hits,Pitbull,88,65,221
2025-08-30,95,Starboy,The Weeknd,102,1,407
2025-08-30,96,Deshawn,YoungBoy Never Broke Again,135,96,2
2025-08-30,97,Thriller,Michael Jackson,104,1,692
2025-08-30,98,Greatest Hits,Creed,92,15,159
2025-08-30,99,This One's For You,Luke Combs,86,4,429
2025-08-30,100,Greatest Hits,Fleetwood Mac,174,14,349
2025-08-30,101,After Hours,The Weeknd,112,1,203
2025-08-30,102,[Hybrid Theory],Linkin Park,107,2,376
2025-08-30,103,Traveller,Chris Stapleton,93,1,519
2025-08-30,104,DAMN.,Kendrick Lamar,105,1,436
2025-08-30,105,Let God Sort Em Out,Clipse,65,4,6
2025-08-30,106,Greetings From Your Hometown,Jonas Brothers,6,6,2
2025-08-30,107,Texas Forever,Hudson Westbrook,120,59,4
2025-08-30,108,What Not To,Tucker Wetmore,97,15,17
2025-08-30,109,Meteora,Linkin Park,110,1,209
2025-08-30,110,Starting Over,Chris Stapleton,103,3,247
2025-08-30,111,35 Biggest Hits,Toby Keith,96,1,213
2025-08-30,112,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,106,5,901
2025-08-30,113,My Turn,Lil Baby,118,1,286
