chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-01-18,1,Wham,Lil Baby,-,1,1
2025-01-18,2,Debi Tirar Mas Fotos,Bad Bunny,-,2,1
2025-01-18,3,SOS,SZA,1,1,109
2025-01-18,4,GNX,Kendrick Lamar,2,1,7
2025-01-18,5,Short n' Sweet,Sabrina Carpenter,3,1,20
2025-01-18,6,Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",4,2,7
2025-01-18,7,Hit Me Hard And Soft,Billie Eilish,5,2,34
2025-01-18,8,One Thing At A Time,Morgan Wallen,8,1,97
2025-01-18,9,The Secret Of Us,Gracie Abrams,9,2,29
2025-01-18,10,CHROMAKOPIA,"Tyler, The Creator",10,1,11
2025-01-18,11,The Tortured Poets Department,Taylor Swift,6,1,38
2025-01-18,12,The Rise And Fall Of A Midwest Princess,Chappell Roan,7,2,42
2025-01-18,13,Stick Season,Noah Kahan,11,2,111
2025-01-18,14,Dangerous: The Double Album,Morgan Wallen,15,1,209
2025-01-18,15,F-1 Trillion,Post Malone,14,1,21
2025-01-18,16,Rosie,ROSE,12,3,5
2025-01-18,17,The Diamond Collection,Post Malone,52,11,59
2025-01-18,18,I've Tried Everything But Therapy (Part I),Teddy Swims,21,17,66
2025-01-18,19,Last Lap,Rod Wave,18,2,13
2025-01-18,20,Incomodo,Tito Double P,19,11,20
2025-01-18,21,Beautifully Broken,Jelly Roll,20,1,13
2025-01-18,22,Brat,Charli xcx,16,3,31
2025-01-18,23,Cosa Nuestra,Rauw Alejandro,25,6,8
2025-01-18,24,Rumours,Fleetwood Mac,22,1,615
2025-01-18,25,Glorious,GloRilla,23,5,13
2025-01-18,26,+-=÷x (Tour Collection),Ed Sheeran,17,17,13
2025-01-18,27,Fireworks & Rollerblades,Benson Boone,29,6,40
2025-01-18,28,Midnights,Taylor Swift,24,1,116
2025-01-18,29,American Heartbreak,Zach Bryan,31,5,138
2025-01-18,30,Take Care,BigXthaPlug,34,8,13
