date,title,artist,current,previous,peak,weeks,new
2014-12-27,"2014 Forest Hills Drive","J. Cole",1,0,1,1,True
2014-12-27,"1989","Taylor Swift",2,1,1,7,False
2014-12-27,"That's Christmas To Me","Pentatonix",3,2,2,8,False
2014-12-27,"Greatest Hits: Decade #1","Carrie Underwood",4,0,4,1,True
2014-12-27,"Rock Or Bust","AC/DC",5,3,3,2,False
2014-12-27,"Anybody Wanna Buy A Heart?","K. Michelle",6,0,6,1,True
2014-12-27,"FOUR","One Direction",7,5,1,4,False
2014-12-27,"In The Lonely Hour","Sam Smith",8,4,2,26,False
2014-12-27,"x","Ed Sheeran",9,11,1,25,False
2014-12-27,"Man Against Machine","Garth Brooks",10,8,4,5,False
2014-12-27,"Christmas","Michael Buble",11,7,1,36,False
2014-12-27,"Holiday Wishes","Idina Menzel",12,6,6,9,False
2014-12-27,"Guardians Of The Galaxy: Awesome Mix Vol. 1","Soundtrack",13,34,1,20,False
2014-12-27,"Hozier","Hozier",14,12,2,10,False
2014-12-27,"Frozen","Soundtrack",15,10,1,55,False
2014-12-27,"Partners","Barbra Streisand",16,17,1,13,False
2014-12-27,"My Everything","Ariana Grande",17,15,1,16,False
2014-12-27,"Old Boots, New Dirt","Jason Aldean",18,20,1,10,False
2014-12-27,"Frozen: The Songs","Soundtrack",19,27,16,11,False
2014-12-27,"Cheek To Cheek","Tony Bennett & Lady Gaga",20,19,1,12,False
2014-12-27,"NOW 52","Various Artists",21,14,2,7,False
2014-12-27,"V","Maroon 5",22,22,1,15,False
2014-12-27,"PTXmas (EP)","Pentatonix",23,18,7,12,False
2014-12-27,"Anything Goes","Florida Georgia Line",24,28,1,9,False
2014-12-27,"The London Sessions","Mary J. Blige",25,9,9,2,False
2014-12-27,"Sonic Highways (Soundtrack)","Foo Fighters",26,24,2,5,False
2014-12-27,"Disney Karaoke Series: Frozen (EP)","Various Artists",27,35,17,35,False
2014-12-27,"The Endless River","Pink Floyd",28,33,3,5,False
2014-12-27,"Michael W. Smith & Friends: The Spirit Of Christmas","Michael W. Smith",29,16,16,11,False
2014-12-27,"Home For The Holidays","Darius Rucker",30,25,25,7,False
2014-12-27,"It's The Girls!","Bette Midler",31,31,3,6,False
2014-12-27,"X","Chris Brown",32,54,2,13,False
2014-12-27,"Monuments To An Elegy","The Smashing Pumpkins",33,0,33,1,True
