date,title,artist,current,previous,peak,weeks,new
2010-12-25,"The Gift","Susan Boyle",1,1,1,5,False
2010-12-25,"Speak Now","Taylor Swift",2,2,1,7,False
2010-12-25,"Glee: The Music, The Christmas Album","Soundtrack",3,4,3,4,False
2010-12-25,"No Mercy","T.I.",4,0,4,1,True
2010-12-25,"O Holy Night (EP)","Jackie Evancho",5,3,2,4,False
2010-12-25,"Pink Friday","Nicki Minaj",6,8,2,3,False
2010-12-25,"Illuminations","Josh Groban",7,9,4,4,False
2010-12-25,"Glee: The Music, Season Two: Volume 4","Soundtrack",8,5,5,2,False
2010-12-25,"Loud","Rihanna",9,10,3,4,False
2010-12-25,"Tron: Legacy (Soundtrack)","Daft Punk",10,0,10,1,True
2010-12-25,"My Christmas","Andrea Bocelli",11,14,2,16,False
2010-12-25,"My Worlds Acoustic","Justin Bieber",12,11,7,3,False
2010-12-25,"Nothing Like This","Rascal Flatts",13,16,6,4,False
2010-12-25,"My Beautiful Dark Twisted Fantasy","Kanye West",14,7,1,3,False
2010-12-25,"Born Free","Kid Rock",15,13,5,4,False
2010-12-25,"The Beginning","The Black Eyed Peas",16,6,6,2,False
2010-12-25,"Merry Christmas II You","Mariah Carey",17,12,4,6,False
2010-12-25,"Teenage Dream","Katy Perry",18,19,1,16,False
2010-12-25,"Just Charlie","Charlie Wilson",19,0,19,1,True
2010-12-25,"My Kinda Party","Jason Aldean",20,20,2,6,False
2010-12-25,"My World 2.0","Justin Bieber",21,26,1,38,False
2010-12-25,"Get Closer","Keith Urban",22,15,7,4,False
2010-12-25,"The Incredible Machine","Sugarland",23,22,1,8,False
2010-12-25,"NOW 36","Various Artists",24,21,4,5,False
2010-12-25,"Recovery","Eminem",25,24,1,25,False
2010-12-25,"Need You Now","Lady Antebellum",26,29,1,46,False
2010-12-25,"Noel","Josh Groban",27,18,1,26,False
2010-12-25,"Burlesque","Soundtrack",28,23,18,3,False
2010-12-25,"Doo-Wops & Hooligans","Bruno Mars",29,31,3,10,False
2010-12-25,"A Charlie Brown Christmas (Soundtrack)","Vince Guaraldi Trio",30,101,30,11,False
2010-12-25,"NOW That's What I Call Christmas! 4","Various Artists",31,28,28,8,False
2010-12-25,"A Year Without Rain","Selena Gomez & The Scene",32,36,4,12,False
2010-12-25,"Glory In The Highest: Christmas Songs Of Worship","Chris Tomlin",33,30,19,18,False
2010-12-25,"Greatest Hits: The Ultimate Collection","Bon Jovi",34,32,5,5,False
2010-12-25,"A Christmas Cornucopia","Annie Lennox",35,47,35,4,False
2010-12-25,"Number One Hits","Tim McGraw",36,27,27,2,False
2010-12-25,"All American Nightmare","Hinder",37,0,37,1,True
2010-12-25,"Greatest Hits... So Far!!!","P!nk",38,37,14,4,False
2010-12-25,"Sigh No More","Mumford & Sons",39,35,16,38,False
2010-12-25,"Hemingway's Whiskey","Kenny Chesney",40,39,1,11,False
2010-12-25,"You Get What You Give","Zac Brown Band",41,44,1,12,False
2010-12-25,"34 Number Ones","Alan Jackson",42,43,37,3,False
2010-12-25,"WOW Hits 2011","Various Artists",43,58,26,10,False
2010-12-25,"Revolution","Miranda Lambert",44,63,8,63,False
2010-12-25,"The Lost Christmas Eve","Trans-Siberian Orchestra",45,65,26,23,False
2010-12-25,"A Merry Little Christmas (EP)","Lady Antebellum",46,38,17,9,False
2010-12-25,"4X4=12","deadmau5",47,0,47,1,True
2010-12-25,"I Am Not A Human Being","Lil Wayne",48,40,1,11,False
2010-12-25,"The Band Perry","The Band Perry",49,52,4,9,False
2010-12-25,"Hannah Montana Forever","Soundtrack",50,49,11,8,False
2010-12-25,"Let It Snow! (EP)","Michael Buble",51,42,32,15,False
2010-12-25,"Christmas: 25th Anniversary Collection","Mannheim Steamroller",52,45,29,17,False
2010-12-25,"And If Our God Is For Us...","Chris Tomlin",53,51,17,4,False
2010-12-25,"Fearless","Taylor Swift",54,64,1,109,False
2010-12-25,"Cannibal","Ke$ha",55,41,15,3,False
2010-12-25,"The Taylor Swift Holiday Collection (EP)","Taylor Swift",56,53,20,19,False
2010-12-25,"BTR (Soundtrack)","Big Time Rush",57,62,3,9,False
2010-12-25,"It's A Wonderful Christmas","Michael W. Smith",58,68,54,21,False
2010-12-25,"Libra Scale","Ne-Yo",59,34,9,3,False
2010-12-25,"Joy To The World","Pink Martini",60,48,35,4,False
2010-12-25,"All The Women I Am","Reba",61,67,7,5,False
2010-12-25,"Charleston, SC 1966","Darius Rucker",62,66,2,9,False
2010-12-25,"Fly Me To The Moon... The Great American Songbook Volume V","Rod Stewart",63,56,4,8,False
2010-12-25,"The Lady Killer","CeeLo Green",64,77,9,5,False
2010-12-25,"I Dreamed A Dream","Susan Boyle",65,61,1,52,False
2010-12-25,"Come Around Sundown","Kings Of Leon",66,59,2,8,False
2010-12-25,"5.0","Nelly",67,55,10,4,False
2010-12-25,"Love Me Back","Jazmine Sullivan",68,17,17,2,False
2010-12-25,"Crazy Love","Michael Buble",69,76,1,62,False
2010-12-25,"Play On","Carrie Underwood",70,85,1,58,False
2010-12-25,"Christmas Eve And Other Stories","Trans-Siberian Orchestra",71,73,53,14,False
2010-12-25,"Endlessly","Duffy",72,0,72,1,True
2010-12-25,"Lungs","Florence + The Machine",73,54,14,28,False
2010-12-25,"Hits Alive","Brad Paisley",74,69,9,6,False
2010-12-25,"Passion, Pain & Pleasure","Trey Songz",75,78,2,13,False
2010-12-25,"A Thousand Suns","Linkin Park",76,81,1,13,False
2010-12-25,"Animal","Ke$ha",77,82,1,49,False
2010-12-25,"...featuring","Norah Jones",78,46,29,4,False
2010-12-25,"The Foundation","Zac Brown Band",79,96,9,108,False
2010-12-25,"Glee: The Music, Volume 3: Showstoppers:","Soundtrack",80,95,1,30,False
2010-12-25,"NOW 35","Various Artists",81,87,2,15,False
2010-12-25,"My World (EP)","Justin Bieber",82,93,5,56,False
2010-12-25,"The Fame","Lady Gaga",83,88,2,111,False
2010-12-25,"Sleigh Ride: Side By Side","Various Artists",84,72,59,4,False
2010-12-25,"The Promise","Bruce Springsteen",85,75,16,4,False
2010-12-25,"The Union","Elton John / Leon Russell",86,94,3,8,False
2010-12-25,"Danger Days: The True Lives Of The Fabulous Killjoys","My Chemical Romance",87,60,8,3,False
2010-12-25,"Man On The Moon II: The Legend Of Mr. Rager","Kid Cudi",88,71,3,5,False
2010-12-25,"Brothers","The Black Keys",89,121,3,30,False
2010-12-25,"Lost In Time","Eric Benet",90,33,33,2,False
2010-12-25,"Loaded: The Best Of Blake Shelton","Blake Shelton",91,97,24,5,False
2010-12-25,"Thank Me Later","Drake",92,110,1,26,False
2010-12-25,"Let Freedom Reign","Chrisette Michele",93,25,25,2,False
2010-12-25,"Elvis Christmas","Elvis Presley",94,86,69,17,False
2010-12-25,"Taylor Swift","Taylor Swift",95,104,5,216,False
