date,title,artist,current,previous,peak,weeks,new
1986-12-27,"Bruce Springsteen & The E Street Band 1975-1985","Bruce Springsteen",1,1,1,5,False
1986-12-27,"Slippery When Wet","Bon Jovi",2,2,1,16,False
1986-12-27,"Third Stage","Boston",3,3,1,11,False
1986-12-27,"The Way It Is","Bruce Hornsby & The Range",4,4,4,28,False
1986-12-27,"Fore!","Huey Lewis & The News",5,5,1,16,False
1986-12-27,"Graceland","Paul Simon",6,6,6,16,False
1986-12-27,"Dancing On The Ceiling","Lionel Richie",7,11,1,18,False
1986-12-27,"True Blue","Madonna",8,10,1,24,False
1986-12-27,"Every Breath You Take-The Singles","The Police",9,7,7,6,False
1986-12-27,"Night Songs","Cinderella",10,14,10,24,False
1986-12-27,"Whiplash Smile","Billy Idol",11,9,6,8,False
1986-12-27,"Word Up","Cameo",12,8,8,14,False
1986-12-27,"Different Light","The Bangles",13,18,12,48,False
1986-12-27,"True Colors","Cyndi Lauper",14,13,4,13,False
1986-12-27,"Rapture","Anita Baker",15,12,12,37,False
1986-12-27,"Give Me The Reason","Luther Vandross",16,16,16,11,False
1986-12-27,"Raising Hell","Run-D.M.C.",17,15,3,29,False
1986-12-27,"Control","Janet Jackson",18,17,1,43,False
1986-12-27,"Notorious","Duran Duran",19,24,19,2,False
1986-12-27,"The Bridge","Billy Joel",20,21,7,20,False
1986-12-27,"Invisible Touch","Genesis",21,22,3,27,False
1986-12-27,"Can't Hold Back","Eddie Money",22,20,20,18,False
1986-12-27,"Break Every Rule","Tina Turner",23,19,4,14,False
1986-12-27,"Licensed To Ill","Beastie Boys",24,33,24,5,False
1986-12-27,"Get Close","Pretenders",25,25,25,7,False
1986-12-27,"Somewhere In Time","Iron Maiden",26,23,11,12,False
1986-12-27,"Just Like The First Time","Freddie Jackson",27,27,27,7,False
1986-12-27,"True Stories: A Film By David Byrne, The Complete Soundtrack","Talking Heads",28,26,17,13,False
1986-12-27,"Top Gun","Soundtrack",29,29,1,30,False
1986-12-27,"Solitude/Solitaire","Peter Cetera",30,30,23,25,False
1986-12-27,"Stand By Me","Soundtrack",31,31,31,15,False
1986-12-27,"Back In The Highlife","Steve Winwood",32,28,3,24,False
1986-12-27,"Forever","Kool & The Gang",33,37,33,4,False
1986-12-27,"Aretha (II)","Aretha Franklin",34,34,34,7,False
1986-12-27,"Crash","The Human League",35,32,24,13,False
1986-12-27,"Georgia Satellites","The Georgia Satellites",36,38,36,9,False
1986-12-27,"Thin Red Line","Glass Tiger",37,40,30,24,False
1986-12-27,"So","Peter Gabriel",38,39,2,29,False
1986-12-27,"To Hell With The Devil","Stryper",39,36,36,6,False
1986-12-27,"Shake You Down","Gregory Abbott",40,43,40,9,False
1986-12-27,"Power","Kansas",41,44,41,7,False
1986-12-27,"Love Zone","Billy Ocean",42,42,6,33,False
1986-12-27,"Eat 'Em And Smile","David Lee Roth",43,41,4,23,False
1986-12-27,"Dancin' Undercover","Ratt",44,46,26,10,False
1986-12-27,"Mosaic","Wang Chung",45,45,41,9,False
1986-12-27,"Boomtown","David & David",46,47,39,20,False
1986-12-27,"Riptide","Robert Palmer",47,35,8,58,False
1986-12-27,"Hot Together","The Pointer Sisters",48,48,48,5,False
1986-12-27,"When Seconds Count","Survivor",49,59,49,8,False
1986-12-27,"Raised On Radio","Journey",50,50,4,34,False
1986-12-27,"Greetings From Timbuk 3","Timbuk 3",51,53,51,13,False
1986-12-27,"This Side Of Paradise","Ric Ocasek",52,49,31,12,False
1986-12-27,"Long Time Coming","Ready For The World",53,57,53,4,False
1986-12-27,"Fahrenheit","Toto",54,52,40,16,False
1986-12-27,"For Sentimental Reasons","Linda Ronstadt With Nelson Riddle & His Orchestra",55,54,46,12,False
1986-12-27,"Primitive Love","Miami Sound Machine",56,58,21,58,False
1986-12-27,"Live","Stevie Ray Vaughan And Double Trouble",57,75,57,2,False
1986-12-27,"Whitney Houston","Whitney Houston",58,64,1,92,False
1986-12-27,"One To One","Howard Jones",59,60,56,9,False
1986-12-27,"5150","Van Halen",60,56,1,38,False
1986-12-27,"The Pacific Age","Orchestral Manoeuvres In The Dark",61,51,47,11,False
1986-12-27,"By Request","Billy Vera & The Beaters",62,103,62,4,False
1986-12-27,"Especially For You","The Smithereens",63,63,60,20,False
1986-12-27,"Robbie Nevil","Robbie Nevil",64,72,64,5,False
1986-12-27,"The Tonight Show Band","The Tonight Show Band/Doc Severinsen",65,74,65,9,False
1986-12-27,"Living In The 20th Century","Steve Miller",66,67,66,7,False
1986-12-27,"Count Three And Pray","Berlin",67,70,61,8,False
1986-12-27,"Heartbeat","Don Johnson",68,61,17,16,False
1986-12-27,"The Touch","Alabama",69,65,42,10,False
1986-12-27,"Under The Blue Moon","New Edition",70,113,70,2,False
1986-12-27,"Like A Rock","Bob Seger",71,71,3,37,False
