chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-02-08,1,4X4,Travis Scott,-,1,1
2025-02-08,2,Die With A Smile,Lady Gaga & Bruno Mars,1,1,24
2025-02-08,3,APT.,ROSE & Bruno Mars,3,3,15
2025-02-08,4,Luther,Kendrick Lamar & SZA,5,3,10
2025-02-08,5,A Bar Song (Tipsy),Shaboozey,4,1,42
2025-02-08,6,Lose Control,Teddy Swims,7,1,76
2025-02-08,7,Birds Of A Feather,Billie Eilish,6,2,37
2025-02-08,8,DTMF,Bad Bunny,2,2,4
2025-02-08,9,That's So True,Gracie Abrams,8,6,15
2025-02-08,10,Love Somebody,Morgan Wallen,10,1,15
2025-02-08,11,TV Off,Kendrick Lamar Featuring Lefty Gunplay,13,2,10
2025-02-08,12,I Had Some Help,Post Malone Featuring Morgan Wallen,12,1,38
2025-02-08,13,Espresso,Sabrina Carpenter,11,3,42
2025-02-08,14,Messy,Lola Young,24,14,9
2025-02-08,15,Beautiful Things,Benson Boone,16,2,53
2025-02-08,16,Baile Inolvidable,Bad Bunny,9,3,4
2025-02-08,17,Fat Juicy & Wet,Sexyy Red & Bruno Mars,-,17,1
2025-02-08,18,Timeless,The Weeknd & Playboi Carti,17,3,18
2025-02-08,19,Taste,Sabrina Carpenter,14,2,23
2025-02-08,20,30 For 30,SZA With Kendrick Lamar,23,20,6
2025-02-08,21,Sports Car,Tate McRae,-,21,1
2025-02-08,22,Smile,Morgan Wallen,18,4,5
2025-02-08,23,Squabble Up,Kendrick Lamar,21,1,10
2025-02-08,24,Too Sweet,Hozier,20,1,44
2025-02-08,25,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",19,10,14
2025-02-08,26,Stargazing,Myles Smith,22,19,37
2025-02-08,27,Nuevayol,Bad Bunny,15,8,4
2025-02-08,28,High Road,Koe Wetzel & Jessie Murph,28,22,34
2025-02-08,29,Not Like Us,Kendrick Lamar,29,1,38
2025-02-08,30,"Good Luck, Babe!",Chappell Roan,27,4,42
2025-02-08,31,Who,Jimin,25,12,27
2025-02-08,32,BMF,SZA,31,29,6
2025-02-08,33,Whatchu Kno About Me,GloRilla & Sexyy Red,32,17,16
2025-02-08,34,Sailor Song,Gigi Perez,33,22,24
2025-02-08,35,Voy A Llevarte Pa PR,Bad Bunny,26,17,4
2025-02-08,36,Bed Chem,Sabrina Carpenter,35,14,23
2025-02-08,37,No One Noticed,The Marias,37,22,18
2025-02-08,38,Liar,Jelly Roll,41,38,18
2025-02-08,39,EOO,Bad Bunny,30,24,4
2025-02-08,40,Residuals,Chris Brown,-,40,21
2025-02-08,41,I Am Not Okay,Jelly Roll,40,14,32
2025-02-08,42,Bad Dreams,Teddy Swims,57,42,9
2025-02-08,43,Loco,Neton Vega,43,43,5
2025-02-08,44,I Never Lie,Zach Top,48,38,19
2025-02-08,45,Pink Pony Club,Chappell Roan,46,26,33
2025-02-08,46,Wildflower,Billie Eilish,42,17,33
2025-02-08,47,Velda,"Bad Bunny, Omar Courtz & Dei V",34,23,4
2025-02-08,48,Tweaker,GELO,38,29,4
2025-02-08,49,Please Please Please,Sabrina Carpenter,45,1,32
2025-02-08,50,Indigo,Sam Barber Featuring Avery Anna,49,48,8
2025-02-08,51,El Club,Bad Bunny,36,27,6
2025-02-08,52,4x4xU,Lainey Wilson,52,45,12
2025-02-08,53,I'm Gonna Love You,Cody Johnson & Carrie Underwood,51,40,18
2025-02-08,54,Like Him,"Tyler, The Creator Featuring Lola Young",54,29,14
2025-02-08,55,Denial Is A River,Doechii,56,55,4
2025-02-08,56,Weltita,Bad Bunny & Chuwi,39,32,4
2025-02-08,57,Good News,Shaboozey,62,47,10
2025-02-08,58,Haunted,Kane Brown With Jelly Roll,-,58,1
2025-02-08,59,I Ain't Sayin',Jordan Davis,64,59,6
2025-02-08,60,Think I'm In Love With You,Chris Stapleton,63,49,39
2025-02-08,61,Que Pasaria...,Rauw Alejandro & Bad Bunny,55,34,11
2025-02-08,62,Perfumito Nuevo,Bad Bunny & RaiNao,44,31,4
2025-02-08,63,Are You Even Real,Teddy Swims & GIVEON,74,59,3
2025-02-08,64,Kloufrens,Bad Bunny,50,40,4
2025-02-08,65,Tu Boda,Oscar Maydon & Fuerza Regida,60,22,15
2025-02-08,66,Diet Pepsi,Addison Rae,71,54,18
2025-02-08,67,Guy For That,Post Malone Featuring Luke Combs,67,17,24
2025-02-08,68,Am I Okay?,Megan Moroney,70,59,21
2025-02-08,69,Ketu Tecre,Bad Bunny,53,38,4
2025-02-08,70,Heart Of A Woman,Summer Walker,72,57,14
2025-02-08,71,The Largest,BigXthaPlug,82,71,5
2025-02-08,72,No Pole,Don Toliver,68,66,13
2025-02-08,73,Blue Jean Baby,Zach Bryan,-,73,1
2025-02-08,74,It's Ok I'm Ok,Tate McRae,87,20,20
2025-02-08,75,Help Me,Real Boston Richey,75,47,28
