chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-05-17,1,Luther,Kendrick Lamar & SZA,1,1,24
2025-05-17,2,Ordinary,Alex Warren,2,2,13
2025-05-17,3,Die With A Smile,Lady Gaga & Bruno Mars,3,1,38
2025-05-17,4,A Bar Song (Tipsy),Shaboozey,5,1,56
2025-05-17,5,Nokia,Drake,4,2,12
2025-05-17,6,Pink Pony Club,Chappell Roan,6,4,47
2025-05-17,7,Lose Control,Teddy Swims,7,1,90
2025-05-17,8,Beautiful Things,Benson Boone,9,2,67
2025-05-17,9,Anxiety,Doechii,10,9,9
2025-05-17,10,I'm The Problem,Morgan Wallen,8,2,14
2025-05-17,11,Birds Of A Feather,Billie Eilish,12,2,51
2025-05-17,12,All The Way,BigXthaPlug Featuring Bailey Zimmerman,11,4,5
2025-05-17,13,Mutt,Leon Thomas,15,13,14
2025-05-17,14,I Had Some Help,Post Malone Featuring Morgan Wallen,14,1,52
2025-05-17,15,Blue Strips,Jessie Murph,18,15,4
2025-05-17,16,Love Somebody,Morgan Wallen,17,1,29
2025-05-17,17,Just In Case,Morgan Wallen,13,4,7
2025-05-17,18,Messy,Lola Young,21,14,23
2025-05-17,19,Espresso,Sabrina Carpenter,19,3,56
2025-05-17,20,APT.,ROSE & Bruno Mars,20,3,29
2025-05-17,21,That's So True,Gracie Abrams,16,6,29
2025-05-17,22,Not Like Us,Kendrick Lamar,22,1,52
2025-05-17,23,30 For 30,SZA With Kendrick Lamar,23,10,20
2025-05-17,24,I Never Lie,Zach Top,27,24,33
2025-05-17,25,Burning Blue,Mariah The Scientist,-,25,1
2025-05-17,26,Stargazing,Myles Smith,29,19,51
2025-05-17,27,TV Off,Kendrick Lamar Featuring Lefty Gunplay,24,2,24
2025-05-17,28,No One Noticed,The Marias,26,22,32
2025-05-17,29,I Ain't Coming Back,Morgan Wallen & Post Malone,25,8,3
2025-05-17,30,Bad Dreams,Teddy Swims,31,30,23
2025-05-17,31,Abracadabra,Lady Gaga,34,13,14
2025-05-17,32,Sorry I'm Here For Someone Else,Benson Boone,33,32,10
2025-05-17,33,Worst Way,Riley Green,37,33,17
2025-05-17,34,Sports Car,Tate McRae,32,16,15
2025-05-17,35,Squabble Up,Kendrick Lamar,28,1,24
2025-05-17,36,Backup Plan,Bailey Zimmerman & Luke Combs,-,36,1
2025-05-17,37,Timeless,The Weeknd & Playboi Carti,35,3,32
2025-05-17,38,Taste,Sabrina Carpenter,30,2,37
2025-05-17,39,Good News,Shaboozey,38,34,24
2025-05-17,40,Weren't For The Wind,Ella Langley,41,39,14
2025-05-17,41,Love Me Not,Ravyn Lenae,53,41,6
2025-05-17,42,Wildflower,Billie Eilish,43,17,47
2025-05-17,43,Sailor Song,Gigi Perez,42,22,38
2025-05-17,44,Undressed,sombr,56,44,5
2025-05-17,45,Mystical Magical,Benson Boone,40,40,2
2025-05-17,46,Cry For Me,The Weeknd,45,12,14
2025-05-17,47,Back To Friends,sombr,50,47,6
2025-05-17,48,Dark Thoughts,Lil Tecca,46,28,8
2025-05-17,49,Azizam,Ed Sheeran,49,28,5
2025-05-17,50,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,44,40,12
2025-05-17,51,Indigo,Sam Barber Featuring Avery Anna,48,40,22
2025-05-17,52,Residuals,Chris Brown,51,40,35
2025-05-17,53,Am I Okay?,Megan Moroney,54,50,35
2025-05-17,54,DTMF,Bad Bunny,52,2,18
2025-05-17,55,Party 4 U,Charli xcx,57,55,3
2025-05-17,56,I'm A Little Crazy,Morgan Wallen,55,17,7
2025-05-17,57,Somebody Loves Me,PARTYNEXTDOOR & Drake,59,30,12
2025-05-17,58,Happen To Me,Russell Dickerson,71,58,3
2025-05-17,59,Me Jalo,Fuerza Regida & Grupo Frontera,58,48,12
2025-05-17,60,What Was That,Lorde,36,36,2
2025-05-17,61,Your Way's Better,Forrest Frank,62,61,3
2025-05-17,62,After All The Bars Are Closed,Thomas Rhett,63,62,2
2025-05-17,63,Peekaboo,Kendrick Lamar Featuring AzChike,64,13,24
2025-05-17,64,Por Esos Ojos,Fuerza Regida,-,64,7
2025-05-17,65,Revolving Door,Tate McRae,65,22,11
2025-05-17,66,Baile Inolvidable,Bad Bunny,68,3,18
2025-05-17,67,Backseat Driver,Kane Brown,74,67,9
2025-05-17,68,Rather Lie,Playboi Carti & The Weeknd,70,4,8
2025-05-17,69,Twilight Zone,Ariana Grande,66,18,6
2025-05-17,70,Hands Of Time,Eric Church,-,70,2
2025-05-17,71,Money On Money,Young Thug Featuring Future,39,39,2
2025-05-17,72,Texas,Blake Shelton,61,61,8
2025-05-17,73,Denial Is A River,Doechii,60,21,18
2025-05-17,74,House Again,Hudson Westbrook,72,72,3
2025-05-17,75,Smile,Morgan Wallen,69,4,19
2025-05-17,76,Priceless,Maroon 5 & LISA,-,76,1
2025-05-17,77,Like Him,"Tyler, The Creator Featuring Lola Young",89,29,28
2025-05-17,78,Amen,Shaboozey & Jelly Roll,77,77,2
2025-05-17,79,Thought It Was Love,Ty Myers,-,79,1
2025-05-17,80,EOO,Bad Bunny,81,24,16
2025-05-17,81,Whim Whamiee,PLUTO & YKNIECE,85,81,3
2025-05-17,82,Feel It,d4vd,75,75,9
2025-05-17,83,Whiskey Drink,Jason Aldean,91,83,4
2025-05-17,84,Are You Even Real,Teddy Swims & GIVEON,83,59,13
2025-05-17,85,Loco,Neton Vega,78,43,19
2025-05-17,86,Busy Woman,Sabrina Carpenter,84,27,12
2025-05-17,87,The Largest,BigXthaPlug,86,71,16
2025-05-17,88,Te Queria Ver,Aleman X Neton Vega,76,58,8
2025-05-17,89,Old Phone,Ed Sheeran,-,89,1
2025-05-17,90,Fix What You Didn't Break,Nate Smith,67,64,7
2025-05-17,91,My World,Chuckyy,79,79,2
2025-05-17,92,Gnarly,KATSEYE,-,92,1
2025-05-17,93,Morena,Neton Vega & Peso Pluma,90,83,6
2025-05-17,94,Holy Smokes,Bailey Zimmerman,73,54,16
2025-05-17,95,Me Prometi,Ivan Cornejo,-,95,1
2025-05-17,96,BMF,SZA,82,29,20
2025-05-17,97,Haunted,Kane Brown With Jelly Roll,95,58,8
2025-05-17,98,Steve's Lava Chicken,Jack Black,88,78,3
2025-05-17,99,The Days,CHRYSTAL,-,83,6
2025-05-17,100,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",92,21,12
