chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-08-30,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,9
2025-08-30,2,Ordinary,Alex Warren,1,1,28
2025-08-30,3,What I Want,Morgan Wallen Featuring Tate McRae,3,1,14
2025-08-30,4,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,9
2025-08-30,5,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",10,5,8
2025-08-30,6,Love Me Not,Ravyn Lenae,5,5,21
2025-08-30,7,Lose Control,Teddy Swims,7,1,105
2025-08-30,8,Daisies,Justin Bieber,6,2,6
2025-08-30,9,Just In Case,Morgan Wallen,8,2,22
2025-08-30,10,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",14,10,8
2025-08-30,11,Die With A Smile,Lady Gaga & Bruno Mars,12,1,53
2025-08-30,12,Good News,Shaboozey,13,12,39
2025-08-30,13,A Bar Song (Tipsy),Shaboozey,9,1,71
2025-08-30,14,Manchild,Sabrina Carpenter,15,1,11
2025-08-30,15,Mutt,Leon Thomas,17,12,29
2025-08-30,16,I'm The Problem,Morgan Wallen,11,2,29
2025-08-30,17,Beautiful Things,Benson Boone,20,2,82
2025-08-30,18,Pink Pony Club,Chappell Roan,18,4,62
2025-08-30,19,I Got Better,Morgan Wallen,22,7,14
2025-08-30,20,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",24,20,8
2025-08-30,21,Luther,Kendrick Lamar & SZA,19,1,39
2025-08-30,22,Birds Of A Feather,Billie Eilish,23,2,66
2025-08-30,23,Free,"Rumi, JINU, EJAE & Andrew Choi",25,23,8
2025-08-30,24,I Had Some Help,Post Malone Featuring Morgan Wallen,21,1,67
2025-08-30,25,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",26,25,8
2025-08-30,26,Sorry I'm Here For Someone Else,Benson Boone,29,19,25
2025-08-30,27,Undressed,sombr,30,25,20
2025-08-30,28,The Subway,Chappell Roan,16,3,3
2025-08-30,29,Yukon,Justin Bieber,27,17,6
2025-08-30,30,Mystical Magical,Benson Boone,28,17,17
2025-08-30,31,Back To Friends,sombr,32,30,21
2025-08-30,32,It Depends,Chris Brown Featuring Bryson Tiller,33,32,4
2025-08-30,33,All The Way,BigXthaPlug Featuring Bailey Zimmerman,34,4,20
2025-08-30,34,Backup Plan,Bailey Zimmerman & Luke Combs,31,31,16
2025-08-30,35,Folded,Kehlani,42,35,10
2025-08-30,36,Burning Blue,Mariah the Scientist,38,25,16
2025-08-30,37,Blue Strips,jessie murph,36,15,19
2025-08-30,38,30 For 30,SZA With Kendrick Lamar,37,10,35
2025-08-30,39,After All The Bars Are Closed,Thomas Rhett,35,35,17
2025-08-30,40,Happen To Me,Russell Dickerson,39,39,18
2025-08-30,41,Worst Way,Riley Green,40,20,32
2025-08-30,42,APT.,ROSE & Bruno Mars,41,3,44
2025-08-30,43,Bar None,Jordan Davis,71,43,7
2025-08-30,44,Love Somebody,Morgan Wallen,44,1,44
2025-08-30,45,What Did I Miss?,Drake,43,2,7
2025-08-30,46,Nokia,Drake,45,2,27
2025-08-30,47,Back In The Saddle,Luke Combs,47,38,4
2025-08-30,48,Bottle Rockets,Scotty McCreery & Hootie & the Blowfish,51,48,9
2025-08-30,49,Sugar On My Tongue,"Tyler, the Creator",53,41,5
2025-08-30,50,No Broke Boys,Disco Lines & Tinashe,55,50,6
2025-08-30,51,6 Months Later,Megan Moroney,54,30,9
2025-08-30,52,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,48,21,7
2025-08-30,53,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",60,53,7
2025-08-30,54,Somewhere Over Laredo,Lainey Wilson,82,54,7
2025-08-30,55,20 Cigarettes,Morgan Wallen,52,20,14
2025-08-30,56,House Again,Hudson Westbrook,64,56,18
2025-08-30,57,Strategy,Twice,62,57,5
2025-08-30,58,Amen,Shaboozey & Jelly Roll,57,56,17
2025-08-30,59,Wildflower,Billie Eilish,56,17,62
2025-08-30,60,Outside,Cardi B,59,10,9
