chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-04-12,1,Luther,Kendrick Lamar & SZA,1,1,19
2025-04-12,2,Die With A Smile,Lady Gaga & Bruno Mars,2,1,33
2025-04-12,3,Nokia,Drake,7,3,7
2025-04-12,4,A Bar Song (Tipsy),Shaboozey,3,1,51
2025-04-12,5,Pink Pony Club,Chappell Roan,5,5,42
2025-04-12,6,Lose Control,Teddy Swims,6,1,85
2025-04-12,7,APT.,ROSE & Bruno Mars,10,3,24
2025-04-12,8,Just In Case,Morgan Wallen,4,4,2
2025-04-12,9,I'm The Problem,Morgan Wallen,11,2,9
2025-04-12,10,Birds Of A Feather,Billie Eilish,12,2,46
2025-04-12,11,Beautiful Things,Benson Boone,8,2,62
2025-04-12,12,Anxiety,Doechii,14,10,4
2025-04-12,13,That's So True,Gracie Abrams,13,6,24
2025-04-12,14,Ordinary,Alex Warren,20,14,8
2025-04-12,15,Not Like Us,Kendrick Lamar,9,1,47
2025-04-12,16,TV Off,Kendrick Lamar Featuring Lefty Gunplay,15,2,19
2025-04-12,17,Love Somebody,Morgan Wallen,16,1,24
2025-04-12,18,Twilight Zone,Ariana Grande,-,18,1
2025-04-12,19,I Had Some Help,Post Malone Featuring Morgan Wallen,19,1,47
2025-04-12,20,Espresso,Sabrina Carpenter,18,3,51
2025-04-12,21,Mutt,Leon Thomas,28,21,9
2025-04-12,22,Messy,Lola Young,23,14,18
2025-04-12,23,Squabble Up,Kendrick Lamar,22,1,19
2025-04-12,24,30 For 30,SZA With Kendrick Lamar,24,10,15
2025-04-12,25,Sports Car,Tate McRae,26,16,10
2025-04-12,26,Timeless,The Weeknd & Playboi Carti,21,3,27
2025-04-12,27,Taste,Sabrina Carpenter,31,2,32
2025-04-12,28,Dark Thoughts,Lil Tecca,32,28,3
2025-04-12,29,The Giver,Chappell Roan,29,5,3
2025-04-12,30,I'm A Little Crazy,Morgan Wallen,17,17,2
2025-04-12,31,I Never Lie,Zach Top,36,31,28
2025-04-12,32,Stargazing,Myles Smith,34,19,46
2025-04-12,33,Abracadabra,Lady Gaga,38,13,9
2025-04-12,34,Denial Is A River,Doechii,33,21,13
2025-04-12,35,Rather Lie,Playboi Carti & The Weeknd,25,4,3
2025-04-12,36,No One Noticed,The Marias,40,22,27
2025-04-12,37,"Good Luck, Babe!",Chappell Roan,37,4,51
2025-04-12,38,Dandelion,Ariana Grande,-,38,1
2025-04-12,39,Sailor Song,Gigi Perez,39,22,33
2025-04-12,40,Bad Dreams,Teddy Swims,42,40,18
2025-04-12,41,DTMF,Bad Bunny,41,2,13
2025-04-12,42,Intro (End Of The World),Ariana Grande,-,38,3
2025-04-12,43,Bed Chem,Sabrina Carpenter,35,14,32
2025-04-12,44,Indigo,Sam Barber Featuring Avery Anna,47,42,17
2025-04-12,45,Worst Way,Riley Green,52,45,12
2025-04-12,46,Wildflower,Billie Eilish,50,17,42
2025-04-12,47,Sorry I'm Here For Someone Else,Benson Boone,44,44,5
2025-04-12,48,BMF,SZA,45,29,15
2025-04-12,49,Residuals,Chris Brown,51,40,30
2025-04-12,50,Evil J0rdan,Playboi Carti,27,2,3
2025-04-12,51,Good News,Shaboozey,48,47,19
2025-04-12,52,Cry For Me,The Weeknd,55,12,9
2025-04-12,53,Past Life,Ariana Grande,-,53,1
2025-04-12,54,Warm,Ariana Grande,-,54,1
2025-04-12,55,Me Jalo,Fuerza Regida & Grupo Frontera,54,54,7
2025-04-12,56,Ojos Tristes,"Selena Gomez, benny blanco & The Marias",59,56,2
2025-04-12,57,Baile Inolvidable,Bad Bunny,53,3,13
2025-04-12,58,Smile,Morgan Wallen,43,4,14
2025-04-12,59,Hampstead,Ariana Grande,-,59,1
2025-04-12,60,Call Me When You Break Up,"Selena Gomez, benny blanco & Gracie Abrams",46,46,5
2025-04-12,61,Revolving Door,Tate McRae,56,22,6
2025-04-12,62,Gimme A Hug,Drake,58,6,7
2025-04-12,63,Vanish Mode,Lil Durk,-,63,1
2025-04-12,64,Somebody Loves Me,PARTYNEXTDOOR & Drake,63,30,7
2025-04-12,65,Te Queria Ver,Aleman X Neton Vega,69,65,3
2025-04-12,66,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",61,21,7
2025-04-12,67,Peekaboo,Kendrick Lamar Featuring AzChike,62,13,19
2025-04-12,68,Loco,Neton Vega,64,43,14
2025-04-12,69,Weren't For The Wind,Ella Langley,79,69,9
2025-04-12,70,Am I Okay?,Megan Moroney,66,59,30
2025-04-12,71,Hard Fought Hallelujah,Brandon Lake,75,51,7
2025-04-12,72,They Want To Be You,Lil Durk Featuring Future,-,72,1
2025-04-12,73,Heart Of A Woman,Summer Walker,73,57,23
2025-04-12,74,Like Him,"Tyler, The Creator Featuring Lola Young",74,29,23
2025-04-12,75,EOO,Bad Bunny,67,24,11
2025-04-12,76,Busy Woman,Sabrina Carpenter,68,27,7
2025-04-12,77,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,80,77,2
2025-04-12,78,No Pole,Don Toliver,81,66,22
2025-04-12,79,Texas,Blake Shelton,86,79,3
2025-04-12,80,This Town's Been Too Good To Us,Dylan Scott,70,70,2
2025-04-12,81,Love Me Not,Ravyn Lenae,-,81,1
2025-04-12,82,Nuevayol,Bad Bunny,78,8,13
2025-04-12,83,1000 Times,Lil Durk Featuring Lil Baby,-,83,1
2025-04-12,84,Can't Hide It,Lil Durk Featuring Jhene Aiko,-,84,1
2025-04-12,85,Are You Even Real,Teddy Swims & GIVEON,88,59,8
2025-04-12,86,Feel It,d4vd,-,86,4
2025-04-12,87,Friends Like That,John Morgan Featuring Jason Aldean,92,87,2
2025-04-12,88,Holy Smokes,Bailey Zimmerman,93,54,11
2025-04-12,89,4x4xU,Lainey Wilson,89,45,20
2025-04-12,90,Back To Friends,sombr,-,90,1
2025-04-12,91,Hometown Home,LOCASH,-,91,1
2025-04-12,92,Tweaker,GELO,72,29,13
2025-04-12,93,Morena,Neton Vega & Peso Pluma,-,93,1
2025-04-12,94,Shaking When I Pray,Lil Durk,-,94,1
2025-04-12,95,Fix What You Didn't Break,Nate Smith,-,88,2
2025-04-12,96,Keep On Sippin',Lil Durk,-,96,1
2025-04-12,97,Headlock,Imogen Heap,95,82,10
2025-04-12,98,Little Things,Ella Mai,90,81,5
2025-04-12,99,Tattoo,Tito Double P,82,72,5
2025-04-12,100,Que Pasaria...,Rauw Alejandro & Bad Bunny,99,34,18
