chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-12-20,1,All I Want For Christmas Is You,Mariah Carey,1,1,77
2025-12-20,2,Rockin' Around The Christmas Tree,Brenda Lee,3,1,69
2025-12-20,3,Last Christmas,Wham!,2,2,51
2025-12-20,4,Jingle Bell Rock,Bobby Helms,4,3,66
2025-12-20,5,Santa Tell Me,Ariana Grande,8,5,34
2025-12-20,6,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5,1,25
2025-12-20,7,The Fate Of Ophelia,Taylor Swift,6,1,10
2025-12-20,8,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",9,8,54
2025-12-20,9,Underneath The Tree,Kelly Clarkson,11,9,37
2025-12-20,10,It's The Most Wonderful Time Of The Year,Andy Williams,10,5,50
2025-12-20,11,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,13,7,40
2025-12-20,12,Ordinary,Alex Warren,7,1,44
2025-12-20,13,It's Beginning To Look A Lot Like Christmas,Michael Buble,14,12,29
2025-12-20,14,Sleigh Ride,The Ronettes,15,8,37
2025-12-20,15,A Holly Jolly Christmas,Burl Ives,16,4,49
2025-12-20,16,Feliz Navidad,Jose Feliciano,17,6,41
2025-12-20,17,Man I Need,Olivia Dean,12,4,16
2025-12-20,18,Christmas (Baby Please Come Home),Darlene Love,18,15,30
2025-12-20,19,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,19,12,42
2025-12-20,20,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,21,16,21
2025-12-20,21,Run Rudolph Run,Chuck Berry,22,10,29
2025-12-20,22,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,24,12,30
2025-12-20,23,Deck The Halls,Nat King Cole,29,16,20
2025-12-20,24,Mutt,Leon Thomas,20,6,45
2025-12-20,25,Choosin' Texas,Ella Langley,27,11,8
2025-12-20,26,Back To Friends,sombr,23,10,37
2025-12-20,27,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,30,20,15
