chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-08-16,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",2,1,7
2025-08-16,2,Ordinary,Alex Warren,1,1,26
2025-08-16,3,The Subway,Chappell Roan,-,3,1
2025-08-16,4,What I Want,Morgan Wallen Featuring Tate McRae,3,1,12
2025-08-16,5,Daisies,Justin Bieber,4,2,4
2025-08-16,6,Love Me Not,Ravyn Lenae,6,6,19
2025-08-16,7,Just In Case,Morgan Wallen,5,2,20
2025-08-16,8,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",9,8,7
2025-08-16,9,Lose Control,Teddy Swims,7,1,103
2025-08-16,10,A Bar Song (Tipsy),Shaboozey,8,1,69
2025-08-16,11,I'm The Problem,Morgan Wallen,11,2,27
2025-08-16,12,Die With A Smile,Lady Gaga & Bruno Mars,10,1,51
2025-08-16,13,Luther,Kendrick Lamar & SZA,12,1,37
2025-08-16,14,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",16,14,6
2025-08-16,15,Good News,Shaboozey,17,15,37
2025-08-16,16,Manchild,Sabrina Carpenter,13,1,9
2025-08-16,17,Pink Pony Club,Chappell Roan,14,4,60
2025-08-16,18,Beautiful Things,Benson Boone,15,2,80
2025-08-16,19,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",19,19,6
2025-08-16,20,Mutt,Leon Thomas,18,12,27
2025-08-16,21,I Had Some Help,Post Malone Featuring Morgan Wallen,20,1,65
2025-08-16,22,Birds Of A Feather,Billie Eilish,22,2,64
2025-08-16,23,I Got Better,Morgan Wallen,24,7,12
2025-08-16,24,Mystical Magical,Benson Boone,25,17,15
2025-08-16,25,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",29,25,6
2025-08-16,26,Sorry I'm Here For Someone Else,Benson Boone,26,19,23
2025-08-16,27,Free,"Rumi, JINU, EJAE & Andrew Choi",28,27,6
2025-08-16,28,Undressed,sombr,30,25,18
2025-08-16,29,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",33,29,6
2025-08-16,30,Back To Friends,sombr,32,30,19
2025-08-16,31,All The Way,BigXthaPlug Featuring Bailey Zimmerman,27,4,18
2025-08-16,32,Yukon,Justin Bieber,40,17,4
2025-08-16,33,Burning Blue,Mariah the Scientist,41,25,14
2025-08-16,34,It Depends,Chris Brown Featuring Bryson Tiller,43,34,2
2025-08-16,35,Blue Strips,jessie murph,34,15,17
2025-08-16,36,30 For 30,SZA With Kendrick Lamar,36,10,33
2025-08-16,37,Backup Plan,Bailey Zimmerman & Luke Combs,35,34,14
2025-08-16,38,After All The Bars Are Closed,Thomas Rhett,42,38,15
2025-08-16,39,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,21,21,5
2025-08-16,40,What Did I Miss?,Drake,31,2,5
2025-08-16,41,Worst Way,Riley Green,44,20,30
2025-08-16,42,Nokia,Drake,37,2,25
2025-08-16,43,APT.,ROSE & Bruno Mars,45,3,42
2025-08-16,44,Love Somebody,Morgan Wallen,46,1,42
2025-08-16,45,Happen To Me,Russell Dickerson,49,45,16
2025-08-16,46,Folded,Kehlani,54,46,8
2025-08-16,47,Back In The Saddle,Luke Combs,38,38,2
2025-08-16,48,Which One,Drake & Central Cee,23,23,2
2025-08-16,49,Eternity,Alex Warren,50,16,3
2025-08-16,50,20 Cigarettes,Morgan Wallen,52,20,12
2025-08-16,51,Better Me For You (Brown Eyes),Max McNown,62,51,8
2025-08-16,52,Fix What You Didn't Break,Nate Smith,65,52,19
2025-08-16,53,6 Months Later,Megan Moroney,53,30,7
2025-08-16,54,Napoleon,$uicideboy$,-,54,1
2025-08-16,55,Bottle Rockets,Scotty McCreery & Hootie & the Blowfish,63,55,7
2025-08-16,56,Wildflower,Billie Eilish,55,17,60
2025-08-16,57,Outside,Cardi B,60,10,7
2025-08-16,58,Ring Ring Ring,"Tyler, the Creator",47,44,3
2025-08-16,59,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",56,44,12
2025-08-16,60,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,57,8,16
2025-08-16,61,Amen,Shaboozey & Jelly Roll,64,56,15
2025-08-16,62,Is It A Crime,Mariah the Scientist & Kali Uchis,-,62,1
2025-08-16,63,Jump,BLACKPINK,61,28,4
2025-08-16,64,House Again,Hudson Westbrook,68,64,16
2025-08-16,65,Just Keep Watching,Tate McRae,58,33,10
2025-08-16,66,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",67,66,5
2025-08-16,67,No Broke Boys,Disco Lines & Tinashe,75,67,4
2025-08-16,68,Your Way's Better,Forrest Frank,72,61,16
2025-08-16,69,Strategy,Twice,74,69,3
2025-08-16,70,Sugar On My Tongue,"Tyler, the Creator",51,41,3
2025-08-16,71,Party 4 U,Charli xcx,71,55,16
2025-08-16,72,Superman,Morgan Wallen,69,8,13
2025-08-16,73,Bar None,Jordan Davis,80,73,5
2025-08-16,74,Don't Mind If I Do,Riley Green Featuring Ella Langley,-,74,1
2025-08-16,75,Twilight Zone,Ariana Grande,70,18,18
2025-08-16,76,TN,Morgan Wallen,77,31,12
2025-08-16,77,Lemonade,Forrest Frank & The Figs,-,77,1
2025-08-16,78,Bloodline,Alex Warren With Jelly Roll,76,32,11
2025-08-16,79,Sparks,Coldplay,79,79,4
2025-08-16,80,Rather Lie,Playboi Carti & The Weeknd,85,4,21
2025-08-16,81,Somewhere Over Laredo,Lainey Wilson,87,81,5
2025-08-16,82,Frecuencia,Dareyes de La Sierra,83,82,3
2025-08-16,83,Nice To Meet You,Myles Smith,86,82,9
2025-08-16,84,Revolving Door,Tate McRae,92,22,17
2025-08-16,85,Marlboro Rojo,Fuerza Regida,91,64,12
2025-08-16,86,EOO,Bad Bunny,88,24,29
2025-08-16,87,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,78,40,25
2025-08-16,88,So Far So Fake,Pierce the Veil,-,88,1
2025-08-16,89,Went Legit,G Herbo,81,81,5
2025-08-16,90,Count Your Blessings,$uicideboy$,-,90,1
2025-08-16,91,"Oh, What A Wretched Man I Am!",$uicideboy$,-,91,1
2025-08-16,92,Typa,Glorilla,93,42,8
2025-08-16,93,Whim Whamiee,PLUTO & YKNIECE,90,51,16
2025-08-16,94,Tu Sancho,Fuerza Regida,100,65,8
2025-08-16,95,12 To 12,sombr,-,95,1
2025-08-16,96,Park,Tyler Hubbard,84,84,2
2025-08-16,97,A Lot More Free,Max McNown,-,97,1
2025-08-16,98,Country Song Came On,Luke Bryan,-,98,1
2025-08-16,99,Somebody,Latto,-,99,1
2025-08-16,100,Now And At The Hour Of Our Death..,$uicideboy$ X BONES,-,100,1
