chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-05-31,1,What I Want,Morgan Wallen Featuring Tate McRae,-,1,1
2025-05-31,2,Just In Case,Morgan Wallen,11,2,9
2025-05-31,3,I'm The Problem,Morgan Wallen,6,2,16
2025-05-31,4,Ordinary,Alex Warren,2,2,15
2025-05-31,5,Luther,Kendrick Lamar & SZA,1,1,26
2025-05-31,6,Die With A Smile,Lady Gaga & Bruno Mars,3,1,40
2025-05-31,7,I Got Better,Morgan Wallen,-,7,1
2025-05-31,8,Superman,Morgan Wallen,16,8,2
2025-05-31,9,A Bar Song (Tipsy),Shaboozey,4,1,58
2025-05-31,10,Love Somebody,Morgan Wallen,18,1,31
2025-05-31,11,Lose Control,Teddy Swims,7,1,92
2025-05-31,12,Nokia,Drake,5,2,14
2025-05-31,13,Anxiety,Doechii,10,9,11
2025-05-31,14,Beautiful Things,Benson Boone,8,2,69
2025-05-31,15,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,25,8,5
2025-05-31,16,Pink Pony Club,Chappell Roan,9,4,49
2025-05-31,17,Birds Of A Feather,Billie Eilish,12,2,53
2025-05-31,18,Mutt,Leon Thomas,17,13,16
2025-05-31,19,I Had Some Help,Post Malone Featuring Morgan Wallen,13,1,54
2025-05-31,20,20 Cigarettes,Morgan Wallen,-,20,1
2025-05-31,21,Kick Myself,Morgan Wallen,-,21,1
2025-05-31,22,Eyes Are Closed,Morgan Wallen,-,22,1
2025-05-31,23,All The Way,BigXthaPlug Featuring Bailey Zimmerman,19,4,7
2025-05-31,24,Espresso,Sabrina Carpenter,21,3,58
2025-05-31,25,Falling Apart,Morgan Wallen,-,25,1
2025-05-31,26,Blue Strips,Jessie Murph,15,15,6
2025-05-31,27,Messy,Lola Young,20,14,25
2025-05-31,28,APT.,ROSE & Bruno Mars,22,3,31
2025-05-31,29,"Skoal, Chevy, And Browning",Morgan Wallen,-,29,1
2025-05-31,30,Timeless,The Weeknd & Playboi Carti,14,3,34
2025-05-31,31,TN,Morgan Wallen,-,31,1
2025-05-31,32,Where'd That Girl Go,Morgan Wallen,-,32,1
2025-05-31,33,30 For 30,SZA With Kendrick Lamar,24,10,22
