chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-08-02,1,Ordinary,Alex Warren,1,1,24
2025-08-02,2,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",4,2,5
2025-08-02,3,Daisies,Justin Bieber,2,2,2
2025-08-02,4,What I Want,Morgan Wallen Featuring Tate McRae,3,1,10
2025-08-02,5,Just In Case,Morgan Wallen,5,2,18
2025-08-02,6,Love Me Not,Ravyn Lenae,7,6,17
2025-08-02,7,Lose Control,Teddy Swims,9,1,101
2025-08-02,8,A Bar Song (Tipsy),Shaboozey,6,1,67
2025-08-02,9,Luther,Kendrick Lamar & SZA,11,1,35
2025-08-02,10,Die With A Smile,Lady Gaga & Bruno Mars,10,1,49
2025-08-02,11,I'm The Problem,Morgan Wallen,12,2,25
2025-08-02,12,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",14,12,5
2025-08-02,13,Manchild,Sabrina Carpenter,13,1,7
2025-08-02,14,Beautiful Things,Benson Boone,16,2,78
2025-08-02,15,Pink Pony Club,Chappell Roan,15,4,58
2025-08-02,16,Eternity,Alex Warren,-,16,1
2025-08-02,17,I Had Some Help,Post Malone Featuring Morgan Wallen,19,1,63
2025-08-02,18,Birds Of A Feather,Billie Eilish,22,2,62
2025-08-02,19,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",23,19,4
2025-08-02,20,Mutt,Leon Thomas,20,12,25
2025-08-02,21,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",25,21,4
2025-08-02,22,Good News,Shaboozey,24,22,35
2025-08-02,23,What Did I Miss?,Drake,8,2,3
2025-08-02,24,Mystical Magical,Benson Boone,26,17,13
2025-08-02,25,I Got Better,Morgan Wallen,27,7,10
2025-08-02,26,Blue Strips,jessie murph,32,15,15
2025-08-02,27,All The Way,BigXthaPlug Featuring Bailey Zimmerman,29,4,16
2025-08-02,28,Sorry I'm Here For Someone Else,Benson Boone,30,19,21
2025-08-02,29,Undressed,sombr,34,25,16
2025-08-02,30,Free,"Rumi, JINU, EJAE & Andrew Choi",41,30,4
2025-08-02,31,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",43,31,4
2025-08-02,32,Nokia,Drake,31,2,23
2025-08-02,33,Big Poe,"Tyler, the Creator Featuring Sk8brd",-,33,1
2025-08-02,34,Backup Plan,Bailey Zimmerman & Luke Combs,44,34,12
2025-08-02,35,APT.,ROSE & Bruno Mars,40,3,40
2025-08-02,36,Burning Blue,Mariah the Scientist,47,25,12
2025-08-02,37,Worst Way,Riley Green,36,20,28
2025-08-02,38,Yukon,Justin Bieber,17,17,2
2025-08-02,39,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",51,39,4
2025-08-02,40,30 For 30,SZA With Kendrick Lamar,46,10,31
2025-08-02,41,Sugar On My Tongue,"Tyler, the Creator",-,41,1
2025-08-02,42,Back To Friends,sombr,38,31,17
2025-08-02,43,Love Somebody,Morgan Wallen,48,1,40
2025-08-02,44,Ring Ring Ring,"Tyler, the Creator",-,44,1
2025-08-02,45,After All The Bars Are Closed,Thomas Rhett,52,44,13
2025-08-02,46,Crazy Train,Ozzy Osbourne,-,46,1
2025-08-02,47,Anxiety,Doechii,39,9,20
2025-08-02,48,Sucka Free,"Tyler, the Creator",-,48,1
2025-08-02,49,"Mama, I'm Coming Home",Ozzy Osbourne,-,28,18
2025-08-02,50,Happen To Me,Russell Dickerson,64,49,14
2025-08-02,51,Stop Playing With Me,"Tyler, the Creator",-,51,1
2025-08-02,52,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",55,44,10
2025-08-02,53,Jump,BLACKPINK,28,28,2
2025-08-02,54,Mommanem,"Tyler, the Creator",-,54,1
2025-08-02,55,I'll Take Care Of You,"Tyler, the Creator",-,55,1
2025-08-02,56,Don't Tap That Glass / Tweakin',"Tyler, the Creator",-,56,1
2025-08-02,57,20 Cigarettes,Morgan Wallen,60,20,10
2025-08-02,58,6 Months Later,Megan Moroney,58,30,5
2025-08-02,59,Don't You Worry Baby,"Tyler, the Creator Featuring Madison McFerrin",-,59,1
2025-08-02,60,Just Keep Watching,Tate McRae,63,33,8
2025-08-02,61,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,67,8,14
2025-08-02,62,Madeline,Zach Bryan Featuring Gabriella Rose,-,62,1
2025-08-02,63,Outside,Cardi B,61,10,5
2025-08-02,64,Kick Out,Travis Scott,50,50,2
2025-08-02,65,Wildflower,Billie Eilish,66,17,58
2025-08-02,66,Go Baby,Justin Bieber,18,18,2
2025-08-02,67,Bloodline,Alex Warren With Jelly Roll,76,32,9
2025-08-02,68,Bottle Rockets,Scotty McCreery & Hootie & the Blowfish,77,62,5
2025-08-02,69,Amen,Shaboozey & Jelly Roll,69,56,13
2025-08-02,70,Folded,Kehlani,85,70,6
2025-08-02,71,Fix What You Didn't Break,Nate Smith,80,63,17
2025-08-02,72,Better Me For You (Brown Eyes),Max McNown,-,72,6
2025-08-02,73,Superman,Morgan Wallen,71,8,11
2025-08-02,74,House Again,Hudson Westbrook,82,65,14
2025-08-02,75,Dumbo,Travis Scott,54,54,2
2025-08-02,76,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",90,76,3
2025-08-02,77,Walking Away,Justin Bieber,37,37,2
2025-08-02,78,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,88,40,23
2025-08-02,79,Your Way's Better,Forrest Frank,87,61,14
2025-08-02,80,Sparks,Coldplay,-,80,2
2025-08-02,81,Twilight Zone,Ariana Grande,98,18,16
2025-08-02,82,Tell Me What It Is,"Tyler, the Creator",-,82,1
2025-08-02,83,Party 4 U,Charli xcx,94,55,14
2025-08-02,84,1965,jessie murph,-,84,1
2025-08-02,85,TN,Morgan Wallen,91,31,10
2025-08-02,86,Chains & Whips,Clipse Featuring Kendrick Lamar,42,42,2
2025-08-02,87,Champain & Vacay,Travis Scott & Don Toliver,53,53,2
2025-08-02,88,Whim Whamiee,PLUTO & YKNIECE,89,51,14
2025-08-02,89,Went Legit,G Herbo,-,83,3
2025-08-02,90,River Washed Hair,Zach Bryan,75,53,3
2025-08-02,91,No Broke Boys,Disco Lines & Tinashe,-,91,2
2025-08-02,92,Strategy,Twice,-,92,1
2025-08-02,93,EOO,Bad Bunny,97,24,27
2025-08-02,94,Frecuencia,Dareyes de La Sierra,-,94,1
2025-08-02,95,Bar None,Jordan Davis,-,87,3
2025-08-02,96,Nice To Meet You,Myles Smith,-,82,7
2025-08-02,97,Nuevayol,Bad Bunny,96,8,19
2025-08-02,98,Rather Lie,Playboi Carti & The Weeknd,99,4,19
2025-08-02,99,Somewhere Over Laredo,Lainey Wilson,-,88,3
2025-08-02,100,Typa,Glorilla,-,42,6
