chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-03-08,1,Luther,Kendrick Lamar & SZA,1,1,14
2025-03-08,2,Die With A Smile,Lady Gaga & Bruno Mars,3,1,28
2025-03-08,3,Not Like Us,Kendrick Lamar,2,1,42
2025-03-08,4,TV Off,Kendrick Lamar Featuring Lefty Gunplay,4,2,14
2025-03-08,5,A Bar Song (Tipsy),Shaboozey,9,1,46
2025-03-08,6,APT.,ROSE & Bruno Mars,7,3,19
2025-03-08,7,Birds Of A Feather,Billie Eilish,8,2,41
2025-03-08,8,Pink Pony Club,Chappell Roan,11,8,37
2025-03-08,9,Lose Control,Teddy Swims,12,1,80
2025-03-08,10,Squabble Up,Kendrick Lamar,5,1,14
2025-03-08,11,Nokia,Drake,10,10,2
2025-03-08,12,Beautiful Things,Benson Boone,13,2,57
2025-03-08,13,That's So True,Gracie Abrams,16,6,19
2025-03-08,14,Love Somebody,Morgan Wallen,19,1,19
2025-03-08,15,30 For 30,SZA With Kendrick Lamar,14,10,10
2025-03-08,16,Sports Car,Tate McRae,57,16,5
2025-03-08,17,I Had Some Help,Post Malone Featuring Morgan Wallen,20,1,42
2025-03-08,18,Espresso,Sabrina Carpenter,17,3,46
2025-03-08,19,I'm The Problem,Morgan Wallen,23,2,4
2025-03-08,20,Timeless,The Weeknd & Playboi Carti,24,3,22
2025-03-08,21,Messy,Lola Young,28,14,13
2025-03-08,22,Revolving Door,Tate McRae,-,22,1
2025-03-08,23,All The Stars,Kendrick Lamar & SZA,15,7,24
2025-03-08,24,Taste,Sabrina Carpenter,22,2,27
2025-03-08,25,Denial Is A River,Doechii,32,21,8
2025-03-08,26,Too Sweet,Hozier,34,1,48
2025-03-08,27,"Good Luck, Babe!",Chappell Roan,36,4,46
2025-03-08,28,Gimme A Hug,Drake,6,6,2
2025-03-08,29,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",21,21,2
2025-03-08,30,DTMF,Bad Bunny,42,2,8
2025-03-08,31,Abracadabra,Lady Gaga,33,13,4
