chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-02-01,1,Die With A Smile,Lady Gaga & Bruno Mars,1,1,23
2025-02-01,2,DTMF,Bad Bunny,2,2,3
2025-02-01,3,APT.,ROSE & Bruno Mars,5,3,14
2025-02-01,4,A Bar Song (Tipsy),Shaboozey,4,1,41
2025-02-01,5,Luther,Kendrick Lamar & SZA,6,3,9
2025-02-01,6,Birds Of A Feather,Billie Eilish,7,2,36
2025-02-01,7,Lose Control,Teddy Swims,9,1,75
2025-02-01,8,That's So True,Gracie Abrams,10,6,14
2025-02-01,9,Baile Inolvidable,Bad Bunny,3,3,3
2025-02-01,10,Love Somebody,Morgan Wallen,14,1,14
2025-02-01,11,Espresso,Sabrina Carpenter,13,3,41
2025-02-01,12,I Had Some Help,Post Malone Featuring Morgan Wallen,11,1,37
2025-02-01,13,TV Off,Kendrick Lamar Featuring Lefty Gunplay,15,2,9
2025-02-01,14,Taste,Sabrina Carpenter,12,2,22
2025-02-01,15,Nuevayol,Bad Bunny,8,8,3
2025-02-01,16,Beautiful Things,Benson Boone,18,2,52
2025-02-01,17,Timeless,The Weeknd & Playboi Carti,19,3,17
2025-02-01,18,Smile,Morgan Wallen,16,4,4
2025-02-01,19,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",21,10,13
2025-02-01,20,Too Sweet,Hozier,22,1,43
2025-02-01,21,Squabble Up,Kendrick Lamar,20,1,9
2025-02-01,22,Stargazing,Myles Smith,25,19,36
2025-02-01,23,30 For 30,SZA With Kendrick Lamar,26,22,5
2025-02-01,24,Messy,Lola Young,29,24,8
2025-02-01,25,Who,Jimin,41,12,26
2025-02-01,26,Voy A Llevarte Pa PR,Bad Bunny,17,17,3
2025-02-01,27,"Good Luck, Babe!",Chappell Roan,28,4,41
2025-02-01,28,High Road,Koe Wetzel & Jessie Murph,34,22,33
2025-02-01,29,Not Like Us,Kendrick Lamar,33,1,37
2025-02-01,30,EOO,Bad Bunny,24,24,3
2025-02-01,31,BMF,SZA,35,29,5
2025-02-01,32,Whatchu Kno About Me,GloRilla & Sexyy Red,37,17,15
2025-02-01,33,Sailor Song,Gigi Perez,39,22,23
2025-02-01,34,Velda,"Bad Bunny, Omar Courtz & Dei V",23,23,3
2025-02-01,35,Bed Chem,Sabrina Carpenter,36,14,22
2025-02-01,36,El Club,Bad Bunny,27,27,5
2025-02-01,37,No One Noticed,The Marias,46,22,17
2025-02-01,38,Tweaker,GELO,30,29,3
2025-02-01,39,Weltita,Bad Bunny & Chuwi,32,32,3
2025-02-01,40,I Am Not Okay,Jelly Roll,43,14,31
2025-02-01,41,Liar,Jelly Roll,52,39,17
2025-02-01,42,Wildflower,Billie Eilish,49,17,32
2025-02-01,43,Loco,Neton Vega,56,43,4
2025-02-01,44,Perfumito Nuevo,Bad Bunny & RaiNao,31,31,3
2025-02-01,45,Please Please Please,Sabrina Carpenter,47,1,31
2025-02-01,46,Pink Pony Club,Chappell Roan,55,26,32
2025-02-01,47,Wind Up Missin' You,Tucker Wetmore,44,31,43
2025-02-01,48,I Never Lie,Zach Top,53,38,18
2025-02-01,49,Indigo,Sam Barber Featuring Avery Anna,58,48,7
2025-02-01,50,Kloufrens,Bad Bunny,40,40,3
2025-02-01,51,I'm Gonna Love You,Cody Johnson & Carrie Underwood,60,40,17
2025-02-01,52,4x4xU,Lainey Wilson,63,45,11
2025-02-01,53,Ketu Tecre,Bad Bunny,38,38,3
2025-02-01,54,Like Him,"Tyler, The Creator Featuring Lola Young",54,29,13
2025-02-01,55,Que Pasaria...,Rauw Alejandro & Bad Bunny,57,34,10
2025-02-01,56,Denial Is A River,Doechii,65,56,3
2025-02-01,57,Bad Dreams,Teddy Swims,64,57,8
2025-02-01,58,Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,48,48,3
2025-02-01,59,Bokete,Bad Bunny,42,42,3
2025-02-01,60,Tu Boda,Oscar Maydon & Fuerza Regida,66,22,14
2025-02-01,61,Turista,Bad Bunny,45,45,3
2025-02-01,62,Good News,Shaboozey,67,47,9
2025-02-01,63,Think I'm In Love With You,Chris Stapleton,68,49,38
2025-02-01,64,I Ain't Sayin',Jordan Davis,70,61,5
2025-02-01,65,Pitorro de Coco,Bad Bunny,50,50,4
2025-02-01,66,La Mudanza,Bad Bunny,51,51,3
2025-02-01,67,Guy For That,Post Malone Featuring Luke Combs,69,17,23
2025-02-01,68,No Pole,Don Toliver,72,66,12
2025-02-01,69,"Dum, Dumb, And Dumber","Lil Baby, Young Thug & Future",61,16,3
2025-02-01,70,Am I Okay?,Megan Moroney,74,59,20
2025-02-01,71,Diet Pepsi,Addison Rae,80,54,17
2025-02-01,72,Heart Of A Woman,Summer Walker,77,57,13
2025-02-01,73,Lo Que Le Paso A Hawaii,Bad Bunny,62,62,3
2025-02-01,74,Are You Even Real,Teddy Swims & GIVEON,59,59,2
2025-02-01,75,Help Me,Real Boston Richey,78,47,27
2025-02-01,76,Rosones,Tito Double P,84,76,5
2025-02-01,77,Funny Papers,Mac Miller,-,77,1
2025-02-01,78,Nadie,Tito Double P,85,78,3
2025-02-01,79,Peekaboo,Kendrick Lamar Featuring AzChike,79,13,9
2025-02-01,80,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,71,44,9
2025-02-01,81,Dos Dias,Tito Double P & Peso Pluma,87,51,20
2025-02-01,82,The Largest,BigXthaPlug,92,82,4
2025-02-01,83,Burning Down,Alex Warren,90,69,8
2025-02-01,84,The Days,CHRYSTAL,97,84,2
2025-02-01,85,5 Dollar Pony Rides,Mac Miller,-,85,1
2025-02-01,86,Khe?,Rauw Alejandro & Romeo Santos,86,60,7
2025-02-01,87,It's Ok I'm Ok,Tate McRae,73,20,19
2025-02-01,88,Push 2 Start,Tyla,-,88,1
2025-02-01,89,Scorsese Baby Daddy,SZA,75,41,5
2025-02-01,90,Hey Now,Kendrick Lamar Featuring Dody6,88,5,9
2025-02-01,91,Boys Back Home,Dylan Marlowe & Dylan Scott,82,75,4
2025-02-01,92,GBP,Central Cee Featuring 21 Savage,-,92,1
2025-02-01,93,Forever Young,"David Guetta, Alphaville & Ava Max",99,93,2
2025-02-01,94,Popular,Ariana Grande,81,53,9
2025-02-01,95,DJ's Chord Organ,Mac Miller Featuring SZA,-,95,1
2025-02-01,96,25,Rod Wave,95,16,14
2025-02-01,97,Stoned,Mac Miller,-,97,1
2025-02-01,98,Headlock,Imogen Heap,100,98,2
2025-02-01,99,Stuff,Lil Baby Featuring Travis Scott,83,51,3
2025-02-01,100,Wondering Why,The Red Clay Strays,-,71,19
