chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-02-15,1,Die With A Smile,Lady Gaga & Bruno Mars,2,1,25
2025-02-15,2,I'm The Problem,Morgan Wallen,-,2,1
2025-02-15,3,Luther,Kendrick Lamar & SZA,4,3,11
2025-02-15,4,Birds Of A Feather,Billie Eilish,7,2,38
2025-02-15,5,A Bar Song (Tipsy),Shaboozey,5,1,43
2025-02-15,6,APT.,ROSE & Bruno Mars,3,3,16
2025-02-15,7,Timeless,The Weeknd & Playboi Carti,18,3,19
2025-02-15,8,Lose Control,Teddy Swims,6,1,77
2025-02-15,9,Beautiful Things,Benson Boone,15,2,54
2025-02-15,10,TV Off,Kendrick Lamar Featuring Lefty Gunplay,11,2,11
2025-02-15,11,Love Somebody,Morgan Wallen,10,1,16
2025-02-15,12,Cry For Me,The Weeknd,-,12,1
2025-02-15,13,That's So True,Gracie Abrams,9,6,16
2025-02-15,14,Espresso,Sabrina Carpenter,13,3,43
2025-02-15,15,Not Like Us,Kendrick Lamar,29,1,39
2025-02-15,16,I Had Some Help,Post Malone Featuring Morgan Wallen,12,1,39
2025-02-15,17,DTMF,Bad Bunny,8,2,5
2025-02-15,18,Pink Pony Club,Chappell Roan,45,18,34
2025-02-15,19,Messy,Lola Young,14,14,10
2025-02-15,20,Squabble Up,Kendrick Lamar,23,1,11
2025-02-15,21,Taste,Sabrina Carpenter,19,2,24
2025-02-15,22,30 For 30,SZA With Kendrick Lamar,20,20,7
2025-02-15,23,"Good Luck, Babe!",Chappell Roan,30,4,43
2025-02-15,24,Too Sweet,Hozier,24,1,45
2025-02-15,25,Stargazing,Myles Smith,26,19,38
2025-02-15,26,Baile Inolvidable,Bad Bunny,16,3,5
2025-02-15,27,Denial Is A River,Doechii,55,27,5
2025-02-15,28,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",25,10,15
2025-02-15,29,Abracadabra,Lady Gaga,-,29,1
2025-02-15,30,Smile,Morgan Wallen,22,4,6
2025-02-15,31,High Road,Koe Wetzel & Jessie Murph,28,22,35
2025-02-15,32,Wildflower,Billie Eilish,46,17,34
2025-02-15,33,Sports Car,Tate McRae,21,21,2
2025-02-15,34,Fat Juicy & Wet,Sexyy Red & Bruno Mars,17,17,2
2025-02-15,35,Sailor Song,Gigi Perez,34,22,25
2025-02-15,36,Who,Jimin,31,12,28
2025-02-15,37,Nuevayol,Bad Bunny,27,8,5
2025-02-15,38,Bed Chem,Sabrina Carpenter,36,14,24
2025-02-15,39,Whatchu Kno About Me,GloRilla & Sexyy Red,33,17,17
2025-02-15,40,No One Noticed,The Marias,37,22,19
2025-02-15,41,Again,Fetty Wap,-,33,27
2025-02-15,42,BMF,SZA,32,29,7
2025-02-15,43,Sao Paulo,The Weeknd & Anitta,-,43,2
2025-02-15,44,Liar,Jelly Roll,38,38,19
2025-02-15,45,Wake Me Up,The Weeknd & Justice,-,45,1
2025-02-15,46,Baptized In Fear,The Weeknd,-,46,1
