chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-04-26,1,Luther,Kendrick Lamar & SZA,1,1,21
2025-04-26,2,Die With A Smile,Lady Gaga & Bruno Mars,3,1,35
2025-04-26,3,Nokia,Drake,2,2,9
2025-04-26,4,Pink Pony Club,Chappell Roan,5,4,44
2025-04-26,5,Ordinary,Alex Warren,7,5,10
2025-04-26,6,A Bar Song (Tipsy),Shaboozey,6,1,53
2025-04-26,7,Lose Control,Teddy Swims,8,1,87
2025-04-26,8,All The Way,BigXthaPlug Featuring Bailey Zimmerman,4,4,2
2025-04-26,9,Beautiful Things,Benson Boone,10,2,64
2025-04-26,10,I'm The Problem,Morgan Wallen,9,2,11
2025-04-26,11,Just In Case,Morgan Wallen,12,4,4
2025-04-26,12,Birds Of A Feather,Billie Eilish,11,2,48
2025-04-26,13,APT.,ROSE & Bruno Mars,13,3,26
2025-04-26,14,Anxiety,Doechii,14,10,6
2025-04-26,15,Espresso,Sabrina Carpenter,17,3,53
2025-04-26,16,Mutt,Leon Thomas,21,16,11
2025-04-26,17,I Had Some Help,Post Malone Featuring Morgan Wallen,20,1,49
2025-04-26,18,That's So True,Gracie Abrams,15,6,26
2025-04-26,19,Not Like Us,Kendrick Lamar,16,1,49
2025-04-26,20,Love Somebody,Morgan Wallen,19,1,26
2025-04-26,21,TV Off,Kendrick Lamar Featuring Lefty Gunplay,18,2,21
2025-04-26,22,Messy,Lola Young,22,14,20
2025-04-26,23,Sports Car,Tate McRae,24,16,12
2025-04-26,24,Squabble Up,Kendrick Lamar,23,1,21
2025-04-26,25,30 For 30,SZA With Kendrick Lamar,25,10,17
2025-04-26,26,Abracadabra,Lady Gaga,38,13,11
2025-04-26,27,Timeless,The Weeknd & Playboi Carti,26,3,29
2025-04-26,28,Taste,Sabrina Carpenter,27,2,34
2025-04-26,29,I Never Lie,Zach Top,29,29,30
2025-04-26,30,No One Noticed,The Marias,31,22,29
2025-04-26,31,Stargazing,Myles Smith,30,19,48
2025-04-26,32,Bad Dreams,Teddy Swims,37,32,20
2025-04-26,33,Fortnight,Taylor Swift Featuring Post Malone,-,1,21
2025-04-26,34,Good News,Shaboozey,44,34,21
2025-04-26,35,Sailor Song,Gigi Perez,36,22,35
2025-04-26,36,Sorry I'm Here For Someone Else,Benson Boone,47,36,7
2025-04-26,37,I'm A Little Crazy,Morgan Wallen,32,17,4
2025-04-26,38,Worst Way,Riley Green,42,38,14
2025-04-26,39,Azizam,Ed Sheeran,28,28,2
2025-04-26,40,Indigo,Sam Barber Featuring Avery Anna,43,40,19
2025-04-26,41,Dark Thoughts,Lil Tecca,33,28,5
2025-04-26,42,Denial Is A River,Doechii,35,21,15
2025-04-26,43,Cry For Me,The Weeknd,49,12,11
2025-04-26,44,Wildflower,Billie Eilish,45,17,44
2025-04-26,45,DTMF,Bad Bunny,48,2,15
2025-04-26,46,Residuals,Chris Brown,50,40,32
2025-04-26,47,Twilight Zone,Ariana Grande,41,18,3
2025-04-26,48,Me Jalo,Fuerza Regida & Grupo Frontera,53,48,9
2025-04-26,49,Rather Lie,Playboi Carti & The Weeknd,46,4,5
2025-04-26,50,Am I Okay?,Megan Moroney,55,50,32
2025-04-26,51,The Giver,Chappell Roan,40,5,5
2025-04-26,52,Weren't For The Wind,Ella Langley,63,52,11
2025-04-26,53,Baile Inolvidable,Bad Bunny,54,3,15
2025-04-26,54,Somebody Loves Me,PARTYNEXTDOOR & Drake,56,30,9
2025-04-26,55,BMF,SZA,51,29,17
2025-04-26,56,Back To Friends,sombr,70,56,3
2025-04-26,57,Friends Like That,John Morgan Featuring Jason Aldean,78,57,4
2025-04-26,58,Te Queria Ver,Aleman X Neton Vega,61,58,5
2025-04-26,59,Smile,Morgan Wallen,59,4,16
2025-04-26,60,Ojos Tristes,"Selena Gomez, benny blanco & The Marias",58,56,4
2025-04-26,61,Revolving Door,Tate McRae,57,22,8
2025-04-26,62,Loco,Neton Vega,65,43,16
2025-04-26,63,Hard Fought Hallelujah,Brandon Lake,69,51,9
2025-04-26,64,Peekaboo,Kendrick Lamar Featuring AzChike,67,13,21
2025-04-26,65,Somethin' 'Bout A Woman,Thomas Rhett Featuring Teddy Swims,74,65,4
2025-04-26,66,Busy Woman,Sabrina Carpenter,72,27,9
2025-04-26,67,Holy Smokes,Bailey Zimmerman,80,54,13
2025-04-26,68,Caramel,Sleep Token,34,34,2
2025-04-26,69,End Of The World,Miley Cyrus,52,52,2
2025-04-26,70,Love Me Not,Ravyn Lenae,79,70,3
2025-04-26,71,Gimme A Hug,Drake,66,6,9
2025-04-26,72,Fix What You Didn't Break,Nate Smith,87,72,4
2025-04-26,73,Call Me When You Break Up,"Selena Gomez, benny blanco & Gracie Abrams",64,46,7
2025-04-26,74,Texas,Blake Shelton,81,74,5
2025-04-26,75,Die Trying,"PARTYNEXTDOOR, Drake & Yebba",71,21,9
2025-04-26,76,No Pole,Don Toliver,77,66,24
2025-04-26,77,Chest Pain (I Love),Malcolm Todd,68,68,2
2025-04-26,78,Are You Even Real,Teddy Swims & GIVEON,82,59,10
2025-04-26,79,EOO,Bad Bunny,75,24,13
2025-04-26,80,Like Him,"Tyler, The Creator Featuring Lola Young",76,29,25
2025-04-26,81,Blue Strips,Jessie Murph,-,81,1
2025-04-26,82,The Largest,BigXthaPlug,92,71,13
2025-04-26,83,Morena,Neton Vega & Peso Pluma,83,83,3
2025-04-26,84,Undressed,sombr,96,84,2
2025-04-26,85,Feel It,d4vd,84,84,6
2025-04-26,86,Backseat Driver,Kane Brown,95,79,6
2025-04-26,87,Evil J0rdan,Playboi Carti,62,2,5
2025-04-26,88,Que Pasaria...,Rauw Alejandro & Bad Bunny,85,34,20
2025-04-26,89,Nuevayol,Bad Bunny,90,8,15
2025-04-26,90,"Henry, Come On",Lana Del Rey,-,90,1
2025-04-26,91,Haunted,Kane Brown With Jelly Roll,99,58,5
2025-04-26,92,Tattoo,Tito Double P,94,72,7
2025-04-26,93,Headlock,Imogen Heap,93,82,12
2025-04-26,94,Hands Of Time,Eric Church,-,94,1
2025-04-26,95,Por Esos Ojos,Fuerza Regida,98,79,6
2025-04-26,96,like JENNIE,JENNIE,-,83,2
2025-04-26,97,Not At This Party,Dasha,-,97,1
2025-04-26,98,Whiskey Drink,Jason Aldean,-,98,1
2025-04-26,99,Little Things,Ella Mai,97,81,7
2025-04-26,100,Dandelion,Ariana Grande,60,38,3
