chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-09-06,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,10
2025-09-06,2,Ordinary,Alex Warren,2,1,29
2025-09-06,3,What I Want,Morgan Wallen Featuring Tate McRae,3,1,15
2025-09-06,4,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",4,4,10
2025-09-06,5,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",5,5,9
2025-09-06,6,Love Me Not,Ravyn Lenae,6,5,22
2025-09-06,7,Manchild,Sabrina Carpenter,14,1,12
2025-09-06,8,Lose Control,Teddy Swims,7,1,106
2025-09-06,9,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",10,9,9
2025-09-06,10,Die With A Smile,Lady Gaga & Bruno Mars,11,1,54
2025-09-06,11,Daisies,Justin Bieber,8,2,7
2025-09-06,12,Just In Case,Morgan Wallen,9,2,23
2025-09-06,13,A Bar Song (Tipsy),Shaboozey,13,1,72
2025-09-06,14,Good News,Shaboozey,12,12,40
2025-09-06,15,Mutt,Leon Thomas,15,12,30
2025-09-06,16,I'm The Problem,Morgan Wallen,16,2,30
2025-09-06,17,Beautiful Things,Benson Boone,17,2,83
2025-09-06,18,I Got Better,Morgan Wallen,19,7,15
2025-09-06,19,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",20,19,9
2025-09-06,20,Pink Pony Club,Chappell Roan,18,4,63
2025-09-06,21,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",25,21,9
2025-09-06,22,All The Way,BigXthaPlug Featuring Bailey Zimmerman,33,4,21
2025-09-06,23,Free,"Rumi, JINU, EJAE & Andrew Choi",23,23,9
2025-09-06,24,Undressed,sombr,27,24,21
2025-09-06,25,Birds Of A Feather,Billie Eilish,22,2,67
2025-09-06,26,Luther,Kendrick Lamar & SZA,21,1,40
2025-09-06,27,Mystical Magical,Benson Boone,30,17,18
2025-09-06,28,Jealous Type,Doja Cat,-,28,1
2025-09-06,29,Burning Blue,Mariah the Scientist,36,25,17
2025-09-06,30,Backup Plan,Bailey Zimmerman & Luke Combs,34,30,17
2025-09-06,31,Back To Friends,sombr,31,30,22
2025-09-06,32,Sorry I'm Here For Someone Else,Benson Boone,26,19,26
2025-09-06,33,Yukon,Justin Bieber,29,17,7
2025-09-06,34,It Depends,Chris Brown Featuring Bryson Tiller,32,32,5
2025-09-06,35,Hell At Night,BigXthaPlug Featuring Ella Langley,61,35,3
2025-09-06,36,The Subway,Chappell Roan,28,3,4
2025-09-06,37,Folded,Kehlani,35,35,11
2025-09-06,38,Happen To Me,Russell Dickerson,40,38,19
2025-09-06,39,Blue Strips,jessie murph,37,15,20
2025-09-06,40,Worst Way,Riley Green,41,20,33
2025-09-06,41,30 For 30,SZA With Kendrick Lamar,38,10,36
2025-09-06,42,After All The Bars Are Closed,Thomas Rhett,39,35,18
2025-09-06,43,APT.,ROSE & Bruno Mars,42,3,45
2025-09-06,44,Bar None,Jordan Davis,43,43,8
2025-09-06,45,No Broke Boys,Disco Lines & Tinashe,50,45,7
2025-09-06,46,Love Somebody,Morgan Wallen,44,1,45
2025-09-06,47,Bottle Rockets,Scotty McCreery & Hootie & the Blowfish,48,47,10
2025-09-06,48,What Did I Miss?,Drake,45,2,8
2025-09-06,49,Back In The Saddle,Luke Combs,47,38,5
2025-09-06,50,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",53,50,8
2025-09-06,51,Strategy,Twice,57,51,6
2025-09-06,52,Ceremony,Stray Kids,-,52,1
2025-09-06,53,Sugar On My Tongue,"Tyler, the Creator",49,41,6
2025-09-06,54,Somewhere Over Laredo,Lainey Wilson,54,54,8
2025-09-06,55,6 Months Later,Megan Moroney,51,30,10
2025-09-06,56,House Again,Hudson Westbrook,56,56,19
2025-09-06,57,Wildflower,Billie Eilish,59,17,63
2025-09-06,58,20 Cigarettes,Morgan Wallen,55,20,15
2025-09-06,59,Is It A Crime,Mariah the Scientist & Kali Uchis,95,59,3
2025-09-06,60,12 To 12,sombr,-,60,2
2025-09-06,61,Box Me Up,BigXthaPlug Featuring Jelly Roll,-,61,1
2025-09-06,62,Amen,Shaboozey & Jelly Roll,58,56,18
2025-09-06,63,Gabriela,KATSEYE,72,63,6
2025-09-06,64,Your Way's Better,Forrest Frank,62,61,19
2025-09-06,65,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,52,21,8
2025-09-06,66,Just Keep Watching,Tate McRae,63,33,13
2025-09-06,67,Better Me For You (Brown Eyes),Max McNown,68,50,11
2025-09-06,68,Party 4 U,Charli xcx,71,55,19
2025-09-06,69,Don't Mind If I Do,Riley Green Featuring Ella Langley,78,69,4
2025-09-06,70,Marlboro Rojo,Fuerza Regida,69,64,15
2025-09-06,71,Revolving Door,Tate McRae,79,22,20
2025-09-06,72,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",65,44,15
2025-09-06,73,Different Species,Offset & Gunna,-,73,1
2025-09-06,74,Outside,Cardi B,60,10,10
2025-09-06,75,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,67,8,19
2025-09-06,76,Nice To Meet You,Myles Smith,80,76,12
2025-09-06,77,Sparks,Coldplay,81,77,7
2025-09-06,78,Jump,BLACKPINK,74,28,7
2025-09-06,79,So Far So Fake,Pierce the Veil,64,64,4
2025-09-06,80,Superman,Morgan Wallen,75,8,16
2025-09-06,81,wgft,Gunna Featuring Burna Boy,93,81,3
