chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-04-13,1,Cowboy Carter,Beyonce,-,1,1
2024-04-13,2,We Don't Trust You,Future & Metro Boomin,1,1,2
2024-04-13,3,One Thing At A Time,Morgan Wallen,4,1,57
2024-04-13,4,Eternal Sunshine,Ariana Grande,3,1,4
2024-04-13,5,"Hope On The Street, Vol.1 (EP)",j-hope,-,5,1
2024-04-13,6,Guts,Olivia Rodrigo,2,1,30
2024-04-13,7,Stick Season,Noah Kahan,5,2,71
2024-04-13,8,Lover,Taylor Swift,7,1,241
2024-04-13,9,SOS,SZA,6,1,69
2024-04-13,10,Zach Bryan,Zach Bryan,8,1,32
2024-04-13,11,Dangerous: The Double Album,Morgan Wallen,11,1,169
2024-04-13,12,1989 (Taylor's Version),Taylor Swift,9,1,23
2024-04-13,13,For All The Dogs,Drake,12,1,26
2024-04-13,14,Midnights,Taylor Swift,14,1,76
2024-04-13,15,Utopia,Travis Scott,15,1,36
2024-04-13,16,Unheard (EP),Hozier,10,10,2
2024-04-13,17,American Heartbreak,Zach Bryan,17,5,98
2024-04-13,18,Folklore,Taylor Swift,18,1,193
2024-04-13,19,The Diamond Collection,Post Malone,19,15,20
2024-04-13,20,Vultures 1,¥$: Ye & Ty Dolla $ign,16,1,8
2024-04-13,21,American Dream,21 Savage,22,1,12
2024-04-13,22,Genesis,Peso Pluma,23,3,41
2024-04-13,23,reputation,Taylor Swift,25,1,289
2024-04-13,24,Gettin' Old,Luke Combs,28,4,54
2024-04-13,25,Sour,Olivia Rodrigo,26,1,150
2024-04-13,26,Mr. Beat The Road,BossMan Dlow,32,20,3
2024-04-13,27,Un Verano Sin Ti,Bad Bunny,31,1,100
2024-04-13,28,Pa Las Baby's y Belikeada,Fuerza Regida,29,14,24
2024-04-13,29,I've Tried Everything But Therapy (Part I),Teddy Swims,30,25,26
2024-04-13,30,Genre : Sadboy (EP),mgk & Trippie Redd,-,30,1
2024-04-13,31,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,33,5,829
2024-04-13,32,This One's For You,Luke Combs,48,4,357
2024-04-13,33,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,35,1,25
2024-04-13,34,Red (Taylor's Version),Taylor Swift,34,1,125
2024-04-13,35,Rumours,Fleetwood Mac,50,1,575
2024-04-13,36,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,44,18,688
2024-04-13,37,Speak Now (Taylor's Version),Taylor Swift,38,1,39
2024-04-13,38,Take Care,Drake,37,1,579
2024-04-13,39,Evermore,Taylor Swift,39,1,173
2024-04-13,40,Diamonds,Elton John,47,7,334
2024-04-13,41,My Turn,Lil Baby,43,1,214
2024-04-13,42,Ctrl,SZA,41,3,356
2024-04-13,43,Curtain Call: The Hits,Eminem,49,1,678
2024-04-13,44,DAMN.,Kendrick Lamar,51,1,364
2024-04-13,45,Religiously. The Album.,Bailey Zimmerman,52,7,47
2024-04-13,46,Think Later,Tate McRae,46,4,17
2024-04-13,47,Tyla,Tyla,24,24,2
2024-04-13,48,Heroes & Villains,Metro Boomin,45,1,70
2024-04-13,49,Greatest Hits,Queen,53,8,589
2024-04-13,50,Las Mujeres Ya No Lloran,Shakira,13,13,2
2024-04-13,51,Pink Friday 2,Nicki Minaj,54,1,17
2024-04-13,52,"good kid, m.A.A.d city",Kendrick Lamar,57,2,597
2024-04-13,53,Blonde,Frank Ocean,59,1,376
2024-04-13,54,Starboy,The Weeknd,58,1,335
2024-04-13,55,Nostalgia,Rod Wave,56,1,29
2024-04-13,56,Deeper Well,Kacey Musgraves,21,2,3
2024-04-13,57,"Hazbin Hotel, Season One",Soundtrack,55,13,9
2024-04-13,58,If I Know Me,Morgan Wallen,61,10,288
2024-04-13,59,35 Biggest Hits,Toby Keith,65,1,144
2024-04-13,60,Livin' My Best Life,Dylan Scott,-,60,2
2024-04-13,61,Graduation,Kanye West,60,1,322
2024-04-13,62,Whitsitt Chapel,Jelly Roll,67,3,44
2024-04-13,63,Hozier,Hozier,63,2,312
2024-04-13,64,Scorpion,Drake,62,1,301
2024-04-13,65,Certified Lover Boy,Drake,68,1,135
2024-04-13,66,ASTROWORLD,Travis Scott,69,1,296
2024-04-13,67,What You See Is What You Get,Luke Combs,72,1,230
2024-04-13,68,20 Number Ones,Thomas Rhett,70,22,27
2024-04-13,69,Barbie: The Album,Soundtrack,64,2,37
2024-04-13,70,The Best Of Nickelback: Volume 1,Nickelback,78,21,182
2024-04-13,71,Journey's Greatest Hits,Journey,76,10,799
2024-04-13,72,Hamilton: An American Musical,Original Broadway Cast,73,2,445
2024-04-13,73,Traveller,Chris Stapleton,83,1,447
2024-04-13,74,Fearless (Taylor's Version),Taylor Swift,71,1,143
2024-04-13,75,Goodbye & Good Riddance,Juice WRLD,77,4,307
2024-04-13,76,Born To Die,Lana Del Rey,79,2,530
2024-04-13,77,Decide,Djo,66,56,6
2024-04-13,78,Her Loss,Drake & 21 Savage,74,1,74
2024-04-13,79,Views,Drake,80,1,412
2024-04-13,80,T R A P S O U L,Bryson Tiller,75,8,365
2024-04-13,81,Channel Orange,Frank Ocean,84,2,172
2024-04-13,82,2014 Forest Hills Drive,J. Cole,81,1,487
2024-04-13,83,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,93,34,237
2024-04-13,84,Everything I Thought It Was,Justin Timberlake,40,4,3
2024-04-13,85,After Hours,The Weeknd,85,1,135
2024-04-13,86,Bell Bottom Country,Lainey Wilson,90,51,72
2024-04-13,87,Scarlet,Doja Cat,82,4,28
2024-04-13,88,2093,Yeat,87,2,7
2024-04-13,89,The Highlights,The Weeknd,27,2,159
2024-04-13,90,50 Number Ones,George Strait,104,1,278
2024-04-13,91,ANTI,Rihanna,89,1,414
2024-04-13,92,Hood Hottest Princess,Sexyy Red,95,62,39
2024-04-13,93,Greatest Hits,Pitbull,96,91,151
2024-04-13,94,The Essential Michael Jackson,Michael Jackson,105,31,468
2024-04-13,95,The Beatles 1962-1966,The Beatles,103,3,196
2024-04-13,96,Renaissance,Beyonce,170,1,88
2024-04-13,97,Manana Sera Bonito,Karol G,88,1,58
2024-04-13,98,Starting Over,Chris Stapleton,112,3,177
2024-04-13,99,1989,Taylor Swift,92,1,486
2024-04-13,100,Elisabeth,Zach Bryan,111,83,43
2024-04-13,101,Higher,Chris Stapleton,101,3,21
2024-04-13,102,Amar,BigXthaPlug,97,97,34
2024-04-13,103,Greatest Hits,2Pac,107,3,516
2024-04-13,104,Dolido Pero No Arrepentido (EP),Fuerza Regida,94,69,8
2024-04-13,105,Greatest Hits,Tom Petty And The Heartbreakers,116,2,560
2024-04-13,106,The Mockingbird & The Crow,HARDY,98,4,63
2024-04-13,107,Nevermind,Nirvana,108,1,664
2024-04-13,108,Heaven :X: Hell,Sum 41,-,108,1
2024-04-13,109,"Fine Ho, Stay",Flo Milli,86,54,3
2024-04-13,110,Beauty Behind The Madness,The Weeknd,-,1,299
2024-04-13,111,Greatest Hits,Foo Fighters,122,11,253
2024-04-13,112,I Never Liked You,Future,100,1,101
2024-04-13,113,Greatest Hits,Guns N' Roses,118,3,670
2024-04-13,114,Harry's House,Harry Styles,113,1,98
2024-04-13,115,All Time Greatest Hits,Lynyrd Skynyrd,134,56,254
2024-04-13,116,Savage Mode II,21 Savage & Metro Boomin,102,1,148
2024-04-13,117,Bluebird Days,Jordan Davis,99,19,54
2024-04-13,118,Emails I Can't Send,Sabrina Carpenter,110,23,28
2024-04-13,119,THE BIGGEST (EP),BigXthaPlug,119,119,15
2024-04-13,120,El Comienzo,Grupo Frontera,117,34,35
2024-04-13,121,IGOR,"Tyler, The Creator",115,1,234
2024-04-13,122,Confessions,Usher,109,1,201
2024-04-13,123,Born,Kenny Chesney,20,20,2
2024-04-13,124,Gold: Greatest Hits,ABBA,133,25,320
2024-04-13,125,DS2,Future,114,1,261
2024-04-13,126,$ad Boyz 4 Life II,Junior H,130,14,26
2024-04-13,127,Teenage Dream,Katy Perry,123,1,367
2024-04-13,128,Summertime Blues,Zach Bryan,141,34,55
2024-04-13,129,More Life,Drake,126,1,351
