chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-08-24,1,The Tortured Poets Department,Taylor Swift,1,1,17
2024-08-24,2,The Rise And Fall Of A Midwest Princess,Chappell Roan,3,2,21
2024-08-24,3,One Thing At A Time,Morgan Wallen,4,1,76
2024-08-24,4,Hit Me Hard And Soft,Billie Eilish,5,2,13
2024-08-24,5,The Great American Bar Scene,Zach Bryan,7,2,7
2024-08-24,6,Brat,Charli xcx,6,3,10
2024-08-24,7,Stick Season,Noah Kahan,9,2,90
2024-08-24,8,Dangerous: The Double Album,Morgan Wallen,8,1,188
2024-08-24,9,Twisters: The Album,Soundtrack,10,7,4
2024-08-24,10,Zach Bryan,Zach Bryan,12,1,51
2024-08-24,11,SOS,SZA,15,1,88
2024-08-24,12,"Where I've Been, Isn't Where I'm Going",Shaboozey,14,5,11
2024-08-24,13,Exodo,Peso Pluma,16,5,8
2024-08-24,14,American Heartbreak,Zach Bryan,17,5,117
2024-08-24,15,Sugar Honey Iced Tea,Latto,-,15,1
2024-08-24,16,The Death Of Slim Shady (Coup de Grace),Eminem,11,1,5
2024-08-24,17,Lover,Taylor Swift,19,1,260
2024-08-24,18,Fireworks & Rollerblades,Benson Boone,20,6,19
2024-08-24,19,Vultures 2,¥$: Ye & Ty Dolla $ign,2,2,2
2024-08-24,20,Folklore,Taylor Swift,22,1,212
2024-08-24,21,We Don't Trust You,Future & Metro Boomin,21,1,21
2024-08-24,22,Ate: Mini Album (EP),Stray Kids,13,1,4
2024-08-24,23,Guts,Olivia Rodrigo,23,1,49
2024-08-24,24,The First Time,The Kid LAROI,-,24,11
2024-08-24,25,This One's For You,Luke Combs,24,4,376
2024-08-24,26,Midnights,Taylor Swift,25,1,95
2024-08-24,27,1989 (Taylor's Version),Taylor Swift,26,1,42
2024-08-24,28,Hood Poet,Polo G,-,28,1
2024-08-24,29,I've Tried Everything But Therapy (Part I),Teddy Swims,27,17,45
2024-08-24,30,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,30,18,707
2024-08-24,31,The Secret Of Us,Gracie Abrams,28,2,8
2024-08-24,32,Rumours,Fleetwood Mac,33,1,594
2024-08-24,33,Un Verano Sin Ti,Bad Bunny,31,1,119
2024-08-24,34,This Is How Tomorrow Moves,beabadoobee,-,34,1
2024-08-24,35,Utopia,Travis Scott,34,1,55
2024-08-24,36,Sour,Olivia Rodrigo,35,1,169
2024-08-24,37,reputation,Taylor Swift,37,1,308
2024-08-24,38,DAMN.,Kendrick Lamar,39,1,383
2024-08-24,39,Diamonds,Elton John,40,7,353
2024-08-24,40,Curtain Call: The Hits,Eminem,36,1,697
2024-08-24,41,Hardstone Psycho,Don Toliver,63,3,9
2024-08-24,42,Blonde,Frank Ocean,44,1,395
2024-08-24,43,Genesis,Peso Pluma,45,3,60
2024-08-24,44,"good kid, m.A.A.d city",Kendrick Lamar,42,2,616
2024-08-24,45,Ultra 85,Logic,-,45,1
2024-08-24,46,For All The Dogs,Drake,49,1,45
2024-08-24,47,One Of Wun,Gunna,50,2,14
2024-08-24,48,Gettin' Old,Luke Combs,46,4,73
2024-08-24,49,Am I Okay?,Megan Moroney,29,9,5
2024-08-24,50,Eternal Sunshine,Ariana Grande,48,1,23
2024-08-24,51,Megan,Megan Thee Stallion,41,3,7
2024-08-24,52,Greatest Hits,Queen,52,8,608
2024-08-24,53,Religiously. The Album.,Bailey Zimmerman,60,7,66
2024-08-24,54,9 Lives,Koe Wetzel,38,15,4
2024-08-24,55,Pero No Te Enamores,Fuerza Regida,47,25,3
2024-08-24,56,If I Know Me,Morgan Wallen,55,10,307
2024-08-24,57,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,51,5,848
2024-08-24,58,Muse,Jimin,32,2,4
2024-08-24,59,New World Depression,$uicideboy$,80,5,9
2024-08-24,60,A Great Chaos,Ken Carson,53,11,24
2024-08-24,61,My Turn,Lil Baby,58,1,233
2024-08-24,62,Hollywood's Bleeding,Post Malone,-,1,221
2024-08-24,63,The Best Of Nickelback: Volume 1,Nickelback,57,21,201
2024-08-24,64,Ctrl,SZA,62,3,375
2024-08-24,65,Emails I Can't Send,Sabrina Carpenter,61,23,47
2024-08-24,66,Meteora,Linkin Park,70,1,163
2024-08-24,67,Pa Las Baby's y Belikeada,Fuerza Regida,59,14,43
2024-08-24,68,Take Care,Drake,69,1,598
2024-08-24,69,Traveller,Chris Stapleton,65,1,466
2024-08-24,70,Born To Die,Lana Del Rey,66,2,549
2024-08-24,71,Hozier,Hozier,73,2,331
2024-08-24,72,Journey's Greatest Hits,Journey,68,10,818
2024-08-24,73,What You See Is What You Get,Luke Combs,67,1,249
2024-08-24,74,Red (Taylor's Version),Taylor Swift,72,1,144
2024-08-24,75,Channel Orange,Frank Ocean,74,2,191
2024-08-24,76,Charm,Clairo,64,8,5
2024-08-24,77,Romance : Untold,ENHYPEN,54,2,5
2024-08-24,78,Graduation,Kanye West,81,1,341
2024-08-24,79,Starboy,The Weeknd,78,1,354
2024-08-24,80,11:11,Chris Brown,71,9,39
2024-08-24,81,Doing It For Me,Larry June,-,81,1
2024-08-24,82,Descendants: The Rise Of Red,Soundtrack,75,60,5
2024-08-24,83,Ehhthang Ehhthang,GloRilla,76,18,19
2024-08-24,84,Heroes & Villains,Metro Boomin,84,1,89
2024-08-24,85,Hamilton: An American Musical,Original Broadway Cast,83,2,464
2024-08-24,86,Greatest Hits,Tom Petty And The Heartbreakers,86,2,579
2024-08-24,87,Think Later,Tate McRae,88,4,36
2024-08-24,88,Cowboy Carter,Beyonce,79,1,20
2024-08-24,89,Higher,Chris Stapleton,99,3,40
2024-08-24,90,Evermore,Taylor Swift,89,1,192
2024-08-24,91,ASTROWORLD,Travis Scott,90,1,315
2024-08-24,92,35 Biggest Hits,Toby Keith,85,1,163
2024-08-24,93,Certified Lover Boy,Drake,94,1,154
2024-08-24,94,T R A P S O U L,Bryson Tiller,95,8,384
2024-08-24,95,Goodbye & Good Riddance,Juice WRLD,92,4,326
2024-08-24,96,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,93,1,44
2024-08-24,97,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,97,34,256
2024-08-24,98,Elisabeth,Zach Bryan,109,76,62
2024-08-24,99,Speak Now,Moneybagg Yo,87,13,9
2024-08-24,100,Starting Over,Chris Stapleton,104,3,196
2024-08-24,101,ANTI,Rihanna,118,1,433
2024-08-24,102,Views,Drake,106,1,431
2024-08-24,103,Greatest Hits,Pitbull,96,77,170
2024-08-24,104,Nevermind,Nirvana,101,1,683
2024-08-24,105,I Never Liked You,Future,107,1,120
2024-08-24,106,Unheard (EP),Hozier,100,10,21
2024-08-24,107,Mr. Beat The Road,BossMan DLow,98,20,22
2024-08-24,108,Summertime Blues,Zach Bryan,114,34,74
2024-08-24,109,Scorpion,Drake,108,1,320
2024-08-24,110,Whitsitt Chapel,Jelly Roll,103,3,63
2024-08-24,111,50 Number Ones,George Strait,110,1,297
2024-08-24,112,Speak Now (Taylor's Version),Taylor Swift,105,1,58
2024-08-24,113,Mirada,Ivan Cornejo,91,17,4
2024-08-24,114,Greatest Hits,Creed,119,15,107
2024-08-24,115,Lungu Boy,Asake,-,115,1
2024-08-24,116,The Essential Michael Jackson,Michael Jackson,111,31,487
2024-08-24,117,Greatest Hits,Guns N' Roses,115,3,689
2024-08-24,118,Flight b741,King Gizzard & The Lizard Wizard,-,118,1
2024-08-24,119,20 Number Ones,Thomas Rhett,121,22,46
2024-08-24,120,{Rotten Apples}: The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,-,31,15
2024-08-24,121,Nostalgia,Rod Wave,116,1,48
2024-08-24,122,IGOR,"Tyler, The Creator",126,1,253
2024-08-24,123,American Dream,21 Savage,112,1,31
2024-08-24,124,Child Of God,Forrest Frank,117,28,3
2024-08-24,125,After Hours,The Weeknd,123,1,154
2024-08-24,126,Manana Sera Bonito,Karol G,113,1,77
2024-08-24,127,$ad Boyz 4 Life II,Junior H,129,14,45
2024-08-24,128,Teenage Dream,Katy Perry,120,1,386
2024-08-24,129,Greatest Hits,2Pac,128,3,535
2024-08-24,130,DS2,Future,139,1,280
2024-08-24,131,Thriller,Michael Jackson,135,1,639
2024-08-24,132,Purgatory,Tyler Childers,140,71,210
2024-08-24,133,Greatest Hits,Aerosmith,125,36,51
2024-08-24,134,Greatest Hits,Foo Fighters,134,11,269
2024-08-24,135,We Still Don't Trust You,Future & Metro Boomin,127,1,18
2024-08-24,136,Gold: Greatest Hits,ABBA,146,25,339
2024-08-24,137,2014 Forest Hills Drive,J. Cole,141,1,506
2024-08-24,138,The Fame,Lady Gaga,142,2,378
2024-08-24,139,Artificial Paradise,OneRepublic,131,50,5
2024-08-24,140,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,137,1,281
2024-08-24,141,PARTYNEXTDOOR 4 (P4),PARTYNEXTDOOR,157,10,16
2024-08-24,142,Sublime,Sublime,143,13,229
2024-08-24,143,Amar,BigXthaPlug,161,97,53
2024-08-24,144,Back In Black,AC/DC,144,4,619
2024-08-24,145,AM,Arctic Monkeys,149,6,316
2024-08-24,146,Beauty Behind The Madness,The Weeknd,154,1,314
2024-08-24,147,Bewitched,Laufey,150,18,25
2024-08-24,148,All Time Greatest Hits,Lynyrd Skynyrd,152,56,273
2024-08-24,149,Hungover,Ella Langley,77,77,2
2024-08-24,150,Confessions,Usher,158,1,220
2024-08-24,151,Greatest Hits,Bob Seger & The Silver Bullet Band,151,8,534
2024-08-24,152,Greatest Hits So Far...,Zac Brown Band,156,20,398
2024-08-24,153,Their Greatest Hits 1971-1975,Eagles,167,1,451
2024-08-24,154,Radical Optimism,Dua Lipa,175,2,15
2024-08-24,155,Get Rich Or Die Tryin',50 Cent,148,1,232
