chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-10-12,1,Short n' Sweet,Sabrina Carpenter,3,1,6
2024-10-12,2,The Rise And Fall Of A Midwest Princess,Chappell Roan,2,2,28
2024-10-12,3,Mixtape Pluto,Future,1,1,2
2024-10-12,4,One Thing At A Time,Morgan Wallen,5,1,83
2024-10-12,5,Hit Me Hard And Soft,Billie Eilish,8,2,20
2024-10-12,6,F-1 Trillion,Post Malone,4,1,7
2024-10-12,7,The Tortured Poets Department,Taylor Swift,7,1,24
2024-10-12,8,Stick Season,Noah Kahan,10,2,97
2024-10-12,9,The Great American Bar Scene,Zach Bryan,11,2,14
2024-10-12,10,Dangerous: The Double Album,Morgan Wallen,12,1,195
2024-10-12,11,The Diamond Collection,Post Malone,13,11,46
2024-10-12,12,SOS,SZA,14,1,95
2024-10-12,13,Incomodo,Tito Double P,19,13,6
2024-10-12,14,Zach Bryan,Zach Bryan,17,1,58
2024-10-12,15,Brat,Charli xcx,15,3,17
2024-10-12,16,"Where I've Been, Isn't Where I'm Going",Shaboozey,21,5,18
2024-10-12,17,American Heartbreak,Zach Bryan,18,5,124
2024-10-12,18,Exodo,Peso Pluma,20,5,15
2024-10-12,19,Fireworks & Rollerblades,Benson Boone,22,6,26
2024-10-12,20,Harlequin,Lady Gaga,-,20,1
2024-10-12,21,Folklore,Taylor Swift,28,1,219
2024-10-12,22,Highway Prayers,Billy Strings,-,22,1
2024-10-12,23,I've Tried Everything But Therapy (Part I),Teddy Swims,24,17,52
2024-10-12,24,The Death Of Slim Shady (Coup de Grace),Eminem,23,1,12
2024-10-12,25,Speak Now,Moneybagg Yo,-,13,15
2024-10-12,26,Lover,Taylor Swift,25,1,267
2024-10-12,27,The Secret Of Us,Gracie Abrams,26,2,15
2024-10-12,28,+-=÷x (Tour Collection),Ed Sheeran,-,28,1
2024-10-12,29,We Don't Trust You,Future & Metro Boomin,29,1,28
2024-10-12,30,Twisters: The Album,Soundtrack,27,7,11
2024-10-12,31,Blonde,Frank Ocean,30,1,402
2024-10-12,32,Utopia,Travis Scott,34,1,62
2024-10-12,33,For All The Dogs,Drake,40,1,52
2024-10-12,34,Midnights,Taylor Swift,33,1,102
2024-10-12,35,Guts,Olivia Rodrigo,32,1,56
2024-10-12,36,This One's For You,Luke Combs,31,4,383
2024-10-12,37,Genesis,Peso Pluma,35,3,67
2024-10-12,38,Curtain Call: The Hits,Eminem,45,1,704
2024-10-12,39,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,39,18,714
2024-10-12,40,Rumours,Fleetwood Mac,36,1,601
2024-10-12,41,1989 (Taylor's Version),Taylor Swift,41,1,49
2024-10-12,42,Diamonds,Elton John,44,7,360
2024-10-12,43,Papercuts,Linkin Park,181,6,23
2024-10-12,44,Sour,Olivia Rodrigo,46,1,176
2024-10-12,45,Eternal Sunshine,Ariana Grande,59,1,30
2024-10-12,46,DAMN.,Kendrick Lamar,42,1,390
2024-10-12,47,Un Verano Sin Ti,Bad Bunny,37,1,126
2024-10-12,48,"good kid, m.A.A.d city",Kendrick Lamar,47,2,623
2024-10-12,49,Hardstone Psycho,Don Toliver,43,3,16
2024-10-12,50,Emails I Can't Send,Sabrina Carpenter,54,23,54
2024-10-12,51,Mind Of A Country Boy,Luke Bryan,-,51,1
2024-10-12,52,A Great Chaos,Ken Carson,48,11,31
2024-10-12,53,The First Time,The Kid LAROI,50,24,18
