chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-02-10,1,One Thing At A Time,Morgan Wallen,2,1,48
2024-02-10,2,American Dream,21 Savage,1,1,3
2024-02-10,3,For All The Dogs,Drake,3,1,17
2024-02-10,4,Stick Season,Noah Kahan,5,3,62
2024-02-10,5,1989 (Taylor's Version),Taylor Swift,6,1,14
2024-02-10,6,SOS,SZA,7,1,60
2024-02-10,7,Lover,Taylor Swift,10,1,232
2024-02-10,8,Zach Bryan,Zach Bryan,9,1,23
2024-02-10,9,Midnights,Taylor Swift,11,1,67
2024-02-10,10,Dangerous: The Double Album,Morgan Wallen,13,1,160
2024-02-10,11,Pink Friday 2,Nicki Minaj,8,1,8
2024-02-10,12,Utopia,Travis Scott,15,1,27
2024-02-10,13,Folklore,Taylor Swift,12,1,184
2024-02-10,14,American Heartbreak,Zach Bryan,17,5,89
2024-02-10,15,Genesis,Peso Pluma,18,3,32
2024-02-10,16,reputation,Taylor Swift,19,1,280
2024-02-10,17,Guts,Olivia Rodrigo,16,1,21
2024-02-10,18,Pa Las Baby's y Belikeada,Fuerza Regida,23,14,15
2024-02-10,19,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,22,1,16
2024-02-10,20,Orquideas,Kali Uchis,14,2,3
2024-02-10,21,Think Later,Tate McRae,20,4,8
2024-02-10,22,Nostalgia,Rod Wave,24,1,20
2024-02-10,23,Take Care,Drake,25,1,570
2024-02-10,24,The Ceremony,Kevin Gates,-,24,1
2024-02-10,25,"Dave's Picks, Volume 49: Frost Amphitheatre, Stanford U., Palo Alto, CA...",Grateful Dead,-,25,1
2024-02-10,26,Speak Now (Taylor's Version),Taylor Swift,26,1,30
2024-02-10,27,Un Verano Sin Ti,Bad Bunny,32,1,91
2024-02-10,28,Curtain Call: The Hits,Eminem,31,1,669
2024-02-10,29,Heroes & Villains,Metro Boomin,29,1,61
2024-02-10,30,My Turn,Lil Baby,36,1,205
2024-02-10,31,Gettin' Old,Luke Combs,30,4,45
2024-02-10,32,Sour,Olivia Rodrigo,28,1,141
2024-02-10,33,Red (Taylor's Version),Taylor Swift,33,1,116
2024-02-10,34,Evermore,Taylor Swift,27,1,164
2024-02-10,35,Barbie: The Album,Soundtrack,35,2,28
2024-02-10,36,The Diamond Collection,Post Malone,21,16,12
2024-02-10,37,Scarlet,Doja Cat,34,4,19
2024-02-10,38,Ctrl,SZA,38,3,347
2024-02-10,39,Starboy,The Weeknd,40,1,326
2024-02-10,40,Diamonds,Elton John,39,7,325
2024-02-10,41,Religiously. The Album.,Bailey Zimmerman,41,7,38
2024-02-10,42,Wall Of Eyes,The Smile,-,42,1
2024-02-10,43,All Is Yellow,Lyrical Lemonade,-,43,1
2024-02-10,44,Rumours,Fleetwood Mac,46,1,566
2024-02-10,45,I've Tried Everything But Therapy (Part I),Teddy Swims,43,43,17
2024-02-10,46,Certified Lover Boy,Drake,42,1,126
2024-02-10,47,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,45,18,679
2024-02-10,48,Her Loss,Drake & 21 Savage,44,1,65
2024-02-10,49,This One's For You,Luke Combs,52,4,348
2024-02-10,50,Greatest Hits,Queen,47,8,580
2024-02-10,51,Scorpion,Drake,50,1,292
2024-02-10,52,DAMN.,Kendrick Lamar,49,1,355
