chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-09-14,1,Short N' Sweet,Sabrina Carpenter,1,1,2
2024-09-14,2,F-1 Trillion,Post Malone,3,1,3
2024-09-14,3,The Rise And Fall Of A Midwest Princess,Chappell Roan,4,2,24
2024-09-14,4,One Thing At A Time,Morgan Wallen,5,1,79
2024-09-14,5,The Tortured Poets Department,Taylor Swift,6,1,20
2024-09-14,6,Hit Me Hard And Soft,Billie Eilish,7,2,16
2024-09-14,7,Crazy (EP),LE SSERAFIM,-,7,1
2024-09-14,8,The Great American Bar Scene,Zach Bryan,9,2,10
2024-09-14,9,Stick Season,Noah Kahan,10,2,93
2024-09-14,10,Love Lasts Forever,Destroy Lonely,-,10,1
2024-09-14,11,Dangerous: The Double Album,Morgan Wallen,12,1,191
2024-09-14,12,Brat,Charli xcx,11,3,13
2024-09-14,13,Zach Bryan,Zach Bryan,13,1,54
2024-09-14,14,SOS,SZA,14,1,91
2024-09-14,15,American Heartbreak,Zach Bryan,16,5,120
2024-09-14,16,Exodo,Peso Pluma,15,5,11
2024-09-14,17,Twisters: The Album,Soundtrack,17,7,7
2024-09-14,18,"Where I've Been, Isn't Where I'm Going",Shaboozey,18,5,14
2024-09-14,19,Fireworks & Rollerblades,Benson Boone,21,6,22
2024-09-14,20,Lover,Taylor Swift,22,1,263
2024-09-14,21,Incomodo,Tito Double P,20,20,2
2024-09-14,22,I've Tried Everything But Therapy (Part I),Teddy Swims,25,17,48
2024-09-14,23,We Don't Trust You,Future & Metro Boomin,23,1,24
2024-09-14,24,Folklore,Taylor Swift,26,1,215
2024-09-14,25,Better Me Than You,Big Sean,-,25,1
2024-09-14,26,The Secret Of Us,Gracie Abrams,32,2,11
2024-09-14,27,Guts,Olivia Rodrigo,27,1,52
2024-09-14,28,Midnights,Taylor Swift,29,1,98
2024-09-14,29,Rumours,Fleetwood Mac,33,1,597
2024-09-14,30,Days Before Rodeo,Travis Scott,2,2,2
2024-09-14,31,This One's For You,Luke Combs,31,4,379
2024-09-14,32,The Death Of Slim Shady (Coup de Grace),Eminem,24,1,8
2024-09-14,33,Un Verano Sin Ti,Bad Bunny,34,1,122
2024-09-14,34,1989 (Taylor's Version),Taylor Swift,30,1,45
2024-09-14,35,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,38,18,710
2024-09-14,36,Blonde,Frank Ocean,37,1,398
2024-09-14,37,Genesis,Peso Pluma,36,3,63
2024-09-14,38,Whirlwind,Lainey Wilson,8,8,2
2024-09-14,39,Utopia,Travis Scott,35,1,58
2024-09-14,40,For All The Dogs,Drake,42,1,48
2024-09-14,41,The First Time,The Kid LAROI,39,24,14
2024-09-14,42,DAMN.,Kendrick Lamar,40,1,386
2024-09-14,43,Diamonds,Elton John,45,7,356
2024-09-14,44,Sour,Olivia Rodrigo,41,1,172
2024-09-14,45,reputation,Taylor Swift,44,1,311
2024-09-14,46,"good kid, m.A.A.d city",Kendrick Lamar,46,2,619
2024-09-14,47,35 Biggest Hits,Toby Keith,75,1,166
2024-09-14,48,Ctrl,SZA,51,3,378
2024-09-14,49,Greatest Hits,Queen,54,8,611
2024-09-14,50,A Great Chaos,Ken Carson,48,11,27
2024-09-14,51,Gettin' Old,Luke Combs,47,4,76
2024-09-14,52,Eternal Sunshine,Ariana Grande,52,1,26
2024-09-14,53,Hardstone Psycho,Don Toliver,60,3,12
2024-09-14,54,Emails I Can't Send,Sabrina Carpenter,28,23,50
2024-09-14,55,Take Care,Drake,61,1,601
2024-09-14,56,Pa Las Baby's y Belikeada,Fuerza Regida,56,14,46
2024-09-14,57,Hollywood's Bleeding,Post Malone,59,1,223
2024-09-14,58,Ate: Mini Album (EP),Stray Kids,50,1,7
2024-09-14,59,One Of Wun,Gunna,53,2,17
2024-09-14,60,The Best Of Nickelback: Volume 1,Nickelback,58,21,204
2024-09-14,61,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,63,5,851
2024-09-14,62,Meteora,Linkin Park,77,1,166
2024-09-14,63,Religiously. The Album.,Bailey Zimmerman,57,7,69
2024-09-14,64,I Never Liked You,Future,64,1,123
2024-09-14,65,Hozier,Hozier,73,2,334
2024-09-14,66,Wild God,Nick Cave & The Bad Seeds,-,66,1
2024-09-14,67,If I Know Me,Morgan Wallen,74,10,310
2024-09-14,68,My Turn,Lil Baby,68,1,236
2024-09-14,69,Channel Orange,Frank Ocean,70,2,194
2024-09-14,70,Sugar Honey Iced Tea,Latto,49,15,4
2024-09-14,71,Epic: The Wisdom Saga (EP),Official Concept Album,-,71,1
2024-09-14,72,Journey's Greatest Hits,Journey,65,10,821
2024-09-14,73,Certified Lover Boy,Drake,79,1,157
2024-09-14,74,Graduation,Kanye West,72,1,344
2024-09-14,75,Am I Okay?,Megan Moroney,71,9,8
2024-09-14,76,Traveller,Chris Stapleton,76,1,469
2024-09-14,77,New World Depression,$uicideboy$,62,5,12
2024-09-14,78,Born To Die,Lana Del Rey,78,2,552
2024-09-14,79,Pero No Te Enamores,Fuerza Regida,66,25,6
2024-09-14,80,Curtain Call: The Hits,Eminem,43,1,700
2024-09-14,81,Megan,Megan Thee Stallion,89,3,10
2024-09-14,82,Red (Taylor's Version),Taylor Swift,86,1,147
2024-09-14,83,What You See Is What You Get,Luke Combs,88,1,252
2024-09-14,84,Starboy,The Weeknd,83,1,357
2024-09-14,85,ASTROWORLD,Travis Scott,84,1,318
2024-09-14,86,Muse,Jimin,80,2,7
2024-09-14,87,Before I Disappear Again,NoCap,55,18,3
2024-09-14,88,Heroes & Villains,Metro Boomin,87,1,92
2024-09-14,89,Noah Kahan (Live From Fenway Park),Noah Kahan,-,89,1
2024-09-14,90,Greatest Hits,Pitbull,91,77,173
2024-09-14,91,Think Later,Tate McRae,81,4,39
2024-09-14,92,Hamilton: An American Musical,Original Broadway Cast,96,2,467
2024-09-14,93,9 Lives,Koe Wetzel,85,15,7
2024-09-14,94,T R A P S O U L,Bryson Tiller,90,8,387
2024-09-14,95,Greatest Hits,Tom Petty And The Heartbreakers,99,2,582
2024-09-14,96,Fathers & Sons,Luke Combs,-,6,10
2024-09-14,97,Goodbye & Good Riddance,Juice WRLD,92,4,329
2024-09-14,98,Popular Monster,Falling In Reverse,67,12,3
2024-09-14,99,Greatest Hits,Creed,98,15,109
2024-09-14,100,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,101,34,259
2024-09-14,101,Nevermind,Nirvana,103,1,686
2024-09-14,102,The Essential Michael Jackson,Michael Jackson,109,31,490
2024-09-14,103,Nostalgia,Rod Wave,106,1,51
2024-09-14,104,Evermore,Taylor Swift,114,1,195
2024-09-14,105,Views,Drake,111,1,434
2024-09-14,106,Ehhthang Ehhthang,GloRilla,100,18,22
2024-09-14,107,$ad Boyz 4 Life II,Junior H,104,14,48
2024-09-14,108,Whitsitt Chapel,Jelly Roll,105,3,66
2024-09-14,109,Starting Over,Chris Stapleton,107,3,199
2024-09-14,110,About A Woman,Thomas Rhett,19,19,2
2024-09-14,111,11:11,Chris Brown,69,9,42
2024-09-14,112,ANTI,Rihanna,116,1,436
2024-09-14,113,50 Number Ones,George Strait,123,1,300
2024-09-14,114,Charm,Clairo,93,8,8
2024-09-14,115,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,102,1,47
2024-09-14,116,Mr. Beat The Road,BossMan DLow,115,20,25
2024-09-14,117,Alligator Bites Never Heal,Doechii,-,117,1
