chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-01-13,1,1989 (Taylor's Version),Taylor Swift,1,1,10
2024-01-13,2,One Thing At A Time,Morgan Wallen,5,1,44
2024-01-13,3,For All The Dogs,Drake,6,1,13
2024-01-13,4,Pink Friday 2,Nicki Minaj,3,1,4
2024-01-13,5,Midnights,Taylor Swift,9,1,63
2024-01-13,6,Lover,Taylor Swift,11,1,228
2024-01-13,7,SOS,SZA,13,1,56
2024-01-13,8,Stick Season,Noah Kahan,18,3,58
2024-01-13,9,Zach Bryan,Zach Bryan,20,1,19
2024-01-13,10,Folklore,Taylor Swift,21,1,180
2024-01-13,11,Guts,Olivia Rodrigo,16,1,17
2024-01-13,12,Dangerous: The Double Album,Morgan Wallen,29,1,156
2024-01-13,13,Utopia,Travis Scott,24,1,23
2024-01-13,14,Think Later,Tate McRae,34,4,4
2024-01-13,15,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,42,1,12
2024-01-13,16,Evermore,Taylor Swift,26,1,160
2024-01-13,17,Speak Now (Taylor's Version),Taylor Swift,22,1,26
2024-01-13,18,Genesis,Peso Pluma,37,3,28
2024-01-13,19,reputation,Taylor Swift,44,1,276
2024-01-13,20,Nostalgia,Rod Wave,33,1,16
2024-01-13,21,American Heartbreak,Zach Bryan,40,5,85
2024-01-13,22,Red (Taylor's Version),Taylor Swift,41,1,112
2024-01-13,23,Pa Las Baby's y Belikeada,Fuerza Regida,50,14,11
2024-01-13,24,Barbie: The Album,Soundtrack,48,2,24
2024-01-13,25,Scarlet,Doja Cat,59,4,15
2024-01-13,26,The Diamond Collection,Post Malone,58,16,8
2024-01-13,27,Sour,Olivia Rodrigo,45,1,137
2024-01-13,28,Golden,Jung Kook,46,2,9
2024-01-13,29,Un Verano Sin Ti,Bad Bunny,62,1,87
2024-01-13,30,Take Care,Drake,68,1,566
2024-01-13,31,Heroes & Villains,Metro Boomin,65,1,57
2024-01-13,32,Ctrl,SZA,49,3,343
2024-01-13,33,ROCK-STAR,Stray Kids,43,1,8
2024-01-13,34,Rumours,Fleetwood Mac,51,1,562
2024-01-13,35,Religiously. The Album.,Bailey Zimmerman,75,7,34
2024-01-13,36,Diamonds,Elton John,32,7,321
2024-01-13,37,Curtain Call: The Hits,Eminem,63,1,665
2024-01-13,38,Gettin' Old,Luke Combs,73,4,41
2024-01-13,39,Fearless (Taylor's Version),Taylor Swift,47,1,130
2024-01-13,40,Higher,Chris Stapleton,53,3,8
2024-01-13,41,My Turn,Lil Baby,69,1,201
2024-01-13,42,Starboy,The Weeknd,66,1,322
