chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-08-17,1,The Tortured Poets Department,Taylor Swift,1,1,16
2024-08-17,2,Vultures 2,¥$: Kanye West & Ty Dolla $ign,-,2,1
2024-08-17,3,The Rise And Fall Of A Midwest Princess,Chappell Roan,4,3,20
2024-08-17,4,One Thing At A Time,Morgan Wallen,2,1,75
2024-08-17,5,Hit Me Hard And Soft,Billie Eilish,5,2,12
2024-08-17,6,Brat,Charli xcx,9,3,9
2024-08-17,7,The Great American Bar Scene,Zach Bryan,3,2,6
2024-08-17,8,Dangerous: The Double Album,Morgan Wallen,11,1,187
2024-08-17,9,Stick Season,Noah Kahan,10,2,89
2024-08-17,10,Twisters: The Album,Soundtrack,8,7,3
2024-08-17,11,The Death Of Slim Shady (Coup de Grace),Eminem,7,1,4
2024-08-17,12,Zach Bryan,Zach Bryan,14,1,50
2024-08-17,13,Ate: Mini Album (EP),Stray Kids,6,1,3
2024-08-17,14,"Where I've Been, Isn't Where I'm Going",Shaboozey,13,5,10
2024-08-17,15,SOS,SZA,15,1,87
2024-08-17,16,Exodo,Peso Pluma,16,5,7
2024-08-17,17,American Heartbreak,Zach Bryan,19,5,116
2024-08-17,18,The Diamond Collection,Post Malone,20,12,38
2024-08-17,19,Lover,Taylor Swift,23,1,259
2024-08-17,20,Fireworks & Rollerblades,Benson Boone,12,6,18
2024-08-17,21,We Don't Trust You,Future & Metro Boomin,22,1,20
2024-08-17,22,Folklore,Taylor Swift,24,1,211
2024-08-17,23,Guts,Olivia Rodrigo,26,1,48
2024-08-17,24,This One's For You,Luke Combs,27,4,375
2024-08-17,25,Midnights,Taylor Swift,30,1,94
2024-08-17,26,1989 (Taylor's Version),Taylor Swift,32,1,41
2024-08-17,27,I've Tried Everything But Therapy (Part I),Teddy Swims,33,17,44
2024-08-17,28,The Secret Of Us,Gracie Abrams,36,2,7
2024-08-17,29,Am I Okay?,Megan Moroney,34,9,4
