chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2024-02-17,1,35 Biggest Hits,Toby Keith,-,1,136
2024-02-17,2,One Thing At A Time,Morgan Wallen,1,1,49
2024-02-17,3,SOS,SZA,6,1,61
2024-02-17,4,American Dream,21 Savage,2,1,4
2024-02-17,5,Midnights,Taylor Swift,9,1,68
2024-02-17,6,For All The Dogs,Drake,3,1,18
2024-02-17,7,Stick Season,Noah Kahan,4,3,63
2024-02-17,8,1989 (Taylor's Version),Taylor Swift,5,1,15
2024-02-17,9,Lover,Taylor Swift,7,1,233
2024-02-17,10,Zach Bryan,Zach Bryan,8,1,24
2024-02-17,11,Dangerous: The Double Album,Morgan Wallen,10,1,161
2024-02-17,12,Utopia,Travis Scott,12,1,28
2024-02-17,13,"Hazbin Hotel, Season One",Soundtrack,-,13,1
2024-02-17,14,Folklore,Taylor Swift,13,1,185
2024-02-17,15,reputation,Taylor Swift,16,1,281
2024-02-17,16,Guts,Olivia Rodrigo,17,1,22
2024-02-17,17,American Heartbreak,Zach Bryan,14,5,90
2024-02-17,18,Pink Friday 2,Nicki Minaj,11,1,9
2024-02-17,19,Genesis,Peso Pluma,15,3,33
2024-02-17,20,Think Later,Tate McRae,21,4,9
2024-02-17,21,Pa Las Baby's y Belikeada,Fuerza Regida,18,14,16
2024-02-17,22,Gettin' Old,Luke Combs,31,4,46
2024-02-17,23,Take Care,Drake,23,1,571
2024-02-17,24,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,19,1,17
2024-02-17,25,Speak Now (Taylor's Version),Taylor Swift,26,1,31
2024-02-17,26,Evermore,Taylor Swift,34,1,165
2024-02-17,27,Nostalgia,Rod Wave,22,1,21
2024-02-17,28,Red (Taylor's Version),Taylor Swift,33,1,117
2024-02-17,29,Un Verano Sin Ti,Bad Bunny,27,1,92
2024-02-17,30,Ctrl,SZA,38,3,348
2024-02-17,31,Sour,Olivia Rodrigo,32,1,142
2024-02-17,32,Barbie: The Album,Soundtrack,35,2,29
2024-02-17,33,My Turn,Lil Baby,30,1,206
2024-02-17,34,Heroes & Villains,Metro Boomin,29,1,62
2024-02-17,35,Orquideas,Kali Uchis,20,2,4
2024-02-17,36,Curtain Call: The Hits,Eminem,28,1,670
2024-02-17,37,Endless Summer Vacation,Miley Cyrus,139,3,48
2024-02-17,38,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,57,5,821
2024-02-17,39,Rumours,Fleetwood Mac,44,1,567
2024-02-17,40,Diamonds,Elton John,40,7,326
2024-02-17,41,Starboy,The Weeknd,39,1,327
2024-02-17,42,Religiously. The Album.,Bailey Zimmerman,41,7,39
2024-02-17,43,Greatest Hits: The Show Dog Years,Toby Keith,-,43,1
2024-02-17,44,Scarlet,Doja Cat,37,4,20
2024-02-17,45,This One's For You,Luke Combs,49,4,349
