chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-07-08,1,Last Night,Morgan Wallen,1,1,22
2023-07-08,2,Fast Car,Luke Combs,2,2,14
2023-07-08,3,Calm Down,Rema & Selena Gomez,3,3,43
2023-07-08,4,Flowers,Miley Cyrus,4,1,24
2023-07-08,5,All My Life,Lil Durk Featuring J. Cole,5,2,7
2023-07-08,6,Favorite Song,Toosii,6,5,19
2023-07-08,7,Barbie World,-,7,1,-
2023-07-08,8,Karma,Taylor Swift Featuring Ice Spice,7,2,16
2023-07-08,9,Kill Bill,SZA,8,1,29
2023-07-08,10,Creepin',"Metro Boomin, The Weeknd & 21 Savage",9,3,30
2023-07-08,11,Snooze,SZA,13,11,29
2023-07-08,12,Fukumean,Gunna,16,12,2
2023-07-08,13,Cruel Summer,Taylor Swift,18,13,8
2023-07-08,14,Ella Baila Sola,Eslabon Armado X Peso Pluma,10,4,15
2023-07-08,15,Sure Thing,Miguel,11,11,48
2023-07-08,16,Anti-Hero,Taylor Swift,12,1,36
2023-07-08,17,Something In The Orange,Zach Bryan,14,10,62
2023-07-08,18,Need A Favor,Jelly Roll,17,17,13
2023-07-08,19,Oh U Went,-,19,1,-
2023-07-08,20,Die For You,The Weeknd & Ariana Grande,15,1,48
2023-07-08,21,You Proof,Morgan Wallen,20,5,59
2023-07-08,22,Thinkin' Bout Me,Morgan Wallen,22,9,17
2023-07-08,23,Next Thing You Know,Jordan Davis,28,23,23
2023-07-08,24,Cupid,Fifty Fifty,24,17,15
2023-07-08,25,La Bebe,Yng Lvcas x Peso Pluma,19,11,15
2023-07-08,26,Sabor Fresa,-,26,1,-
2023-07-08,27,Memory Lane,Old Dominion,38,27,13
2023-07-08,28,Un x100to,Grupo Frontera X Bad Bunny,21,5,11
2023-07-08,29,Chemical,Post Malone,26,13,11
2023-07-08,30,Luna,-,30,1,-
2023-07-08,31,Dance The Night,Dua Lipa,34,31,5
2023-07-08,32,Religiously,Bailey Zimmerman,36,32,8
2023-07-08,33,I'm Good (Blue),David Guetta & Bebe Rexha,32,4,44
2023-07-08,34,Eyes Closed,Ed Sheeran,27,19,14
2023-07-08,35,Lady Gaga,-,35,1,-
2023-07-08,36,Search & Rescue,Drake,25,2,12
2023-07-08,37,Thought You Should Know,Morgan Wallen,33,7,46
2023-07-08,38,Where She Goes,Bad Bunny,30,8,6
2023-07-08,39,Parade On Cleveland,-,39,1,-
2023-07-08,40,Dancin' In The Country,Tyler Hubbard,35,23,19
2023-07-08,41,Put It On Da Floor Again,Latto Featuring Cardi B,39,13,4
2023-07-08,42,Area Codes,Kali,40,33,8
2023-07-08,43,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,37,3,21
2023-07-08,44,Bury Me In Georgia,Kane Brown,59,44,7
2023-07-08,45,Love You Anyway,Luke Combs,45,15,20
2023-07-08,46,TQM,Fuerza Regida,47,34,6
2023-07-08,47,Thank God,Kane Brown With Katelyn Brown,50,13,42
2023-07-08,48,Bye,Peso Pluma,54,48,5
2023-07-08,49,One Thing At A Time,Morgan Wallen,46,10,30
2023-07-08,50,Players,Coi Leray,48,9,26
2023-07-08,51,Stand By Me,Lil Durk Featuring Morgan Wallen,41,22,5
2023-07-08,52,Cars Bring Me Out,-,52,1,-
2023-07-08,53,Princess Diana,Ice Spice & Nicki Minaj,53,4,11
2023-07-08,54,VVS,-,54,1,-
2023-07-08,55,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,44,31,4
2023-07-08,56,Wit Da Racks,-,56,1,-
2023-07-08,57,Daylight,David Kushner,56,47,11
2023-07-08,58,Doomsday.,-,58,1,-
2023-07-08,59,Want Me Dead,-,59,1,-
2023-07-08,60,Attention,Doja Cat,31,31,2
2023-07-08,61,Peaches & Eggplants,Young Nudy Featuring 21 Savage,73,61,4
2023-07-08,62,What It Is (Block Boy),Doechii Featuring Kodak Black,57,57,8
2023-07-08,63,Rubicon,-,63,1,-
2023-07-08,64,Back To The Moon,Gunna,29,29,2
2023-07-08,65,Your Heart Or Mine,Jon Pardi,72,65,7
2023-07-08,66,Calling,"Metro Boomin, Swae Lee & NAV Featuring A Boogie Wit da Hoodie",55,41,4
2023-07-08,67,"You, Me, & Whiskey",Justin Moore & Priscilla Block,75,66,8
2023-07-08,68,Waffle House,Jonas Brothers,69,57,9
2023-07-08,69,Mourning,Post Malone,67,36,6
2023-07-08,70,Hellcat Kenny,-,70,1,-
2023-07-08,71,TQG,Karol G x Shakira,71,7,18
2023-07-08,72,PRC,Peso Pluma X Natanael Cano,65,33,20
2023-07-08,73,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",79,71,6
2023-07-08,74,See You Again,"Tyler, The Creator Featuring Kali Uchis",70,44,11
2023-07-08,75,Popular,"The Weeknd, Playboi Carti & Madonna",80,43,4
2023-07-08,76,Por Las Noches,Peso Pluma,66,28,16
2023-07-08,77,Dial Drunk,Noah Kahan,64,43,3
2023-07-08,78,Money On The Dresser,-,78,1,-
2023-07-08,79,Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",58,44,4
2023-07-08,80,El Azul,Junior H x Peso Pluma,74,55,12
2023-07-08,81,Uncle M,-,81,1,-
2023-07-08,82,Cowgirls,Morgan Wallen Featuring ERNEST,78,40,17
2023-07-08,83,Rodeo Dr,Gunna,42,42,2
2023-07-08,84,Fight The Feeling,Rod Wave,81,16,13
2023-07-08,85,Self Love,Metro Boomin & Coi Leray,61,54,4
2023-07-08,86,Nueva Vida,-,86,1,-
2023-07-08,87,Fragil,Yahritza y Su Esencia x Grupo Frontera,86,69,10
2023-07-08,88,Bread & Butter,Gunna,52,48,4
2023-07-08,89,Watermelon Moonshine,Lainey Wilson,-,89,1
2023-07-08,90,Lagunas,-,90,1,-
2023-07-08,91,Am I Dreaming,"Metro Boomin, A$AP Rocky & Roisee",68,51,4
2023-07-08,92,Ain't That Some,Morgan Wallen,90,11,17
2023-07-08,93,Rosa Pastel,Peso Pluma & Jasiel Nunez,-,93,1
2023-07-08,94,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,-,66,4
2023-07-08,95,ICU,Coco Jones,88,63,15
2023-07-08,96,Jaded,Miley Cyrus,87,56,7
2023-07-08,97,Abracadabra,-,97,1,-
2023-07-08,98,Truck Bed,HARDY,89,89,3
2023-07-08,99,Save Me,Jelly Roll With Lainey Wilson,85,85,4
2023-07-08,100,Gucci Grocery Bag,-,100,1,-
