chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-08-12,1,Last Night,Morgan Wallen,2,1,27
2023-08-12,2,Fast Car,Luke Combs,3,2,19
2023-08-12,3,Meltdown,Travis Scott Featuring Drake,-,3,1
2023-08-12,4,Cruel Summer,Taylor Swift,6,4,13
2023-08-12,5,FE!N,Travis Scott Featuring Playboi Carti,-,5,1
2023-08-12,6,Calm Down,Rema & Selena Gomez,5,3,48
2023-08-12,7,Fukumean,Gunna,4,4,7
2023-08-12,8,Barbie World,Nicki Minaj & Ice Spice With Aqua,8,7,6
2023-08-12,9,Vampire,Olivia Rodrigo,10,1,5
2023-08-12,10,Dance The Night,Dua Lipa,12,10,10
2023-08-12,11,I Know ?,Travis Scott,-,11,1
2023-08-12,12,Flowers,Miley Cyrus,11,1,29
2023-08-12,13,All My Life,Lil Durk Featuring J. Cole,13,2,12
2023-08-12,14,Hyaena,Travis Scott,-,14,1
2023-08-12,15,Snooze,SZA,14,11,34
2023-08-12,16,Thank God,Travis Scott,-,16,1
2023-08-12,17,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,-,17,1
2023-08-12,18,K-POP,"Travis Scott, Bad Bunny & The Weeknd",7,7,2
2023-08-12,19,My Eyes,Travis Scott,-,19,1
2023-08-12,20,Karma,Taylor Swift Featuring Ice Spice,15,2,21
2023-08-12,21,Try That In A Small Town,Jason Aldean,1,1,3
2023-08-12,22,What Was I Made For?,Billie Eilish,18,18,3
2023-08-12,23,Modern Jam,Travis Scott Featuring Teezo Touchdown,-,23,1
2023-08-12,24,Need A Favor,Jelly Roll,16,14,18
2023-08-12,25,Delresto (Echoes),Travis Scott & Beyonce,-,25,1
2023-08-12,26,Telekinesis,Travis Scott Featuring SZA & Future,-,26,1
2023-08-12,27,Sirens,Travis Scott,-,27,1
2023-08-12,28,God's Country,Travis Scott,-,28,1
2023-08-12,29,Kill Bill,SZA,17,1,34
2023-08-12,30,Seven,Jung Kook Featuring Latto,9,1,3
2023-08-12,31,Anti-Hero,Taylor Swift,22,1,41
2023-08-12,32,Creepin',"Metro Boomin, The Weeknd & 21 Savage",20,3,35
2023-08-12,33,Religiously,Bailey Zimmerman,24,24,13
2023-08-12,34,Skitzo,Travis Scott Featuring Young Thug,-,34,1
2023-08-12,35,Chemical,Post Malone,46,13,16
2023-08-12,36,Circus Maximus,Travis Scott Featuring The Weeknd & Swae Lee,-,36,1
2023-08-12,37,Thinkin' Bout Me,Morgan Wallen,27,9,22
2023-08-12,38,Til Further Notice,Travis Scott Featuring James Blake & 21 Savage,-,38,1
2023-08-12,39,Favorite Song,Toosii,23,5,24
2023-08-12,40,Mourning,Post Malone,60,36,11
2023-08-12,41,Cupid,Fifty Fifty,29,17,20
2023-08-12,42,Ella Baila Sola,Eslabon Armado X Peso Pluma,28,4,20
2023-08-12,43,In Your Love,Tyler Childers,-,43,1
2023-08-12,44,Dial Drunk,Noah Kahan With Post Malone,25,25,7
2023-08-12,45,Next Thing You Know,Jordan Davis,30,23,28
2023-08-12,46,Lost Forever,Travis Scott Featuring Westside Gunn,-,46,1
2023-08-12,47,"You, Me, & Whiskey",Justin Moore & Priscilla Block,52,47,13
2023-08-12,48,Love You Anyway,Luke Combs,37,15,25
2023-08-12,49,Looove,Travis Scott Featuring Kid Cudi,-,49,1
2023-08-12,50,Thought You Should Know,Morgan Wallen,34,7,51
2023-08-12,51,Bury Me In Georgia,Kane Brown,39,39,12
2023-08-12,52,La Bebe,Yng Lvcas x Peso Pluma,32,11,20
2023-08-12,53,Parasail,Travis Scott Featuring Yung Lean & Dave Chappelle,-,53,1
2023-08-12,54,Search & Rescue,Drake,35,2,17
2023-08-12,55,Jealousy,Offset & Cardi B,-,55,1
2023-08-12,56,Enough Is Enough,Post Malone,-,56,1
2023-08-12,57,Put It On Da Floor Again,Latto Featuring Cardi B,42,13,9
2023-08-12,58,Deli,Ice Spice,41,41,2
2023-08-12,59,Un x100to,Grupo Frontera X Bad Bunny,36,5,16
2023-08-12,60,LaLa,Myke Towers,49,48,4
2023-08-12,61,Where She Goes,Bad Bunny,43,8,11
2023-08-12,62,Princess Diana,Ice Spice & Nicki Minaj,40,4,16
2023-08-12,63,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",51,35,6
2023-08-12,64,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",55,55,11
2023-08-12,65,Area Codes,Kaliii,53,33,13
2023-08-12,66,What It Is (Block Boy),Doechii Featuring Kodak Black,58,54,13
2023-08-12,67,Something Real,Post Malone,-,67,1
2023-08-12,68,Overdrive,Post Malone,-,47,2
2023-08-12,69,Peaches & Eggplants,Young Nudy Featuring 21 Savage,57,52,9
2023-08-12,70,Sabor Fresa,Fuerza Regida,50,26,6
2023-08-12,71,Watermelon Moonshine,Lainey Wilson,61,60,6
2023-08-12,72,Your Heart Or Mine,Jon Pardi,54,53,12
2023-08-12,73,Eyes Closed,Ed Sheeran,44,19,19
2023-08-12,74,Daylight,David Kushner,59,47,16
2023-08-12,75,Tulum,Peso Pluma & Grupo Frontera,56,43,5
2023-08-12,76,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,45,5,4
2023-08-12,77,Super Shy,NewJeans,48,48,4
2023-08-12,78,Speed Drive,Charli XCX,73,73,2
2023-08-12,79,White Horse,Chris Stapleton,31,31,2
2023-08-12,80,On The Radar Freestyle,Drake & Central Cee,-,80,1
2023-08-12,81,Stand By Me,Lil Durk Featuring Morgan Wallen,62,22,10
2023-08-12,82,Fragil,Yahritza y Su Esencia x Grupo Frontera,70,69,15
2023-08-12,83,Everything I Love,Morgan Wallen,67,14,23
2023-08-12,84,Shake Sumn,DaBaby,65,65,11
2023-08-12,85,TQM,Fuerza Regida,63,34,11
2023-08-12,86,Popular,"The Weeknd, Playboi Carti & Madonna",68,43,9
2023-08-12,87,Too Cool To Die,Post Malone,-,87,1
2023-08-12,88,Don't Understand,Post Malone,-,88,1
2023-08-12,89,Aqui Te Espero,Ivan Cornejo,-,89,1
2023-08-12,90,Novacandy,Post Malone,-,90,1
2023-08-12,91,Truck Bed,HARDY,69,69,7
2023-08-12,92,I'm Just Ken,Ryan Gosling,87,87,2
2023-08-12,93,Jaded,Miley Cyrus,78,56,11
2023-08-12,94,Heartbroken,"Diplo, Jessie Murph & Polo G",64,64,2
2023-08-12,95,Memory Lane,Old Dominion,47,27,18
2023-08-12,96,Oh U Went,Young Thug Featuring Drake,66,19,6
2023-08-12,97,ICU,Coco Jones,71,62,18
2023-08-12,98,Pound Town 2,Sexyy Red & Tay Keith & Nicki Minaj,74,66,9
2023-08-12,99,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,72,31,9
2023-08-12,100,Johnny Dang,"That Mexican OT, Paul Wall & DRODi",96,96,3
