chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-07-29,1,Seven,Jung Kook Featuring Latto,-,1,1
2023-07-29,2,Try That In A Small Town,Jason Aldean,-,2,1
2023-07-29,3,Last Night,Morgan Wallen,1,1,25
2023-07-29,4,Fast Car,Luke Combs,2,2,17
2023-07-29,5,Calm Down,Rema & Selena Gomez,4,3,46
2023-07-29,6,Fukumean,Gunna,7,6,5
2023-07-29,7,Vampire,Olivia Rodrigo,3,1,3
2023-07-29,8,Cruel Summer,Taylor Swift,9,7,11
2023-07-29,9,Flowers,Miley Cyrus,6,1,27
2023-07-29,10,All My Life,Lil Durk Featuring J. Cole,8,2,10
2023-07-29,11,Karma,Taylor Swift Featuring Ice Spice,10,2,19
2023-07-29,12,Snooze,SZA,12,11,32
2023-07-29,13,Kill Bill,SZA,11,1,32
2023-07-29,14,Need A Favor,Jelly Roll,17,14,16
2023-07-29,15,Favorite Song,Toosii,13,5,22
2023-07-29,16,Sure Thing,Miguel,18,11,51
2023-07-29,17,Creepin',"Metro Boomin, The Weeknd & 21 Savage",14,3,33
2023-07-29,18,Something In The Orange,Zach Bryan,21,10,65
2023-07-29,19,Anti-Hero,Taylor Swift,20,1,39
2023-07-29,20,Ella Baila Sola,Eslabon Armado X Peso Pluma,23,4,18
2023-07-29,21,Die For You,The Weeknd & Ariana Grande,24,1,51
2023-07-29,22,Thinkin' Bout Me,Morgan Wallen,30,9,20
2023-07-29,23,You Proof,Morgan Wallen,25,5,62
2023-07-29,24,Cupid,Fifty Fifty,27,17,18
2023-07-29,25,Dance The Night,Dua Lipa,32,25,8
2023-07-29,26,Religiously,Bailey Zimmerman,29,26,11
2023-07-29,27,Barbie World,Nicki Minaj & Ice Spice With Aqua,49,7,4
2023-07-29,28,Next Thing You Know,Jordan Davis,38,23,26
2023-07-29,29,La Bebe,Yng Lvcas x Peso Pluma,37,11,18
2023-07-29,30,Thought You Should Know,Morgan Wallen,45,7,49
2023-07-29,31,I'm Good (Blue),David Guetta & Bebe Rexha,47,4,47
