chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-09-02,1,Rich Men North Of Richmond,Oliver Anthony Music,1,1,2
2023-09-02,2,Fast Car,Luke Combs,2,2,22
2023-09-02,3,Last Night,Morgan Wallen,3,1,30
2023-09-02,4,Cruel Summer,Taylor Swift,4,3,16
2023-09-02,5,Paint The Town Red,Doja Cat,15,5,3
2023-09-02,6,Calm Down,Rema & Selena Gomez,5,3,51
2023-09-02,7,Fukumean,Gunna,7,4,10
2023-09-02,8,Vampire,Olivia Rodrigo,6,1,8
2023-09-02,9,Dance The Night,Dua Lipa,8,7,13
2023-09-02,10,Barbie World,Nicki Minaj & Ice Spice With Aqua,9,7,9
2023-09-02,11,Snooze,SZA,12,10,37
2023-09-02,12,All My Life,Lil Durk Featuring J. Cole,13,2,15
2023-09-02,13,Flowers,Miley Cyrus,11,1,32
2023-09-02,14,Religiously,Bailey Zimmerman,18,14,16
2023-09-02,15,Karma,Taylor Swift Featuring Ice Spice,14,2,24
2023-09-02,16,Need A Favor,Jelly Roll,17,14,21
2023-09-02,17,What Was I Made For?,Billie Eilish,16,14,6
2023-09-02,18,Anti-Hero,Taylor Swift,20,1,44
2023-09-02,19,Kill Bill,SZA,21,1,37
2023-09-02,20,Creepin',"Metro Boomin, The Weeknd & 21 Savage",23,3,38
2023-09-02,21,Thinkin' Bout Me,Morgan Wallen,24,9,25
2023-09-02,22,Meltdown,Travis Scott Featuring Drake,19,3,4
2023-09-02,23,Bad Idea Right?,Olivia Rodrigo,10,10,2
2023-09-02,24,Try That In A Small Town,Jason Aldean,25,1,6
2023-09-02,25,Cupid,Fifty Fifty,26,17,23
2023-09-02,26,Call Your Friends,Rod Wave,-,26,1
2023-09-02,27,Dial Drunk,Noah Kahan With Post Malone,28,25,10
2023-09-02,28,Qlona,Karol G & Peso Pluma,29,28,2
2023-09-02,29,Love You Anyway,Luke Combs,31,15,28
2023-09-02,30,I Know ?,Travis Scott,27,11,4
2023-09-02,31,Mi Ex Tenia Razon,Karol G,22,22,2
2023-09-02,32,Seven,Jung Kook Featuring Latto,30,1,6
2023-09-02,33,Favorite Song,Toosii,32,5,27
2023-09-02,34,Watermelon Moonshine,Lainey Wilson,38,34,9
2023-09-02,35,Bury Me In Georgia,Kane Brown,34,34,15
2023-09-02,36,Ella Baila Sola,Eslabon Armado X Peso Pluma,33,4,23
2023-09-02,37,Next Thing You Know,Jordan Davis,35,23,31
2023-09-02,38,Search & Rescue,Drake,40,2,20
2023-09-02,39,La Bebe,Yng Lvcas x Peso Pluma,39,11,23
2023-09-02,40,Daylight,David Kushner,49,40,19
