chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-12-16,1,Rockin' Around The Christmas Tree,Brenda Lee,1,1,55
2023-12-16,2,All I Want For Christmas Is You,Mariah Carey,2,1,62
2023-12-16,3,Jingle Bell Rock,Bobby Helms,4,3,53
2023-12-16,4,Last Christmas,Wham!,5,4,35
2023-12-16,5,Lovin On Me,Jack Harlow,3,1,4
2023-12-16,6,A Holly Jolly Christmas,Burl Ives,6,4,36
2023-12-16,7,Cruel Summer,Taylor Swift,7,1,31
2023-12-16,8,It's The Most Wonderful Time Of The Year,Andy Williams,10,5,36
2023-12-16,9,Snooze,SZA,9,2,52
2023-12-16,10,Paint The Town Red,Doja Cat,8,1,18
2023-12-16,11,Feliz Navidad,Jose Feliciano,16,6,29
2023-12-16,12,"Let It Snow, Let It Snow, Let It Snow!",Dean Martin,13,8,28
2023-12-16,13,Underneath The Tree,Kelly Clarkson,17,12,24
2023-12-16,14,Sleigh Ride,The Ronettes,14,10,25
2023-12-16,15,The Christmas Song (Merry Christmas To You),Nat King Cole,19,9,41
2023-12-16,16,Greedy,Tate McRae,11,7,12
2023-12-16,17,Santa Tell Me,Ariana Grande,18,12,21
2023-12-16,18,White Christmas,Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,23,12,32
2023-12-16,19,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,12,1,15
2023-12-16,20,Water,Tyla,15,10,10
2023-12-16,21,Christmas (Baby Please Come Home),Darlene Love,27,15,19
2023-12-16,22,Last Night,Morgan Wallen,20,1,45
2023-12-16,23,Deck The Halls,Nat King Cole,28,16,10
2023-12-16,24,Blue Christmas,Elvis Presley,32,24,10
2023-12-16,25,It's Beginning To Look A Lot Like Christmas,Michael Buble,31,20,17
2023-12-16,26,Thinkin' Bout Me,Morgan Wallen,22,7,40
2023-12-16,27,You're Losing Me (From The Vault),Taylor Swift,46,27,2
2023-12-16,28,Jingle Bells,Frank Sinatra,30,20,11
2023-12-16,29,Agora Hills,Doja Cat,24,14,11
