chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2023-10-21,1,First Person Shooter,Drake Featuring J. Cole,-,1,1
2023-10-21,2,IDGAF,Drake Featuring Yeat,-,2,1
2023-10-21,3,Virginia Beach,Drake,-,3,1
2023-10-21,4,Paint The Town Red,Doja Cat,1,1,10
2023-10-21,5,Calling For You,Drake Featuring 21 Savage,-,5,1
2023-10-21,6,Slime You Out,Drake Featuring SZA,18,1,4
2023-10-21,7,Snooze,SZA,2,2,44
2023-10-21,8,Daylight,Drake,-,8,1
2023-10-21,9,Cruel Summer,Taylor Swift,3,3,23
2023-10-21,10,Fear Of Heights,Drake,-,10,1
2023-10-21,11,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,-,11,1
2023-10-21,12,Gently,Drake Featuring Bad Bunny,-,12,1
2023-10-21,13,Fast Car,Luke Combs,4,2,29
2023-10-21,14,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,6,1,7
2023-10-21,15,Amen,Drake Featuring Teezo Touchdown,-,15,1
2023-10-21,16,7969 Santa,Drake,-,16,1
2023-10-21,17,8am In Charlotte,Drake,-,17,1
2023-10-21,18,What Would Pluto Do,Drake,-,18,1
2023-10-21,19,Last Night,Morgan Wallen,7,1,37
2023-10-21,20,Bahamas Promises,Drake,-,20,1
2023-10-21,21,Tried Our Best,Drake,-,21,1
2023-10-21,22,Vampire,Olivia Rodrigo,9,1,15
2023-10-21,23,Fukumean,Gunna,8,4,17
2023-10-21,24,Members Only,Drake Featuring PARTYNEXTDOOR,-,24,1
2023-10-21,25,Thinkin' Bout Me,Morgan Wallen,13,9,32
2023-10-21,26,All The Parties,Drake Featuring Chief Keef,-,26,1
2023-10-21,27,Drew A Picasso,Drake,-,27,1
2023-10-21,28,Dance The Night,Dua Lipa,11,6,20
2023-10-21,29,Another Late Night,Drake Featuring Lil Yachty,-,29,1
2023-10-21,30,Greedy,Tate McRae,14,14,4
2023-10-21,31,Barbie World,Nicki Minaj & Ice Spice With Aqua,12,7,16
2023-10-21,32,Away From Home,Drake,-,32,1
2023-10-21,33,Flowers,Miley Cyrus,15,1,39
2023-10-21,34,Need A Favor,Jelly Roll,17,14,28
2023-10-21,35,Religiously,Bailey Zimmerman,16,13,23
2023-10-21,36,BBL Love Interlude,Drake,-,36,1
2023-10-21,37,Polar Opposites,Drake,-,37,1
2023-10-21,38,Used To Be Young,Miley Cyrus,23,8,7
2023-10-21,39,Bad Idea Right?,Olivia Rodrigo,19,7,9
2023-10-21,40,Watermelon Moonshine,Lainey Wilson,21,21,16
2023-10-21,41,Anti-Hero,Taylor Swift,20,1,51
2023-10-21,42,Screw The World Interlude,Drake,-,42,1
2023-10-21,43,Dial Drunk,Noah Kahan With Post Malone,26,25,17
2023-10-21,44,Kill Bill,SZA,24,1,44
2023-10-21,45,All My Life,Lil Durk Featuring J. Cole,22,2,22
2023-10-21,46,What Was I Made For?,Billie Eilish,27,14,13
2023-10-21,47,What It Is (Block Boy),Doechii Featuring Kodak Black,29,29,23
2023-10-21,48,Good Good,"Usher, Summer Walker & 21 Savage",28,28,9
2023-10-21,49,Wild Ones,Jessie Murph & Jelly Roll,-,49,1
2023-10-21,50,Creepin',"Metro Boomin, The Weeknd & 21 Savage",32,3,45
2023-10-21,51,White Horse,Chris Stapleton,38,31,12
2023-10-21,52,Daylight,David Kushner,33,33,26
2023-10-21,53,Save Me,Jelly Roll With Lainey Wilson,37,37,17
2023-10-21,54,My Love Mine All Mine,Mitski,49,49,3
2023-10-21,55,Try That In A Small Town,Jason Aldean,36,1,13
2023-10-21,56,I Know ?,Travis Scott,35,11,11
2023-10-21,57,Rich Men North Of Richmond,Oliver Anthony Music,30,1,9
2023-10-21,58,3D,Jung Kook & Jack Harlow,5,5,2
2023-10-21,59,Meltdown,Travis Scott Featuring Drake,40,3,11
2023-10-21,60,Qlona,Karol G & Peso Pluma,42,28,9
2023-10-21,61,Agora Hills,Doja Cat,34,18,3
2023-10-21,62,Single Soon,Selena Gomez,48,19,7
2023-10-21,63,Water,Tyla,67,63,2
2023-10-21,64,Lady Gaga,"Peso Pluma, Gabito Ballesteros & Junior H",44,35,16
2023-10-21,65,Peaches & Eggplants,Young Nudy Featuring 21 Savage,39,33,19
2023-10-21,66,Lil Boo Thang,Paul Russell,51,51,4
2023-10-21,67,Get Him Back!,Olivia Rodrigo,45,11,5
2023-10-21,68,Great Gatsby,Rod Wave,41,30,4
2023-10-21,69,Bongos,Cardi B & Megan Thee Stallion,46,14,5
2023-10-21,70,Un Preview,Bad Bunny,43,43,3
2023-10-21,71,Strangers,Kenya Grace,56,56,4
2023-10-21,72,Hey Driver,Zach Bryan Featuring The War And Treaty,47,14,7
2023-10-21,73,LaLa,Myke Towers,54,43,14
2023-10-21,74,Stick Season,Noah Kahan,80,74,2
2023-10-21,75,Lose Control,Teddy Swims,58,58,9
2023-10-21,76,She Calls Me Back,Noah Kahan With Kacey Musgraves,-,76,1
2023-10-21,77,Turks & Caicos,Rod Wave Featuring 21 Savage,52,24,4
2023-10-21,78,Everything I Love,Morgan Wallen,61,14,33
2023-10-21,79,Boyz Don't Cry,Rod Wave,50,25,4
2023-10-21,80,Segun Quien,Maluma & Carin Leon,69,69,3
2023-10-21,81,Truck Bed,HARDY,63,55,17
2023-10-21,82,Better Place,*NSYNC,25,25,2
2023-10-21,83,Sarah's Place,Zach Bryan Featuring Noah Kahan,53,14,3
2023-10-21,84,SkeeYee,Sexyy Red,62,62,6
2023-10-21,85,500lbs,Lil Tecca,70,60,3
2023-10-21,86,El Amor de Su Vida,Grupo Frontera & Grupo Firme,68,68,8
2023-10-21,87,Popular,"The Weeknd, Playboi Carti & Madonna",66,43,19
2023-10-21,88,Mi Ex Tenia Razon,Karol G,64,22,9
2023-10-21,89,On My Mama,Victoria Monet,76,76,4
2023-10-21,90,Can't Have Mine,Dylan Scott,81,81,3
2023-10-21,91,Call Your Friends,Rod Wave,59,18,8
2023-10-21,92,Tourniquet,Zach Bryan,65,20,7
2023-10-21,93,Come See Me,Rod Wave,60,19,6
2023-10-21,94,Standing Room Only,Tim McGraw,75,61,6
2023-10-21,95,Deli,Ice Spice,71,41,12
2023-10-21,96,God Gave Me A Girl,Russell Dickerson,90,90,2
2023-10-21,97,Y Lloro,Junior H,-,97,1
2023-10-21,98,Telekinesis,Travis Scott Featuring SZA & Future,72,26,11
2023-10-21,99,Seven,Jung Kook Featuring Latto,57,1,13
2023-10-21,100,Stars Like Confetti,Dustin Lynch,89,89,2
