chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-10-01,1,As It Was,Harry Styles,1,1,25
2022-10-01,2,Bad Habit,Steve Lacy,2,2,12
2022-10-01,3,I Like You (A Happier Song),Post Malone Featuring Doja Cat,5,3,16
2022-10-01,4,Sunroof,Nicky Youre & dazy,4,4,17
2022-10-01,5,Super Freaky Girl,Nicki Minaj,3,1,6
2022-10-01,6,You Proof,Morgan Wallen,6,6,19
2022-10-01,7,I Ain't Worried,OneRepublic,8,7,15
2022-10-01,8,The Kind Of Love We Make,Luke Combs,14,8,14
2022-10-01,9,About Damn Time,Lizzo,7,1,23
2022-10-01,10,Wait For U,Future Featuring Drake & Tems,10,1,21
2022-10-01,11,Late Night Talking,Harry Styles,9,3,18
2022-10-01,12,Me Porto Bonito,Bad Bunny & Chencho Corleone,11,6,20
2022-10-01,13,Titi Me Pregunto,Bad Bunny,13,5,20
2022-10-01,14,Vegas,Doja Cat,15,14,16
2022-10-01,15,Wasted On You,Morgan Wallen,16,9,45
2022-10-01,16,She Had Me At Heads Carolina,Cole Swindell,18,16,17
2022-10-01,17,Heat Waves,Glass Animals,17,1,88
2022-10-01,18,Jimmy Cooks,Drake Featuring 21 Savage,20,1,14
2022-10-01,19,Running Up That Hill (A Deal With God),Kate Bush,12,3,37
2022-10-01,20,First Class,Jack Harlow,19,1,24
2022-10-01,21,Something In The Orange,Zach Bryan,25,21,22
2022-10-01,22,5 Foot 9,Tyler Hubbard,24,22,15
2022-10-01,23,Stay,The Kid LAROI & Justin Bieber,23,1,63
2022-10-01,24,I'm Good (Blue),David Guetta & Bebe Rexha,31,24,4
2022-10-01,25,Shut Down,BLACKPINK,-,25,1
2022-10-01,26,Break My Soul,Beyonce,21,1,14
2022-10-01,27,Glimpse Of Us,Joji,27,8,15
2022-10-01,28,Hold Me Closer,Elton John & Britney Spears,26,6,4
2022-10-01,29,Under The Influence,Chris Brown,36,29,2
2022-10-01,30,Thank God,Kane Brown With Katelyn Brown,22,22,2
2022-10-01,31,Moscow Mule,Bad Bunny,28,4,20
2022-10-01,32,Fall In Love,Bailey Zimmerman,39,31,21
2022-10-01,33,Betty (Get Money),Yung Gravy,30,30,11
2022-10-01,34,Romantic Homicide,d4vd,45,34,3
2022-10-01,35,In A Minute,Lil Baby,32,14,24
2022-10-01,36,Ghost,Justin Bieber,33,5,52
2022-10-01,37,Rock And A Hard Place,Bailey Zimmerman,38,24,15
2022-10-01,38,Unstoppable,Sia,40,38,12
2022-10-01,39,Son Of A Sinner,Jelly Roll,37,37,12
2022-10-01,40,Big Energy,Latto,29,3,48
2022-10-01,41,Last Night Lonely,Jon Pardi,35,27,17
2022-10-01,42,Staying Alive,DJ Khaled Featuring Drake & Lil Baby,34,5,7
2022-10-01,43,F.N.F. (Let's Go),Hitkidd & GloRilla,42,42,17
2022-10-01,44,Left And Right,Charlie Puth Featuring Jung Kook,41,22,13
2022-10-01,45,Numb,Marshmello & Khalid,43,40,12
2022-10-01,46,Die For You,The Weeknd,49,43,8
2022-10-01,47,Efecto,Bad Bunny,44,34,20
2022-10-01,48,Victoria’s Secret,Jax,50,48,8
2022-10-01,49,Bones,Imagine Dragons,47,47,18
2022-10-01,50,Whiskey On You,Nate Smith,70,50,14
2022-10-01,51,Last Last,Burna Boy,54,51,11
2022-10-01,52,Free Mind,Tems,52,52,10
2022-10-01,53,So Good,Halsey,51,51,15
2022-10-01,54,Wishful Drinking,Ingrid Andress With Sam Hunt,56,51,12
2022-10-01,55,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,58,47,17
2022-10-01,56,Golden Hour,JVKE,62,56,4
2022-10-01,57,Pink Venom,BLACKPINK,74,22,5
2022-10-01,58,Gatubela,Karol G x Maldy,53,37,4
2022-10-01,59,Until I Found You,Stephen Sanchez,69,59,12
2022-10-01,60,Don't Come Lookin',Jackson Dean,71,60,4
2022-10-01,61,Cuff It,Beyonce,85,13,6
2022-10-01,62,Evergreen,Omar Apollo,-,62,1
2022-10-01,63,Put It On Me,YoungBoy Never Broke Again,66,63,2
2022-10-01,64,Truth About You,Mitchell Tenpenny,55,54,10
2022-10-01,65,Despecha,Rosalia,65,63,7
2022-10-01,66,Dah Dah DahDah,Nardo Wick,59,48,8
2022-10-01,67,Party,Bad Bunny & Rauw Alejandro,61,14,20
2022-10-01,68,2 Be Loved (Am I Ready),Lizzo,67,67,6
2022-10-01,69,Billie Eilish.,Armani White,-,69,2
2022-10-01,70,Ojitos Lindos,Bad Bunny & Bomba Estereo,60,26,20
2022-10-01,71,Freestyle,Lil Baby,68,68,2
2022-10-01,72,All Mine,Brent Faiyaz,75,42,7
2022-10-01,73,What My World Spins Around,Jordan Davis,78,73,6
2022-10-01,74,Neverita,Bad Bunny,72,31,11
2022-10-01,75,Half Of Me,Thomas Rhett Featuring Riley Green,80,75,5
2022-10-01,76,She Likes It,Russell Dickerson & Jake Scott,79,63,25
2022-10-01,77,Talk,Yeat,48,42,3
2022-10-01,78,Ghost Story,Carrie Underwood,82,61,18
2022-10-01,79,Music For A Sushi Restaurant,Harry Styles,87,8,10
2022-10-01,80,Wait In The Truck,HARDY Featuring Lainey Wilson,99,80,3
2022-10-01,81,Despues de La Playa,Bad Bunny,73,6,20
2022-10-01,82,Static,Steve Lacy,94,82,3
2022-10-01,83,Like I Love Country Music,Kane Brown,57,26,18
2022-10-01,84,Detox,Lil Baby,64,25,3
2022-10-01,85,La Bachata,Manuel Turizo,86,85,5
2022-10-01,86,With A Woman You Love,Justin Moore,81,59,9
2022-10-01,87,Country On,Luke Bryan,89,76,5
2022-10-01,88,Calm Down,Rema & Selena Gomez,92,88,3
2022-10-01,89,Tarot,Bad Bunny & Jhay Cortez,88,18,20
2022-10-01,90,Pick Me Up,Gabby Barrett,-,69,8
2022-10-01,91,Hell Yeah,Little Big Town,-,91,1
2022-10-01,92,Wild As Her,Corey Kent,-,75,9
2022-10-01,93,Love In The Way,BLEU & Nicki Minaj,-,93,1
2022-10-01,94,Hot Shit,"Cardi B, Ye & Lil Durk",63,13,12
2022-10-01,95,Dark Red,Steve Lacy,-,95,1
2022-10-01,96,Thought You Should Know,Morgan Wallen,98,12,20
2022-10-01,97,Where It Ends,Bailey Zimmerman,93,32,5
2022-10-01,98,Backstage Passes,EST Gee Featuring Jack Harlow,-,98,1
2022-10-01,99,Snap,Rosa Linn,97,93,4
2022-10-01,100,Beat The Odds,Lil Tjay,91,36,4
