chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-06-18,1,As It Was,Harry Styles,1,1,10
2022-06-18,2,First Class,Jack Harlow,2,1,9
2022-06-18,3,Wait For U,Future Featuring Drake & Tems,3,1,6
2022-06-18,4,Running Up That Hill (A Deal With God),Kate Bush,8,4,22
2022-06-18,5,About Damn Time,Lizzo,4,4,8
2022-06-18,6,Heat Waves,Glass Animals,5,1,73
2022-06-18,7,Big Energy,Latto,6,3,33
2022-06-18,8,Me Porto Bonito,Bad Bunny & Chencho Corleone,7,7,5
2022-06-18,9,I Like You (A Happier Song),Post Malone Featuring Doja Cat,-,9,1
2022-06-18,10,Titi Me Pregunto,Bad Bunny,11,5,5
2022-06-18,11,Stay,The Kid LAROI & Justin Bieber,10,1,48
2022-06-18,12,Cooped Up,Post Malone Featuring Roddy Ricch,37,12,4
2022-06-18,13,Wasted On You,Morgan Wallen,13,9,30
2022-06-18,14,Enemy,Imagine Dragons X JID,12,5,29
2022-06-18,15,Late Night Talking,Harry Styles,9,4,3
2022-06-18,16,Ghost,Justin Bieber,15,5,37
2022-06-18,17,Boyfriend,Dove Cameron,16,16,17
2022-06-18,18,Moscow Mule,Bad Bunny,14,4,5
2022-06-18,19,Bad Habits,Ed Sheeran,18,2,50
2022-06-18,20,Woman,Doja Cat,17,7,45
2022-06-18,21,Numb Little Bug,Em Beihold,19,19,19
2022-06-18,22,Take My Name,Parmalee,23,22,10
2022-06-18,23,Bam Bam,Camila Cabello Featuring Ed Sheeran,27,21,14
2022-06-18,24,Super Gremlin,Kodak Black,20,3,31
2022-06-18,25,Cold Heart (PNAU Remix),Elton John & Dua Lipa,29,7,40
2022-06-18,26,Thats What I Want,Lil Nas X,28,8,38
2022-06-18,27,Sweetest Pie,Megan Thee Stallion & Dua Lipa,25,15,13
2022-06-18,28,Shivers,Ed Sheeran,24,4,39
2022-06-18,29,Provenza,Karol G,34,25,7
2022-06-18,30,Party,Bad Bunny & Rauw Alejandro,26,14,5
2022-06-18,31,You Proof,Morgan Wallen,21,6,4
2022-06-18,32,AA,Walker Hayes,31,28,22
2022-06-18,33,Despues de La Playa,Bad Bunny,30,6,5
2022-06-18,34,One Right Now,Post Malone & The Weeknd,-,6,27
2022-06-18,35,Ojitos Lindos,Bad Bunny & Bomba Estereo,36,26,5
2022-06-18,36,Puffin On Zootiez,Future,33,4,6
2022-06-18,37,Something In The Orange,Zach Bryan,40,37,7
2022-06-18,38,Trouble With A Heartbreak,Jason Aldean,32,32,12
2022-06-18,39,Distraction,Polo G,-,39,1
2022-06-18,40,Efecto,Bad Bunny,50,34,5
2022-06-18,41,MAMIII,Becky G X Karol G,35,15,17
2022-06-18,42,Thousand Miles,The Kid LAROI,43,15,7
2022-06-18,43,'Til You Can't,Cody Johnson,38,18,35
2022-06-18,44,Get Into It (Yuh),Doja Cat,49,44,27
