chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-08-13,1,Break My Soul,Beyonce,6,1,7
2022-08-13,2,About Damn Time,Lizzo,1,1,16
2022-08-13,3,As It Was,Harry Styles,2,1,18
2022-08-13,4,Running Up That Hill (A Deal With God),Kate Bush,3,3,30
2022-08-13,5,Wait For U,Future Featuring Drake & Tems,5,1,14
2022-08-13,6,First Class,Jack Harlow,4,1,17
2022-08-13,7,Bad Habit,Steve Lacy,11,7,5
2022-08-13,8,Me Porto Bonito,Bad Bunny & Chencho Corleone,8,6,13
2022-08-13,9,Sunroof,Nicky Youre & dazy,12,9,10
2022-08-13,10,Late Night Talking,Harry Styles,7,4,11
2022-08-13,11,I Like You (A Happier Song),Post Malone Featuring Doja Cat,9,9,9
2022-08-13,12,Heat Waves,Glass Animals,10,1,81
2022-08-13,13,Cuff It,Beyonce,-,13,1
2022-08-13,14,The Kind Of Love We Make,Luke Combs,17,13,7
2022-08-13,15,Wasted On You,Morgan Wallen,14,9,38
2022-08-13,16,Titi Me Pregunto,Bad Bunny,16,5,13
2022-08-13,17,Stay,The Kid LAROI & Justin Bieber,18,1,56
2022-08-13,18,Big Energy,Latto,13,3,41
2022-08-13,19,Alien Superstar,Beyonce,-,19,1
2022-08-13,20,Jimmy Cooks,Drake Featuring 21 Savage,15,1,7
2022-08-13,21,You Proof,Morgan Wallen,22,6,12
2022-08-13,22,Church Girl,Beyonce,-,22,1
2022-08-13,23,I Ain't Worried,OneRepublic,24,23,8
2022-08-13,24,Numb Little Bug,Em Beihold,19,18,27
2022-08-13,25,She Had Me At Heads Carolina,Cole Swindell,25,25,10
2022-08-13,26,I'm That Girl,Beyonce,-,26,1
2022-08-13,27,Energy,Beyonce Featuring BEAM,-,27,1
2022-08-13,28,Glimpse Of Us,Joji,21,8,8
2022-08-13,29,Ghost,Justin Bieber,20,5,45
2022-08-13,30,Cozy,Beyonce,-,30,1
2022-08-13,31,Get Into It (Yuh),Doja Cat,23,20,35
2022-08-13,32,Moscow Mule,Bad Bunny,26,4,13
2022-08-13,33,Shivers,Ed Sheeran,27,4,47
2022-08-13,34,Like I Love Country Music,Kane Brown,30,26,11
2022-08-13,35,Vegas,Doja Cat,28,28,9
2022-08-13,36,Cold Heart (PNAU Remix),Elton John & Dua Lipa,29,7,48
2022-08-13,37,In A Minute,Lil Baby,31,14,17
2022-08-13,38,5 Foot 9,Tyler Hubbard,48,38,8
2022-08-13,39,Sticky,Drake,36,6,7
2022-08-13,40,Rock And A Hard Place,Bailey Zimmerman,33,24,8
2022-08-13,41,Plastic Off The Sofa,Beyonce,-,41,1
2022-08-13,42,Fall In Love,Bailey Zimmerman,37,35,14
2022-08-13,43,Virgo's Groove,Beyonce,-,43,1
2022-08-13,44,Provenza,Karol G,34,25,15
2022-08-13,45,Something In The Orange,Zach Bryan,41,30,15
2022-08-13,46,Efecto,Bad Bunny,44,34,13
2022-08-13,47,Summer Renaissance,Beyonce,-,47,1
2022-08-13,48,Super Gremlin,Kodak Black,39,3,39
2022-08-13,49,Last Night Lonely,Jon Pardi,40,40,10
2022-08-13,50,Never Sleep,"NAV, Travis Scott & Lil Baby",-,50,1
2022-08-13,51,Heated,Beyonce,-,51,1
2022-08-13,52,Damn Strait,Scotty McCreery,32,32,18
2022-08-13,53,Thique,Beyonce,-,53,1
2022-08-13,54,Take My Name,Parmalee,46,22,18
2022-08-13,55,Move,Beyonce Featuring Grace Jones & Tems,-,55,1
2022-08-13,56,Hot Shit,"Cardi B, Ye & Lil Durk",45,13,5
2022-08-13,57,Left And Right,Charlie Puth Featuring Jung Kook,47,22,6
2022-08-13,58,Son Of A Sinner,Jelly Roll,56,56,5
2022-08-13,59,Party,Bad Bunny & Rauw Alejandro,54,14,13
2022-08-13,60,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,53,47,10
2022-08-13,61,Ojitos Lindos,Bad Bunny & Bomba Estereo,64,26,13
2022-08-13,62,F.N.F. (Let's Go),Hitkidd & Glorilla,66,62,10
2022-08-13,63,Numb,Marshmello & Khalid,60,60,5
2022-08-13,64,Pure/Honey,Beyonce,-,64,1
2022-08-13,65,Betty (Get Money),Yung Gravy,59,59,4
2022-08-13,66,New Truck,Dylan Scott,67,66,8
2022-08-13,67,Despues de La Playa,Bad Bunny,58,6,13
