chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-07-16,1,As It Was,Harry Styles,1,1,14
2022-07-16,2,About Damn Time,Lizzo,3,2,12
2022-07-16,3,First Class,Jack Harlow,2,1,13
2022-07-16,4,Running Up That Hill (A Deal With God),Kate Bush,6,4,26
2022-07-16,5,Wait For U,Future Featuring Drake & Tems,4,1,10
2022-07-16,6,Jimmy Cooks,Drake Featuring 21 Savage,5,1,3
2022-07-16,7,Me Porto Bonito,Bad Bunny & Chencho Corleone,8,7,9
2022-07-16,8,Heat Waves,Glass Animals,9,1,77
2022-07-16,9,Break My Soul,Beyonce,7,7,3
2022-07-16,10,Big Energy,Latto,11,3,37
2022-07-16,11,Titi Me Pregunto,Bad Bunny,12,5,9
2022-07-16,12,Wasted On You,Morgan Wallen,14,9,34
2022-07-16,13,Hot Shit,"Cardi B, Ye & Lil Durk",-,13,1
2022-07-16,14,Glimpse Of Us,Joji,10,8,4
2022-07-16,15,Late Night Talking,Harry Styles,18,4,7
2022-07-16,16,Stay,The Kid LAROI & Justin Bieber,15,1,52
2022-07-16,17,I Like You (A Happier Song),Post Malone Featuring Doja Cat,16,9,5
2022-07-16,18,Numb Little Bug,Em Beihold,19,18,23
2022-07-16,19,The Kind Of Love We Make,Luke Combs,13,13,3
2022-07-16,20,Sunroof,Nicky Youre & dazy,24,20,6
2022-07-16,21,Get Into It (Yuh),Doja Cat,23,21,31
2022-07-16,22,Ghost,Justin Bieber,21,5,41
2022-07-16,23,Boyfriend,Dove Cameron,20,16,21
2022-07-16,24,Sticky,Drake,17,6,3
2022-07-16,25,Bad Habits,Ed Sheeran,25,2,54
2022-07-16,26,Moscow Mule,Bad Bunny,26,4,9
2022-07-16,27,Like I Love Country Music,Kane Brown,31,27,7
2022-07-16,28,You Proof,Morgan Wallen,36,6,8
2022-07-16,29,Cold Heart (PNAU Remix),Elton John & Dua Lipa,28,7,44
2022-07-16,30,Enemy,Imagine Dragons X JID,27,5,33
