chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-10-29,1,Unholy,Sam Smith & Kim Petras,2,1,4
2022-10-29,2,Bad Habit,Steve Lacy,1,1,16
2022-10-29,3,As It Was,Harry Styles,3,1,29
2022-10-29,4,California Breeze,Lil Baby,-,4,1
2022-10-29,5,I Like You (A Happier Song),Post Malone Featuring Doja Cat,4,3,20
2022-10-29,6,I Ain't Worried,OneRepublic,6,6,19
2022-10-29,7,You Proof,Morgan Wallen,5,5,23
2022-10-29,8,Forever,Lil Baby Featuring Fridayy,-,8,1
2022-10-29,9,Super Freaky Girl,Nicki Minaj,8,1,10
2022-10-29,10,Real Spill,Lil Baby,-,10,1
2022-10-29,11,Sunroof,Nicky Youre & dazy,7,4,21
2022-10-29,12,Something In The Orange,Zach Bryan,12,12,26
2022-10-29,13,Vegas,Doja Cat,10,10,20
2022-10-29,14,I'm Good (Blue),David Guetta & Bebe Rexha,16,14,8
2022-10-29,15,Pop Out,Lil Baby & Nardo Wick,-,15,1
2022-10-29,16,In A Minute,Lil Baby,40,14,28
2022-10-29,17,Wasted On You,Morgan Wallen,14,9,49
2022-10-29,18,Wait For U,Future Featuring Drake & Tems,13,1,25
2022-10-29,19,Never Hating,Lil Baby & Young Thug,-,19,1
2022-10-29,20,About Damn Time,Lizzo,11,1,27
2022-10-29,21,Heyy,Lil Baby,77,21,2
2022-10-29,22,Stand On It,Lil Baby,-,22,1
2022-10-29,23,The Kind Of Love We Make,Luke Combs,9,8,18
2022-10-29,24,Tomorrow 2,GloRilla & Cardi B,19,9,4
2022-10-29,25,Titi Me Pregunto,Bad Bunny,15,5,24
2022-10-29,26,Not Finished,Lil Baby,-,26,1
2022-10-29,27,Late Night Talking,Harry Styles,18,3,22
2022-10-29,28,She Had Me At Heads Carolina,Cole Swindell,20,16,21
2022-10-29,29,Under The Influence,Chris Brown,23,23,6
2022-10-29,30,Me Porto Bonito,Bad Bunny & Chencho Corleone,17,6,24
2022-10-29,31,Jimmy Cooks,Drake Featuring 21 Savage,22,1,18
2022-10-29,32,Perfect Timing,Lil Baby,-,32,1
2022-10-29,33,Cuff It,Beyonce,27,13,10
2022-10-29,34,Hold Me Closer,Elton John & Britney Spears,24,6,8
2022-10-29,35,Rock And A Hard Place,Bailey Zimmerman,31,24,19
2022-10-29,36,Fall In Love,Bailey Zimmerman,29,29,25
2022-10-29,37,Die For You,The Weeknd,33,33,12
2022-10-29,38,Thank God,Kane Brown With Katelyn Brown,26,22,6
2022-10-29,39,Unstoppable,Sia,28,28,16
2022-10-29,40,Poland,Lil Yachty,65,40,2
2022-10-29,41,5 Foot 9,Tyler Hubbard,25,22,19
2022-10-29,42,From Now On,Lil Baby Featuring Future,-,42,1
2022-10-29,43,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,32,32,4
2022-10-29,44,First Class,Jack Harlow,30,1,28
2022-10-29,45,Waterfall Flow,Lil Baby,-,45,1
2022-10-29,46,Romantic Homicide,d4vd,36,33,7
2022-10-29,47,Victoria’s Secret,Jax,35,35,12
2022-10-29,48,Until I Found You,Stephen Sanchez,38,38,16
2022-10-29,49,Son Of A Sinner,Jelly Roll,37,31,16
2022-10-29,50,Don't Come Lookin',Jackson Dean,52,50,8
2022-10-29,51,What My World Spins Around,Jordan Davis,41,41,10
2022-10-29,52,Everything,Lil Baby,-,52,1
2022-10-29,53,Bye Bye,Marshmello & Juice WRLD,-,53,1
2022-10-29,54,Double Down,Lil Baby,-,54,1
2022-10-29,55,Whiskey On You,Nate Smith,44,44,18
2022-10-29,56,Glimpse Of Us,Joji,34,8,19
2022-10-29,57,Cost To Be Alive,Lil Baby & Rylo Rodriguez,-,57,1
2022-10-29,58,Shiest Talk,Lil Baby Featuring Pooh Shiesty,-,58,1
2022-10-29,59,Betty (Get Money),Yung Gravy,39,30,15
2022-10-29,60,Wishful Drinking,Ingrid Andress With Sam Hunt,47,47,16
2022-10-29,61,Edging,Blink-182,-,61,1
2022-10-29,62,Golden Hour,JVKE,56,56,8
2022-10-29,63,Half Of Me,Thomas Rhett Featuring Riley Green,53,53,9
2022-10-29,64,Top Priority,Lil Baby,-,64,1
2022-10-29,65,Free Mind,Tems,50,46,14
2022-10-29,66,Staying Alive,DJ Khaled Featuring Drake & Lil Baby,49,5,11
2022-10-29,67,No Se Va,Grupo Frontera,57,57,4
2022-10-29,68,Back And Forth,Lil Baby & EST Gee,-,68,1
2022-10-29,69,Danger,Lil Baby,-,69,1
2022-10-29,70,Russian Roulette,Lil Baby,-,70,1
2022-10-29,71,Billie Eilish.,Armani White,58,58,6
2022-10-29,72,2 Be Loved (Am I Ready),Lizzo,55,55,10
2022-10-29,73,Last Last,Burna Boy,48,44,15
2022-10-29,74,Music For A Sushi Restaurant,Harry Styles,59,8,14
2022-10-29,75,Wait In The Truck,HARDY Featuring Lainey Wilson,54,54,7
2022-10-29,76,FR,Lil Baby,-,76,1
2022-10-29,77,Evergreen,Omar Apollo,60,51,5
2022-10-29,78,All Mine,Brent Faiyaz,62,42,11
2022-10-29,79,Gotta Move On,Diddy & Bryson Tiller,90,79,3
2022-10-29,80,No Fly Zone,Lil Baby,-,80,1
2022-10-29,81,Stop Playin,Lil Baby Featuring Jeremih,-,81,1
2022-10-29,82,La Bachata,Manuel Turizo,67,67,9
2022-10-29,83,Gatubela,Karol G x Maldy,66,37,8
2022-10-29,84,Freestyle,Lil Baby,63,63,6
2022-10-29,85,Left And Right,Charlie Puth Featuring Jung Kook,42,22,17
2022-10-29,86,Just Wanna Rock,Lil Uzi Vert,-,86,1
2022-10-29,87,Numb,Marshmello & Khalid,64,40,16
2022-10-29,88,Break My Soul,Beyonce,61,1,18
2022-10-29,89,Calm Down,Rema & Selena Gomez,74,74,7
2022-10-29,90,Pick Me Up,Gabby Barrett,70,69,12
2022-10-29,91,Country On,Luke Bryan,72,72,9
2022-10-29,92,Despecha,Rosalia,69,63,11
2022-10-29,93,She Likes It,Russell Dickerson & Jake Scott,73,63,29
2022-10-29,94,Tennessee Orange,Megan Moroney,75,75,3
2022-10-29,95,Snap,Rosa Linn,82,82,8
2022-10-29,96,Static,Steve Lacy,84,78,7
2022-10-29,97,"Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,79,79,9
2022-10-29,98,Soul,Lee Brice,85,83,6
2022-10-29,99,Forget Me,Lewis Capaldi,95,95,3
2022-10-29,100,Good Love,City Girls & Usher,86,70,5
