chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-10-08,1,Bad Habit,Steve Lacy,2,1,13
2022-10-08,2,As It Was,Harry Styles,1,1,26
2022-10-08,3,Unholy,Sam Smith & Kim Petras,-,3,1
2022-10-08,4,I Like You (A Happier Song),Post Malone Featuring Doja Cat,3,3,17
2022-10-08,5,Sunroof,Nicky Youre & dazy,4,4,18
2022-10-08,6,Super Freaky Girl,Nicki Minaj,5,1,7
2022-10-08,7,I Ain't Worried,OneRepublic,7,7,16
2022-10-08,8,You Proof,Morgan Wallen,6,6,20
2022-10-08,9,Tomorrow 2,GloRilla & Cardi B,-,9,1
2022-10-08,10,About Damn Time,Lizzo,9,1,24
2022-10-08,11,The Kind Of Love We Make,Luke Combs,8,8,15
2022-10-08,12,Wait For U,Future Featuring Drake & Tems,10,1,22
2022-10-08,13,Late Night Talking,Harry Styles,11,3,19
2022-10-08,14,Vegas,Doja Cat,14,14,17
2022-10-08,15,Me Porto Bonito,Bad Bunny & Chencho Corleone,12,6,21
2022-10-08,16,Titi Me Pregunto,Bad Bunny,13,5,21
2022-10-08,17,Wasted On You,Morgan Wallen,15,9,46
2022-10-08,18,She Had Me At Heads Carolina,Cole Swindell,16,16,18
2022-10-08,19,Heat Waves,Glass Animals,17,1,89
2022-10-08,20,Jimmy Cooks,Drake Featuring 21 Savage,18,1,15
2022-10-08,21,I'm Good (Blue),David Guetta & Bebe Rexha,24,21,5
2022-10-08,22,5 Foot 9,Tyler Hubbard,22,22,16
2022-10-08,23,Something In The Orange,Zach Bryan,21,21,23
2022-10-08,24,First Class,Jack Harlow,20,1,25
2022-10-08,25,Under The Influence,Chris Brown,29,25,3
2022-10-08,26,Running Up That Hill (A Deal With God),Kate Bush,19,3,38
2022-10-08,27,Hold Me Closer,Elton John & Britney Spears,28,6,5
2022-10-08,28,Glimpse Of Us,Joji,27,8,16
2022-10-08,29,Rock And A Hard Place,Bailey Zimmerman,37,24,16
2022-10-08,30,Fall In Love,Bailey Zimmerman,32,30,22
2022-10-08,31,Son Of A Sinner,Jelly Roll,39,31,13
2022-10-08,32,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,-,32,1
2022-10-08,33,Unstoppable,Sia,38,33,13
2022-10-08,34,Betty (Get Money),Yung Gravy,33,30,12
2022-10-08,35,Romantic Homicide,d4vd,34,34,4
2022-10-08,36,Moscow Mule,Bad Bunny,31,4,21
2022-10-08,37,Big Energy,Latto,40,3,49
2022-10-08,38,Thank God,Kane Brown With Katelyn Brown,30,22,3
2022-10-08,39,Break My Soul,Beyonce,26,1,15
2022-10-08,40,In A Minute,Lil Baby,35,14,25
2022-10-08,41,Die For You,The Weeknd,46,41,9
2022-10-08,42,Staying Alive,DJ Khaled Featuring Drake & Lil Baby,42,5,8
2022-10-08,43,Left And Right,Charlie Puth Featuring Jung Kook,44,22,14
2022-10-08,44,F.N.F. (Let's Go),Hitkidd & GloRilla,43,42,18
2022-10-08,45,Whiskey On You,Nate Smith,50,45,15
2022-10-08,46,What My World Spins Around,Jordan Davis,73,46,7
2022-10-08,47,Numb,Marshmello & Khalid,45,40,13
2022-10-08,48,Efecto,Bad Bunny,47,34,21
2022-10-08,49,Last Last,Burna Boy,51,49,12
2022-10-08,50,Free Mind,Tems,52,50,11
2022-10-08,51,Bones,Imagine Dragons,49,47,19
2022-10-08,52,Victoria’s Secret,Jax,48,48,9
2022-10-08,53,Evergreen,Omar Apollo,62,53,2
2022-10-08,54,Cuff It,Beyonce,61,13,7
2022-10-08,55,Wishful Drinking,Ingrid Andress With Sam Hunt,54,51,13
2022-10-08,56,Last Night Lonely,Jon Pardi,41,27,18
2022-10-08,57,Until I Found You,Stephen Sanchez,59,57,13
2022-10-08,58,2 Be Loved (Am I Ready),Lizzo,68,58,7
2022-10-08,59,Don't Come Lookin',Jackson Dean,60,59,5
2022-10-08,60,Golden Hour,JVKE,56,56,5
2022-10-08,61,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,55,47,18
2022-10-08,62,Gatubela,Karol G x Maldy,58,37,5
2022-10-08,63,Billie Eilish.,Armani White,69,63,3
2022-10-08,64,Despecha,Rosalia,65,63,8
2022-10-08,65,Freestyle,Lil Baby,71,65,3
2022-10-08,66,Half Of Me,Thomas Rhett Featuring Riley Green,75,66,6
2022-10-08,67,Shut Down,BLACKPINK,25,25,2
2022-10-08,68,Ghost Story,Carrie Underwood,78,61,19
2022-10-08,69,All Mine,Brent Faiyaz,72,42,8
2022-10-08,70,Put It On Me,YoungBoy Never Broke Again,63,63,3
2022-10-08,71,Truth About You,Mitchell Tenpenny,64,54,11
2022-10-08,72,Music For A Sushi Restaurant,Harry Styles,79,8,11
2022-10-08,73,Dah Dah DahDah,Nardo Wick,66,48,9
2022-10-08,74,She Likes It,Russell Dickerson & Jake Scott,76,63,26
2022-10-08,75,Neverita,Bad Bunny,74,31,12
2022-10-08,76,So Good,Halsey,53,51,16
2022-10-08,77,La Bachata,Manuel Turizo,85,77,6
2022-10-08,78,Static,Steve Lacy,82,78,4
