date,title,artist,current,previous,peak,weeks,new
2006-12-30,"The Inspiration","Young Jeezy",1,0,1,1,True
2006-12-30,"Taylor Hicks","Taylor Hicks",2,0,2,1,True
2006-12-30,"Hannah Montana","Soundtrack",3,4,1,8,False
2006-12-30,"NOW 23","Various Artists",4,5,1,6,False
2006-12-30,"Awake","Josh Groban",5,11,2,6,False
2006-12-30,"Some Hearts","Carrie Underwood",6,10,2,57,False
2006-12-30,"Daughtry","Daughtry",7,7,2,4,False
2006-12-30,"Love","The Beatles",8,8,4,4,False
2006-12-30,"Reflections (A Retrospective)","Mary J. Blige",9,0,9,1,True
2006-12-30,"Siempre","Il Divo",10,6,6,4,False
2006-12-30,"Ciara: The Evolution","Ciara",11,1,1,2,False
2006-12-30,"Duets: An American Classic","Tony Bennett",12,18,3,12,False
2006-12-30,"Eminem Presents: The Re-Up","Various Artists",13,2,2,2,False
2006-12-30,"The Sweet Escape","Gwen Stefani",14,3,3,2,False
2006-12-30,"Me And My Gang","Rascal Flatts",15,17,1,37,False
2006-12-30,"Konvicted","Akon",16,12,2,5,False
2006-12-30,"The Dutchess","Fergie",17,19,3,13,False
2006-12-30,"Wintersong","Sarah McLachlan",18,9,7,9,False
2006-12-30,"Fantasia","Fantasia",19,0,19,1,True
2006-12-30,"B'Day","Beyonce",20,13,1,15,False
2006-12-30,"All The Right Reasons","Nickelback",21,21,1,63,False
2006-12-30,"FutureSex/LoveSounds","Justin Timberlake",22,23,1,14,False
2006-12-30,"Alter Ego","Tyrese (AKA Black-Ty)",23,0,23,1,True
2006-12-30,"The Cheetah Girls 2","Soundtrack",24,22,5,18,False
2006-12-30,"NOW That's What I Call Christmas! 3","Various Artists",25,14,10,10,False
2006-12-30,"James Taylor At Christmas","James Taylor",26,16,16,10,False
2006-12-30,"Extreme Behavior","Hinder",27,25,6,46,False
2006-12-30,"Love, Pain & The Whole Crazy Thing","Keith Urban",28,26,3,6,False
2006-12-30,"Enjoy The Ride","Sugarland",29,30,4,6,False
2006-12-30,"How To Save A Life","The Fray",30,33,14,50,False
2006-12-30,"High School Musical","Soundtrack",31,27,1,49,False
2006-12-30,"Kingdom Come","JAY-Z",32,15,1,4,False
2006-12-30,"The Open Door","Evanescence",33,35,1,11,False
2006-12-30,"U218: Singles","U2",34,29,12,4,False
2006-12-30,"Under The Desert Sky","Andrea Bocelli",35,31,11,6,False
2006-12-30,"Back To Basics","Christina Aguilera",36,40,1,18,False
2006-12-30,"It Just Comes Natural","George Strait",37,41,3,11,False
2006-12-30,"Tha Blue Carpet Treatment","Snoop Dogg",38,28,5,4,False
2006-12-30,"Continuum","John Mayer",39,38,2,14,False
2006-12-30,"A Christmas Celebration","Celtic Woman",40,36,35,8,False
2006-12-30,"Dreamgirls","Soundtrack",41,20,20,2,False
2006-12-30,"The Road To Escondido","J.J. Cale & Eric Clapton",42,44,23,6,False
2006-12-30,"Loose","Nelly Furtado",43,49,1,26,False
2006-12-30,"The Black Parade","My Chemical Romance",44,39,2,8,False
2006-12-30,"Your Man","Josh Turner",45,45,2,47,False
2006-12-30,"If You're Going Through Hell","Rodney Atkins",46,48,3,22,False
2006-12-30,"Light Grenades","Incubus",47,37,1,3,False
2006-12-30,"Time Well Wasted","Brad Paisley",48,46,2,70,False
2006-12-30,"Cool Yule","Bette Midler",49,34,33,6,False
2006-12-30,"Sam's Town","The Killers",50,50,2,11,False
2006-12-30,"Once Again","John Legend",51,43,3,8,False
2006-12-30,"Corinne Bailey Rae","Corinne Bailey Rae",52,59,17,26,False
2006-12-30,"Doctor's Advocate","The Game",53,42,1,5,False
2006-12-30,"WOW Hits 2007","Various Artists",54,58,38,11,False
2006-12-30,"Move Along","The All-American Rejects",55,62,6,75,False
2006-12-30,"Small Town Girl","Kellie Pickler",56,52,9,7,False
2006-12-30,"Greatest Hits Vol 2: Reflected","Tim McGraw",57,61,2,38,False
2006-12-30,"The High Road","JoJo",58,56,3,9,False
2006-12-30,"Eyes Open","Snow Patrol",59,55,27,32,False
2006-12-30,"Celestial","RBD",60,47,15,4,False
2006-12-30,"Release Therapy","Ludacris",61,54,1,12,False
2006-12-30,"Precious Memories","Alan Jackson",62,60,4,42,False
2006-12-30,"Still The Same... Great Rock Classics Of Our Time","Rod Stewart",63,67,1,10,False
2006-12-30,"Face The Promise","Bob Seger",64,65,4,14,False
2006-12-30,"Stadium Arcadium","Red Hot Chili Peppers",65,74,1,32,False
2006-12-30,"PCD","The Pussycat Dolls",66,71,5,66,False
2006-12-30,"Taylor Swift","Taylor Swift",67,70,19,8,False
