chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-01-17,1,I'm The Problem,Morgan Wallen,2,1,34
2026-01-17,2,The Life Of A Showgirl,Taylor Swift,1,1,14
2026-01-17,3,The Art Of Loving,Olivia Dean,4,3,15
2026-01-17,4,KPop Demon Hunters,Soundtrack,3,1,29
2026-01-17,5,So Close To What,Tate McRae,8,1,46
2026-01-17,6,SOS,SZA,7,1,161
2026-01-17,7,Man's Best Friend,Sabrina Carpenter,5,1,19
2026-01-17,8,One Thing At A Time,Morgan Wallen,9,1,149
2026-01-17,9,"You'll Be Alright, Kid",Alex Warren,11,5,59
2026-01-17,10,DINASTIA,Peso Pluma & Tito Double P,6,6,2
2026-01-17,11,The Diamond Collection,Post Malone,14,11,103
2026-01-17,12,Debi Tirar Mas Fotos,Bad Bunny,12,1,53
2026-01-17,13,Stick Season,Noah Kahan,13,2,163
2026-01-17,14,Short n' Sweet,Sabrina Carpenter,10,1,72
2026-01-17,15,Dangerous: The Double Album,Morgan Wallen,18,1,261
2026-01-17,16,Rumours,Fleetwood Mac,15,1,667
2026-01-17,17,Take Care,Drake,22,1,671
2026-01-17,18,The Tortured Poets Department,Taylor Swift,20,1,90
2026-01-17,19,30 Number One Hits,Jason Aldean,26,19,13
2026-01-17,20,Hit Me Hard And Soft,Billie Eilish,16,2,86
2026-01-17,21,Am I The Drama?,Cardi B,23,1,16
2026-01-17,22,I Barely Know Her,sombr,25,10,20
2026-01-17,23,Rebel,EsDeeKid,29,23,8
2026-01-17,24,Decide,Djo,178,24,13
2026-01-17,25,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,31,1,47
2026-01-17,26,+-=÷x (Tour Collection),Ed Sheeran,34,17,65
2026-01-17,27,The Rise And Fall Of A Midwest Princess,Chappell Roan,24,2,94
2026-01-17,28,Hungover,Ella Langley,40,28,67
2026-01-17,29,Diamonds,Elton John,27,7,426
2026-01-17,30,I Hope You're Happy,BigXthaPlug,47,7,20
2026-01-17,31,Un Verano Sin Ti,Bad Bunny,35,1,192
2026-01-17,32,Beautiful Chaos (EP),KATSEYE,17,4,28
2026-01-17,33,GNX,Kendrick Lamar,28,1,59
2026-01-17,34,111XPANTIA,Fuerza Regida,45,2,36
2026-01-17,35,The Secret Of Us,Gracie Abrams,38,2,81
2026-01-17,36,Folklore,Taylor Swift,32,1,285
2026-01-17,37,Curtain Call: The Hits,Eminem,43,1,770
2026-01-17,38,"Where I've Been, Isn't Where I'm Going",Shaboozey,46,5,84
2026-01-17,39,Views,Drake,49,1,504
2026-01-17,40,Thy Will Be Done,$uicideboy$,21,21,2
2026-01-17,41,Purple Rain (Soundtrack),Prince And The Revolution,-,1,169
2026-01-17,42,Lover,Taylor Swift,42,1,333
2026-01-17,43,Midnights,Taylor Swift,30,1,168
2026-01-17,44,Sour,Olivia Rodrigo,36,1,242
2026-01-17,45,MASA,YoungBoy Never Broke Again,58,6,24
2026-01-17,46,The Last Wun,Gunna,62,3,22
2026-01-17,47,$ad Boyz 4 Life II,Junior H,72,14,118
2026-01-17,48,"good kid, m.A.A.d city",Kendrick Lamar,39,2,689
2026-01-17,49,American Heartbreak,Zach Bryan,61,5,190
2026-01-17,50,Sex Hysteria,Jessie Murph,107,8,25
