chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-07-18,1,Confessions II,Madonna,-,1,1
2026-07-18,2,you seem pretty sad for a girl so in love,Olivia Rodrigo,2,1,4
2026-07-18,3,Dandelion,Ella Langley,3,1,13
2026-07-18,4,I'm The Problem,Morgan Wallen,5,1,60
2026-07-18,5,ICEMAN,Drake,4,1,8
2026-07-18,6,The Great Divide,Noah Kahan,6,1,11
2026-07-18,7,xperiment,Ken Carson,-,7,1
2026-07-18,8,Thriller,Michael Jackson,7,1,726
2026-07-18,9,Visitor,Sienna Spiro,-,9,1
2026-07-18,10,35 Biggest Hits,Toby Keith,31,1,255
2026-07-18,11,One Thing At A Time,Morgan Wallen,9,1,175
2026-07-18,12,Number Ones,Michael Jackson,8,6,245
2026-07-18,13,S.K.A.T.E.,Rylo Rodriguez,-,13,1
2026-07-18,14,Stick Season,Noah Kahan,11,2,189
2026-07-18,15,The Art Of Loving,Olivia Dean,10,3,41
2026-07-18,16,Octane,Don Toliver,12,1,23
2026-07-18,17,Debi Tirar Mas Fotos,Bad Bunny,14,1,79
2026-07-18,18,Dangerous: The Double Album,Morgan Wallen,15,1,287
2026-07-18,19,GOLDEN HOUR : PART.5 (EP),ATEEZ,1,1,2
2026-07-18,20,SOS,SZA,17,1,187
2026-07-18,21,The Diamond Collection,Post Malone,18,11,129
2026-07-18,22,Hungover,Ella Langley,20,20,93
2026-07-18,23,30 Number One Hits,Jason Aldean,25,19,39
2026-07-18,24,The Life Of A Showgirl,Taylor Swift,21,1,40
2026-07-18,25,ARIRANG,BTS,19,1,16
2026-07-18,26,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,36,18,806
2026-07-18,27,"You'll Be Alright, Kid",Alex Warren,22,5,85
2026-07-18,28,Rumours,Fleetwood Mac,26,1,693
2026-07-18,29,KPop Demon Hunters,Soundtrack,23,1,55
2026-07-18,30,Is This Heaven? (EP),Stella Lefty,35,30,8
2026-07-18,31,Greatest Hits,Tom Petty And The Heartbreakers,52,2,678
2026-07-18,32,The Way I Am,Luke Combs,27,2,16
2026-07-18,33,Teenage Dream,Katy Perry,43,1,478
2026-07-18,34,Greatest Hits,Queen,32,8,707
2026-07-18,35,Diamonds,Elton John,33,7,452
2026-07-18,36,Sweet Boy,Malcolm Todd,37,26,27
2026-07-18,37,Take Care,Drake,29,1,697
2026-07-18,38,All Time Greatest Hits,Lynyrd Skynyrd,78,38,362
2026-07-18,39,Un Verano Sin Ti,Bad Bunny,34,1,218
2026-07-18,40,Short n' Sweet,Sabrina Carpenter,39,1,98
2026-07-18,41,Man's Best Friend,Sabrina Carpenter,42,1,45
2026-07-18,42,+-=÷x (Tour Collection),Ed Sheeran,44,17,91
2026-07-18,43,The Romantic,Bruno Mars,47,1,19
2026-07-18,44,Journey's Greatest Hits,Journey,60,10,917
2026-07-18,45,Sour,Olivia Rodrigo,45,1,268
2026-07-18,46,Swag,Justin Bieber,40,2,52
2026-07-18,47,Don't Mind If I Do,Riley Green,48,25,88
2026-07-18,48,HABIBTI,Drake,38,2,8
2026-07-18,49,This One's For You,Luke Combs,57,4,475
2026-07-18,50,The Best Of Nickelback: Volume 1,Nickelback,49,21,300
2026-07-18,51,Eternal Sunshine,Ariana Grande,46,1,122
2026-07-18,52,Guts,Olivia Rodrigo,50,1,148
2026-07-18,53,The Tortured Poets Department,Taylor Swift,59,1,116
2026-07-18,54,Views,Drake,53,1,530
2026-07-18,55,So Close To What,Tate McRae,55,1,72
2026-07-18,56,Greatest Hits,Pitbull,61,48,267
2026-07-18,57,Graduation,Kanye West,54,1,440
2026-07-18,58,ML2,YoungBoy Never Broke Again,13,13,2
2026-07-18,59,50 Number Ones,George Strait,67,1,392
2026-07-18,60,If I Know Me,Morgan Wallen,70,10,403
2026-07-18,61,Nevermind,Nirvana,63,1,782
2026-07-18,62,Cloud 9,Megan Moroney,68,1,20
2026-07-18,63,I Barely Know Her,sombr,58,10,46
2026-07-18,64,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,66,5,947
2026-07-18,65,Ctrl,SZA,64,3,474
2026-07-18,66,Hamilton: An American Musical,Original Broadway Cast,114,2,563
2026-07-18,67,"Where I've Been, Isn't Where I'm Going",Shaboozey,73,5,110
2026-07-18,68,The Collection,OneRepublic,87,46,47
2026-07-18,69,Born In The U.S.A.,Bruce Springsteen,-,1,145
2026-07-18,70,Good Girl Gone Bad,Rihanna,65,2,242
2026-07-18,71,F-1 Trillion,Post Malone,69,1,99
2026-07-18,72,"Greatest Hits, Vol. I & II",Billy Joel,-,6,115
2026-07-18,73,Lover,Taylor Swift,94,1,359
2026-07-18,74,Curtain Call: The Hits,Eminem,62,1,796
2026-07-18,75,Greatest Hits,Fleetwood Mac,72,14,395
2026-07-18,76,Brown,Chris Brown,51,7,9
2026-07-18,77,The Greatest Hits Collection,Brooks & Dunn,116,4,182
2026-07-18,78,American Heartbreak,Zach Bryan,77,5,216
2026-07-18,79,Hit Me Hard And Soft,Billie Eilish,71,2,112
2026-07-18,80,Their Greatest Hits 1971-1975,Eagles,109,1,538
2026-07-18,81,ANTI,Rihanna,75,1,532
2026-07-18,82,GREENGREEN (EP),CORTIS,97,3,9
2026-07-18,83,The Fame,Lady Gaga,80,2,476
2026-07-18,84,The Rise And Fall Of A Midwest Princess,Chappell Roan,74,2,120
2026-07-18,85,Traveller,Chris Stapleton,92,1,565
2026-07-18,86,California Sunrise,Jon Pardi,99,11,279
2026-07-18,87,"good kid, m.A.A.d city",Kendrick Lamar,76,2,715
2026-07-18,88,Greatest Hits,Guns N' Roses,105,3,781
2026-07-18,89,Born To Die,Lana Del Rey,127,2,648
2026-07-18,90,Meteora,Linkin Park,82,1,254
2026-07-18,91,Thank Me Later,Drake,100,1,182
2026-07-18,92,Middle Of Nowhere,Kacey Musgraves,89,3,10
2026-07-18,93,Doo-Wops & Hooligans,Bruno Mars,91,3,788
2026-07-18,94,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,110,34,347
2026-07-18,95,Gold: Greatest Hits,ABBA,88,25,437
2026-07-18,96,111XPANTIA,Fuerza Regida,83,2,62
2026-07-18,97,Scorpion,Drake,86,1,419
2026-07-18,98,Blonde,Frank Ocean,85,1,494
2026-07-18,99,Sublime,Sublime,106,13,290
2026-07-18,100,Banks Of The Trinity,Cody Johnson,28,28,2
2026-07-18,101,"Kiss All The Time. Disco, Occasionally.",Harry Styles,84,1,18
2026-07-18,102,Am I The Drama?,Cardi B,102,1,42
2026-07-18,103,Folklore,Taylor Swift,120,1,311
2026-07-18,104,[Hybrid Theory],Linkin Park,96,2,422
2026-07-18,105,Greatest Hits,Bob Seger & The Silver Bullet Band,122,8,623
2026-07-18,106,Certified Lover Boy,Drake,101,1,253
2026-07-18,107,Bully,Ye,56,2,10
2026-07-18,108,Greatest Hits,Creed,104,15,200
2026-07-18,109,The Foundation,Zac Brown Band,-,109,6
2026-07-18,110,Channel Orange,Frank Ocean,95,2,290
2026-07-18,111,Zach Bryan,Zach Bryan,107,1,150
2026-07-18,112,Do That Again,Malcolm Todd,81,5,5
2026-07-18,113,What Not To,Tucker Wetmore,93,15,61
2026-07-18,114,My Turn,Lil Baby,111,1,332
2026-07-18,115,1989,Taylor Swift,129,1,574
2026-07-18,116,Starting Over,Chris Stapleton,115,3,291
2026-07-18,117,Hot Fuss,The Killers,112,7,130
2026-07-18,118,The Secret Of Us,Gracie Abrams,98,2,107
2026-07-18,119,Currents,Tame Impala,124,4,257
2026-07-18,120,The Best That I Could Do 1978 - 1988,John Mellencamp,-,33,67
2026-07-18,121,Toy Story 5,Soundtrack,90,67,3
