chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-07-11,1,GOLDEN HOUR : PART.5 (EP),ATEEZ,-,1,1
2026-07-11,2,you seem pretty sad for a girl so in love,Olivia Rodrigo,1,1,3
2026-07-11,3,Dandelion,Ella Langley,3,1,12
2026-07-11,4,ICEMAN,Drake,2,1,7
2026-07-11,5,I'm The Problem,Morgan Wallen,4,1,59
2026-07-11,6,The Great Divide,Noah Kahan,5,1,10
2026-07-11,7,Thriller,Michael Jackson,6,1,725
2026-07-11,8,Number Ones,Michael Jackson,7,6,244
2026-07-11,9,One Thing At A Time,Morgan Wallen,8,1,174
2026-07-11,10,The Art Of Loving,Olivia Dean,9,3,40
2026-07-11,11,Stick Season,Noah Kahan,12,2,188
2026-07-11,12,Octane,Don Toliver,13,1,22
2026-07-11,13,ML2,YoungBoy Never Broke Again,-,13,1
2026-07-11,14,Debi Tirar Mas Fotos,Bad Bunny,11,1,78
2026-07-11,15,Dangerous: The Double Album,Morgan Wallen,14,1,286
2026-07-11,16,ReLoad,Metallica,-,1,76
2026-07-11,17,SOS,SZA,15,1,186
2026-07-11,18,The Diamond Collection,Post Malone,17,11,128
2026-07-11,19,ARIRANG,BTS,10,1,15
2026-07-11,20,Hungover,Ella Langley,20,20,92
2026-07-11,21,The Life Of A Showgirl,Taylor Swift,18,1,39
2026-07-11,22,"You'll Be Alright, Kid",Alex Warren,21,5,84
2026-07-11,23,KPop Demon Hunters,Soundtrack,16,1,54
2026-07-11,24,Reasonable Doubt,Jay-Z,-,23,19
2026-07-11,25,30 Number One Hits,Jason Aldean,24,19,38
2026-07-11,26,Rumours,Fleetwood Mac,19,1,692
2026-07-11,27,The Way I Am,Luke Combs,23,2,15
2026-07-11,28,Banks Of The Trinity,Cody Johnson,-,28,1
2026-07-11,29,Take Care,Drake,26,1,696
2026-07-11,30,KILL THE KING,T.I.,-,30,1
2026-07-11,31,35 Biggest Hits,Toby Keith,44,1,254
2026-07-11,32,Greatest Hits,Queen,25,8,706
2026-07-11,33,Diamonds,Elton John,30,7,451
2026-07-11,34,Un Verano Sin Ti,Bad Bunny,34,1,217
2026-07-11,35,Is This Heaven? (EP),Stella Lefty,37,35,7
2026-07-11,36,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,31,18,805
2026-07-11,37,Sweet Boy,Malcolm Todd,38,26,26
2026-07-11,38,HABIBTI,Drake,27,2,7
2026-07-11,39,Short n' Sweet,Sabrina Carpenter,36,1,97
2026-07-11,40,Swag,Justin Bieber,40,2,51
2026-07-11,41,The Wow! Signal,Muse,-,41,1
2026-07-11,42,Man's Best Friend,Sabrina Carpenter,32,1,44
2026-07-11,43,Teenage Dream,Katy Perry,42,1,477
2026-07-11,44,+-=÷x (Tour Collection),Ed Sheeran,139,17,90
2026-07-11,45,Sour,Olivia Rodrigo,33,1,267
2026-07-11,46,Eternal Sunshine,Ariana Grande,35,1,121
2026-07-11,47,The Romantic,Bruno Mars,41,1,18
2026-07-11,48,Don't Mind If I Do,Riley Green,45,25,87
2026-07-11,49,The Best Of Nickelback: Volume 1,Nickelback,48,21,299
2026-07-11,50,Guts,Olivia Rodrigo,39,1,147
2026-07-11,51,Brown,Chris Brown,22,7,8
2026-07-11,52,Greatest Hits,Tom Petty And The Heartbreakers,49,2,677
2026-07-11,53,Views,Drake,46,1,529
2026-07-11,54,Graduation,Kanye West,54,1,439
2026-07-11,55,So Close To What,Tate McRae,47,1,71
2026-07-11,56,Bully,Ye,28,2,9
2026-07-11,57,This One's For You,Luke Combs,59,4,474
2026-07-11,58,I Barely Know Her,sombr,62,10,45
2026-07-11,59,The Tortured Poets Department,Taylor Swift,55,1,115
2026-07-11,60,Journey's Greatest Hits,Journey,56,10,916
2026-07-11,61,Greatest Hits,Pitbull,64,48,266
2026-07-11,62,Curtain Call: The Hits,Eminem,61,1,795
2026-07-11,63,Nevermind,Nirvana,50,1,781
2026-07-11,64,Ctrl,SZA,58,3,473
2026-07-11,65,Good Girl Gone Bad,Rihanna,71,2,241
2026-07-11,66,Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,53,5,946
2026-07-11,67,50 Number Ones,George Strait,74,1,391
2026-07-11,68,Cloud 9,Megan Moroney,60,1,19
2026-07-11,69,F-1 Trillion,Post Malone,70,1,98
2026-07-11,70,If I Know Me,Morgan Wallen,66,10,402
2026-07-11,71,Hit Me Hard And Soft,Billie Eilish,63,2,111
2026-07-11,72,Greatest Hits,Fleetwood Mac,51,14,394
2026-07-11,73,"Where I've Been, Isn't Where I'm Going",Shaboozey,75,5,109
2026-07-11,74,The Rise And Fall Of A Midwest Princess,Chappell Roan,65,2,119
2026-07-11,75,ANTI,Rihanna,73,1,531
2026-07-11,76,"good kid, m.A.A.d city",Kendrick Lamar,72,2,714
2026-07-11,77,American Heartbreak,Zach Bryan,80,5,215
2026-07-11,78,All Time Greatest Hits,Lynyrd Skynyrd,85,45,361
2026-07-11,79,Dear God,The Pretty Reckless,-,79,1
2026-07-11,80,The Fame,Lady Gaga,82,2,475
2026-07-11,81,Do That Again,Malcolm Todd,52,5,4
2026-07-11,82,Meteora,Linkin Park,86,1,253
2026-07-11,83,111XPANTIA,Fuerza Regida,76,2,61
2026-07-11,84,"Kiss All The Time. Disco, Occasionally.",Harry Styles,69,1,17
2026-07-11,85,Blonde,Frank Ocean,81,1,493
2026-07-11,86,Scorpion,Drake,89,1,418
2026-07-11,87,The Collection,OneRepublic,57,46,46
2026-07-11,88,Gold: Greatest Hits,ABBA,90,25,436
2026-07-11,89,Middle Of Nowhere,Kacey Musgraves,68,3,9
2026-07-11,90,Toy Story 5,Soundtrack,67,67,2
2026-07-11,91,Doo-Wops & Hooligans,Bruno Mars,79,3,787
2026-07-11,92,Traveller,Chris Stapleton,84,1,564
2026-07-11,93,What Not To,Tucker Wetmore,92,15,60
2026-07-11,94,Lover,Taylor Swift,83,1,358
2026-07-11,95,Channel Orange,Frank Ocean,97,2,289
2026-07-11,96,[Hybrid Theory],Linkin Park,87,2,421
2026-07-11,97,GREENGREEN (EP),CORTIS,94,3,8
2026-07-11,98,The Secret Of Us,Gracie Abrams,101,2,106
2026-07-11,99,California Sunrise,Jon Pardi,95,11,278
2026-07-11,100,Thank Me Later,Drake,99,1,181
2026-07-11,101,Certified Lover Boy,Drake,96,1,252
2026-07-11,102,Am I The Drama?,Cardi B,111,1,41
2026-07-11,103,MAID OF HONOUR,Drake,78,3,7
2026-07-11,104,Greatest Hits,Creed,104,15,199
2026-07-11,105,Greatest Hits,Guns N' Roses,100,3,780
2026-07-11,106,Sublime,Sublime,88,13,289
2026-07-11,107,Zach Bryan,Zach Bryan,103,1,149
2026-07-11,108,The Divine Feminine,Mac Miller,91,2,21
2026-07-11,109,Their Greatest Hits 1971-1975,Eagles,93,1,537
2026-07-11,110,The Very Best Of Daryl Hall John Oates,Daryl Hall John Oates,105,34,346
2026-07-11,111,My Turn,Lil Baby,109,1,331
2026-07-11,112,Hot Fuss,The Killers,102,7,129
2026-07-11,113,Ugly Is Beautiful,Oliver Tree,43,14,8
2026-07-11,114,Hamilton: An American Musical,Original Broadway Cast,117,2,562
2026-07-11,115,Starting Over,Chris Stapleton,110,3,290
2026-07-11,116,The Greatest Hits Collection,Brooks & Dunn,126,4,181
2026-07-11,117,I Never Liked You,Future,114,1,217
2026-07-11,118,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,108,1,72
2026-07-11,119,I Hope You're Happy,BigXthaPlug,120,7,45
2026-07-11,120,Folklore,Taylor Swift,98,1,310
2026-07-11,121,The Best Of Sade,Sade,107,9,177
2026-07-11,122,Greatest Hits,Bob Seger & The Silver Bullet Band,119,8,622
2026-07-11,123,Starboy,The Weeknd,115,1,452
2026-07-11,124,Currents,Tame Impala,106,4,256
2026-07-11,125,20 Number Ones,Thomas Rhett,124,22,121
2026-07-11,126,DAMN.,Kendrick Lamar,116,1,481
2026-07-11,127,Born To Die,Lana Del Rey,112,2,647
2026-07-11,128,Beautiful Chaos (EP),KATSEYE,118,4,53
2026-07-11,129,1989,Taylor Swift,125,1,573
2026-07-11,130,GNX,Kendrick Lamar,113,1,84
2026-07-11,131,After Hours,The Weeknd,138,1,248
2026-07-11,132,Fireworks & Rollerblades,Benson Boone,136,6,117
2026-07-11,133,Gettin' Old,Luke Combs,137,4,167
2026-07-11,134,Dangerous Woman,Ariana Grande,130,2,163
2026-07-11,135,Planet Her,Doja Cat,-,2,231
2026-07-11,136,For All The Dogs,Drake,140,1,143
2026-07-11,137,DINASTIA,Peso Pluma & Tito Double P,127,6,27
2026-07-11,138,Midnights,Taylor Swift,122,1,193
2026-07-11,139,The Great American Bar Scene,Zach Bryan,142,2,103
2026-07-11,140,Leather,Cody Johnson,160,18,127
2026-07-11,141,Beauty Behind The Madness,The Weeknd,149,1,404
2026-07-11,142,"Thank U, Next",Ariana Grande,129,1,189
2026-07-11,143,2014 Forest Hills Drive,J. Cole,134,1,604
2026-07-11,144,Goodbye & Good Riddance,Juice WRLD,148,4,424
2026-07-11,145,AM,Arctic Monkeys,141,6,414
2026-07-11,146,Greatest Hits,Aerosmith,161,36,139
2026-07-11,147,No Vacancy,Treaty Oak Revival,170,147,53
2026-07-11,148,With Heaven On Top,Zach Bryan,133,1,25
