chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-02-21,1,The Fall-Off,J. Cole,-,1,1
2026-02-21,2,Debi Tirar Mas Fotos,Bad Bunny,2,1,58
2026-02-21,3,Golden Hour : Part.4 (EP),ATEEZ,-,3,1
2026-02-21,4,Octane,Don Toliver,1,1,2
2026-02-21,5,Piss In The Wind,Joji,-,5,1
2026-02-21,6,Un Verano Sin Ti,Bad Bunny,16,1,197
2026-02-21,7,I'm The Problem,Morgan Wallen,3,1,39
2026-02-21,8,The Art Of Loving,Olivia Dean,4,3,20
2026-02-21,9,The Life Of A Showgirl,Taylor Swift,5,1,19
2026-02-21,10,KPop Demon Hunters,Soundtrack,6,1,34
2026-02-21,11,Stick Season,Noah Kahan,7,2,168
2026-02-21,12,SOS,SZA,9,1,166
2026-02-21,13,"You'll Be Alright, Kid",Alex Warren,13,5,64
2026-02-21,14,One Thing At A Time,Morgan Wallen,14,1,154
2026-02-21,15,Man's Best Friend,Sabrina Carpenter,15,1,24
2026-02-21,16,So Close To What,Tate McRae,11,1,51
2026-02-21,17,With Heaven On Top,Zach Bryan,8,1,5
2026-02-21,18,YHLQMDLG,Bad Bunny,90,2,211
2026-02-21,19,The Diamond Collection,Post Malone,17,11,108
2026-02-21,20,Slime Cry,YoungBoy Never Broke Again,12,6,4
2026-02-21,21,Short n' Sweet,Sabrina Carpenter,20,1,77
2026-02-21,22,Nadie Sabe Lo Que Va A Pasar Manana,Bad Bunny,106,1,75
2026-02-21,23,The Greatest Hits,3 Doors Down,-,23,30
2026-02-21,24,Dangerous: The Double Album,Morgan Wallen,22,1,266
2026-02-21,25,Number Ones,Michael Jackson,18,13,224
2026-02-21,26,I Barely Know Her,sombr,23,10,25
2026-02-21,27,Take Care,Drake,21,1,676
2026-02-21,28,Hit Me Hard And Soft,Billie Eilish,19,2,91
2026-02-21,29,Clair Obscur: Expedition 33,Soundtrack,-,29,1
2026-02-21,30,Sunday Best,Nick Jonas,-,30,1
2026-02-21,31,30 Number One Hits,Jason Aldean,28,19,18
2026-02-21,32,Swag,Justin Bieber,24,2,31
2026-02-21,33,Rumours,Fleetwood Mac,26,1,672
2026-02-21,34,GNX,Kendrick Lamar,29,1,64
2026-02-21,35,Am I The Drama?,Cardi B,34,1,21
2026-02-21,36,Hungover,Ella Langley,31,28,72
2026-02-21,37,The Tortured Poets Department,Taylor Swift,30,1,95
2026-02-21,38,Don't Be Dumb,A$AP Rocky,10,1,4
2026-02-21,39,DINASTIA,Peso Pluma & Tito Double P,27,6,7
2026-02-21,40,The Rise And Fall Of A Midwest Princess,Chappell Roan,38,2,99
2026-02-21,41,$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,33,1,52
2026-02-21,42,Greatest Hits,Queen,37,8,686
2026-02-21,43,Views,Drake,35,1,509
2026-02-21,44,Do You Still Love Me?,Ella Mai,-,44,1
2026-02-21,45,Odyssey,Illenium,-,45,1
2026-02-21,46,Blonde,Frank Ocean,42,1,473
2026-02-21,47,Diamonds,Elton John,40,7,431
2026-02-21,48,Beautiful Chaos (EP),KATSEYE,43,4,33
2026-02-21,49,Submarine,The Marias,44,17,74
2026-02-21,50,"good kid, m.A.A.d city",Kendrick Lamar,47,2,694
2026-02-21,51,Sour,Olivia Rodrigo,50,1,247
2026-02-21,52,Curtain Call: The Hits,Eminem,49,1,775
2026-02-21,53,Ctrl,SZA,46,3,453
2026-02-21,54,Doo-Wops & Hooligans,Bruno Mars,41,3,767
2026-02-21,55,The Best Of Nickelback: Volume 1,Nickelback,60,21,279
2026-02-21,56,Graduation,Kanye West,52,1,419
2026-02-21,57,"Where I've Been, Isn't Where I'm Going",Shaboozey,56,5,89
2026-02-21,58,The Highlights,The Weeknd,55,2,222
2026-02-21,59,ANTI,Rihanna,45,1,511
2026-02-21,60,The Fame,Lady Gaga,69,2,455
2026-02-21,61,The Sin:Vanish: 7th Mini Album (EP),ENHYPEN,48,2,4
2026-02-21,62,Rebel,EsDeeKid,39,23,13
2026-02-21,63,I Hope You're Happy,BigXthaPlug,58,7,25
2026-02-21,64,Lover,Taylor Swift,61,1,338
2026-02-21,65,+-=÷x (Tour Collection),Ed Sheeran,36,17,70
2026-02-21,66,Greatest Hits,Pitbull,65,48,246
2026-02-21,67,The Secret Of Us,Gracie Abrams,54,2,86
2026-02-21,68,Don't Mind If I Do,Riley Green,64,25,67
2026-02-21,69,111XPANTIA,Fuerza Regida,63,2,41
2026-02-21,70,The Last Wun,Gunna,57,3,27
2026-02-21,71,MAYHEM,Lady Gaga,73,1,49
2026-02-21,72,$ad Boyz 4 Life II,Junior H,68,14,123
2026-02-21,73,Certified Lover Boy,Drake,59,1,232
2026-02-21,74,2014 Forest Hills Drive,J. Cole,84,1,584
2026-02-21,75,Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,66,18,785
2026-02-21,76,Oasis,J Balvin & Bad Bunny,-,9,35
2026-02-21,77,Folklore,Taylor Swift,62,1,290
2026-02-21,78,CHROMAKOPIA,"Tyler, The Creator",67,1,68
2026-02-21,79,X 100PRE,Bad Bunny,-,11,178
2026-02-21,80,The Collection,OneRepublic,70,46,26
2026-02-21,81,Guts,Olivia Rodrigo,71,1,127
2026-02-21,82,Nevermind,Nirvana,76,1,761
2026-02-21,83,Channel Orange,Frank Ocean,74,2,269
2026-02-21,84,El Ultimo Tour del Mundo,Bad Bunny,-,1,112
2026-02-21,85,American Heartbreak,Zach Bryan,72,5,195
2026-02-21,86,For All The Dogs,Drake,75,1,123
2026-02-21,87,DAMN.,Kendrick Lamar,85,1,461
2026-02-21,88,Fetty Wap,Fetty Wap,51,1,112
2026-02-21,89,Megadeth,Megadeth,53,1,3
2026-02-21,90,Cosa Nuestra,Rauw Alejandro,185,6,51
2026-02-21,91,Hozier,Hozier,77,2,409
2026-02-21,92,Meteora,Linkin Park,81,1,233
2026-02-21,93,Midnights,Taylor Swift,78,1,173
2026-02-21,94,Scorpion,Drake,82,1,398
2026-02-21,95,Currents,Tame Impala,97,4,236
2026-02-21,96,Good Girl Gone Bad,Rihanna,87,2,221
2026-02-21,97,Thank Me Later,Drake,79,1,161
2026-02-21,98,Starboy,The Weeknd,86,1,432
2026-02-21,99,MUSIC,Playboi Carti,80,1,48
2026-02-21,100,F-1 Trillion,Post Malone,89,1,78
2026-02-21,101,Teenage Dream,Katy Perry,131,1,457
2026-02-21,102,Zach Bryan,Zach Bryan,96,1,129
