chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-10-30,1,Punk,Young Thug,-,1,1
2021-10-30,2,Certified Lover Boy,Drake,1,1,7
2021-10-30,3,Faces,Mac Miller,-,3,1
2021-10-30,4,Music Of The Spheres,Coldplay,-,4,1
2021-10-30,5,Let It Be (Soundtrack),The Beatles,-,1,62
2021-10-30,6,"Sincerely, Kentrell",YoungBoy Never Broke Again,3,1,4
2021-10-30,7,Planet Her,Doja Cat,7,2,17
2021-10-30,8,Dangerous: The Double Album,Morgan Wallen,8,1,41
2021-10-30,9,Sour,Olivia Rodrigo,5,1,22
2021-10-30,10,Montero,Lil Nas X,6,2,5
2021-10-30,11,Dimension : Dilemma,ENHYPEN,-,11,1
2021-10-30,12,Expensive Pain,Meek Mill,4,3,3
2021-10-30,13,F*ck Love,The Kid LAROI,10,1,65
2021-10-30,14,Donda,Kanye West,9,1,8
2021-10-30,15,Happier Than Ever,Billie Eilish,12,1,12
2021-10-30,16,25,Adele,44,1,188
2021-10-30,17,The Highlights,The Weeknd,69,2,37
2021-10-30,18,Welcome To Horrorwood: The Silver Scream 2,Ice Nine Kills,-,18,1
2021-10-30,19,SoulFly,Rod Wave,13,1,30
2021-10-30,20,Life Of A DON,Don Toliver,2,2,2
2021-10-30,21,Justice,Justin Bieber,11,1,31
2021-10-30,22,What You See Is What You Get,Luke Combs,14,1,102
2021-10-30,23,Shoot For The Stars Aim For The Moon,Pop Smoke,15,1,68
2021-10-30,24,Future Nostalgia,Dua Lipa,18,3,81
2021-10-30,25,My Turn,Lil Baby,17,1,86
2021-10-30,26,21,Adele,66,1,512
2021-10-30,27,The Comeback,Zac Brown Band,-,27,1
2021-10-30,28,Hollywood's Bleeding,Post Malone,22,1,111
2021-10-30,29,The Voice Of The Heroes,Lil Baby & Lil Durk,21,1,20
2021-10-30,30,Legends Never Die,Juice WRLD,25,1,67
2021-10-30,31,The Melodic Blue,Baby Keem,24,5,6
2021-10-30,32,Goodbye & Good Riddance,Juice WRLD,29,4,179
2021-10-30,33,Fine Line,Harry Styles,26,1,97
2021-10-30,34,A Gangsta's Pain,Moneybagg Yo,28,1,26
2021-10-30,35,Greatest Hits,Queen,31,8,461
2021-10-30,36,Folklore,Taylor Swift,30,1,65
2021-10-30,37,This One's For You,Luke Combs,32,4,229
2021-10-30,38,Hall Of Fame,Polo G,34,1,19
2021-10-30,39,Dreamland,Glass Animals,33,7,50
2021-10-30,40,Hamilton: An American Musical,Original Broadway Cast,36,2,317
2021-10-30,41,Still Sleep?,Sleepy Hallow,16,16,21
2021-10-30,42,So Icy Boyz: The New 1017,Various Artists,-,42,1
2021-10-30,43,Tickets To My Downfall,Machine Gun Kelly,52,1,56
2021-10-30,44,If I Know Me,Morgan Wallen,40,10,160
2021-10-30,45,The Off-Season,J. Cole,37,1,23
2021-10-30,46,Country Stuff (EP),Walker Hayes,38,32,18
2021-10-30,47,Curtain Call: The Hits,Eminem,42,1,551
2021-10-30,48,Starting Over,Chris Stapleton,45,3,49
2021-10-30,49,Rumours,Fleetwood Mac,43,1,447
2021-10-30,50,Diamonds,Elton John,48,7,206
2021-10-30,51,Evermore,Taylor Swift,46,1,45
2021-10-30,52,Over It,Summer Walker,53,2,107
2021-10-30,53,Trip At Knight,Trippie Redd,47,2,9
2021-10-30,54,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,49,18,546
2021-10-30,55,The GOAT,Polo G,58,2,75
2021-10-30,56,2014 Forest Hills Drive,J. Cole,56,1,359
2021-10-30,57,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,55,1,134
2021-10-30,58,Traveller,Chris Stapleton,50,1,319
2021-10-30,59,Positions,Ariana Grande,54,1,51
2021-10-30,60,ASTROWORLD,Travis Scott,51,1,168
2021-10-30,61,Lover,Taylor Swift,57,1,113
2021-10-30,62,"good kid, m.A.A.d city",Kendrick Lamar,59,2,469
2021-10-30,63,When Christmas Comes Around...,Kelly Clarkson,-,63,1
2021-10-30,64,Fearless (Taylor's Version),Taylor Swift,35,1,27
2021-10-30,65,YHLQMDLG,Bad Bunny,61,2,86
2021-10-30,66,beerbongs & bentleys,Post Malone,63,1,182
2021-10-30,67,Death Race For Love,Juice WRLD,60,1,137
2021-10-30,68,÷ (Divide),Ed Sheeran,68,1,242
2021-10-30,69,Free Dem Boyz,42 Dugg,83,8,22
2021-10-30,70,Human: The Double Album,Cody Johnson,19,19,2
