chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-08-20,1,Un Verano Sin Ti,Bad Bunny,2,1,14
2022-08-20,2,The Last Slimeto,YoungBoy Never Broke Again,-,2,1
2022-08-20,3,Renaissance,Beyonce,1,1,2
2022-08-20,4,Dangerous: The Double Album,Morgan Wallen,4,1,83
2022-08-20,5,Harry's House,Harry Styles,5,1,12
2022-08-20,6,Curtain Call 2,Eminem,-,6,1
2022-08-20,7,I Never Liked You,Future,9,1,15
2022-08-20,8,"Honestly, Nevermind",Drake,10,1,8
2022-08-20,9,Sour,Olivia Rodrigo,14,1,64
2022-08-20,10,7220,Lil Durk,13,1,22
2022-08-20,11,Gemini Rights,Steve Lacy,16,7,4
2022-08-20,12,American Heartbreak,Zach Bryan,17,5,12
2022-08-20,13,Twelve Carat Toothache,Post Malone,15,2,10
2022-08-20,14,"Sing Me A Lullaby, My Sweet Temptation",$uicideBoy$,7,7,2
2022-08-20,15,Certified Lover Boy,Drake,20,1,49
2022-08-20,16,Mr. Morale & The Big Steppers,Kendrick Lamar,19,1,13
2022-08-20,17,"Funk Wav Bounces, Vol. 2",Calvin Harris,-,17,1
2022-08-20,18,Special,Lizzo,18,2,4
2022-08-20,19,Growin' Up,Luke Combs,21,2,7
2022-08-20,20,Planet Her,Doja Cat,23,2,59
2022-08-20,21,Who Is Nardo Wick?,Nardo Wick,22,16,36
2022-08-20,22,Dreamland,Glass Animals,111,7,92
2022-08-20,23,My Turn,Lil Baby,25,1,128
2022-08-20,24,Manifesto : Day 1 (EP),ENHYPEN,6,6,2
2022-08-20,25,Hollywood's Bleeding,Post Malone,28,1,153
2022-08-20,26,Greatest Hits,Queen,29,8,503
2022-08-20,27,Breezy,Chris Brown,24,4,7
2022-08-20,28,If I Know Me,Morgan Wallen,31,10,202
2022-08-20,29,Starboy,The Weeknd,33,1,253
2022-08-20,30,This One's For You,Luke Combs,30,4,271
2022-08-20,31,After Hours,The Weeknd,34,1,89
2022-08-20,32,Wasteland,Brent Faiyaz,27,2,5
