chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-11-12,1,Midnights,Taylor Swift,1,1,2
2022-11-12,2,It's Only Me,Lil Baby,2,1,3
2022-11-12,3,Un Verano Sin Ti,Bad Bunny,3,1,26
2022-11-12,4,Revolver,The Beatles,-,1,86
2022-11-12,5,Dangerous: The Double Album,Morgan Wallen,4,1,95
2022-11-12,6,The Highlights,The Weeknd,5,2,90
2022-11-12,7,The Melodic Blue,Baby Keem,105,5,60
2022-11-12,8,Kutthroat Bill: Vol. 1,Kodak Black,-,8,1
2022-11-12,9,Harry's House,Harry Styles,8,1,24
2022-11-12,10,Renaissance,Beyonce,10,1,14
2022-11-12,11,American Heartbreak,Zach Bryan,12,5,24
2022-11-12,12,Only Built For Infinity Links,Quavo & Takeoff,84,7,4
2022-11-12,13,"Dave's Picks, Volume 44: Autzen Stadium, U. Of Oregon, Eugene, OR - 6/23/90",Grateful Dead,-,13,1
2022-11-12,14,Leave The Light On,Bailey Zimmerman,13,9,3
2022-11-12,15,I Never Liked You,Future,18,1,27
2022-11-12,16,Certified Lover Boy,Drake,17,1,61
2022-11-12,17,Gemini Rights,Steve Lacy,15,7,16
2022-11-12,18,Beautiful Mind,Rod Wave,20,1,12
2022-11-12,19,Thriller,Michael Jackson,61,1,546
2022-11-12,20,From Seed To Sale,Berner,-,20,1
2022-11-12,21,My Turn,Lil Baby,23,1,140
2022-11-12,22,Tim Burton's The Nightmare Before Christmas,Soundtrack,131,22,20
2022-11-12,23,Sour,Olivia Rodrigo,22,1,76
2022-11-12,24,"good kid, m.A.A.d city",Kendrick Lamar,11,2,523
2022-11-12,25,Hollywood's Bleeding,Post Malone,26,1,165
2022-11-12,26,Ma' I Got A Family (A Gangsta Grillz Special Edition Hosted By DJ Drama),YoungBoy Never Broke Again,7,7,2
2022-11-12,27,Folklore,Taylor Swift,21,1,119
2022-11-12,28,7220,Lil Durk,30,1,34
2022-11-12,29,Curtain Call 2,Eminem,33,6,13
2022-11-12,30,Indigo,Chris Brown,29,1,131
2022-11-12,31,Ctrl,SZA,39,3,282
2022-11-12,32,Goodbye & Good Riddance,Juice WRLD,31,4,233
2022-11-12,33,Remember That You Will Die,Polyphia,-,33,1
2022-11-12,34,Who Is Nardo Wick?,Nardo Wick,28,16,48
2022-11-12,35,Greatest Hits,Queen,37,8,515
2022-11-12,36,"Honestly, Nevermind",Drake,35,1,20
2022-11-12,37,Red (Taylor's Version),Taylor Swift,24,1,51
2022-11-12,38,Twelve Carat Toothache,Post Malone,32,2,22
2022-11-12,39,Lover,Taylor Swift,25,1,167
2022-11-12,40,Takin' It Back,Meghan Trainor,16,16,2
2022-11-12,41,Rumours,Fleetwood Mac,34,1,501
