chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-05-21,1,Un Verano Sin Ti,Bad Bunny,-,1,1
2022-05-21,2,I Never Liked You,Future,1,1,2
2022-05-21,3,Come Home The Kids Miss You,Jack Harlow,-,3,1
2022-05-21,4,Dangerous: The Double Album,Morgan Wallen,3,1,70
2022-05-21,5,Sour,Olivia Rodrigo,5,1,51
2022-05-21,6,We,Arcade Fire,-,6,1
2022-05-21,7,7220,Lil Durk,6,1,9
2022-05-21,8,Encanto,Soundtrack,7,1,24
2022-05-21,9,Nostalgia,Eslabon Armado,-,9,1
2022-05-21,10,Certified Lover Boy,Drake,9,1,36
2022-05-21,11,Planet Her,Doja Cat,10,2,46
2022-05-21,12,My Turn,Lil Baby,14,1,115
2022-05-21,13,"good kid, m.A.A.d city",Kendrick Lamar,23,2,498
2022-05-21,14,DS4EVER,Gunna,16,1,18
2022-05-21,15,Heart On My Sleeve,Ella Mai,-,15,1
2022-05-21,16,Shiesty Season,Pooh Shiesty,11,3,66
2022-05-21,17,=,Ed Sheeran,17,1,28
2022-05-21,18,What You See Is What You Get,Luke Combs,18,1,131
2022-05-21,19,This One's For You,Luke Combs,26,4,258
2022-05-21,20,Hollywood's Bleeding,Post Malone,21,1,140
2022-05-21,21,Dawn FM,The Weeknd,2,2,18
2022-05-21,22,If I Know Me,Morgan Wallen,33,10,189
2022-05-21,23,DAMN.,Kendrick Lamar,39,1,265
2022-05-21,24,Justice,Justin Bieber,24,1,60
2022-05-21,25,Curtain Call: The Hits,Eminem,55,1,579
2022-05-21,26,Shoot For The Stars Aim For The Moon,Pop Smoke,27,1,97
2022-05-21,27,Rumours,Fleetwood Mac,30,1,476
2022-05-21,28,F*ck Love,The Kid LAROI,22,1,94
2022-05-21,29,Fine Line,Harry Styles,20,1,126
2022-05-21,30,Goodbye & Good Riddance,Juice WRLD,29,4,208
2022-05-21,31,Red (Taylor's Version),Taylor Swift,36,1,26
2022-05-21,32,Greatest Hits,Queen,35,8,490
2022-05-21,33,Future Nostalgia,Dua Lipa,31,3,110
