chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2022-08-06,1,Un Verano Sin Ti,Bad Bunny,1,1,12
2022-08-06,2,Dangerous: The Double Album,Morgan Wallen,4,1,81
2022-08-06,3,Harry's House,Harry Styles,3,1,10
2022-08-06,4,SEVENTEEN 4th Album Repackage: Sector 17,SEVENTEEN,-,4,1
2022-08-06,5,I Never Liked You,Future,6,1,13
2022-08-06,6,"Honestly, Nevermind",Drake,5,1,6
2022-08-06,7,Special,Lizzo,2,2,2
2022-08-06,8,7220,Lil Durk,10,1,20
2022-08-06,9,Entering Heaven Alive,Jack White,-,9,1
2022-08-06,10,Sour,Olivia Rodrigo,13,1,62
2022-08-06,11,The Last Goodbye,ODESZA,-,11,1
2022-08-06,12,Twelve Carat Toothache,Post Malone,14,2,8
2022-08-06,13,Gemini Rights,Steve Lacy,7,7,2
2022-08-06,14,American Heartbreak,Zach Bryan,15,5,10
2022-08-06,15,Mr. Morale & The Big Steppers,Kendrick Lamar,19,1,11
2022-08-06,16,Who Is Nardo Wick?,Nardo Wick,140,16,34
2022-08-06,17,Growin' Up,Luke Combs,18,2,5
2022-08-06,18,Certified Lover Boy,Drake,20,1,47
2022-08-06,19,Wasteland,Brent Faiyaz,9,2,3
2022-08-06,20,Breezy,Chris Brown,16,4,5
2022-08-06,21,Planet Her,Doja Cat,21,2,57
2022-08-06,22,"I Love Life, Thank You",Mac Miller,-,22,1
2022-08-06,23,Red & White,Lil Uzi Vert,-,23,1
2022-08-06,24,My Turn,Lil Baby,22,1,126
2022-08-06,25,2000,Joey Bada$$,-,25,1
2022-08-06,26,Hollywood's Bleeding,Post Malone,24,1,151
2022-08-06,27,Greatest Hits,Queen,25,8,501
2022-08-06,28,If I Know Me,Morgan Wallen,27,10,200
2022-08-06,29,Starboy,The Weeknd,33,1,251
2022-08-06,30,This One's For You,Luke Combs,30,4,269
2022-08-06,31,After Hours,The Weeknd,-,1,87
2022-08-06,32,What You See Is What You Get,Luke Combs,29,1,142
2022-08-06,33,The Highlights,The Weeknd,12,2,76
2022-08-06,34,Diamonds,Elton John,40,7,246
2022-08-06,35,Gangsta Art,Various Artists,11,11,2
2022-08-06,36,=,Ed Sheeran,32,1,39
2022-08-06,37,Come Home The Kids Miss You,Jack Harlow,26,3,12
2022-08-06,38,Rumours,Fleetwood Mac,38,1,487
2022-08-06,39,"good kid, m.A.A.d city",Kendrick Lamar,41,2,509
2022-08-06,40,Survivor's Guilt,Mozzy,-,40,1
2022-08-06,41,Shoot For The Stars Aim For The Moon,Pop Smoke,42,1,108
2022-08-06,42,Encanto,Soundtrack,31,1,35
2022-08-06,43,Goodbye & Good Riddance,Juice WRLD,43,4,219
2022-08-06,44,Dawn FM,The Weeknd,44,2,29
2022-08-06,45,Mercury - Act 1,Imagine Dragons,35,9,33
2022-08-06,46,"Love, Damini",Burna Boy,28,14,3
2022-08-06,47,Future Nostalgia,Dua Lipa,45,3,121
2022-08-06,48,Happier Than Ever,Billie Eilish,57,1,52
2022-08-06,49,Proof,BTS,37,1,7
2022-08-06,50,YHLQMDLG,Bad Bunny,51,2,126
2022-08-06,51,Lover,Taylor Swift,52,1,153
2022-08-06,52,Give Or Take,Giveon,36,11,5
2022-08-06,53,Elv1s: 30 #1 Hits,Elvis Presley,47,1,130
2022-08-06,54,Fine Line,Harry Styles,48,1,137
2022-08-06,55,F*ck Love,The Kid LAROI,54,1,105
2022-08-06,56,Legends Never Die,Juice WRLD,59,1,107
2022-08-06,57,Traveller,Chris Stapleton,56,1,359
2022-08-06,58,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,53,18,600
2022-08-06,59,Red (Taylor's Version),Taylor Swift,58,1,37
2022-08-06,60,Journey's Greatest Hits,Journey,60,10,723
2022-08-06,61,DAMN.,Kendrick Lamar,78,1,276
2022-08-06,62,Folklore,Taylor Swift,70,1,105
2022-08-06,63,Ctrl,SZA,61,3,268
2022-08-06,64,Hounds Of Love,Kate Bush,46,12,36
2022-08-06,65,Mainstream Sellout,Machine Gun Kelly,49,1,18
2022-08-06,66,Take Care,Drake,68,1,491
2022-08-06,67,Call Me If You Get Lost,"Tyler, The Creator",50,1,47
2022-08-06,68,Curtain Call: The Hits,Eminem,39,1,590
2022-08-06,69,Greatest Hits,Guns N' Roses,63,3,585
2022-08-06,70,DS4EVER,Gunna,64,1,29
2022-08-06,71,Top Gun: Maverick,Soundtrack,62,17,9
2022-08-06,72,Greatest Hits,2Pac,71,3,433
2022-08-06,73,Starting Over,Chris Stapleton,65,3,89
2022-08-06,74,Justice,Justin Bieber,69,1,71
2022-08-06,75,SoulFly,Rod Wave,74,1,70
2022-08-06,76,Back In Black,AC/DC,66,4,526
2022-08-06,77,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,72,1,174
2022-08-06,78,Scorpion,Drake,73,1,213
2022-08-06,79,IGOR,"Tyler, The Creator",109,1,146
2022-08-06,80,Legend: The Best Of...,Bob Marley And The Wailers,80,5,741
2022-08-06,81,Checkmate: Mini Album (EP),iTZY,8,8,2
2022-08-06,82,1989,Taylor Swift,86,1,398
2022-08-06,83,Master Of Puppets,Metallica,55,29,142
2022-08-06,84,Death Race For Love,Juice WRLD,81,1,177
2022-08-06,85,Hamilton: An American Musical,Original Broadway Cast,75,2,357
2022-08-06,86,Fighting Demons,Juice WRLD,84,2,33
2022-08-06,87,beerbongs & bentleys,Post Malone,85,1,222
2022-08-06,88,Graduation,Kanye West,87,1,234
2022-08-06,89,Zombies 3,Soundtrack,79,79,2
2022-08-06,90,Greatest Hits,Tom Petty And The Heartbreakers,83,2,472
2022-08-06,91,ASTROWORLD,Travis Scott,90,1,208
2022-08-06,92,Nevermind,Nirvana,91,1,586
2022-08-06,93,Hall Of Fame,Polo G,88,1,59
2022-08-06,94,Khaza,Kevin Gates,82,8,6
2022-08-06,95,Elvis (Soundtrack),Elvis Presley & Various Artists,76,26,5
2022-08-06,96,Gold: Greatest Hits,ABBA,89,25,232
2022-08-06,97,Stereotype,Cole Swindell,92,48,16
2022-08-06,98,Views,Drake,97,1,324
2022-08-06,99,The Essential Michael Jackson,Michael Jackson,100,31,397
2022-08-06,100,Thriller,Michael Jackson,95,1,532
2022-08-06,101,Superache,Conan Gray,77,9,5
2022-08-06,102,50 Number Ones,George Strait,110,1,208
2022-08-06,103,Sounds Of Summer: The Very Best Of The Beach Boys,The Beach Boys,96,16,308
2022-08-06,104,Luv Is Rage 2,Lil Uzi Vert,108,1,257
2022-08-06,105,Over It,Summer Walker,101,2,147
2022-08-06,106,2014 Forest Hills Drive,J. Cole,104,1,399
2022-08-06,107,Donda,Kanye West,98,1,48
