chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-11-20,1,Still Over It,Summer Walker,-,1,1
2021-11-20,2,Voyage,ABBA,-,2,1
2021-11-20,3,Certified Lover Boy,Drake,2,1,10
2021-11-20,4,=,Ed Sheeran,1,1,2
2021-11-20,5,Dangerous: The Double Album,Morgan Wallen,3,1,44
2021-11-20,6,Planet Her,Doja Cat,4,2,20
2021-11-20,7,Yellow Tape 2,Key Glock,-,7,1
2021-11-20,8,Sour,Olivia Rodrigo,6,1,25
2021-11-20,9,"Sincerely, Kentrell",YoungBoy Never Broke Again,7,1,7
2021-11-20,10,Montero,Lil Nas X,8,2,8
2021-11-20,11,F*ck Love,The Kid LAROI,9,1,68
2021-11-20,12,Kid A Mnesia,Radiohead,-,12,1
2021-11-20,13,Donda,Kanye West,11,1,11
2021-11-20,14,Happier Than Ever,Billie Eilish,12,1,15
2021-11-20,15,What You See Is What You Get,Luke Combs,14,1,105
2021-11-20,16,A Gangsta's Pain,Moneybagg Yo,10,1,29
2021-11-20,17,SoulFly,Rod Wave,16,1,33
2021-11-20,18,Shoot For The Stars Aim For The Moon,Pop Smoke,18,1,71
2021-11-20,19,My Turn,Lil Baby,19,1,89
2021-11-20,20,Justice,Justin Bieber,21,1,34
2021-11-20,21,Red,Taylor Swift,101,1,184
2021-11-20,22,Hollywood's Bleeding,Post Malone,26,1,114
2021-11-20,23,Greatest Hits,Queen,27,8,464
2021-11-20,24,Folklore,Taylor Swift,31,1,68
2021-11-20,25,Expensive Pain,Meek Mill,17,3,6
2021-11-20,26,Fine Line,Harry Styles,29,1,100
2021-11-20,27,Future Nostalgia,Dua Lipa,24,3,84
2021-11-20,28,Legends Never Die,Juice WRLD,28,1,70
2021-11-20,29,After Hours,The Weeknd,23,1,79
2021-11-20,30,Punk,Young Thug,15,1,4
2021-11-20,31,The Melodic Blue,Baby Keem,34,5,9
2021-11-20,32,Sticker: The 3rd Album,NCT 127,192,3,8
2021-11-20,33,Starting Over,Chris Stapleton,54,3,52
2021-11-20,34,Christmas,Michael Buble,95,1,93
2021-11-20,35,Goodbye & Good Riddance,Juice WRLD,32,4,182
2021-11-20,36,Over It,Summer Walker,46,2,110
2021-11-20,37,Something For Thee Hotties: From Thee Archives,Megan Thee Stallion,5,5,2
2021-11-20,38,25,Adele,30,1,191
2021-11-20,39,ASTROWORLD,Travis Scott,50,1,171
2021-11-20,40,Evermore,Taylor Swift,44,1,48
2021-11-20,41,The Voice Of The Heroes,Lil Baby & Lil Durk,33,1,23
2021-11-20,42,This One's For You,Luke Combs,37,4,232
2021-11-20,43,Rumours,Fleetwood Mac,55,1,450
2021-11-20,44,Hamilton: An American Musical,Original Broadway Cast,42,2,320
2021-11-20,45,Dreamland,Glass Animals,40,7,53
2021-11-20,46,Traveller,Chris Stapleton,58,1,322
2021-11-20,47,"good kid, m.A.A.d city",Kendrick Lamar,39,2,472
2021-11-20,48,Lover,Taylor Swift,61,1,116
2021-11-20,49,Hall Of Fame,Polo G,38,1,22
2021-11-20,50,Positions,Ariana Grande,35,1,54
2021-11-20,51,Fearless (Taylor's Version),Taylor Swift,77,1,30
2021-11-20,52,Diamonds,Elton John,56,7,209
2021-11-20,53,Curtain Call: The Hits,Eminem,51,1,554
2021-11-20,54,Speak Now,Taylor Swift,197,1,141
2021-11-20,55,If I Know Me,Morgan Wallen,52,10,163
2021-11-20,56,Whole Lotta Red,Playboi Carti,65,1,40
2021-11-20,57,21,Adele,49,1,515
2021-11-20,58,The GOAT,Polo G,57,2,78
