chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-10-23,1,Certified Lover Boy,Drake,2,1,6
2021-10-23,2,Life Of A DON,Don Toliver,-,2,1
2021-10-23,3,"Sincerely, Kentrell",YoungBoy Never Broke Again,4,1,3
2021-10-23,4,Expensive Pain,Meek Mill,3,3,2
2021-10-23,5,Sour,Olivia Rodrigo,6,1,21
2021-10-23,6,Montero,Lil Nas X,5,2,4
2021-10-23,7,Planet Her,Doja Cat,7,2,16
2021-10-23,8,Dangerous: The Double Album,Morgan Wallen,9,1,40
2021-10-23,9,Donda,Kanye West,10,1,7
2021-10-23,10,F*ck Love,The Kid LAROI,12,1,64
2021-10-23,11,Justice,Justin Bieber,29,1,30
2021-10-23,12,Happier Than Ever,Billie Eilish,13,1,11
2021-10-23,13,SoulFly,Rod Wave,14,1,29
2021-10-23,14,What You See Is What You Get,Luke Combs,17,1,101
2021-10-23,15,Shoot For The Stars Aim For The Moon,Pop Smoke,16,1,67
2021-10-23,16,Still Sleep?,Sleepy Hallow,87,16,20
2021-10-23,17,My Turn,Lil Baby,18,1,85
2021-10-23,18,Future Nostalgia,Dua Lipa,19,3,80
2021-10-23,19,Human: The Double Album,Cody Johnson,-,19,1
2021-10-23,20,Savage (EP),aespa,-,20,1
2021-10-23,21,The Voice Of The Heroes,Lil Baby & Lil Durk,21,1,19
2021-10-23,22,Hollywood's Bleeding,Post Malone,22,1,110
2021-10-23,23,After Hours,The Weeknd,-,1,77
2021-10-23,24,The Melodic Blue,Baby Keem,20,5,5
2021-10-23,25,Legends Never Die,Juice WRLD,23,1,66
2021-10-23,26,Fine Line,Harry Styles,24,1,96
2021-10-23,27,"Time, Tequila & Therapy",Old Dominion,-,27,1
2021-10-23,28,A Gangsta's Pain,Moneybagg Yo,25,1,25
2021-10-23,29,Goodbye & Good Riddance,Juice WRLD,27,4,178
2021-10-23,30,Folklore,Taylor Swift,34,1,64
2021-10-23,31,Greatest Hits,Queen,33,8,460
2021-10-23,32,This One's For You,Luke Combs,32,4,228
2021-10-23,33,Dreamland,Glass Animals,30,7,49
2021-10-23,34,Hall Of Fame,Polo G,31,1,18
2021-10-23,35,Fearless (Taylor's Version),Taylor Swift,1,1,26
2021-10-23,36,Hamilton: An American Musical,Original Broadway Cast,36,2,316
2021-10-23,37,The Off-Season,J. Cole,28,1,22
2021-10-23,38,Country Stuff (EP),Walker Hayes,39,32,17
2021-10-23,39,Love For Sale,Tony Bennett & Lady Gaga,8,8,2
2021-10-23,40,If I Know Me,Morgan Wallen,42,10,159
2021-10-23,41,Ultimate Aaliyah,Aaliyah,-,41,1
2021-10-23,42,Curtain Call: The Hits,Eminem,40,1,550
2021-10-23,43,Rumours,Fleetwood Mac,43,1,446
2021-10-23,44,25,Adele,83,1,187
2021-10-23,45,Starting Over,Chris Stapleton,54,3,48
2021-10-23,46,Evermore,Taylor Swift,50,1,44
2021-10-23,47,Trip At Knight,Trippie Redd,37,2,8
2021-10-23,48,Diamonds,Elton John,47,7,205
2021-10-23,49,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,46,18,545
2021-10-23,50,Traveller,Chris Stapleton,53,1,318
2021-10-23,51,ASTROWORLD,Travis Scott,49,1,167
2021-10-23,52,Tickets To My Downfall,Machine Gun Kelly,45,1,55
2021-10-23,53,Over It,Summer Walker,44,2,106
2021-10-23,54,Positions,Ariana Grande,52,1,50
2021-10-23,55,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,56,1,133
2021-10-23,56,2014 Forest Hills Drive,J. Cole,51,1,358
2021-10-23,57,Lover,Taylor Swift,60,1,112
2021-10-23,58,The GOAT,Polo G,55,2,74
2021-10-23,59,"good kid, m.A.A.d city",Kendrick Lamar,59,2,468
2021-10-23,60,Death Race For Love,Juice WRLD,57,1,136
2021-10-23,61,YHLQMDLG,Bad Bunny,58,2,85
2021-10-23,62,La 167,Farruko,26,26,2
2021-10-23,63,beerbongs & bentleys,Post Malone,61,1,181
2021-10-23,64,When It's All Said And Done... Take Time,Giveon,64,5,31
2021-10-23,65,Star-Crossed,Kacey Musgraves,38,3,5
2021-10-23,66,21,Adele,119,1,511
2021-10-23,67,Scorpion,Drake,63,1,172
2021-10-23,68,÷ (Divide),Ed Sheeran,68,1,241
2021-10-23,69,The Highlights,The Weeknd,15,2,36
2021-10-23,70,Metallica,Metallica,48,1,629
2021-10-23,71,In The Court Of The Dragon,Trivium,-,71,1
2021-10-23,72,Back In Black,AC/DC,71,4,485
2021-10-23,73,Shiesty Season,Pooh Shiesty,74,3,36
2021-10-23,74,Hot Pink,Doja Cat,70,9,102
2021-10-23,75,Friends That Break Your Heart,James Blake,-,75,1
2021-10-23,76,Luv Is Rage 2,Lil Uzi Vert,67,1,216
2021-10-23,77,Thats What They All Say,Jack Harlow,62,5,44
2021-10-23,78,Eternal Atake,Lil Uzi Vert,66,1,84
2021-10-23,79,Stoney,Post Malone,72,4,253
2021-10-23,80,El Ultimo Tour del Mundo,Bad Bunny,69,1,46
2021-10-23,81,Pray 4 Love,Rod Wave,65,2,80
2021-10-23,82,ASIN9NE,Tech N9ne,-,82,1
2021-10-23,83,Free Dem Boyz,42 Dugg,73,8,21
2021-10-23,84,Beauty Behind The Madness,The Weeknd,79,1,286
2021-10-23,85,1989,Taylor Swift,77,1,357
2021-10-23,86,Journey's Greatest Hits,Journey,75,10,690
2021-10-23,87,The Voice,Lil Durk,81,2,43
2021-10-23,88,Take Care,Drake,76,1,450
2021-10-23,89,Ctrl,SZA,82,3,227
2021-10-23,90,Thriller,Michael Jackson,91,1,492
2021-10-23,91,Revived Remixed Revisited,Reba,-,91,1
2021-10-23,92,Made In Lagos,Wizkid,78,28,16
2021-10-23,93,Legend: The Best Of...,Bob Marley And The Wailers,84,5,700
2021-10-23,94,?,XXXTENTACION,85,1,187
2021-10-23,95,Jose,J Balvin,41,12,5
2021-10-23,96,Greatest Hits,2Pac,86,3,392
2021-10-23,97,The Essential Michael Jackson,Michael Jackson,92,31,370
2021-10-23,98,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,93,20,126
2021-10-23,99,We Love You Tecca 2,Lil Tecca,80,10,7
2021-10-23,100,Ready To Die,The Notorious B.I.G.,-,15,62
2021-10-23,101,1,The Beatles,112,1,494
2021-10-23,102,DAMN.,Kendrick Lamar,90,1,235
2021-10-23,103,Doo-Wops & Hooligans,Bruno Mars,104,3,541
2021-10-23,104,Greatest Hits,Tom Petty And The Heartbreakers,98,2,431
2021-10-23,105,Views,Drake,96,1,283
2021-10-23,106,In The Lonely Hour,Sam Smith,100,2,337
2021-10-23,107,Good News,Megan Thee Stallion,97,2,47
2021-10-23,108,Nevermind,Nirvana,121,1,545
2021-10-23,109,Vice Versa,Rauw Alejandro,95,17,16
2021-10-23,110,Good Things,Dan + Shay,94,6,9
2021-10-23,111,Man On The Moon: The End Of Day,Kid Cudi,113,4,196
2021-10-23,112,Top,YoungBoy Never Broke Again,106,1,57
2021-10-23,113,The Best Of Nickelback: Volume 1,Nickelback,107,21,63
2021-10-23,114,"If I Can't Have Love, I Want Power",Halsey,128,2,7
2021-10-23,115,CKay The First,CKay,117,115,3
2021-10-23,116,Back Of My Mind,H.E.R.,109,6,17
2021-10-23,117,Graduation,Kanye West,108,1,193
