chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-01-23,1,Dangerous: The Double Album,Morgan Wallen,-,1,1
2021-01-23,2,Evermore,Taylor Swift,1,1,5
2021-01-23,3,Shoot For The Stars Aim For The Moon,Pop Smoke,3,1,28
2021-01-23,4,Heaux Tales,Jazmine Sullivan,-,4,1
2021-01-23,5,The Voice,Lil Durk,2,2,4
2021-01-23,6,After Hours,The Weeknd,14,1,43
2021-01-23,7,Positions,Ariana Grande,4,1,11
2021-01-23,8,What You See Is What You Get,Luke Combs,7,1,62
2021-01-23,9,Legends Never Die,Juice WRLD,9,1,27
2021-01-23,10,Good News,Megan Thee Stallion,6,2,8
2021-01-23,11,My Turn,Lil Baby,10,1,46
2021-01-23,12,El Ultimo Tour del Mundo,Bad Bunny,8,1,7
2021-01-23,13,F*ck Love,The Kid LAROI,12,3,25
2021-01-23,14,Folklore,Taylor Swift,11,1,25
2021-01-23,15,"Barry Gibb & Friends: Greenfields: The Gibb Brothers Songbook, Vol. I",Barry Gibb,-,15,1
2021-01-23,16,Hollywood's Bleeding,Post Malone,16,1,71
2021-01-23,17,Fine Line,Harry Styles,13,1,57
2021-01-23,18,Whole Lotta Red,Playboi Carti,5,1,3
2021-01-23,19,Music To Be Murdered By,Eminem,15,1,51
2021-01-23,20,Thats What They All Say,Jack Harlow,17,5,5
2021-01-23,21,Future Nostalgia,Dua Lipa,20,4,41
2021-01-23,22,Hamilton: An American Musical,Original Broadway Cast,21,2,277
2021-01-23,23,Goodbye & Good Riddance,Juice WRLD,22,4,139
2021-01-23,24,Plastic Hearts,Miley Cyrus,19,2,7
2021-01-23,25,Tickets To My Downfall,Machine Gun Kelly,24,1,16
2021-01-23,26,BLAME IT ON BABY,DaBaby,23,1,39
2021-01-23,27,Man On The Moon III: The Chosen,Kid Cudi,18,2,5
2021-01-23,28,The GOAT,Polo G,26,2,35
2021-01-23,29,Starting Over,Chris Stapleton,25,3,9
2021-01-23,30,Pluto x Baby Pluto,Future & Lil Uzi Vert,31,2,9
2021-01-23,31,If I Know Me,Morgan Wallen,34,13,120
2021-01-23,32,Ctrl,SZA,44,3,188
2021-01-23,33,Greatest Hits,Queen,27,8,421
2021-01-23,34,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,28,1,94
2021-01-23,35,This One's For You,Luke Combs,29,4,189
2021-01-23,36,Death Race For Love,Juice WRLD,32,1,97
2021-01-23,37,YHLQMDLG,Bad Bunny,33,2,46
2021-01-23,38,Pray 4 Love,Rod Wave,35,2,41
