chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-09-25,1,Certified Lover Boy,Drake,1,1,2
2021-09-25,2,Donda,Kanye West,2,1,3
2021-09-25,3,Star-Crossed,Kacey Musgraves,-,3,1
2021-09-25,4,Sour,Olivia Rodrigo,4,1,17
2021-09-25,5,The Melodic Blue,Baby Keem,-,5,1
2021-09-25,6,Planet Her,Doja Cat,5,2,12
2021-09-25,7,F*ck Love,The Kid LAROI,8,1,60
2021-09-25,8,Dangerous: The Double Album,Morgan Wallen,6,1,36
2021-09-25,9,Metallica,Metallica,158,1,625
2021-09-25,10,Happier Than Ever,Billie Eilish,7,1,7
2021-09-25,11,SoulFly,Rod Wave,10,1,25
2021-09-25,12,Jose,J Balvin,-,12,1
2021-09-25,13,Aaliyah,Aaliyah,-,1,69
2021-09-25,14,What You See Is What You Get,Luke Combs,12,1,97
2021-09-25,15,Future Nostalgia,Dua Lipa,15,3,76
2021-09-25,16,Shoot For The Stars Aim For The Moon,Pop Smoke,16,1,63
2021-09-25,17,The Voice Of The Heroes,Lil Baby & Lil Durk,17,1,15
2021-09-25,18,My Turn,Lil Baby,19,1,81
2021-09-25,19,Trip At Knight,Trippie Redd,14,2,4
2021-09-25,20,After Hours,The Weeknd,18,1,74
2021-09-25,21,Dreamland,Glass Animals,30,7,45
2021-09-25,22,The Highlights,The Weeknd,52,2,32
2021-09-25,23,Hollywood's Bleeding,Post Malone,21,1,106
2021-09-25,24,The Off-Season,J. Cole,20,1,18
2021-09-25,25,Hall Of Fame,Polo G,24,1,14
2021-09-25,26,Legends Never Die,Juice WRLD,23,1,62
2021-09-25,27,Justice,Justin Bieber,26,1,26
2021-09-25,28,"If I Can't Have Love, I Want Power",Halsey,11,2,3
2021-09-25,29,Senjutsu,Iron Maiden,3,3,2
2021-09-25,30,A Gangsta's Pain,Moneybagg Yo,25,1,21
2021-09-25,31,Greatest Hits,Queen,22,8,456
2021-09-25,32,Country Stuff (EP),Walker Hayes,35,32,13
2021-09-25,33,Fine Line,Harry Styles,29,1,92
2021-09-25,34,Goodbye & Good Riddance,Juice WRLD,27,4,174
2021-09-25,35,This One's For You,Luke Combs,28,4,224
2021-09-25,36,King Of Killbranch,BIG30,13,13,2
2021-09-25,37,Tickets To My Downfall,Machine Gun Kelly,42,1,51
2021-09-25,38,Folklore,Taylor Swift,31,1,60
2021-09-25,39,Rumours,Fleetwood Mac,33,1,442
2021-09-25,40,Hamilton: An American Musical,Original Broadway Cast,36,2,312
2021-09-25,41,Curtain Call: The Hits,Eminem,41,1,546
2021-09-25,42,Zero : Fever Part.3 (EP),ATEEZ,-,42,1
2021-09-25,43,If I Know Me,Morgan Wallen,37,10,155
2021-09-25,44,Mercury - Act 1,Imagine Dragons,9,9,2
2021-09-25,45,ASTROWORLD,Travis Scott,45,1,163
2021-09-25,46,Diamonds,Elton John,39,7,201
2021-09-25,47,We Love You Tecca 2,Lil Tecca,32,10,3
2021-09-25,48,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,38,18,541
2021-09-25,49,Positions,Ariana Grande,40,1,46
2021-09-25,50,The GOAT,Polo G,49,2,70
2021-09-25,51,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,43,1,129
2021-09-25,52,"good kid, m.A.A.d city",Kendrick Lamar,50,2,464
2021-09-25,53,YHLQMDLG,Bad Bunny,51,2,81
2021-09-25,54,Free Dem Boyz,42 Dugg,44,8,17
2021-09-25,55,When It's All Said And Done... Take Time,Giveon,56,5,27
2021-09-25,56,beerbongs & bentleys,Post Malone,54,1,177
2021-09-25,57,Scorpion,Drake,46,1,168
2021-09-25,58,Death Race For Love,Juice WRLD,63,1,132
2021-09-25,59,Traveller,Chris Stapleton,48,1,314
2021-09-25,60,Made In Lagos,Wizkid,47,28,12
2021-09-25,61,Shiesty Season,Pooh Shiesty,62,3,32
2021-09-25,62,2014 Forest Hills Drive,J. Cole,60,1,354
2021-09-25,63,Still Sleep?,Sleepy Hallow,65,38,16
