chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-03-20,1,Dangerous: The Double Album,Morgan Wallen,1,1,9
2021-03-20,2,Shoot For The Stars Aim For The Moon,Pop Smoke,3,1,36
2021-03-20,3,Shiesty Season,Pooh Shiesty,4,3,5
2021-03-20,4,After Hours,The Weeknd,163,1,51
2021-03-20,5,The Voice,Lil Durk,5,2,12
2021-03-20,6,Future Nostalgia,Dua Lipa,8,4,49
2021-03-20,7,My Turn,Lil Baby,7,1,54
2021-03-20,8,Positions,Ariana Grande,6,1,19
2021-03-20,9,Niratias,Chevelle,-,9,1
2021-03-20,10,What You See Is What You Get,Luke Combs,9,1,70
2021-03-20,11,When You See Yourself,Kings Of Leon,-,11,1
2021-03-20,12,Only The Family Presents: Loyal Bros Compilation,Various Artists,-,12,1
2021-03-20,13,Legends Never Die,Juice WRLD,10,1,35
2021-03-20,14,Hollywood's Bleeding,Post Malone,11,1,79
2021-03-20,15,You're Welcome,A Day To Remember,-,15,1
2021-03-20,16,The Highlights,The Weeknd,2,2,5
2021-03-20,17,El Ultimo Tour del Mundo,Bad Bunny,12,1,15
2021-03-20,18,Good News,Megan Thee Stallion,14,2,16
2021-03-20,19,F*ck Love,The Kid LAROI,13,3,33
2021-03-20,20,Hot Pink,Doja Cat,20,9,71
2021-03-20,21,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,15,1,102
2021-03-20,22,Fine Line,Harry Styles,19,1,65
2021-03-20,23,Goodbye & Good Riddance,Juice WRLD,17,4,147
2021-03-20,24,Tickets To My Downfall,Machine Gun Kelly,18,1,24
2021-03-20,25,Evermore,Taylor Swift,16,1,13
2021-03-20,26,Greatest Hits,Queen,22,8,429
2021-03-20,27,The GOAT,Polo G,21,2,43
2021-03-20,28,Hamilton: An American Musical,Original Broadway Cast,23,2,285
2021-03-20,29,Folklore,Taylor Swift,24,1,33
2021-03-20,30,Music To Be Murdered By,Eminem,40,1,59
2021-03-20,31,This One's For You,Luke Combs,26,4,197
2021-03-20,32,Thats What They All Say,Jack Harlow,27,5,13
2021-03-20,33,YHLQMDLG,Bad Bunny,25,2,54
2021-03-20,34,Pray 4 Love,Rod Wave,29,2,49
2021-03-20,35,If I Know Me,Morgan Wallen,28,10,128
2021-03-20,36,Curtain Call: The Hits,Eminem,38,1,519
2021-03-20,37,Death Race For Love,Juice WRLD,31,1,105
2021-03-20,38,Rumours,Fleetwood Mac,50,1,415
2021-03-20,39,Eternal Atake,Lil Uzi Vert,32,1,53
2021-03-20,40,BLAME IT ON BABY,DaBaby,33,1,47
2021-03-20,41,beerbongs & bentleys,Post Malone,34,1,150
2021-03-20,42,BE,BTS,30,1,16
2021-03-20,43,Diamonds,Elton John,35,7,174
2021-03-20,44,Starting Over,Chris Stapleton,46,3,17
2021-03-20,45,Scorpion,Drake,51,1,141
2021-03-20,46,Take Time (EP),Giveon,41,35,10
2021-03-20,47,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,44,20,95
2021-03-20,48,ASTROWORLD,Travis Scott,37,1,136
2021-03-20,49,Ctrl,SZA,43,3,196
2021-03-20,50,Over It,Summer Walker,42,2,75
2021-03-20,51,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,53,18,514
2021-03-20,52,Sin Miedo (Del Amor y Otros Demonios),Kali Uchis,52,52,3
2021-03-20,53,Greatest Hits,The Notorious B.I.G.,73,1,265
2021-03-20,54,"good kid, m.A.A.d city",Kendrick Lamar,57,2,437
2021-03-20,55,Please Excuse Me For Being Antisocial,Roddy Ricch,56,1,66
2021-03-20,56,Pluto x Baby Pluto,Future & Lil Uzi Vert,54,2,17
2021-03-20,57,Dont Smile At Me,Billie Eilish,45,14,168
