chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2021-07-24,1,Sour,Olivia Rodrigo,1,1,8
2021-07-24,2,Planet Her,Doja Cat,2,2,3
2021-07-24,3,Dangerous: The Double Album,Morgan Wallen,4,1,27
2021-07-24,4,The Voice Of The Heroes,Lil Baby & Lil Durk,3,1,6
2021-07-24,5,Hall Of Fame,Polo G,7,1,5
2021-07-24,6,Future Nostalgia,Dua Lipa,8,3,67
2021-07-24,7,Call Me If You Get Lost,"Tyler, The Creator",6,1,3
2021-07-24,8,Inside (The Songs),Bo Burnham,11,7,6
2021-07-24,9,After Hours,The Weeknd,15,1,65
2021-07-24,10,A Gangsta's Pain,Moneybagg Yo,10,1,12
2021-07-24,11,Shoot For The Stars Aim For The Moon,Pop Smoke,12,1,54
2021-07-24,12,Culture III,Migos,9,2,5
2021-07-24,13,What You See Is What You Get,Luke Combs,13,1,88
2021-07-24,14,Justice,Justin Bieber,14,1,17
2021-07-24,15,25,G Herbo,5,5,2
2021-07-24,16,My Turn,Lil Baby,18,1,72
2021-07-24,17,The Off-Season,J. Cole,17,1,9
2021-07-24,18,Hollywood's Bleeding,Post Malone,19,1,97
2021-07-24,19,Greatest Hits,Queen,16,8,447
2021-07-24,20,Legends Never Die,Juice WRLD,20,1,53
2021-07-24,21,Vince Staples,Vince Staples,-,21,1
2021-07-24,22,Goodbye & Good Riddance,Juice WRLD,21,4,165
2021-07-24,23,Tickets To My Downfall,Machine Gun Kelly,24,1,42
2021-07-24,24,Temporary Highs In The Violet,Snoh Aalegra,-,24,1
2021-07-24,25,F*ck Love,The Kid LAROI,37,3,51
2021-07-24,26,This One's For You,Luke Combs,23,4,215
2021-07-24,27,Khaled Khaled,DJ Khaled,22,1,11
2021-07-24,28,SoulFly,Rod Wave,27,1,16
2021-07-24,29,Rumours,Fleetwood Mac,26,1,433
2021-07-24,30,Fine Line,Harry Styles,32,1,83
2021-07-24,31,Positions,Ariana Grande,36,1,37
2021-07-24,32,Shiesty Season,Pooh Shiesty,33,3,23
2021-07-24,33,Back Of My Mind,H.E.R.,28,6,4
2021-07-24,34,Hamilton: An American Musical,Original Broadway Cast,31,2,303
2021-07-24,35,The GOAT,Polo G,41,2,61
2021-07-24,36,When It's All Said And Done... Take Time,Giveon,35,5,18
2021-07-24,37,If I Know Me,Morgan Wallen,34,10,146
2021-07-24,38,Chronicle The 20 Greatest Hits,Creedence Clearwater Revival,29,18,532
2021-07-24,39,YHLQMDLG,Bad Bunny,40,2,72
2021-07-24,40,ASTROWORLD,Travis Scott,43,1,154
2021-07-24,41,Evermore,Taylor Swift,38,1,31
2021-07-24,42,Vice Versa,Rauw Alejandro,30,17,3
2021-07-24,43,Jordi,Maroon 5,42,8,5
2021-07-24,44,Diamonds,Elton John,39,7,192
2021-07-24,45,beerbongs & bentleys,Post Malone,57,1,168
2021-07-24,46,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,54,1,120
2021-07-24,47,El Ultimo Tour del Mundo,Bad Bunny,44,1,33
2021-07-24,48,Curtain Call: The Hits,Eminem,48,1,537
2021-07-24,49,Ctrl,SZA,47,3,214
2021-07-24,50,Scorpion,Drake,50,1,159
2021-07-24,51,Lover,Taylor Swift,59,1,99
2021-07-24,52,Good News,Megan Thee Stallion,45,2,34
2021-07-24,53,Folklore,Taylor Swift,68,1,51
2021-07-24,54,Death Race For Love,Juice WRLD,67,1,123
2021-07-24,55,Traveller,Chris Stapleton,53,1,305
2021-07-24,56,Young Stoner Life: Slime Language 2,Young Thug & Various Artists,51,1,13
2021-07-24,57,Pray 4 Love,Rod Wave,69,2,67
2021-07-24,58,Hot Pink,Doja Cat,62,9,89
2021-07-24,59,The Highlights,The Weeknd,25,2,23
2021-07-24,60,Destined 2 Win,Lil Tjay,61,5,15
2021-07-24,61,Free Dem Boyz,42 Dugg,55,8,8
2021-07-24,62,The Voice,Lil Durk,66,2,30
2021-07-24,63,Legend: The Best Of...,Bob Marley And The Wailers,49,5,687
2021-07-24,64,For Certain,BIA,-,64,1
2021-07-24,65,Back In Black,AC/DC,56,4,472
2021-07-24,66,"good kid, m.A.A.d city",Kendrick Lamar,64,2,455
2021-07-24,67,Journey's Greatest Hits,Journey,46,10,677
2021-07-24,68,Stoney,Post Malone,80,4,240
2021-07-24,69,Country Stuff (EP),Walker Hayes,70,69,4
2021-07-24,70,Starting Over,Chris Stapleton,65,3,35
2021-07-24,71,Life Rolls On,Florida Georgia Line,60,21,22
2021-07-24,72,2014 Forest Hills Drive,J. Cole,74,1,345
2021-07-24,73,Doo-Wops & Hooligans,Bruno Mars,88,3,528
2021-07-24,74,Over It,Summer Walker,78,2,93
2021-07-24,75,÷ (Divide),Ed Sheeran,76,1,228
2021-07-24,76,Greatest Hits,2Pac,72,3,379
2021-07-24,77,Plastic Hearts,Miley Cyrus,-,2,29
2021-07-24,78,Dreamland,Glass Animals,71,7,36
2021-07-24,79,Eternal Atake,Lil Uzi Vert,84,1,71
2021-07-24,80,Thats What They All Say,Jack Harlow,79,5,31
2021-07-24,81,Thriller,Michael Jackson,75,1,479
2021-07-24,82,Top,YoungBoy Never Broke Again,86,1,44
2021-07-24,83,Greatest Hits,Guns N' Roses,73,3,538
2021-07-24,84,Greatest Hits,Tom Petty And The Heartbreakers,63,2,418
2021-07-24,85,Music To Be Murdered By,Eminem,87,1,77
2021-07-24,86,The Essential Billy Joel,Billy Joel,81,15,245
2021-07-24,87,Please Excuse Me For Being Antisocial,Roddy Ricch,89,1,84
2021-07-24,88,BLAME IT ON BABY,DaBaby,83,1,65
2021-07-24,89,Greatest Hits So Far...,Zac Brown Band,58,20,313
2021-07-24,90,Luv Is Rage 2,Lil Uzi Vert,91,1,203
2021-07-24,91,In The Heights,Soundtrack,133,45,5
2021-07-24,92,Starboy,The Weeknd,-,1,226
2021-07-24,93,MAP OF THE SOUL : 7,BTS,106,1,73
2021-07-24,94,Take Care,Drake,93,1,437
2021-07-24,95,50 Number Ones,George Strait,85,1,181
2021-07-24,96,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,100,20,113
2021-07-24,97,Born Here Live Here Die Here,Luke Bryan,90,5,38
2021-07-24,98,Still Sleep?,Sleepy Hallow,104,38,7
2021-07-24,99,Views,Drake,102,1,270
2021-07-24,100,Swimming,Mac Miller,98,3,149
2021-07-24,101,?,XXXTENTACION,103,1,174
2021-07-24,102,The Best Of Nickelback: Volume 1,Nickelback,112,21,50
2021-07-24,103,Chosen,Maneskin,132,103,2
2021-07-24,104,Goldmine,Gabby Barrett,94,27,56
2021-07-24,105,Moana,Soundtrack,113,2,240
2021-07-24,106,Greatest Hits,The Notorious B.I.G.,97,1,283
2021-07-24,107,1,The Beatles,96,1,481
2021-07-24,108,BE,BTS,151,1,34
2021-07-24,109,The Chaos Chapter : FREEZE,TOMORROW X TOGETHER,110,5,6
